platform,platform_label,device_kind,energy_domain,session_number,problem_size,configuration,num_threads,runtime_per_op_s,kernel_runtime_per_op_s,primary_energy_per_op_j,total_energy_per_op_j,dram_energy_per_op_j,primary_power_w,total_power_w,edp_primary_j_s,edp_total_j_s,throughput_gflops_exact,primary_efficiency_gflop_per_j,logical_bandwidth_gb_s,logical_gb_per_j,temp_c,clock_before_mhz,clock_after_mhz,clock_change_pct,batches,working_set_bytes,operational_intensity_flop_per_byte
5060ti,RTX 5060 Ti,GPU,GPU board NVML,5,64000000,gpu_resident,-1,0.0006084930176399027,0.0006084864818248176,0.05105504866180049,0.05105504866180049,,83.90311594541261,83.90311594541261,3.106699879001353e-05,3.106699879001353e-05,105.17786916973297,1.253550119266654,420.7114898261657,5.0142006337603835,54.0,2790.0,2790.0,0.0,1644.0,256000004.0,0.24999999218750013
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1,128000000,gpu_resident,-1,0.0012090251129227053,0.0012090231116847826,0.10288103864734299,0.10288103864734299,,85.09212981718736,85.09212981718736,0.00012438880235050994,0.00012438880235050994,105.87042207341835,1.244155423561599,423.4816949105748,4.976621772006111,57.0,2790.0,2790.0,0.0,828.0,512000004.0,0.24999999609375004
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2,128000000,gpu_resident,-1,0.0012090710458937197,0.0012090736057487922,0.10117995169082125,0.10117995169082125,,83.6841577944486,83.6841577944486,0.0001223335801425252,0.0001223335801425252,105.86640002240034,1.2650730760565683,423.4656067062515,5.060292383293341,52.0,2790.0,2790.0,0.0,828.0,512000004.0,0.24999999609375004
5060ti,RTX 5060 Ti,GPU,GPU board NVML,3,128000000,gpu_resident,-1,0.0012090522699275362,0.0012090372647644927,0.10179710144927535,0.10179710144927535,,84.19651844569648,84.19651844569648,0.00012307694017850987,0.00012307694017850987,105.86804407394959,1.2574032572941722,423.47218291255115,5.029613107764392,54.0,2790.0,2790.0,0.0,828.0,512000004.0,0.24999999609375004
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4,128000000,gpu_resident,-1,0.0012090799166666667,0.001209066123780193,0.10190338164251207,0.10190338164251207,,84.28135546609346,84.28135546609346,0.00012320992157297575,0.00012320992157297575,105.865623302184,1.2560918631736206,423.46249982533755,5.024367531200226,55.0,2790.0,2790.0,0.0,828.0,512000004.0,0.24999999609375004
5060ti,RTX 5060 Ti,GPU,GPU board NVML,5,128000000,gpu_resident,-1,0.0012090774051932366,0.00120906608692029,0.10178200483091787,0.10178200483091787,,84.1815792909,84.1815792909,0.0001230622731946924,0.0001230622731946924,105.86584320732987,1.2575897707690524,423.4633794459348,5.030359161675571,54.0,2790.0,2790.0,0.0,828.0,512000004.0,0.24999999609375004
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1,256000000,gpu_resident,-1,0.0024108137458033574,0.002410538414976019,0.20199880095923262,0.20199880095923262,,83.7830593878968,83.7830593878968,0.000487013913061292,0.000487013913061292,106.188211119154,1.2673348827701714,424.7528477949976,5.0693395706849005,54.0,2790.0,2790.0,0.0,417.0,1024000004.0,0.249999998046875
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2,256000000,gpu_resident,-1,0.0024113794471153846,0.0024106164345432694,0.20111057692307693,0.20111057692307693,,83.40203708237543,83.40203708237543,0.00048494575962542184,0.00048494575962542184,106.16329972994497,1.2729315995204953,424.65320223738297,5.091726437861094,52.0,2790.0,2790.0,0.0,416.0,1024000004.0,0.249999998046875
5060ti,RTX 5060 Ti,GPU,GPU board NVML,3,256000000,gpu_resident,-1,0.002410731495180723,0.002410684240879518,0.203155421686747,0.203155421686747,,84.2711412600656,84.2711412600656,0.000489753962565606,0.000489753962565606,106.19183410344866,1.260119972043214,424.7673397322895,5.040479927551605,54.0,2790.0,2790.0,0.0,415.0,1024000004.0,0.249999998046875
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4,256000000,gpu_resident,-1,0.0024110310697115387,0.002410168501045673,0.20251322115384615,0.20251322115384615,,83.99290861668666,83.99290861668666,0.00048827461079938863,0.00048827461079938863,106.17863959365918,1.2641158775640013,424.71456169271926,5.056463549759627,54.0,2790.0,2790.0,0.0,416.0,1024000004.0,0.249999998046875
5060ti,RTX 5060 Ti,GPU,GPU board NVML,5,256000000,gpu_resident,-1,0.002410639353012048,0.0024106178375542173,0.20352048192771083,0.20352048192771083,,84.4275433478858,84.4275433478858,0.0004906051381822732,0.0004906051381822732,106.19589308995484,1.2578586660270985,424.783575678441,5.031434703416478,55.0,2790.0,2790.0,0.0,415.0,1024000004.0,0.249999998046875
