timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,rows,cols,nnz,op,sp_algo,num_rhs,backend,library,library_version,matrix_id,pattern,permuted,band_width,block_size,avg_nnz_per_row,std_nnz_per_row
2025-10-15T15:19:23,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,262144,kernel,36,1.10,1.1093,1.1094,120.361,108.5,0,spmv,cusparse,fp32,262144,3286,3286,1.1093,120.361,108.5,108.5,148199033752,133.59,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,386,415,2902,9801,69,0,sweep;repeats=50;passes=3286;dtype=fp32;byte_model=csr_theoretical,262144,262144,5244300,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:IRREGULAR_20,IRREGULAR_20,0,0,0,20.01,3.16
2025-10-15T15:19:24,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,262144,kernel,37,1.10,1.1093,1.1094,117.916,106.3,0,spmv,cusparse,fp32,262144,3286,3286,1.1093,117.916,106.3,106.3,148199033752,133.59,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,374,417,2902,9801,69,0,sweep;repeats=50;passes=3286;dtype=fp32;byte_model=csr_theoretical,262144,262144,5244300,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:IRREGULAR_20,IRREGULAR_20,0,0,0,20.01,3.16
2025-10-15T15:19:25,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,262144,kernel,38,1.10,1.1094,1.1094,120.084,108.2,0,spmv,cusparse,fp32,262144,3286,3286,1.1094,120.084,108.2,108.2,148199033752,133.59,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,341,413,2902,9801,69,0,sweep;repeats=50;passes=3286;dtype=fp32;byte_model=csr_theoretical,262144,262144,5244300,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:IRREGULAR_20,IRREGULAR_20,0,0,0,20.01,3.16
2025-10-15T15:19:26,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,262144,kernel,39,1.10,1.1093,1.1094,117.837,106.2,0,spmv,cusparse,fp32,262144,3286,3286,1.1093,117.837,106.2,106.2,148199033752,133.59,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,393,415,2902,9801,69,0,sweep;repeats=50;passes=3286;dtype=fp32;byte_model=csr_theoretical,262144,262144,5244300,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:IRREGULAR_20,IRREGULAR_20,0,0,0,20.01,3.16
2025-10-15T15:19:27,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,262144,kernel,40,1.10,1.1093,1.1093,119.884,108.1,0,spmv,cusparse,fp32,262144,3286,3286,1.1093,119.884,108.1,108.1,148199033752,133.60,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,374,416,2902,9801,69,0,sweep;repeats=50;passes=3286;dtype=fp32;byte_model=csr_theoretical,262144,262144,5244300,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:IRREGULAR_20,IRREGULAR_20,0,0,0,20.01,3.16
2025-10-15T15:19:29,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,262144,kernel,41,1.10,1.1093,1.1093,118.998,107.3,0,spmv,cusparse,fp32,262144,3286,3286,1.1093,118.998,107.3,107.3,148199033752,133.59,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,373,413,2902,9801,69,0,sweep;repeats=50;passes=3286;dtype=fp32;byte_model=csr_theoretical,262144,262144,5244300,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:IRREGULAR_20,IRREGULAR_20,0,0,0,20.01,3.16
2025-10-15T15:19:30,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,262144,kernel,42,1.10,1.1093,1.1093,119.828,108.0,0,spmv,cusparse,fp32,262144,3286,3286,1.1093,119.828,108.0,108.0,148199033752,133.59,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,332,414,2902,9801,69,0,sweep;repeats=50;passes=3286;dtype=fp32;byte_model=csr_theoretical,262144,262144,5244300,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:IRREGULAR_20,IRREGULAR_20,0,0,0,20.01,3.16
2025-10-15T15:19:31,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,262144,kernel,43,1.10,1.1093,1.1093,118.786,107.1,0,spmv,cusparse,fp32,262144,3286,3286,1.1093,118.786,107.1,107.1,148199033752,133.59,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,373,415,2902,9801,69,0,sweep;repeats=50;passes=3286;dtype=fp32;byte_model=csr_theoretical,262144,262144,5244300,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:IRREGULAR_20,IRREGULAR_20,0,0,0,20.01,3.16
2025-10-15T15:19:32,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,262144,kernel,44,1.10,1.1094,1.1094,119.914,108.1,0,spmv,cusparse,fp32,262144,3286,3286,1.1094,119.914,108.1,108.1,148199033752,133.59,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,351,414,2902,9801,69,0,sweep;repeats=50;passes=3286;dtype=fp32;byte_model=csr_theoretical,262144,262144,5244300,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:IRREGULAR_20,IRREGULAR_20,0,0,0,20.01,3.16
2025-10-15T15:19:33,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,262144,kernel,45,1.10,1.1093,1.1094,118.377,106.7,0,spmv,cusparse,fp32,262144,3286,3286,1.1093,118.377,106.7,106.7,148199033752,133.59,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,357,415,2902,9801,69,0,sweep;repeats=50;passes=3286;dtype=fp32;byte_model=csr_theoretical,262144,262144,5244300,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:IRREGULAR_20,IRREGULAR_20,0,0,0,20.01,3.16
2025-10-15T15:19:34,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,262144,kernel,46,1.10,1.1093,1.1093,119.430,107.7,0,spmv,cusparse,fp32,262144,3286,3286,1.1093,119.430,107.7,107.7,148199033752,133.60,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,342,401,2902,9801,69,0,sweep;repeats=50;passes=3286;dtype=fp32;byte_model=csr_theoretical,262144,262144,5244300,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:IRREGULAR_20,IRREGULAR_20,0,0,0,20.01,3.16
2025-10-15T15:19:35,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,262144,kernel,47,1.10,1.1093,1.1093,118.038,106.4,0,spmv,cusparse,fp32,262144,3286,3286,1.1093,118.038,106.4,106.4,148199033752,133.60,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,323,414,2902,9801,70,0,sweep;repeats=50;passes=3286;dtype=fp32;byte_model=csr_theoretical,262144,262144,5244300,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:IRREGULAR_20,IRREGULAR_20,0,0,0,20.01,3.16
2025-10-15T15:19:37,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,262144,kernel,48,1.10,1.1092,1.1092,119.191,107.5,0,spmv,cusparse,fp32,262144,3286,3286,1.1092,119.191,107.5,107.5,148199033752,133.61,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,341,415,2902,9801,69,0,sweep;repeats=50;passes=3286;dtype=fp32;byte_model=csr_theoretical,262144,262144,5244300,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:IRREGULAR_20,IRREGULAR_20,0,0,0,20.01,3.16
2025-10-15T15:19:38,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,262144,kernel,49,1.10,1.1093,1.1093,128.817,116.1,0,spmv,cusparse,fp32,262144,3286,3286,1.1093,128.817,116.1,116.1,148199033752,133.60,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,387,394,2902,9801,69,0,sweep;repeats=50;passes=3286;dtype=fp32;byte_model=csr_theoretical,262144,262144,5244300,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:IRREGULAR_20,IRREGULAR_20,0,0,0,20.01,3.16
2025-10-15T15:19:40,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,0,1.10,1.1217,1.1217,62.506,55.7,0,spmv,cusparse,fp32,1000,136968,136968,1.1217,62.506,55.7,55.7,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,350,406,2917,9801,60,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:19:41,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,1,1.10,1.1215,1.1215,61.678,55.0,0,spmv,cusparse,fp32,1000,136968,136968,1.1215,61.678,55.0,55.0,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,355,405,2917,9801,60,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:19:42,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,2,1.10,1.1217,1.1217,61.631,54.9,0,spmv,cusparse,fp32,1000,136968,136968,1.1217,61.631,54.9,54.9,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,401,2917,9801,59,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:19:43,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,3,1.10,1.1212,1.1212,67.226,60.0,0,spmv,cusparse,fp32,1000,136968,136968,1.1212,67.226,60.0,60.0,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,404,2917,9801,58,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:19:45,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,4,1.10,1.1217,1.1217,61.335,54.7,0,spmv,cusparse,fp32,1000,136968,136968,1.1217,61.335,54.7,54.7,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,416,404,2917,9801,58,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:19:46,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,5,1.10,1.1214,1.1215,61.434,54.8,0,spmv,cusparse,fp32,1000,136968,136968,1.1214,61.434,54.8,54.8,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,321,413,2917,9801,58,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:19:47,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,6,1.10,1.1213,1.1213,66.599,59.4,0,spmv,cusparse,fp32,1000,136968,136968,1.1213,66.599,59.4,59.4,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,335,414,2917,9801,57,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:19:48,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,7,1.10,1.1208,1.1208,60.962,54.4,0,spmv,cusparse,fp32,1000,136968,136968,1.1208,60.962,54.4,54.4,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,339,1161,2917,9801,57,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:19:49,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,8,1.10,1.1210,1.1210,61.258,54.6,0,spmv,cusparse,fp32,1000,136968,136968,1.1210,61.258,54.6,54.6,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,404,2917,9801,57,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:19:50,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,9,1.10,1.1210,1.1210,61.077,54.5,0,spmv,cusparse,fp32,1000,136968,136968,1.1210,61.077,54.5,54.5,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,416,405,2917,9801,56,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:19:52,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,10,1.10,1.1217,1.1217,60.959,54.3,0,spmv,cusparse,fp32,1000,136968,136968,1.1217,60.959,54.3,54.3,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,1599,2917,9801,56,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:19:53,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,11,1.10,1.1217,1.1217,61.143,54.5,0,spmv,cusparse,fp32,1000,136968,136968,1.1217,61.143,54.5,54.5,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,413,2917,9801,56,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:19:54,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,12,1.10,1.1214,1.1214,60.500,54.0,0,spmv,cusparse,fp32,1000,136968,136968,1.1214,60.500,54.0,54.0,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,373,405,2917,9801,56,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:19:55,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,13,1.10,1.1215,1.1215,60.700,54.1,0,spmv,cusparse,fp32,1000,136968,136968,1.1215,60.700,54.1,54.1,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,339,410,2917,9801,55,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:19:56,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,14,1.10,1.1215,1.1215,66.326,59.1,0,spmv,cusparse,fp32,1000,136968,136968,1.1215,66.326,59.1,59.1,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,385,404,2917,9801,55,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:19:57,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,15,1.10,1.1211,1.1211,60.634,54.1,0,spmv,cusparse,fp32,1000,136968,136968,1.1211,60.634,54.1,54.1,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,385,420,2917,9801,55,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:19:59,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,16,1.10,1.1214,1.1214,60.711,54.1,0,spmv,cusparse,fp32,1000,136968,136968,1.1214,60.711,54.1,54.1,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,353,406,2917,9801,55,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:20:00,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,17,1.10,1.1211,1.1211,65.974,58.8,0,spmv,cusparse,fp32,1000,136968,136968,1.1211,65.974,58.8,58.8,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,404,2917,9801,55,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:20:01,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,18,1.10,1.1212,1.1212,60.411,53.9,0,spmv,cusparse,fp32,1000,136968,136968,1.1212,60.411,53.9,53.9,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,338,1149,2917,9801,54,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:20:02,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,19,1.10,1.1209,1.1210,60.668,54.1,0,spmv,cusparse,fp32,1000,136968,136968,1.1209,60.668,54.1,54.1,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,339,402,2917,9801,54,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:20:03,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,20,1.10,1.1212,1.1212,60.208,53.7,0,spmv,cusparse,fp32,1000,136968,136968,1.1212,60.208,53.7,53.7,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,374,403,2917,9801,54,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:20:04,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,21,1.10,1.1212,1.1212,60.434,53.9,0,spmv,cusparse,fp32,1000,136968,136968,1.1212,60.434,53.9,53.9,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,341,418,2917,9801,54,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:20:06,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,22,1.10,1.1212,1.1212,60.738,54.2,0,spmv,cusparse,fp32,1000,136968,136968,1.1212,60.738,54.2,54.2,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,321,404,2917,9801,54,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:20:07,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,23,1.10,1.1213,1.1213,60.235,53.7,0,spmv,cusparse,fp32,1000,136968,136968,1.1213,60.235,53.7,53.7,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,370,404,2917,9801,54,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:20:08,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,24,1.10,1.1211,1.1211,60.499,54.0,0,spmv,cusparse,fp32,1000,136968,136968,1.1211,60.499,54.0,54.0,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,320,415,2917,9801,54,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:20:09,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,25,1.10,1.1213,1.1214,65.593,58.5,0,spmv,cusparse,fp32,1000,136968,136968,1.1213,65.593,58.5,58.5,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,341,404,2917,9801,54,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:20:10,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,26,1.10,1.1212,1.1212,60.051,53.6,0,spmv,cusparse,fp32,1000,136968,136968,1.1212,60.051,53.6,53.6,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,1150,2917,9801,53,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:20:11,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,27,1.10,1.1214,1.1214,60.458,53.9,0,spmv,cusparse,fp32,1000,136968,136968,1.1214,60.458,53.9,53.9,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,371,405,2917,9801,53,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:20:13,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,28,1.10,1.1210,1.1210,65.552,58.5,0,spmv,cusparse,fp32,1000,136968,136968,1.1210,65.552,58.5,58.5,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,371,402,2917,9801,53,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
2025-10-15T15:20:14,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1000,kernel,29,1.10,1.1213,1.1214,60.026,53.5,0,spmv,cusparse,fp32,1000,136968,136968,1.1213,60.026,53.5,53.5,8656925472,7.72,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,4,8,340,1154,2917,9801,53,0,sweep;repeats=50;passes=136968;dtype=fp32;byte_model=csr_theoretical;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=136968,1000,1000,6400,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_7PT_3D,STENCIL_7PT_3D,0,1,0,6.40,0.69
