platform,platform_label,device_kind,energy_domain,problem_size,policy,optimized_metric,lower_is_better,exact_configuration,leader_configurations,leader_count,selection_status,gap_to_second_pct,practical_gap_gt_tolerance,ci_separated_from_all,exact_num_threads,selected_runtime_s_median,selected_runtime_s_ci95_low,selected_runtime_s_ci95_high,selected_runtime_s_session_cv_pct,selected_energy_j_median,selected_energy_j_ci95_low,selected_energy_j_ci95_high,selected_energy_j_session_cv_pct,selected_power_w_median,selected_power_w_ci95_low,selected_power_w_ci95_high,selected_power_w_session_cv_pct,selected_throughput_gflops_median,selected_throughput_gflops_ci95_low,selected_throughput_gflops_ci95_high,selected_throughput_gflops_session_cv_pct,selected_efficiency_gflop_per_j_median,selected_efficiency_gflop_per_j_ci95_low,selected_efficiency_gflop_per_j_ci95_high,selected_efficiency_gflop_per_j_session_cv_pct,selected_edp_j_s_median,selected_edp_j_s_ci95_low,selected_edp_j_s_ci95_high,selected_edp_j_s_session_cv_pct,selected_temperature_c_median,selected_temperature_c_ci95_low,selected_temperature_c_ci95_high,selected_temperature_c_session_cv_pct,selected_clock_mhz_median,selected_clock_mhz_ci95_low,selected_clock_mhz_ci95_high,selected_clock_mhz_session_cv_pct
3090,RTX 3090,GPU,GPU board NVML,64,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,5.217029646225186e-06,5.215406725472023e-06,5.224620282895767e-06,0.07237670389258764,0.0008412728598968,0.0008382078325822,0.0008424448040085,0.2497821909281841,161.272674,160.70032500000002,161.535514,0.23188316365763503,100.4954994609532,100.34949366873629,100.5267714671954,0.07231417332156044,0.6232080279688508,0.6223410691185296,0.6254868776218278,0.24993586911906343,4.3884049941422e-09,4.37204280930305e-09,4.4007040921198324e-09,0.28376203520273685,57.0,56.5,59.0,1.6755561029330441,1965.0,1965.0,1965.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,64,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,9.9198e-06,9.769017892877015e-06,1.0075756380418918e-05,1.1016885909169623,0.0003328180970606,0.0003295783996954,0.000336495,0.7999913726539977,33.558896000000004,33.203019,33.869034,0.7438881235224098,52.852678481420995,52.03460466937191,53.668445052422264,1.1009273973474911,1.575298953483701,1.5580855584778375,1.590783863519432,0.8002184581730523,3.305062765486325e-09,3.2217173522333052e-09,3.386740429400213e-09,1.8281729343378417,48.5,48.0,48.5,0.4619975160123533,2797.0,2797.0,2797.0,0.0
AMD,AMD CPU,CPU,CPU package RAPL,64,edp_opt,edp_j_s,True,8T,"1T,2T,4T,8T,10T,16T,20T,32T,64T",9,tie_or_uncertain,0.748026439586269,False,False,8,6.127075280692067e-06,6.116296975252062e-06,6.160477469889148e-06,0.28176956996087427,0.0004459453095281,0.0004423340011605,0.0004522180523704,0.8911242197925672,72.75567523662829,72.24234083688401,73.37484949787037,0.6219567275449548,85.56904819696952,85.10509170150962,85.71984030883219,0.28124385477129715,1.175677799044018,1.1593699040801877,1.1852762813269768,0.8860668668051288,2.7324931305866e-09,2.708341072517572e-09,2.786753236248901e-09,1.152368455815813,70.0,68.5,73.0,2.894166677294979,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,64,edp_opt,edp_j_s,True,16T,"1T,2T,4T,8T,10T,16T,20T",7,tie_or_uncertain,4.228634369997297,True,False,16,2.2546644398164424e-06,2.233226943724793e-06,2.5382000522972326e-06,6.591047699133479,0.0001226988152536,0.0001021337789287,0.0001540899126827,18.439956152393368,54.97036828195608,45.225854076273066,61.25947297969424,12.345748295423164,232.53482458023046,206.55897454792265,234.76700452375053,6.435827071104226,4.272967093580941,3.402480998737453,5.133345750048155,18.274365599271324,2.7486604971657544e-10,2.3028878866323503e-10,3.906057118282888e-10,25.223905600710207,96.5,69.5,99.0,14.49506474947585,,,,
3090,RTX 3090,GPU,GPU board NVML,64,efficiency_opt,efficiency_gflop_per_j,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,5.217029646225186e-06,5.215406725472023e-06,5.224620282895767e-06,0.07237670389258764,0.0008412728598968,0.0008382078325822,0.0008424448040085,0.2497821909281841,161.272674,160.70032500000002,161.535514,0.23188316365763503,100.4954994609532,100.34949366873629,100.5267714671954,0.07231417332156044,0.6232080279688508,0.6223410691185296,0.6254868776218278,0.24993586911906343,4.3884049941422e-09,4.37204280930305e-09,4.4007040921198324e-09,0.28376203520273685,57.0,56.5,59.0,1.6755561029330441,1965.0,1965.0,1965.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,64,efficiency_opt,efficiency_gflop_per_j,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,9.9198e-06,9.769017892877015e-06,1.0075756380418918e-05,1.1016885909169623,0.0003328180970606,0.0003295783996954,0.000336495,0.7999913726539977,33.558896000000004,33.203019,33.869034,0.7438881235224098,52.852678481420995,52.03460466937191,53.668445052422264,1.1009273973474911,1.575298953483701,1.5580855584778375,1.590783863519432,0.8002184581730523,3.305062765486325e-09,3.2217173522333052e-09,3.386740429400213e-09,1.8281729343378417,48.5,48.0,48.5,0.4619975160123533,2797.0,2797.0,2797.0,0.0
AMD,AMD CPU,CPU,CPU package RAPL,64,efficiency_opt,efficiency_gflop_per_j,False,8T,"1T,2T,4T,8T,10T,16T,20T,32T,64T",9,tie_or_uncertain,0.3809047345284089,False,False,8,6.127075280692067e-06,6.116296975252062e-06,6.160477469889148e-06,0.28176956996087427,0.0004459453095281,0.0004423340011605,0.0004522180523704,0.8911242197925672,72.75567523662829,72.24234083688401,73.37484949787037,0.6219567275449548,85.56904819696952,85.10509170150962,85.71984030883219,0.28124385477129715,1.175677799044018,1.1593699040801877,1.1852762813269768,0.8860668668051288,2.7324931305866e-09,2.708341072517572e-09,2.786753236248901e-09,1.152368455815813,70.0,68.5,73.0,2.894166677294979,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,64,efficiency_opt,efficiency_gflop_per_j,False,16T,"1T,2T,4T,8T,10T,16T,20T",7,tie_or_uncertain,1.685756474848521,False,False,16,2.2546644398164424e-06,2.233226943724793e-06,2.5382000522972326e-06,6.591047699133479,0.0001226988152536,0.0001021337789287,0.0001540899126827,18.439956152393368,54.97036828195608,45.225854076273066,61.25947297969424,12.345748295423164,232.53482458023046,206.55897454792265,234.76700452375053,6.435827071104226,4.272967093580941,3.402480998737453,5.133345750048155,18.274365599271324,2.7486604971657544e-10,2.3028878866323503e-10,3.906057118282888e-10,25.223905600710207,96.5,69.5,99.0,14.49506474947585,,,,
3090,RTX 3090,GPU,GPU board NVML,64,energy_opt,energy_j,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,5.217029646225186e-06,5.215406725472023e-06,5.224620282895767e-06,0.07237670389258764,0.0008412728598968,0.0008382078325822,0.0008424448040085,0.2497821909281841,161.272674,160.70032500000002,161.535514,0.23188316365763503,100.4954994609532,100.34949366873629,100.5267714671954,0.07231417332156044,0.6232080279688508,0.6223410691185296,0.6254868776218278,0.24993586911906343,4.3884049941422e-09,4.37204280930305e-09,4.4007040921198324e-09,0.28376203520273685,57.0,56.5,59.0,1.6755561029330441,1965.0,1965.0,1965.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,64,energy_opt,energy_j,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,9.9198e-06,9.769017892877015e-06,1.0075756380418918e-05,1.1016885909169623,0.0003328180970606,0.0003295783996954,0.000336495,0.7999913726539977,33.558896000000004,33.203019,33.869034,0.7438881235224098,52.852678481420995,52.03460466937191,53.668445052422264,1.1009273973474911,1.575298953483701,1.5580855584778375,1.590783863519432,0.8002184581730523,3.305062765486325e-09,3.2217173522333052e-09,3.386740429400213e-09,1.8281729343378417,48.5,48.0,48.5,0.4619975160123533,2797.0,2797.0,2797.0,0.0
AMD,AMD CPU,CPU,CPU package RAPL,64,energy_opt,energy_j,True,8T,"1T,2T,4T,8T,10T,16T,20T,32T,64T",9,tie_or_uncertain,0.3809047345284311,False,False,8,6.127075280692067e-06,6.116296975252062e-06,6.160477469889148e-06,0.28176956996087427,0.0004459453095281,0.0004423340011605,0.0004522180523704,0.8911242197925672,72.75567523662829,72.24234083688401,73.37484949787037,0.6219567275449548,85.56904819696952,85.10509170150962,85.71984030883219,0.28124385477129715,1.175677799044018,1.1593699040801877,1.1852762813269768,0.8860668668051288,2.7324931305866e-09,2.708341072517572e-09,2.786753236248901e-09,1.152368455815813,70.0,68.5,73.0,2.894166677294979,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,64,energy_opt,energy_j,True,16T,"1T,2T,4T,8T,10T,16T,20T",7,tie_or_uncertain,1.6857564748485432,False,False,16,2.2546644398164424e-06,2.233226943724793e-06,2.5382000522972326e-06,6.591047699133479,0.0001226988152536,0.0001021337789287,0.0001540899126827,18.439956152393368,54.97036828195608,45.225854076273066,61.25947297969424,12.345748295423164,232.53482458023046,206.55897454792265,234.76700452375053,6.435827071104226,4.272967093580941,3.402480998737453,5.133345750048155,18.274365599271324,2.7486604971657544e-10,2.3028878866323503e-10,3.906057118282888e-10,25.223905600710207,96.5,69.5,99.0,14.49506474947585,,,,
3090,RTX 3090,GPU,GPU board NVML,64,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,5.217029646225186e-06,5.215406725472023e-06,5.224620282895767e-06,0.07237670389258764,0.0008412728598968,0.0008382078325822,0.0008424448040085,0.2497821909281841,161.272674,160.70032500000002,161.535514,0.23188316365763503,100.4954994609532,100.34949366873629,100.5267714671954,0.07231417332156044,0.6232080279688508,0.6223410691185296,0.6254868776218278,0.24993586911906343,4.3884049941422e-09,4.37204280930305e-09,4.4007040921198324e-09,0.28376203520273685,57.0,56.5,59.0,1.6755561029330441,1965.0,1965.0,1965.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,64,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,9.9198e-06,9.769017892877015e-06,1.0075756380418918e-05,1.1016885909169623,0.0003328180970606,0.0003295783996954,0.000336495,0.7999913726539977,33.558896000000004,33.203019,33.869034,0.7438881235224098,52.852678481420995,52.03460466937191,53.668445052422264,1.1009273973474911,1.575298953483701,1.5580855584778375,1.590783863519432,0.8002184581730523,3.305062765486325e-09,3.2217173522333052e-09,3.386740429400213e-09,1.8281729343378417,48.5,48.0,48.5,0.4619975160123533,2797.0,2797.0,2797.0,0.0
AMD,AMD CPU,CPU,CPU package RAPL,64,runtime_opt,runtime_s,True,8T,"1T,2T,4T,8T,10T,16T,20T,32T,64T",9,tie_or_uncertain,0.2320048033559896,False,False,8,6.127075280692067e-06,6.116296975252062e-06,6.160477469889148e-06,0.28176956996087427,0.0004459453095281,0.0004423340011605,0.0004522180523704,0.8911242197925672,72.75567523662829,72.24234083688401,73.37484949787037,0.6219567275449548,85.56904819696952,85.10509170150962,85.71984030883219,0.28124385477129715,1.175677799044018,1.1593699040801877,1.1852762813269768,0.8860668668051288,2.7324931305866e-09,2.708341072517572e-09,2.786753236248901e-09,1.152368455815813,70.0,68.5,73.0,2.894166677294979,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,64,runtime_opt,runtime_s,True,16T,"1T,2T,4T,8T,10T,16T,20T",7,tie_or_uncertain,1.103893406916634,False,False,16,2.2546644398164424e-06,2.233226943724793e-06,2.5382000522972326e-06,6.591047699133479,0.0001226988152536,0.0001021337789287,0.0001540899126827,18.439956152393368,54.97036828195608,45.225854076273066,61.25947297969424,12.345748295423164,232.53482458023046,206.55897454792265,234.76700452375053,6.435827071104226,4.272967093580941,3.402480998737453,5.133345750048155,18.274365599271324,2.7486604971657544e-10,2.3028878866323503e-10,3.906057118282888e-10,25.223905600710207,96.5,69.5,99.0,14.49506474947585,,,,
3090,RTX 3090,GPU,GPU board NVML,64,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,5.217029646225186e-06,5.215406725472023e-06,5.224620282895767e-06,0.07237670389258764,0.0008412728598968,0.0008382078325822,0.0008424448040085,0.2497821909281841,161.272674,160.70032500000002,161.535514,0.23188316365763503,100.4954994609532,100.34949366873629,100.5267714671954,0.07231417332156044,0.6232080279688508,0.6223410691185296,0.6254868776218278,0.24993586911906343,4.3884049941422e-09,4.37204280930305e-09,4.4007040921198324e-09,0.28376203520273685,57.0,56.5,59.0,1.6755561029330441,1965.0,1965.0,1965.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,64,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,9.9198e-06,9.769017892877015e-06,1.0075756380418918e-05,1.1016885909169623,0.0003328180970606,0.0003295783996954,0.000336495,0.7999913726539977,33.558896000000004,33.203019,33.869034,0.7438881235224098,52.852678481420995,52.03460466937191,53.668445052422264,1.1009273973474911,1.575298953483701,1.5580855584778375,1.590783863519432,0.8002184581730523,3.305062765486325e-09,3.2217173522333052e-09,3.386740429400213e-09,1.8281729343378417,48.5,48.0,48.5,0.4619975160123533,2797.0,2797.0,2797.0,0.0
AMD,AMD CPU,CPU,CPU package RAPL,64,throughput_opt,throughput_gflops,False,8T,"1T,2T,4T,8T,10T,16T,20T,32T,64T",9,tie_or_uncertain,0.2320048033559674,False,False,8,6.127075280692067e-06,6.116296975252062e-06,6.160477469889148e-06,0.28176956996087427,0.0004459453095281,0.0004423340011605,0.0004522180523704,0.8911242197925672,72.75567523662829,72.24234083688401,73.37484949787037,0.6219567275449548,85.56904819696952,85.10509170150962,85.71984030883219,0.28124385477129715,1.175677799044018,1.1593699040801877,1.1852762813269768,0.8860668668051288,2.7324931305866e-09,2.708341072517572e-09,2.786753236248901e-09,1.152368455815813,70.0,68.5,73.0,2.894166677294979,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,64,throughput_opt,throughput_gflops,False,16T,"1T,2T,4T,8T,10T,16T,20T",7,tie_or_uncertain,1.103893406916634,False,False,16,2.2546644398164424e-06,2.233226943724793e-06,2.5382000522972326e-06,6.591047699133479,0.0001226988152536,0.0001021337789287,0.0001540899126827,18.439956152393368,54.97036828195608,45.225854076273066,61.25947297969424,12.345748295423164,232.53482458023046,206.55897454792265,234.76700452375053,6.435827071104226,4.272967093580941,3.402480998737453,5.133345750048155,18.274365599271324,2.7486604971657544e-10,2.3028878866323503e-10,3.906057118282888e-10,25.223905600710207,96.5,69.5,99.0,14.49506474947585,,,,
3090,RTX 3090,GPU,GPU board NVML,128,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,5.161102740856931e-06,5.160498668703173e-06,5.183126736815811e-06,0.19213474416869117,0.0009229959547593,0.000913588911308,0.0009327962864666,0.8803947535253606,178.839948,176.9864725,180.429354,0.8207917867257754,812.6759358608685,809.2227361927711,812.771065214522,0.19164159964338193,4.5442279333648825,4.496484453093053,4.591018945266036,0.8806983405302599,4.763598433803592e-09,4.715780447847844e-09,4.818814306089522e-09,0.9109837567540093,58.0,56.5,60.0,2.3211780216677482,1965.0,1953.5,1965.0,0.26203476579454404
5060ti,RTX 5060 Ti,GPU,GPU board NVML,128,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,9.920571233570831e-06,9.78786126601135e-06,1.003193120060518e-05,0.8919178741576653,0.0004186242111759,0.000407041659308,0.0004407619205195,3.3251448440582454,41.7281745,41.3126315,44.03391499999999,2.7433886815367194,422.78855735712443,418.0953712827473,428.5209900312799,0.8914114513846403,10.019258055377053,9.516030774746653,10.304360509758677,3.2720352565781585,4.203116042249507e-09,3.989367232476502e-09,4.358447073998479e-09,3.6946004725197077,50.0,49.0,51.0,2.0,2790.0,2782.0,2790.0,0.15723340247026443
AMD,AMD CPU,CPU,CPU package RAPL,128,edp_opt,edp_j_s,True,4T,4T,1,clear_leader,67.40759275349248,True,True,4,1.4477002407821068e-05,1.4397475029735036e-05,1.4749324334303142e-05,0.9401625199657637,0.0016263004085608,0.0016173633779118,0.0016567900562685,0.9908698529992835,112.42009865792488,111.78998789396374,112.72043213358296,0.3087713927526319,289.72185552266444,284.3726197168995,291.32219304687277,0.9306916692417607,2.579046268402382,2.5315844841841986,2.593297249882907,0.9827449766578877,2.349205040563893e-08,2.3296853064548992e-08,2.4435869846787992e-08,1.9162787623593953,81.5,77.0,83.0,3.144861502639349,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,128,edp_opt,edp_j_s,True,4T,"4T,16T",2,tie_or_uncertain,12.875552759193877,True,False,4,1.3199319247906131e-05,1.2690799774133109e-05,1.3287112132022688e-05,2.016669923380365,0.0012227639253655,0.0011787437755706,0.0012883577477145,3.971160644669073,92.53256844533075,88.88274610369977,101.30157457578537,6.239109042819539,317.7666909348648,315.6670884030166,330.4995803770379,2.0369170939648886,3.4301829756273423,3.2555429634668966,3.5582830526249385,3.9561590460431466,1.60855323067685e-08,1.5615939517289482e-08,1.6493722459325036e-08,2.0797475204564937,92.0,87.0,99.0,6.104520832817539,,,,
3090,RTX 3090,GPU,GPU board NVML,128,efficiency_opt,efficiency_gflop_per_j,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,5.161102740856931e-06,5.160498668703173e-06,5.183126736815811e-06,0.19213474416869117,0.0009229959547593,0.000913588911308,0.0009327962864666,0.8803947535253606,178.839948,176.9864725,180.429354,0.8207917867257754,812.6759358608685,809.2227361927711,812.771065214522,0.19164159964338193,4.5442279333648825,4.496484453093053,4.591018945266036,0.8806983405302599,4.763598433803592e-09,4.715780447847844e-09,4.818814306089522e-09,0.9109837567540093,58.0,56.5,60.0,2.3211780216677482,1965.0,1953.5,1965.0,0.26203476579454404
5060ti,RTX 5060 Ti,GPU,GPU board NVML,128,efficiency_opt,efficiency_gflop_per_j,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,9.920571233570831e-06,9.78786126601135e-06,1.003193120060518e-05,0.8919178741576653,0.0004186242111759,0.000407041659308,0.0004407619205195,3.3251448440582454,41.7281745,41.3126315,44.03391499999999,2.7433886815367194,422.78855735712443,418.0953712827473,428.5209900312799,0.8914114513846403,10.019258055377053,9.516030774746653,10.304360509758677,3.2720352565781585,4.203116042249507e-09,3.989367232476502e-09,4.358447073998479e-09,3.6946004725197077,50.0,49.0,51.0,2.0,2790.0,2782.0,2790.0,0.15723340247026443
AMD,AMD CPU,CPU,CPU package RAPL,128,efficiency_opt,efficiency_gflop_per_j,False,4T,4T,1,clear_leader,33.81560816231206,True,True,4,1.4477002407821068e-05,1.4397475029735036e-05,1.4749324334303142e-05,0.9401625199657637,0.0016263004085608,0.0016173633779118,0.0016567900562685,0.9908698529992835,112.42009865792488,111.78998789396374,112.72043213358296,0.3087713927526319,289.72185552266444,284.3726197168995,291.32219304687277,0.9306916692417607,2.579046268402382,2.5315844841841986,2.593297249882907,0.9827449766578877,2.349205040563893e-08,2.3296853064548992e-08,2.4435869846787992e-08,1.9162787623593953,81.5,77.0,83.0,3.144861502639349,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,128,efficiency_opt,efficiency_gflop_per_j,False,4T,"1T,4T",2,tie_or_uncertain,18.342630789100014,True,False,4,1.3199319247906131e-05,1.2690799774133109e-05,1.3287112132022688e-05,2.016669923380365,0.0012227639253655,0.0011787437755706,0.0012883577477145,3.971160644669073,92.53256844533075,88.88274610369977,101.30157457578537,6.239109042819539,317.7666909348648,315.6670884030166,330.4995803770379,2.0369170939648886,3.4301829756273423,3.2555429634668966,3.5582830526249385,3.9561590460431466,1.60855323067685e-08,1.5615939517289482e-08,1.6493722459325036e-08,2.0797475204564937,92.0,87.0,99.0,6.104520832817539,,,,
3090,RTX 3090,GPU,GPU board NVML,128,energy_opt,energy_j,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,5.161102740856931e-06,5.160498668703173e-06,5.183126736815811e-06,0.19213474416869117,0.0009229959547593,0.000913588911308,0.0009327962864666,0.8803947535253606,178.839948,176.9864725,180.429354,0.8207917867257754,812.6759358608685,809.2227361927711,812.771065214522,0.19164159964338193,4.5442279333648825,4.496484453093053,4.591018945266036,0.8806983405302599,4.763598433803592e-09,4.715780447847844e-09,4.818814306089522e-09,0.9109837567540093,58.0,56.5,60.0,2.3211780216677482,1965.0,1953.5,1965.0,0.26203476579454404
5060ti,RTX 5060 Ti,GPU,GPU board NVML,128,energy_opt,energy_j,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,9.920571233570831e-06,9.78786126601135e-06,1.003193120060518e-05,0.8919178741576653,0.0004186242111759,0.000407041659308,0.0004407619205195,3.3251448440582454,41.7281745,41.3126315,44.03391499999999,2.7433886815367194,422.78855735712443,418.0953712827473,428.5209900312799,0.8914114513846403,10.019258055377053,9.516030774746653,10.304360509758677,3.2720352565781585,4.203116042249507e-09,3.989367232476502e-09,4.358447073998479e-09,3.6946004725197077,50.0,49.0,51.0,2.0,2790.0,2782.0,2790.0,0.15723340247026443
AMD,AMD CPU,CPU,CPU package RAPL,128,energy_opt,energy_j,True,4T,4T,1,clear_leader,33.81560816231204,True,True,4,1.4477002407821068e-05,1.4397475029735036e-05,1.4749324334303142e-05,0.9401625199657637,0.0016263004085608,0.0016173633779118,0.0016567900562685,0.9908698529992835,112.42009865792488,111.78998789396374,112.72043213358296,0.3087713927526319,289.72185552266444,284.3726197168995,291.32219304687277,0.9306916692417607,2.579046268402382,2.5315844841841986,2.593297249882907,0.9827449766578877,2.349205040563893e-08,2.3296853064548992e-08,2.4435869846787992e-08,1.9162787623593953,81.5,77.0,83.0,3.144861502639349,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,128,energy_opt,energy_j,True,4T,"1T,4T",2,tie_or_uncertain,18.342630789100014,True,False,4,1.3199319247906131e-05,1.2690799774133109e-05,1.3287112132022688e-05,2.016669923380365,0.0012227639253655,0.0011787437755706,0.0012883577477145,3.971160644669073,92.53256844533075,88.88274610369977,101.30157457578537,6.239109042819539,317.7666909348648,315.6670884030166,330.4995803770379,2.0369170939648886,3.4301829756273423,3.2555429634668966,3.5582830526249385,3.9561590460431466,1.60855323067685e-08,1.5615939517289482e-08,1.6493722459325036e-08,2.0797475204564937,92.0,87.0,99.0,6.104520832817539,,,,
3090,RTX 3090,GPU,GPU board NVML,128,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,5.161102740856931e-06,5.160498668703173e-06,5.183126736815811e-06,0.19213474416869117,0.0009229959547593,0.000913588911308,0.0009327962864666,0.8803947535253606,178.839948,176.9864725,180.429354,0.8207917867257754,812.6759358608685,809.2227361927711,812.771065214522,0.19164159964338193,4.5442279333648825,4.496484453093053,4.591018945266036,0.8806983405302599,4.763598433803592e-09,4.715780447847844e-09,4.818814306089522e-09,0.9109837567540093,58.0,56.5,60.0,2.3211780216677482,1965.0,1953.5,1965.0,0.26203476579454404
5060ti,RTX 5060 Ti,GPU,GPU board NVML,128,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,9.920571233570831e-06,9.78786126601135e-06,1.003193120060518e-05,0.8919178741576653,0.0004186242111759,0.000407041659308,0.0004407619205195,3.3251448440582454,41.7281745,41.3126315,44.03391499999999,2.7433886815367194,422.78855735712443,418.0953712827473,428.5209900312799,0.8914114513846403,10.019258055377053,9.516030774746653,10.304360509758677,3.2720352565781585,4.203116042249507e-09,3.989367232476502e-09,4.358447073998479e-09,3.6946004725197077,50.0,49.0,51.0,2.0,2790.0,2782.0,2790.0,0.15723340247026443
AMD,AMD CPU,CPU,CPU package RAPL,128,runtime_opt,runtime_s,True,4T,4T,1,clear_leader,25.673982746469036,True,True,4,1.4477002407821068e-05,1.4397475029735036e-05,1.4749324334303142e-05,0.9401625199657637,0.0016263004085608,0.0016173633779118,0.0016567900562685,0.9908698529992835,112.42009865792488,111.78998789396374,112.72043213358296,0.3087713927526319,289.72185552266444,284.3726197168995,291.32219304687277,0.9306916692417607,2.579046268402382,2.5315844841841986,2.593297249882907,0.9827449766578877,2.349205040563893e-08,2.3296853064548992e-08,2.4435869846787992e-08,1.9162787623593953,81.5,77.0,83.0,3.144861502639349,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,128,runtime_opt,runtime_s,True,10T,"4T,8T,10T,16T,20T",5,tie_or_uncertain,1.2041066521165211,False,False,10,1.2571068788372388e-05,1.211558783888551e-05,1.3493028062217332e-05,4.081706591125618,0.0014470509976176,0.0013394949379776,0.001621829855193,7.313309563148166,114.59660859272012,106.68877628420717,123.59878820452064,5.609482245856743,333.6473668714248,310.84972036371374,346.19071363076563,3.9554366800754632,2.8985184398514154,2.586155376638366,3.1312578204533237,7.129887355522582,1.8156633505523653e-08,1.6871124894112318e-08,2.18518187428546e-08,10.590962567399572,87.5,76.0,98.0,9.453785610554526,,,,
3090,RTX 3090,GPU,GPU board NVML,128,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,5.161102740856931e-06,5.160498668703173e-06,5.183126736815811e-06,0.19213474416869117,0.0009229959547593,0.000913588911308,0.0009327962864666,0.8803947535253606,178.839948,176.9864725,180.429354,0.8207917867257754,812.6759358608685,809.2227361927711,812.771065214522,0.19164159964338193,4.5442279333648825,4.496484453093053,4.591018945266036,0.8806983405302599,4.763598433803592e-09,4.715780447847844e-09,4.818814306089522e-09,0.9109837567540093,58.0,56.5,60.0,2.3211780216677482,1965.0,1953.5,1965.0,0.26203476579454404
5060ti,RTX 5060 Ti,GPU,GPU board NVML,128,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,9.920571233570831e-06,9.78786126601135e-06,1.003193120060518e-05,0.8919178741576653,0.0004186242111759,0.000407041659308,0.0004407619205195,3.3251448440582454,41.7281745,41.3126315,44.03391499999999,2.7433886815367194,422.78855735712443,418.0953712827473,428.5209900312799,0.8914114513846403,10.019258055377053,9.516030774746653,10.304360509758677,3.2720352565781585,4.203116042249507e-09,3.989367232476502e-09,4.358447073998479e-09,3.6946004725197077,50.0,49.0,51.0,2.0,2790.0,2782.0,2790.0,0.15723340247026443
AMD,AMD CPU,CPU,CPU package RAPL,128,throughput_opt,throughput_gflops,False,4T,4T,1,clear_leader,25.673982746469058,True,True,4,1.4477002407821068e-05,1.4397475029735036e-05,1.4749324334303142e-05,0.9401625199657637,0.0016263004085608,0.0016173633779118,0.0016567900562685,0.9908698529992835,112.42009865792488,111.78998789396374,112.72043213358296,0.3087713927526319,289.72185552266444,284.3726197168995,291.32219304687277,0.9306916692417607,2.579046268402382,2.5315844841841986,2.593297249882907,0.9827449766578877,2.349205040563893e-08,2.3296853064548992e-08,2.4435869846787992e-08,1.9162787623593953,81.5,77.0,83.0,3.144861502639349,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,128,throughput_opt,throughput_gflops,False,10T,"4T,8T,10T,16T,20T",5,tie_or_uncertain,1.204106652116499,False,False,10,1.2571068788372388e-05,1.211558783888551e-05,1.3493028062217332e-05,4.081706591125618,0.0014470509976176,0.0013394949379776,0.001621829855193,7.313309563148166,114.59660859272012,106.68877628420717,123.59878820452064,5.609482245856743,333.6473668714248,310.84972036371374,346.19071363076563,3.9554366800754632,2.8985184398514154,2.586155376638366,3.1312578204533237,7.129887355522582,1.8156633505523653e-08,1.6871124894112318e-08,2.18518187428546e-08,10.590962567399572,87.5,76.0,98.0,9.453785610554526,,,,
