platform,platform_label,device_kind,energy_domain,problem_size,configuration,num_threads,sessions,working_set_bytes,operational_intensity_flop_per_byte,runtime_s_median,runtime_s_ci95_low,runtime_s_ci95_high,runtime_s_session_cv_pct,energy_j_median,energy_j_ci95_low,energy_j_ci95_high,energy_j_session_cv_pct,total_energy_j_median,total_energy_j_ci95_low,total_energy_j_ci95_high,total_energy_j_session_cv_pct,power_w_median,power_w_ci95_low,power_w_ci95_high,power_w_session_cv_pct,edp_j_s_median,edp_j_s_ci95_low,edp_j_s_ci95_high,edp_j_s_session_cv_pct,throughput_gflops_median,throughput_gflops_ci95_low,throughput_gflops_ci95_high,throughput_gflops_session_cv_pct,efficiency_gflop_per_j_median,efficiency_gflop_per_j_ci95_low,efficiency_gflop_per_j_ci95_high,efficiency_gflop_per_j_session_cv_pct,logical_bandwidth_gb_s_median,logical_bandwidth_gb_s_ci95_low,logical_bandwidth_gb_s_ci95_high,logical_bandwidth_gb_s_session_cv_pct,logical_gb_per_j_median,logical_gb_per_j_ci95_low,logical_gb_per_j_ci95_high,logical_gb_per_j_session_cv_pct,temperature_c_median,temperature_c_ci95_low,temperature_c_ci95_high,temperature_c_session_cv_pct,clock_mhz_median,clock_mhz_ci95_low,clock_mhz_ci95_high,clock_mhz_session_cv_pct,strict_pareto,practical_pareto_2pct
INTEL,Intel CPU,CPU,CPU package RAPL,2000000,2T,2,5,24000000.0,0.1666666666666666,0.0006142594077729,0.0006077880170316,0.0006601325857519,3.492914432915349,0.0389645886267392,0.0377511801378446,0.0418068614775725,3.910500463642794,0.0397027542579075,0.0385300037593984,0.0425621625989445,3.833557783659838,63.28187042709671,60.15707669240035,63.93512524525517,2.483228939723356,2.369337155141785e-05,2.368796603676133e-05,2.759807156936144e-05,7.120705546363578,6.511906776491495,6.059388805120029,6.581241959220845,3.380860156532252,0.1026573137552651,0.0956780743310717,0.1059569524818669,3.771427971572359,39.071440658948966,36.35633283072017,39.48745175532508,3.380860156532253,0.6159438825315906,0.5740684459864301,0.6357417148912017,3.7714279715723618,82.5,75.0,83.0,4.235650810682532,1603.0,1471.5,1609.5,3.7900970854834326,False,False
INTEL,Intel CPU,CPU,CPU package RAPL,2000000,4T,4,5,24000000.0,0.1666666666666666,0.0004514294382022,0.000445180248007,0.0004684749766136,2.1489189141342515,0.0366508593258426,0.0342726491750687,0.0376394251637044,3.607693218007293,0.0374819415730337,0.0350804429422548,0.0384721375116931,3.541488367701505,80.45440039616287,74.69261669490815,82.24122889274824,3.659321119515197,1.636886514357676e-05,1.5726229683916494e-05,1.7633128823315766e-05,4.705612688780889,8.860742480441335,8.538342920499712,8.985124604937782,2.1256453103772857,0.1091379594797001,0.106271548585104,0.1167111412825875,3.659174844069392,53.16445488264801,51.23005752299827,53.91074762962669,2.1256453103772843,0.654827756878201,0.6376292915106243,0.7002668476955252,3.659174844069384,81.0,69.0,84.0,7.37703891827821,1840.0,1780.0,1849.0,1.7483525541418532,False,False
INTEL,Intel CPU,CPU,CPU package RAPL,2000000,8T,8,5,24000000.0,0.1666666666666666,0.0003185559273422,0.000306168685645,0.0003731360924683,7.942932700664383,0.0358165281488549,0.034647778316172,0.0400885706562267,5.954196661106192,0.0364605176526717,0.0352313628104179,0.0408370997390007,5.998200532918914,113.09248902088606,105.58731105541126,113.30502099611536,3.38204338930015,1.1496939744649512e-05,1.0608064747581712e-05,1.4958492607303784e-05,14.10105373978135,12.556664800975778,10.719949318062344,13.06469337833578,7.41395394780378,0.111680283007215,0.0997790625737539,0.1154475176878219,5.593069873888259,75.33998880585467,64.31969590837406,78.38816027001468,7.413953947803785,0.6700816980432904,0.5986743754425236,0.6926851061269316,5.593069873888265,82.0,73.5,83.0,4.890688120504231,2200.0,2193.0,2325.5,3.1187604722097846,False,False
INTEL,Intel CPU,CPU,CPU package RAPL,2000000,10T,10,5,24000000.0,0.1666666666666666,0.0002424371822803,0.0002398038581356,0.0002806352298206,6.974147338399948,0.0320214308588064,0.0315301573208722,0.0339082012331838,2.918490966977625,0.0325633545608927,0.0320219408099688,0.0344411325672645,2.896440677182557,131.42215687570996,120.88032585321534,133.08928562034424,3.81827332029562,7.783918877574129e-06,7.561053373167587e-06,9.515835845877688e-06,10.067152924450864,16.499119328054626,14.25337796169446,16.68029877041491,6.385542824929397,0.1249163417349271,0.1179655615611203,0.1268626717999944,2.8321621296154125,98.99471596832774,85.52026777016677,100.08179262248946,6.385542824929387,0.7494980504095626,0.7077933693667221,0.7611760307999663,2.8321621296154103,85.0,77.0,87.0,4.652407801818121,2519.0,2401.5,2519.5,2.110029022040952,False,False
INTEL,Intel CPU,CPU,CPU package RAPL,2000000,16T,16,5,24000000.0,0.1666666666666666,0.0002625433586586,0.0002611140396659,0.0003639022173754,15.37339007323645,0.0327251608820459,0.0322415348441184,0.0406766217739004,10.404993299808254,0.033302837552192,0.032843389572963,0.0414426786623046,10.433843086236648,122.6725097270812,110.0891014170835,125.30582681981252,6.136548900902891,8.55629802679847e-06,8.464800846283127e-06,1.4802312858862831e-05,26.92363797305436,15.235578688552645,10.991963799642413,15.318977122479014,13.619032995491398,0.1222301095605776,0.098336583166465,0.1240635726350878,9.178311839372345,91.41347213131588,65.95178279785446,91.91386273487409,13.619032995491398,0.7333806573634659,0.5900194989987904,0.7443814358105272,9.178311839372345,83.0,70.0,85.0,7.599050214360768,3240.0,3239.0,3240.0,0.0169071045038018,False,False
INTEL,Intel CPU,CPU,CPU package RAPL,2000000,20T,20,5,24000000.0,0.1666666666666666,0.0002728740811325,0.0002339992979171,0.0004046097413096,24.283336853466917,0.0341651986030974,0.031322113961115,0.0472158765157639,18.090888876993645,0.0347844886122077,0.031787373506676,0.0481060440582053,18.216790289930003,131.31141934473789,112.28932334269476,135.08561781124888,8.337030148968488,9.780330676970338e-06,7.346198655494456e-06,1.910400358274925e-05,44.76001658889946,14.658775884462663,9.88606944324475,17.094068382278216,20.980799578944723,0.117078201314403,0.0847172666309504,0.1277053012758277,15.342990696803591,87.95265530677598,59.31641665946851,102.5644102936693,20.980799578944715,0.7024692078864184,0.5083035997857024,0.7662318076549662,15.342990696803598,84.0,65.0,86.0,11.013568744998585,3600.0,3600.0,3999.5,5.816376374070797,False,False
3090,RTX 3090,GPU,GPU board NVML,4000000,gpu_resident,-1,5,48000000.0,0.1666666666666666,5.9670525059665874e-05,5.958870487310854e-05,6.055664547381168e-05,0.6781915359963976,0.0211038062283737,0.0209661324913618,0.0213322434150772,0.6339889769659798,0.0211038062283737,0.0209661324913618,0.0213322434150772,0.6339889769659798,353.05623215309873,351.85395346104974,353.8413584819177,0.245811544143867,1.2592659558261002e-06,1.2493446813582505e-06,1.2918091016478838e-06,1.2941796878220473,134.0695425756791,132.10771398259962,134.25363107044598,0.6722121665105347,0.3790785374651582,0.3750191596982135,0.3815677499556038,0.6314121193144627,804.4172554540746,792.6462838955978,805.5217864226757,0.6722121665105304,2.274471224790949,2.250114958189281,2.289406499733623,0.6314121193144682,65.0,62.0,65.0,2.0832931467389346,1920.0,1905.0,1920.0,0.4292496532172148,False,False
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4000000,gpu_resident,-1,5,48000000.0,0.1666666666666666,9.55852901870943e-05,9.548744630071598e-05,9.577781501340484e-05,0.1221455288308326,0.0104232127517419,0.0104092301800076,0.0105152817574021,0.4122018909830665,0.0104232127517419,0.0104092301800076,0.0105152817574021,0.4122018909830665,109.15074077040724,108.65600512577817,110.00808917732022,0.4614521414097821,9.969733226127186e-07,9.953849820742515e-07,1.0052378365348212e-06,0.4050689144124919,83.69488636108301,83.52664966182762,83.78064667061909,0.1220310845332835,0.7675176733452995,0.7607974930741633,0.7685486689846798,0.4104521017016014,502.1693181664981,501.1598979709657,502.6838800237146,0.1220310845332858,4.605106040071797,4.56478495844498,4.611292013908079,0.4104521017016032,57.0,56.0,58.0,1.4626923540805516,2782.0,2782.0,2790.0,0.1285281205632872,True,True
AMD,AMD CPU,CPU,CPU package RAPL,4000000,1T,1,5,48000000.0,0.1666666666666666,0.0022589370786516,0.0022357332589285,0.0022624886877828,0.5346105589802131,0.1647349720982142,0.1603401049661399,0.1671255390625,1.5179551146909305,0.1647349720982142,0.1603401049661399,0.1671255390625,1.5179551146909305,73.16995166782455,70.86642977213236,74.70572817408285,1.9376747846379068,0.0003710291081551,0.0003625179381112,0.0003736481260983,1.2206550238635423,3.5414886388846845,3.535929281414381,3.5782443938925383,0.535941029809861,0.048562851579751,0.0478682076053513,0.0498939426395499,1.5326123976105843,21.248931833308102,21.215575688486283,21.46946636335523,0.5359410298098625,0.2913771094785061,0.2872092456321078,0.2993636558372995,1.5326123976105857,53.0,53.0,59.0,4.767112314409754,1810.0,1794.0,1825.0,0.6190899849820354,False,False
AMD,AMD CPU,CPU,CPU package RAPL,4000000,2T,2,5,48000000.0,0.1666666666666666,0.00125223875,0.0012390740049751,0.0012675714285714,0.912456498265636,0.1012955301886792,0.1012885644753476,0.105166519777503,1.6403241974123974,0.1012955301886792,0.1012885644753476,0.105166519777503,1.6403241974123974,81.68674401443181,79.87938998606757,84.57401241647389,2.233626748234663,0.0001280915784371,0.0001255103985516,0.0001309243873853,1.5102084764029644,6.38855809245641,6.311281415530402,6.456434375895705,0.9117327831876468,0.0789768313083382,0.0760698368351953,0.0789822626220268,1.6102375693492463,38.33134855473846,37.86768849318241,38.73860625537422,0.91173278318764,0.4738609878500293,0.4564190210111721,0.4738935757321608,1.6102375693492428,54.0,52.0,55.5,2.51101414239894,1867.5,1849.5,1871.5,0.4636011465178759,False,False
AMD,AMD CPU,CPU,CPU package RAPL,4000000,4T,4,5,48000000.0,0.1666666666666666,0.0002036182576836,0.0001730368874055,0.0002141374493495,9.39157251294328,0.0234095873320537,0.0201551708238187,0.0250346014654996,10.232671421348416,0.0234095873320537,0.0201551708238187,0.0250346014654996,10.232671421348416,116.0356639323505,109.2630607666864,122.91065377349469,4.368254200950104,5.012869321610346e-06,3.487588024479735e-06,5.265306659432885e-06,18.593978645434696,39.28920761335217,37.35918226495247,46.23291669164478,9.70243537524742,0.3417403257273979,0.3195577133921971,0.3969204761363704,10.464117153995304,235.735245680113,224.15509358971488,277.39750014986873,9.702435375247422,2.050441954364388,1.9173462803531829,2.3815228568182225,10.464117153995302,62.0,58.0,64.0,3.726063480716137,1953.0,1945.0,2024.0,1.7463228943447713,False,False
AMD,AMD CPU,CPU,CPU package RAPL,4000000,8T,8,5,48000000.0,0.1666666666666666,7.267587728514393e-05,7.155567084078712e-05,7.313223498807718e-05,0.8897606310552102,0.0133581686139332,0.0132060981395348,0.0134068762555097,0.6049382666782122,0.0133581686139332,0.0132060981395348,0.0134068762555097,0.6049382666782122,183.8723916310272,183.11121701693068,184.47416086638736,0.3129803172423575,9.713369586983803e-07,9.449712115636834e-07,9.804748247740076e-07,1.4886301090274008,110.0777905798369,109.39088626655877,111.80106211009004,0.8928002783816138,0.5988844901729735,0.5967087222657338,0.6057807473087437,0.6066151805296712,660.4667434790215,656.3453175993525,670.8063726605403,0.8928002783816167,3.5933069410378407,3.5802523335944034,3.6346844838524617,0.6066151805296656,72.0,69.0,72.0,1.828668276354179,2166.5,2131.0,2234.5,1.8629632982331268,False,False
AMD,AMD CPU,CPU,CPU package RAPL,4000000,10T,10,5,48000000.0,0.1666666666666666,6.205777213307725e-05,6.095314099861471e-05,7.010488676996424e-05,5.774307038517333,0.0128722749519856,0.0126444340781786,0.0135610088340461,2.795249049085767,0.0128722749519856,0.0126444340781786,0.0135610088340461,2.795249049085767,205.935231435192,193.67744155750404,207.5314367046844,2.8533358026858977,7.988247058046402e-07,7.707179732149091e-07,9.506929887972866e-07,8.685863165322537,128.91213662721773,114.11472678431774,131.24836339741404,5.415219886162787,0.6214907644406685,0.5899266122381175,0.6326894466400966,2.7318004229637305,773.4728197633063,684.6883607059063,787.4901803844842,5.415219886162792,3.728944586644011,3.5395596734287054,3.796136679840581,2.7318004229637283,71.0,70.0,72.0,1.1750843069298813,2239.5,2202.5,2336.5,2.248134546215861,False,False
AMD,AMD CPU,CPU,CPU package RAPL,4000000,16T,16,5,48000000.0,0.1666666666666666,4.666662884632841e-05,4.626283553708044e-05,4.702981545024575e-05,0.6807641015600752,0.0118554116430803,0.0118041833900853,0.0118766426383215,0.226215644960721,0.0118554116430803,0.0118041833900853,0.0118766426383215,0.226215644960721,254.02130643643653,252.12836799718707,255.15995584829136,0.5287238567931603,5.531463100532161e-07,5.460949948250529e-07,5.575993861063368e-07,0.8711365480057225,171.42871036053884,170.10485632169744,172.92498194555898,0.6814076771209113,0.6747973196417346,0.6735910344045363,0.6777258312268724,0.2266705264714923,1028.572262163233,1020.6291379301846,1037.549891673354,0.6814076771209158,4.048783917850408,4.041546206427218,4.066354987361234,0.2266705264714906,77.0,76.0,77.5,0.742301709048918,2551.0,2480.5,2678.0,2.93801090108104,True,True
AMD,AMD CPU,CPU,CPU package RAPL,4000000,20T,20,5,48000000.0,0.1666666666666666,4.580419206253199e-05,4.534888536434928e-05,4.693318541561828e-05,1.3027467295676494,0.0121584712385403,0.0120967690104855,0.0122914546639827,0.596432524137579,0.0121584712385403,0.0120967690104855,0.0122914546639827,0.596432524137579,266.0480862071562,262.1231127013769,266.69959286872825,0.6855021134048362,5.56200552490967e-07,5.485749911355198e-07,5.768771207723662e-07,1.894822528895809,174.6565028169994,170.4550826703057,176.41006908384006,1.286296358758917,0.6579774581068507,0.6508586834268015,0.6613336166926546,0.5940038884992224,1047.9390169019964,1022.7304960218344,1058.4604145030405,1.286296358758919,3.9478647486411047,3.905152100560809,3.968001700155928,0.5940038884992249,79.0,75.5,79.5,2.1465819047217893,2650.5,2612.5,2789.0,2.609677556695188,False,False
AMD,AMD CPU,CPU,CPU package RAPL,4000000,32T,32,5,48000000.0,0.1666666666666666,4.327333956571623e-05,2.2380667838312828e-05,4.363393962683062e-05,23.949323714865724,0.0118868718820379,0.0064221460017574,0.011997759660134,22.6875729680812,0.0118868718820379,0.0064221460017574,0.011997759660134,22.6875729680812,275.1354402837597,273.23356517051707,286.8773902799211,2.0129436625602137,5.143846433255903e-07,1.4373191647448117e-07,5.235095206675108e-07,37.720576070953655,184.8713337192512,183.34351810581825,357.4513530067689,35.277648663318985,0.6730113758598423,0.6667911532335737,1.2456895246247632,32.59193379423658,1109.2280023155072,1100.0611086349095,2144.708118040614,35.277648663319,4.038068255159054,4.000746919401442,7.47413714774858,32.5919337942366,70.0,65.5,70.5,3.022766619634509,3048.5,2878.0,3132.5,3.1773778909690584,True,True
AMD,AMD CPU,CPU,CPU package RAPL,4000000,64T,64,5,48000000.0,0.1666666666666666,6.616281498890195e-05,6.609305828421741e-05,6.631052457934674e-05,0.1364028675252689,0.0159087463368158,0.0158199188209949,0.0159889724843286,0.4158707441021863,0.0159087463368158,0.0158199188209949,0.0159889724843286,0.4158707441021863,240.6311881230812,239.2029681713705,241.10245496942312,0.3057734736939443,1.0516560443929892e-06,1.0466903620929331e-06,1.06023715292057e-06,0.5181926390038574,120.91383961431973,120.64449875414954,121.04145590597292,0.1363221354302043,0.5028680343897691,0.5003448475404598,0.5056915961782975,0.4163547757633413,725.4830376859185,723.8669925248972,726.2487354358375,0.1363221354302058,3.0172082063386143,3.002069085242759,3.0341495770697846,0.416354775763335,66.0,62.0,67.0,3.0534351145038165,4105.5,4094.0,4141.0,0.4481177491355991,False,False
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,1T,1,5,48000000.0,0.1666666666666666,0.0026650853333333,0.0026437203166226,0.0026753729946524,0.4714999102426492,0.1240331564171123,0.118735212,0.1269190266666666,2.6651720325644828,0.1261711069518716,0.120952692,0.1290300813333333,2.573480629916859,46.32820834697219,44.55814434682044,47.791092626730936,2.769962153971448,0.0003318349571198,0.0003164394720514,0.0003390142582561,2.6419861790955923,3.0017800555729925,2.990237255138103,3.0260387037537098,0.4726053644019976,0.0644988826463201,0.0630323144614934,0.0673768115224319,2.7033341806653035,18.010680333437953,17.941423530828622,18.15623222252226,0.4726053644019932,0.386993295877921,0.3781938867689606,0.4042608691345916,2.7033341806653035,81.0,76.0,83.0,3.352172726080967,1339.0,1338.5,1339.0,0.0204557274240053,False,False
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,2T,2,5,48000000.0,0.1666666666666666,0.0016446710743801,0.0016305024793388,0.0016534685430463,0.5968180312683989,0.1015006599025974,0.0962851338842975,0.1039322826797385,3.293674050450892,0.1039781550324675,0.0989928041322314,0.1063720326797385,3.1006955195337578,62.01488531675991,58.43288204660856,63.21180966726449,3.230862330930216,0.0001658388963769,0.0001583573745923,0.0001713748239953,3.6271742336407375,4.864194503460404,4.838313999769868,4.90646294708129,0.5973275353743694,0.078817221559712,0.0769731963325731,0.0830865542505587,3.323708544018108,29.185167020762425,29.02988399861921,29.438777682487743,0.5973275353743706,0.4729033293582722,0.4618391779954387,0.4985193255033527,3.323708544018112,82.0,73.0,84.0,5.631591060819434,1609.0,1592.0,1666.5,1.7590192199776782,False,False
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,4T,4,5,48000000.0,0.1666666666666666,0.0013419651941097,0.0013335315860215,0.0013588731343283,0.7216160032986091,0.1035915923694779,0.094651739973262,0.104096504704301,3.9623804671785945,0.1061831378848728,0.0971169725935828,0.106581684531886,3.9096027412222,76.79883090818927,70.73827289660595,77.12472115452297,3.6116228776331143,0.0001390163113622,0.0001266418769083,0.0001412416626217,4.309673646264101,5.961406476944762,5.887230969471225,5.999107995534962,0.718474693093775,0.0772263445035826,0.076851763877423,0.0845203691158757,4.176371613680799,35.76843886166857,35.32338581682735,35.99464797320978,0.71847469309378,0.4633580670214956,0.4611105832645384,0.5071222146952548,4.176371613680798,80.0,69.0,81.0,6.537204504606134,1833.5,1778.5,1965.5,3.7289754717380927,False,False
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,8T,8,5,48000000.0,0.1666666666666666,0.00131494921875,0.001306448366013,0.0013218133245382,0.5202653658923178,0.1374305546874999,0.1190007777777777,0.1408963588390501,6.63520110902003,0.140139384765625,0.1216056980392156,0.1435652697889182,6.5326042595015705,104.54962478469866,91.0749104454804,106.62591271567716,6.278754074116555,0.0001807142005187,0.000155468371682,0.0001862386844923,6.990703690462204,6.083885131020388,6.052291841433017,6.123472008629229,0.5203275840156565,0.0582112181544417,0.05677932393653,0.0672264513677315,7.229257545668817,36.50331078612232,36.3137510485981,36.74083205177538,0.5203275840156628,0.3492673089266507,0.3406759436191801,0.4033587082063892,7.229257545668821,81.0,59.0,82.0,12.877384120791326,2312.0,2189.5,2420.0,3.757743947466488,False,False
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,10T,10,5,48000000.0,0.1666666666666666,0.0013120183486238,0.001231422509225,0.00133691188251,3.166246512752123,0.1512343587239583,0.1429996377613775,0.1581782730307076,4.30935669685904,0.1539888072916666,0.1456951291512915,0.1612853377837116,4.322746278572227,116.143859610261,109.76791395838728,118.26791980468028,2.795446300077275,0.0001970369051658,0.0001760929727503,0.0002114704127696,6.97864905082734,6.097475701000177,5.983939633313986,6.496551703472456,3.2742944889645305,0.0528980323486018,0.0505758461432116,0.0559441976583852,4.311014454486638,36.58485420600106,35.90363779988391,38.97931022083473,3.274294488964532,0.317388194091611,0.3034550768592701,0.3356651859503117,4.311014454486638,82.0,72.0,84.0,5.938973326524041,2519.0,2400.0,2520.0,2.139360155212977,False,False
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,16T,16,5,48000000.0,0.1666666666666666,0.001318326745718,0.0012869562982005,0.0013479320323014,2.274214204624063,0.1469063580080753,0.1420858293010752,0.1537133096179183,3.2668919650411583,0.1501374959623149,0.1450095167310167,0.1568088577075098,3.215250520717292,110.24216396011856,105.4003775373066,116.57153064316712,3.980111647640849,0.0001913835963378,0.0001830318966931,0.0002026443672421,3.956668094180592,6.068298338014042,5.935017351239254,6.216217295945544,2.275447209824457,0.0544564585799632,0.0520449401544044,0.0563039962489733,3.21417005961778,36.40979002808425,35.610104107435525,37.297303775673264,2.2754472098244545,0.3267387514797793,0.3122696409264267,0.3378239774938398,3.214170059617774,81.0,75.0,83.0,3.883394389625296,3163.5,3124.0,3244.5,1.733653244688953,False,False
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,20T,20,5,48000000.0,0.1666666666666666,0.001452470289855,0.0013698123287671,0.0014879769687964,3.021512844345608,0.1727523573551262,0.1622272671232876,0.1734378178519593,3.342940469013832,0.1762508256150506,0.1654446369863013,0.1770285428156748,3.3589731441974218,118.42836119667125,112.33108328921956,119.35877938217727,2.5251511379711022,0.0002503350468529,0.0002222209105676,0.0002570515290497,5.789169934300499,5.507857927199764,5.376427302145051,5.840216087995356,3.1051539622874063,0.0463090641568174,0.0461260415927772,0.0493135349060663,3.3847485012488456,33.04714756319858,32.25856381287031,35.04129652797213,3.1051539622873983,0.2778543849409049,0.2767562495566635,0.2958812094363983,3.3847485012488487,83.0,74.0,84.0,5.181202947774047,3600.0,3600.0,3999.0,4.831406809741931,False,False
3090,RTX 3090,GPU,GPU board NVML,8000000,gpu_resident,-1,5,96000000.0,0.1666666666666666,0.0001164227770018,0.0001159728601252,0.000116463029809,0.1806335909080872,0.0412695530726257,0.0411414405010438,0.0414299685644428,0.2720364088659954,0.0412695530726257,0.0411414405010438,0.0414299685644428,0.2720364088659954,354.7474027147856,353.68488146273086,355.8088939314524,0.2389536397882012,4.800602780924658e-06,4.77129052457679e-06,4.823940765193059e-06,0.3936364196591121,137.43015251863153,137.38265290058217,137.9633129917379,0.1808717409619896,0.3876950150597313,0.3861938725614185,0.388902279675746,0.271809717515631,824.5809151117892,824.2959174034929,827.779877950427,0.1808717409619828,2.326170090358388,2.317163235368511,2.3334136780544763,0.2718097175156288,65.0,65.0,65.0,0.0,1905.0,1890.0,1920.0,0.5567769930602736,False,False
5060ti,RTX 5060 Ti,GPU,GPU board NVML,8000000,gpu_resident,-1,5,96000000.0,0.1666666666666666,0.0002428559980573,0.0002426877729257,0.0002429059995142,0.0398548332553045,0.0246636341581756,0.0244504001940334,0.0248203011170471,0.6650396928036859,0.0246636341581756,0.0244504001940334,0.0248203011170471,0.6650396928036859,101.58502777795654,100.69840449525032,102.19891157121666,0.6681938992187749,5.9855624461018585e-06,5.938049216755486e-06,6.027758999863191e-06,0.647023811088189,65.8826635042587,65.86910175952512,65.92833172892676,0.0398592903883298,0.6487284030158328,0.644633597495353,0.654386017121489,0.6655515631860128,395.2959810255522,395.2146105571508,395.5699903735605,0.0398592903883272,3.892370418094997,3.867801584972118,3.926316102728934,0.665551563186007,56.0,55.0,57.0,1.7857142857142856,2790.0,2782.0,2790.0,0.1283068700329817,False,False
AMD,AMD CPU,CPU,CPU package RAPL,8000000,1T,1,5,96000000.0,0.1666666666666666,0.0043493766233766,0.0043166115879828,0.0043711413043478,0.4957621164236999,0.3239960347826087,0.3153312727272727,0.3297831282608696,1.8429174085234292,0.3239960347826087,0.3153312727272727,0.3297831282608696,1.8429174085234292,74.0561436882002,72.52098252322443,75.5415095937447,1.6597320563207945,0.0014162324500831,0.0013714944662195,0.0014398087627122,2.10033035313289,3.678688093830454,3.660371259122976,3.706611001217503,0.4969920506229952,0.0493833204185215,0.0485167330553777,0.0507402892888402,1.8511945237171816,22.072128562982723,21.96222755473785,22.23966600730501,0.4969920506229997,0.2962999225111289,0.2911003983322662,0.3044417357330415,1.85119452371718,54.0,53.0,55.0,1.3094570021973104,1809.5,1794.0,1832.0,0.7520849831791103,False,False
AMD,AMD CPU,CPU,CPU package RAPL,8000000,2T,2,5,96000000.0,0.1666666666666666,0.0028603071428571,0.0028443579545454,0.0028857118155619,0.6446829407367146,0.2355458771428571,0.2307216363636363,0.2360001633237822,1.0149765079670856,0.2355458771428571,0.2307216363636363,0.2360001633237822,1.0149765079670856,81.74542460139295,81.06298426255805,82.32285991052935,0.5694673014800288,0.0006737335548622,0.0006562549216766,0.0006809611014981,1.6071660624646162,5.593804861116397,5.544559201551632,5.6251710423546895,0.643994873130291,0.0679273192724833,0.067796563250885,0.0693476357578475,1.020941841256192,33.562829166698386,33.26735520930979,33.75102625412814,0.643994873130294,0.4075639156349003,0.4067793795053102,0.4160858145470852,1.0209418412561897,53.5,51.0,54.0,2.5361829612473987,1866.5,1834.0,1873.5,0.8374720873620006,False,False
AMD,AMD CPU,CPU,CPU package RAPL,8000000,4T,4,5,96000000.0,0.1666666666666666,0.001954591796875,0.0018147092391304,0.0020043276553106,3.731649533813584,0.1876571728515625,0.1636070697463768,0.1944006970588235,6.845597015445808,0.1876571728515625,0.1636070697463768,0.1944006970588235,6.845597015445808,95.58076754458897,90.1396713829084,98.72491319926088,3.743700617737854,0.0003667931706804,0.0002968992610558,0.0003837694074499,10.155905364004198,8.185852424828953,7.982726755082649,8.816839444575223,3.881267360471594,0.0852618621333278,0.0823042316312198,0.0977952849152738,7.192708605211087,49.11511454897372,47.8963605304959,52.90103666745133,3.881267360471588,0.5115711727999672,0.4938253897873188,0.5867717094916431,7.192708605211082,55.0,48.0,69.5,14.748869753405884,1936.5,1909.0,1947.5,0.819597827346288,False,False
AMD,AMD CPU,CPU,CPU package RAPL,8000000,8T,8,5,96000000.0,0.1666666666666666,0.0002365112926477,0.0002159480630055,0.0002540548273254,7.007997983921056,0.0376698565698178,0.0349117071094082,0.0391758016133098,5.196847938987699,0.0376698565698178,0.0349117071094082,0.0391758016133098,5.196847938987699,161.12844291623946,147.3973966669561,172.73754594614246,6.152214970914195,8.694479018403046e-06,7.539115526492044e-06,9.952801514203548e-06,10.671431328969994,67.65004673088954,62.97853171475772,74.09188939838971,7.013447822760998,0.424742790574352,0.4084153824835602,0.458298986923164,5.257605237971448,405.9002803853373,377.8711902885463,444.5513363903383,7.013447822761005,2.548456743446112,2.4504922949013617,2.749793921538984,5.257605237971448,65.0,59.0,66.0,4.623160251960071,2201.5,2128.0,2216.0,2.041174580541805,False,False
AMD,AMD CPU,CPU,CPU package RAPL,8000000,10T,10,5,96000000.0,0.1666666666666666,0.0005569021134593,0.0005419290357529,0.0005765049019607,2.23632187292044,0.0657594054712892,0.0645136796440489,0.0726166043185642,4.938041344822276,0.0657594054712892,0.0645136796440489,0.0726166043185642,4.938041344822276,117.43349126076669,115.7981645205584,129.3052365636563,4.575088866121464,3.6028718191492735e-05,3.563693119873973e-05,4.076544661245767e-05,6.131776178320646,28.730363224181453,27.753450049746,29.52416081151891,2.2275310514265634,0.243311202182107,0.2203352821320185,0.2480094158057519,4.724545735998719,172.38217934508876,166.520700298476,177.1449648691135,2.2275310514265625,1.459867213092642,1.322011692792111,1.488056494834512,4.7245457359987215,54.5,53.0,56.0,2.752293577981652,2157.0,2147.0,2176.5,0.5571868613448646,False,False
AMD,AMD CPU,CPU,CPU package RAPL,8000000,16T,16,5,96000000.0,0.1666666666666666,0.0001617795834648,0.000124199006828,0.0002402268152408,26.548298827331607,0.0329351164405175,0.0278970433891992,0.0393946770908219,14.16482877834158,0.0329351164405175,0.0278970433891992,0.0393946770908219,14.16482877834158,202.996263957448,164.07299991110665,224.5233825498836,12.05955108364128,5.328229419111607e-06,3.464785082376164e-06,9.46365781496785e-06,41.067557594768985,98.89999502614172,66.60372191989401,128.82550681067835,24.833829389286965,0.4858036566804559,0.4061462405977596,0.5735374812584858,13.737571556082989,593.3999701568504,399.6223315193641,772.9530408640701,24.83382938928696,2.914821940082735,2.436877443586557,3.441224887550914,13.737571556082996,68.0,61.0,69.0,5.38324159553035,2457.0,2397.0,2486.0,1.6804521773925516,False,False
