platform,platform_label,device_kind,energy_domain,problem_size,policy,optimized_metric,lower_is_better,leader_count,selection_status,gap_to_second_pct,ci_separated_from_all,exact_configuration,leader_configurations,exact_num_threads,selected_runtime_s_median,selected_runtime_s_ci95_low,selected_runtime_s_ci95_high,selected_runtime_s_session_cv_pct,selected_energy_j_median,selected_energy_j_ci95_low,selected_energy_j_ci95_high,selected_energy_j_session_cv_pct,selected_total_energy_j_median,selected_total_energy_j_ci95_low,selected_total_energy_j_ci95_high,selected_total_energy_j_session_cv_pct,selected_power_w_median,selected_power_w_ci95_low,selected_power_w_ci95_high,selected_power_w_session_cv_pct,selected_edp_j_s_median,selected_edp_j_s_ci95_low,selected_edp_j_s_ci95_high,selected_edp_j_s_session_cv_pct,selected_throughput_gflops_median,selected_throughput_gflops_ci95_low,selected_throughput_gflops_ci95_high,selected_throughput_gflops_session_cv_pct,selected_efficiency_gflop_per_j_median,selected_efficiency_gflop_per_j_ci95_low,selected_efficiency_gflop_per_j_ci95_high,selected_efficiency_gflop_per_j_session_cv_pct,selected_logical_bandwidth_gb_s_median,selected_logical_bandwidth_gb_s_ci95_low,selected_logical_bandwidth_gb_s_ci95_high,selected_logical_bandwidth_gb_s_session_cv_pct,selected_logical_gb_per_j_median,selected_logical_gb_per_j_ci95_low,selected_logical_gb_per_j_ci95_high,selected_logical_gb_per_j_session_cv_pct,selected_temperature_c_median,selected_temperature_c_ci95_low,selected_temperature_c_ci95_high,selected_temperature_c_session_cv_pct,selected_clock_mhz_median,selected_clock_mhz_ci95_low,selected_clock_mhz_ci95_high,selected_clock_mhz_session_cv_pct
3090,RTX 3090,GPU,GPU board NVML,4000000,runtime_opt,runtime_s,True,1,clear_leader,,True,gpu_resident,gpu_resident,-1,5.9670525059665874e-05,5.958870487310854e-05,6.055664547381168e-05,0.6781915359963976,0.0211038062283737,0.0209661324913618,0.0213322434150772,0.6339889769659798,0.0211038062283737,0.0209661324913618,0.0213322434150772,0.6339889769659798,353.05623215309873,351.85395346104974,353.8413584819177,0.24581154414386702,1.2592659558261002e-06,1.2493446813582503e-06,1.2918091016478838e-06,1.2941796878220473,134.0695425756791,132.10771398259962,134.25363107044598,0.6722121665105347,0.37907853746515824,0.37501915969821353,0.3815677499556038,0.6314121193144627,804.4172554540746,792.6462838955978,805.5217864226757,0.6722121665105304,2.2744712247909495,2.250114958189281,2.289406499733623,0.6314121193144682,65.0,62.0,65.0,2.0832931467389346,1920.0,1905.0,1920.0,0.4292496532172148
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4000000,runtime_opt,runtime_s,True,1,clear_leader,,True,gpu_resident,gpu_resident,-1,9.55852901870943e-05,9.548744630071598e-05,9.577781501340484e-05,0.12214552883083266,0.0104232127517419,0.0104092301800076,0.0105152817574021,0.4122018909830665,0.0104232127517419,0.0104092301800076,0.0105152817574021,0.4122018909830665,109.15074077040724,108.65600512577817,110.00808917732022,0.4614521414097821,9.969733226127186e-07,9.953849820742517e-07,1.0052378365348212e-06,0.40506891441249193,83.69488636108301,83.52664966182762,83.78064667061909,0.12203108453328353,0.7675176733452995,0.7607974930741633,0.7685486689846798,0.41045210170160146,502.16931816649804,501.1598979709657,502.6838800237146,0.1220310845332858,4.605106040071797,4.56478495844498,4.611292013908079,0.41045210170160323,57.0,56.0,58.0,1.4626923540805516,2782.0,2782.0,2790.0,0.12852812056328725
AMD,AMD CPU,CPU,CPU package RAPL,4000000,runtime_opt,runtime_s,True,1,clear_leader,5.848525956662853,True,32T,32T,32,4.327333956571623e-05,2.2380667838312828e-05,4.363393962683062e-05,23.949323714865724,0.0118868718820379,0.0064221460017574,0.011997759660134,22.687572968081202,0.0118868718820379,0.0064221460017574,0.011997759660134,22.687572968081202,275.1354402837597,273.23356517051707,286.8773902799211,2.0129436625602137,5.143846433255903e-07,1.4373191647448117e-07,5.235095206675108e-07,37.720576070953655,184.87133371925117,183.34351810581825,357.45135300676895,35.277648663318985,0.6730113758598423,0.6667911532335737,1.2456895246247632,32.59193379423658,1109.2280023155072,1100.0611086349095,2144.708118040614,35.277648663319,4.038068255159054,4.0007469194014424,7.47413714774858,32.591933794236596,70.0,65.5,70.5,3.022766619634509,3048.5,2878.0,3132.5,3.1773778909690584
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,runtime_opt,runtime_s,True,4,tie_or_uncertain,0.22338636721614957,False,10T,"4T,8T,10T,16T",10,0.0013120183486238,0.001231422509225,0.00133691188251,3.166246512752123,0.1512343587239583,0.1429996377613775,0.1581782730307076,4.30935669685904,0.1539888072916666,0.1456951291512915,0.1612853377837116,4.322746278572227,116.143859610261,109.76791395838728,118.26791980468028,2.795446300077275,0.00019703690516587407,0.00017609297275038155,0.00021147041276966408,6.97864905082734,6.097475701000177,5.983939633313986,6.496551703472456,3.2742944889645305,0.05289803234860183,0.05057584614321169,0.05594419765838529,4.311014454486638,36.58485420600106,35.90363779988391,38.97931022083473,3.274294488964532,0.317388194091611,0.30345507685927015,0.3356651859503117,4.311014454486638,82.0,72.0,84.0,5.938973326524041,2519.0,2400.0,2520.0,2.1393601552129775
3090,RTX 3090,GPU,GPU board NVML,8000000,bandwidth_opt,logical_bandwidth_gb_s,False,1,clear_leader,,True,gpu_resident,gpu_resident,-1,0.0001164227770018,0.0001159728601252,0.000116463029809,0.18063359090808728,0.0412695530726257,0.0411414405010438,0.0414299685644428,0.2720364088659954,0.0412695530726257,0.0411414405010438,0.0414299685644428,0.2720364088659954,354.7474027147856,353.68488146273086,355.8088939314524,0.23895363978820128,4.800602780924658e-06,4.77129052457679e-06,4.823940765193059e-06,0.3936364196591121,137.43015251863153,137.38265290058217,137.96331299173787,0.18087174096198963,0.3876950150597313,0.3861938725614185,0.38890227967574603,0.27180971751563104,824.5809151117892,824.2959174034929,827.779877950427,0.1808717409619828,2.3261700903583877,2.317163235368511,2.3334136780544763,0.2718097175156288,65.0,65.0,65.0,0.0,1905.0,1890.0,1920.0,0.5567769930602736
5060ti,RTX 5060 Ti,GPU,GPU board NVML,8000000,bandwidth_opt,logical_bandwidth_gb_s,False,1,clear_leader,,True,gpu_resident,gpu_resident,-1,0.0002428559980573,0.0002426877729257,0.0002429059995142,0.039854833255304555,0.0246636341581756,0.0244504001940334,0.0248203011170471,0.6650396928036859,0.0246636341581756,0.0244504001940334,0.0248203011170471,0.6650396928036859,101.58502777795654,100.69840449525032,102.19891157121666,0.6681938992187749,5.9855624461018585e-06,5.938049216755486e-06,6.027758999863191e-06,0.647023811088189,65.8826635042587,65.86910175952512,65.92833172892676,0.039859290388329874,0.6487284030158328,0.644633597495353,0.654386017121489,0.6655515631860128,395.2959810255522,395.21461055715076,395.56999037356053,0.039859290388327244,3.8923704180949965,3.867801584972118,3.926316102728934,0.665551563186007,56.0,55.0,57.0,1.7857142857142856,2790.0,2782.0,2790.0,0.12830687003298177
AMD,AMD CPU,CPU,CPU package RAPL,8000000,bandwidth_opt,logical_bandwidth_gb_s,False,1,clear_leader,28.844849090855806,True,32T,32T,32,8.388368542663805e-05,7.815402567094517e-05,9.78706550474885e-05,8.989984029146802,0.023155995866043,0.0224100192532088,0.0262394409086458,6.271505949804689,0.023155995866043,0.0224100192532088,0.0262394409086458,6.271505949804689,286.71372260129306,268.08331880557864,286.8769906181344,3.2440507788382678,1.966296784424242e-06,1.7514332200016563e-06,2.568071269809031e-06,15.583338292505832,190.74030806613857,163.48107604099033,204.72393920391767,8.341045344902009,0.6909657478158011,0.6097690898104486,0.7139663656339351,5.963671587661279,1144.4418483968313,980.8864562459419,1228.343635223506,8.34104534490201,4.145794486894807,3.6586145388626914,4.2837981938036105,5.963671587661283,69.0,67.0,71.0,2.072043569215102,3068.5,2991.5,3109.0,1.4682046231257109
INTEL,Intel CPU,CPU,CPU package RAPL,8000000,bandwidth_opt,logical_bandwidth_gb_s,False,2,tie_or_uncertain,0.8758646387873492,False,8T,"4T,8T",8,0.0031249561128526,0.0030976795665634,0.003153121835443,0.6948318369941274,0.3285688021806853,0.3015076878881987,0.3300942147335423,3.741137072237746,0.335402945482866,0.307924849378882,0.3367625689655172,3.7083152356968583,104.4471294283994,96.9151119515509,105.56294566569171,3.3959176530765465,0.0010309946515653613,0.0009381224436785297,0.0010383792028559823,4.149317762678869,5.120071905712137,5.074336113546361,5.165156581302106,0.6946929355107191,0.04869604141905519,0.04847101005061684,0.05306664023085514,3.909031150859273,30.720431434272815,30.446016681278163,30.990939487812636,0.6946929355107274,0.2921762485143311,0.29082606030370106,0.31839984138513083,3.909031150859273,81.0,68.0,82.5,7.5632752146738325,2296.5,2199.0,2325.0,2.2202203674884893
3090,RTX 3090,GPU,GPU board NVML,8000000,bytes_per_j_opt,logical_gb_per_j,False,1,clear_leader,,True,gpu_resident,gpu_resident,-1,0.0001164227770018,0.0001159728601252,0.000116463029809,0.18063359090808728,0.0412695530726257,0.0411414405010438,0.0414299685644428,0.2720364088659954,0.0412695530726257,0.0411414405010438,0.0414299685644428,0.2720364088659954,354.7474027147856,353.68488146273086,355.8088939314524,0.23895363978820128,4.800602780924658e-06,4.77129052457679e-06,4.823940765193059e-06,0.3936364196591121,137.43015251863153,137.38265290058217,137.96331299173787,0.18087174096198963,0.3876950150597313,0.3861938725614185,0.38890227967574603,0.27180971751563104,824.5809151117892,824.2959174034929,827.779877950427,0.1808717409619828,2.3261700903583877,2.317163235368511,2.3334136780544763,0.2718097175156288,65.0,65.0,65.0,0.0,1905.0,1890.0,1920.0,0.5567769930602736
5060ti,RTX 5060 Ti,GPU,GPU board NVML,8000000,bytes_per_j_opt,logical_gb_per_j,False,1,clear_leader,,True,gpu_resident,gpu_resident,-1,0.0002428559980573,0.0002426877729257,0.0002429059995142,0.039854833255304555,0.0246636341581756,0.0244504001940334,0.0248203011170471,0.6650396928036859,0.0246636341581756,0.0244504001940334,0.0248203011170471,0.6650396928036859,101.58502777795654,100.69840449525032,102.19891157121666,0.6681938992187749,5.9855624461018585e-06,5.938049216755486e-06,6.027758999863191e-06,0.647023811088189,65.8826635042587,65.86910175952512,65.92833172892676,0.039859290388329874,0.6487284030158328,0.644633597495353,0.654386017121489,0.6655515631860128,395.2959810255522,395.21461055715076,395.56999037356053,0.039859290388327244,3.8923704180949965,3.867801584972118,3.926316102728934,0.665551563186007,56.0,55.0,57.0,1.7857142857142856,2790.0,2782.0,2790.0,0.12830687003298177
AMD,AMD CPU,CPU,CPU package RAPL,8000000,bytes_per_j_opt,logical_gb_per_j,False,2,tie_or_uncertain,22.446958757375302,False,32T,"32T,64T",32,8.388368542663805e-05,7.815402567094517e-05,9.78706550474885e-05,8.989984029146802,0.023155995866043,0.0224100192532088,0.0262394409086458,6.271505949804689,0.023155995866043,0.0224100192532088,0.0262394409086458,6.271505949804689,286.71372260129306,268.08331880557864,286.8769906181344,3.2440507788382678,1.966296784424242e-06,1.7514332200016563e-06,2.568071269809031e-06,15.583338292505832,190.74030806613857,163.48107604099033,204.72393920391767,8.341045344902009,0.6909657478158011,0.6097690898104486,0.7139663656339351,5.963671587661279,1144.4418483968313,980.8864562459419,1228.343635223506,8.34104534490201,4.145794486894807,3.6586145388626914,4.2837981938036105,5.963671587661283,69.0,67.0,71.0,2.072043569215102,3068.5,2991.5,3109.0,1.4682046231257109
INTEL,Intel CPU,CPU,CPU package RAPL,8000000,bytes_per_j_opt,logical_gb_per_j,False,2,tie_or_uncertain,5.272183809283004,False,2T,"2T,4T",2,0.0038216311787072,0.0037318643122676,0.0038589478764478,1.4628376749182723,0.2299276766917293,0.2030252702702702,0.2361209671814672,5.703288240637798,0.2358022725563909,0.2086495154440154,0.2419909382239382,5.607357024095457,60.65813894779967,52.62595174799953,61.18716644872359,6.192794191229448,0.0008664949832643089,0.000782805867179367,0.0009111785048897235,5.5720964284942465,4.18669391466828,4.146207855683234,4.287401325767359,1.4702948175250885,0.06958709899657563,0.0677618772741323,0.07880792365748641,6.098197366807588,25.12016348800968,24.8772471340994,25.724407954604153,1.4702948175250878,0.41752259397945374,0.4065712636447938,0.47284754194491846,6.098197366807587,80.0,58.0,84.0,13.853579248198319,1604.5,1537.5,1680.5,3.150231731578954
3090,RTX 3090,GPU,GPU board NVML,8000000,edp_opt,edp_j_s,True,1,clear_leader,,True,gpu_resident,gpu_resident,-1,0.0001164227770018,0.0001159728601252,0.000116463029809,0.18063359090808728,0.0412695530726257,0.0411414405010438,0.0414299685644428,0.2720364088659954,0.0412695530726257,0.0411414405010438,0.0414299685644428,0.2720364088659954,354.7474027147856,353.68488146273086,355.8088939314524,0.23895363978820128,4.800602780924658e-06,4.77129052457679e-06,4.823940765193059e-06,0.3936364196591121,137.43015251863153,137.38265290058217,137.96331299173787,0.18087174096198963,0.3876950150597313,0.3861938725614185,0.38890227967574603,0.27180971751563104,824.5809151117892,824.2959174034929,827.779877950427,0.1808717409619828,2.3261700903583877,2.317163235368511,2.3334136780544763,0.2718097175156288,65.0,65.0,65.0,0.0,1905.0,1890.0,1920.0,0.5567769930602736
5060ti,RTX 5060 Ti,GPU,GPU board NVML,8000000,edp_opt,edp_j_s,True,1,clear_leader,,True,gpu_resident,gpu_resident,-1,0.0002428559980573,0.0002426877729257,0.0002429059995142,0.039854833255304555,0.0246636341581756,0.0244504001940334,0.0248203011170471,0.6650396928036859,0.0246636341581756,0.0244504001940334,0.0248203011170471,0.6650396928036859,101.58502777795654,100.69840449525032,102.19891157121666,0.6681938992187749,5.9855624461018585e-06,5.938049216755486e-06,6.027758999863191e-06,0.647023811088189,65.8826635042587,65.86910175952512,65.92833172892676,0.039859290388329874,0.6487284030158328,0.644633597495353,0.654386017121489,0.6655515631860128,395.2959810255522,395.21461055715076,395.56999037356053,0.039859290388327244,3.8923704180949965,3.867801584972118,3.926316102728934,0.665551563186007,56.0,55.0,57.0,1.7857142857142856,2790.0,2782.0,2790.0,0.12830687003298177
AMD,AMD CPU,CPU,CPU package RAPL,8000000,edp_opt,edp_j_s,True,2,tie_or_uncertain,55.611234833945076,False,32T,"32T,64T",32,8.388368542663805e-05,7.815402567094517e-05,9.78706550474885e-05,8.989984029146802,0.023155995866043,0.0224100192532088,0.0262394409086458,6.271505949804689,0.023155995866043,0.0224100192532088,0.0262394409086458,6.271505949804689,286.71372260129306,268.08331880557864,286.8769906181344,3.2440507788382678,1.966296784424242e-06,1.7514332200016563e-06,2.568071269809031e-06,15.583338292505832,190.74030806613857,163.48107604099033,204.72393920391767,8.341045344902009,0.6909657478158011,0.6097690898104486,0.7139663656339351,5.963671587661279,1144.4418483968313,980.8864562459419,1228.343635223506,8.34104534490201,4.145794486894807,3.6586145388626914,4.2837981938036105,5.963671587661283,69.0,67.0,71.0,2.072043569215102,3068.5,2991.5,3109.0,1.4682046231257109
INTEL,Intel CPU,CPU,CPU package RAPL,8000000,edp_opt,edp_j_s,True,1,clear_leader,13.561200960642527,True,4T,4T,4,0.0031523264984227,0.0031260390625,0.0031881555555555,0.788556537111792,0.2420498864353312,0.2214736031249999,0.2432144968253968,3.85572000080387,0.2478907712933754,0.2271792359375,0.2490015523809523,3.808268123126872,76.19833139095806,70.8393553123338,76.80943421521624,3.35286511145901,0.0007630202709502997,0.0006923351346813717,0.0007754056492455243,4.446563200325028,5.075616376668397,5.018575700335357,5.118298165859851,0.7867841472788462,0.06610207604569457,0.06578555229578427,0.07224337245721146,4.048437563830346,30.453698260010384,30.111454202012137,30.70978899515911,0.7867841472788496,0.39661245627416747,0.39471331377470564,0.4334602347432688,4.048437563830342,81.0,70.0,82.0,6.306991695324457,1844.0,1837.0,1849.5,0.24892994947543734
3090,RTX 3090,GPU,GPU board NVML,8000000,energy_opt,energy_j,True,1,clear_leader,,True,gpu_resident,gpu_resident,-1,0.0001164227770018,0.0001159728601252,0.000116463029809,0.18063359090808728,0.0412695530726257,0.0411414405010438,0.0414299685644428,0.2720364088659954,0.0412695530726257,0.0411414405010438,0.0414299685644428,0.2720364088659954,354.7474027147856,353.68488146273086,355.8088939314524,0.23895363978820128,4.800602780924658e-06,4.77129052457679e-06,4.823940765193059e-06,0.3936364196591121,137.43015251863153,137.38265290058217,137.96331299173787,0.18087174096198963,0.3876950150597313,0.3861938725614185,0.38890227967574603,0.27180971751563104,824.5809151117892,824.2959174034929,827.779877950427,0.1808717409619828,2.3261700903583877,2.317163235368511,2.3334136780544763,0.2718097175156288,65.0,65.0,65.0,0.0,1905.0,1890.0,1920.0,0.5567769930602736
5060ti,RTX 5060 Ti,GPU,GPU board NVML,8000000,energy_opt,energy_j,True,1,clear_leader,,True,gpu_resident,gpu_resident,-1,0.0002428559980573,0.0002426877729257,0.0002429059995142,0.039854833255304555,0.0246636341581756,0.0244504001940334,0.0248203011170471,0.6650396928036859,0.0246636341581756,0.0244504001940334,0.0248203011170471,0.6650396928036859,101.58502777795654,100.69840449525032,102.19891157121666,0.6681938992187749,5.9855624461018585e-06,5.938049216755486e-06,6.027758999863191e-06,0.647023811088189,65.8826635042587,65.86910175952512,65.92833172892676,0.039859290388329874,0.6487284030158328,0.644633597495353,0.654386017121489,0.6655515631860128,395.2959810255522,395.21461055715076,395.56999037356053,0.039859290388327244,3.8923704180949965,3.867801584972118,3.926316102728934,0.665551563186007,56.0,55.0,57.0,1.7857142857142856,2790.0,2782.0,2790.0,0.12830687003298177
AMD,AMD CPU,CPU,CPU package RAPL,8000000,energy_opt,energy_j,True,2,tie_or_uncertain,22.446958757375278,False,32T,"32T,64T",32,8.388368542663805e-05,7.815402567094517e-05,9.78706550474885e-05,8.989984029146802,0.023155995866043,0.0224100192532088,0.0262394409086458,6.271505949804689,0.023155995866043,0.0224100192532088,0.0262394409086458,6.271505949804689,286.71372260129306,268.08331880557864,286.8769906181344,3.2440507788382678,1.966296784424242e-06,1.7514332200016563e-06,2.568071269809031e-06,15.583338292505832,190.74030806613857,163.48107604099033,204.72393920391767,8.341045344902009,0.6909657478158011,0.6097690898104486,0.7139663656339351,5.963671587661279,1144.4418483968313,980.8864562459419,1228.343635223506,8.34104534490201,4.145794486894807,3.6586145388626914,4.2837981938036105,5.963671587661283,69.0,67.0,71.0,2.072043569215102,3068.5,2991.5,3109.0,1.4682046231257109
INTEL,Intel CPU,CPU,CPU package RAPL,8000000,energy_opt,energy_j,True,2,tie_or_uncertain,5.272183809282982,False,2T,"2T,4T",2,0.0038216311787072,0.0037318643122676,0.0038589478764478,1.4628376749182723,0.2299276766917293,0.2030252702702702,0.2361209671814672,5.703288240637798,0.2358022725563909,0.2086495154440154,0.2419909382239382,5.607357024095457,60.65813894779967,52.62595174799953,61.18716644872359,6.192794191229448,0.0008664949832643089,0.000782805867179367,0.0009111785048897235,5.5720964284942465,4.18669391466828,4.146207855683234,4.287401325767359,1.4702948175250885,0.06958709899657563,0.0677618772741323,0.07880792365748641,6.098197366807588,25.12016348800968,24.8772471340994,25.724407954604153,1.4702948175250878,0.41752259397945374,0.4065712636447938,0.47284754194491846,6.098197366807587,80.0,58.0,84.0,13.853579248198319,1604.5,1537.5,1680.5,3.150231731578954
3090,RTX 3090,GPU,GPU board NVML,8000000,runtime_opt,runtime_s,True,1,clear_leader,,True,gpu_resident,gpu_resident,-1,0.0001164227770018,0.0001159728601252,0.000116463029809,0.18063359090808728,0.0412695530726257,0.0411414405010438,0.0414299685644428,0.2720364088659954,0.0412695530726257,0.0411414405010438,0.0414299685644428,0.2720364088659954,354.7474027147856,353.68488146273086,355.8088939314524,0.23895363978820128,4.800602780924658e-06,4.77129052457679e-06,4.823940765193059e-06,0.3936364196591121,137.43015251863153,137.38265290058217,137.96331299173787,0.18087174096198963,0.3876950150597313,0.3861938725614185,0.38890227967574603,0.27180971751563104,824.5809151117892,824.2959174034929,827.779877950427,0.1808717409619828,2.3261700903583877,2.317163235368511,2.3334136780544763,0.2718097175156288,65.0,65.0,65.0,0.0,1905.0,1890.0,1920.0,0.5567769930602736
5060ti,RTX 5060 Ti,GPU,GPU board NVML,8000000,runtime_opt,runtime_s,True,1,clear_leader,,True,gpu_resident,gpu_resident,-1,0.0002428559980573,0.0002426877729257,0.0002429059995142,0.039854833255304555,0.0246636341581756,0.0244504001940334,0.0248203011170471,0.6650396928036859,0.0246636341581756,0.0244504001940334,0.0248203011170471,0.6650396928036859,101.58502777795654,100.69840449525032,102.19891157121666,0.6681938992187749,5.9855624461018585e-06,5.938049216755486e-06,6.027758999863191e-06,0.647023811088189,65.8826635042587,65.86910175952512,65.92833172892676,0.039859290388329874,0.6487284030158328,0.644633597495353,0.654386017121489,0.6655515631860128,395.2959810255522,395.21461055715076,395.56999037356053,0.039859290388327244,3.8923704180949965,3.867801584972118,3.926316102728934,0.665551563186007,56.0,55.0,57.0,1.7857142857142856,2790.0,2782.0,2790.0,0.12830687003298177
AMD,AMD CPU,CPU,CPU package RAPL,8000000,runtime_opt,runtime_s,True,1,clear_leader,28.844849090855806,True,32T,32T,32,8.388368542663805e-05,7.815402567094517e-05,9.78706550474885e-05,8.989984029146802,0.023155995866043,0.0224100192532088,0.0262394409086458,6.271505949804689,0.023155995866043,0.0224100192532088,0.0262394409086458,6.271505949804689,286.71372260129306,268.08331880557864,286.8769906181344,3.2440507788382678,1.966296784424242e-06,1.7514332200016563e-06,2.568071269809031e-06,15.583338292505832,190.74030806613857,163.48107604099033,204.72393920391767,8.341045344902009,0.6909657478158011,0.6097690898104486,0.7139663656339351,5.963671587661279,1144.4418483968313,980.8864562459419,1228.343635223506,8.34104534490201,4.145794486894807,3.6586145388626914,4.2837981938036105,5.963671587661283,69.0,67.0,71.0,2.072043569215102,3068.5,2991.5,3109.0,1.4682046231257109
INTEL,Intel CPU,CPU,CPU package RAPL,8000000,runtime_opt,runtime_s,True,2,tie_or_uncertain,0.8758646387873492,False,8T,"4T,8T",8,0.0031249561128526,0.0030976795665634,0.003153121835443,0.6948318369941274,0.3285688021806853,0.3015076878881987,0.3300942147335423,3.741137072237746,0.335402945482866,0.307924849378882,0.3367625689655172,3.7083152356968583,104.4471294283994,96.9151119515509,105.56294566569171,3.3959176530765465,0.0010309946515653613,0.0009381224436785297,0.0010383792028559823,4.149317762678869,5.120071905712137,5.074336113546361,5.165156581302106,0.6946929355107191,0.04869604141905519,0.04847101005061684,0.05306664023085514,3.909031150859273,30.720431434272815,30.446016681278163,30.990939487812636,0.6946929355107274,0.2921762485143311,0.29082606030370106,0.31839984138513083,3.909031150859273,81.0,68.0,82.5,7.5632752146738325,2296.5,2199.0,2325.0,2.2202203674884893
3090,RTX 3090,GPU,GPU board NVML,16000000,bandwidth_opt,logical_bandwidth_gb_s,False,1,clear_leader,,True,gpu_resident,gpu_resident,-1,0.0002296336394948,0.000229310522696,0.0002298289292279,0.09541454633619335,0.0812964408725602,0.0810063044475011,0.0816012178308823,0.3036492320409944,0.0812964408725602,0.0810063044475011,0.0816012178308823,0.3036492320409944,354.0238751630151,353.1233356950424,355.0511183482729,0.21894390019787255,1.8668397595539813e-05,1.8575598014527787e-05,1.8753954887309968e-05,0.392794783068857,139.3524052939318,139.2339950740865,139.54876393711257,0.09544649701379598,0.393621167870842,0.39215101012732034,0.39503098207299026,0.3034996090805447,836.1144317635909,835.4039704445189,837.2925836226756,0.09544649701380477,2.361727007225052,2.3529060607639223,2.3701858924379415,0.3034996090805388,65.0,64.0,65.0,0.690144437499935,1905.0,1897.5,1905.0,0.17620709042551536
5060ti,RTX 5060 Ti,GPU,GPU board NVML,16000000,bandwidth_opt,logical_bandwidth_gb_s,False,1,clear_leader,,True,gpu_resident,gpu_resident,-1,0.0004848536112457,0.000484838826951,0.0004849182832201,0.0066337603284927224,0.0493795443528841,0.0489721279689772,0.0495196316044595,0.44381038750731655,0.0493795443528841,0.0489721279689772,0.0495196316044595,0.44381038750731655,101.84637164740604,101.00258301468008,102.13551229941544,0.4475592709937436,2.3941383653167442e-05,2.3744313096145142e-05,2.4009856223925846e-05,0.4424447667413311,65.99930217655731,65.99050006426648,66.00131470748333,0.006633235311934399,0.648041621674684,0.6462083614757391,0.6534329082099785,0.445337037430564,395.99581305934385,395.94300038559885,396.00788824489996,0.006633235311939626,3.8882497300481043,3.877250168854435,3.920597449259871,0.4453370374305651,56.0,55.0,56.5,1.093522206599633,2790.0,2790.0,2790.0,0.0
AMD,AMD CPU,CPU,CPU package RAPL,16000000,bandwidth_opt,logical_bandwidth_gb_s,False,1,clear_leader,6.152877283769009,True,10T,10T,10,0.0035483085106382,0.0035119,0.0037123462962962,2.236191272332892,0.4171638286219081,0.3708325975177304,0.4195113273381294,5.363871003873812,0.4171638286219081,0.3708325975177304,0.4195113273381294,5.363871003873812,116.36437423843378,104.47185755109452,119.12153498076556,6.31102856896754,0.00146930329395807,0.001315828461794233,0.0015121783774974596,5.220296889889461,9.01838154829566,8.619885497192525,9.111876761866794,2.196350457521372,0.07670847231820488,0.07627922755517814,0.08629230605453989,5.565985185681983,54.11028928977397,51.71931298315515,54.671260571200776,2.1963504575213824,0.4602508339092293,0.4576753653310689,0.5177538363272394,5.565985185681988,53.0,51.0,59.0,6.131222658639919,2151.0,2140.0,2174.5,0.6380054286568997
INTEL,Intel CPU,CPU,CPU package RAPL,16000000,bandwidth_opt,logical_bandwidth_gb_s,False,2,tie_or_uncertain,0.28404350020070357,False,4T,"4T,8T",4,0.0067363724832214,0.0067023758389261,0.0068140136054421,0.6481762288213796,0.5116990067114094,0.4867196632653061,0.5195897281879194,2.5204805942308406,0.5241689194630872,0.4992755510204082,0.532628768456376,2.4779446972135184,76.33324721853103,71.33264776500553,76.99995763491641,3.0336810284490543,0.003429599059385035,0.003316514407525993,0.0035036510756309555,2.1324402295872,4.750331143312503,4.696204300860624,4.774426377904713,0.6445405454616882,0.0625367639575027,0.06158705275333426,0.0657462650785841,2.568677812080726,28.501986859875018,28.177225805163747,28.64655826742828,0.6445405454616879,0.37522058374501616,0.3695223165200056,0.3944775904715045,2.5686778120807143,80.5,69.0,82.0,6.782078185109454,1849.0,1846.0,1849.5,0.07977864980932937
3090,RTX 3090,GPU,GPU board NVML,16000000,bytes_per_j_opt,logical_gb_per_j,False,1,clear_leader,,True,gpu_resident,gpu_resident,-1,0.0002296336394948,0.000229310522696,0.0002298289292279,0.09541454633619335,0.0812964408725602,0.0810063044475011,0.0816012178308823,0.3036492320409944,0.0812964408725602,0.0810063044475011,0.0816012178308823,0.3036492320409944,354.0238751630151,353.1233356950424,355.0511183482729,0.21894390019787255,1.8668397595539813e-05,1.8575598014527787e-05,1.8753954887309968e-05,0.392794783068857,139.3524052939318,139.2339950740865,139.54876393711257,0.09544649701379598,0.393621167870842,0.39215101012732034,0.39503098207299026,0.3034996090805447,836.1144317635909,835.4039704445189,837.2925836226756,0.09544649701380477,2.361727007225052,2.3529060607639223,2.3701858924379415,0.3034996090805388,65.0,64.0,65.0,0.690144437499935,1905.0,1897.5,1905.0,0.17620709042551536
5060ti,RTX 5060 Ti,GPU,GPU board NVML,16000000,bytes_per_j_opt,logical_gb_per_j,False,1,clear_leader,,True,gpu_resident,gpu_resident,-1,0.0004848536112457,0.000484838826951,0.0004849182832201,0.0066337603284927224,0.0493795443528841,0.0489721279689772,0.0495196316044595,0.44381038750731655,0.0493795443528841,0.0489721279689772,0.0495196316044595,0.44381038750731655,101.84637164740604,101.00258301468008,102.13551229941544,0.4475592709937436,2.3941383653167442e-05,2.3744313096145142e-05,2.4009856223925846e-05,0.4424447667413311,65.99930217655731,65.99050006426648,66.00131470748333,0.006633235311934399,0.648041621674684,0.6462083614757391,0.6534329082099785,0.445337037430564,395.99581305934385,395.94300038559885,396.00788824489996,0.006633235311939626,3.8882497300481043,3.877250168854435,3.920597449259871,0.4453370374305651,56.0,55.0,56.5,1.093522206599633,2790.0,2790.0,2790.0,0.0
