source_file,session_number,sequence_index,problem_size,configuration,num_threads,repetition,runtime_per_op_s,primary_energy_per_op_j,checksum_ok,runtime_outlier,energy_outlier
reduction_amd_20260722_174206_session3.csv,3,801,128000000,64T,64,1,0.009632576923076923,1.5173284326923075,t,False,True
reduction_amd_20260722_174206_session3.csv,3,503,128000000,8T,8,3,0.009404205607476636,1.1586309158878505,t,True,False
reduction_amd_20260722_174206_session3.csv,3,505,128000000,8T,8,5,0.009414981308411216,1.158868906542056,t,True,False
reduction_amd_20260722_174206_session3.csv,3,508,128000000,8T,8,8,0.009393046728971961,1.155112738317757,t,True,False
reduction_amd_20260722_174206_session3.csv,3,161,256000000,1T,1,1,0.0540538947368421,3.7670957894736845,t,True,False
reduction_amd_20260722_174206_session3.csv,3,167,256000000,1T,1,7,0.05479147368421052,3.798957684210526,t,True,False
reduction_amd_20260722_174206_session3.csv,3,321,256000000,20T,20,1,0.02078842857142857,2.4889462857142854,t,False,True
reduction_amd_20260722_174206_session3.csv,3,561,256000000,2T,2,1,0.0309720303030303,2.4437587272727272,t,False,True
reduction_amd_20260722_174206_session3.csv,3,331,256000000,32T,32,1,0.01849616363636364,2.6565836909090907,t,True,True
reduction_amd_20260722_174206_session3.csv,3,572,256000000,4T,4,2,0.020627673469387754,1.8480168979591838,t,False,True
reduction_amd_20260722_174206_session3.csv,3,573,256000000,4T,4,3,0.02060885714285714,1.8453252448979591,t,False,True
reduction_amd_20260722_174206_session3.csv,3,574,256000000,4T,4,4,0.020664000000000002,1.8439112448979593,t,False,True
reduction_amd_20260722_174206_session3.csv,3,461,256000000,64T,64,1,0.01908666037735849,3.006367509433962,t,True,False
reduction_amd_20260722_174206_session3.csv,3,462,256000000,64T,64,2,0.01922788679245283,3.022746245283019,t,True,False
reduction_amd_20260722_174206_session3.csv,3,466,256000000,64T,64,6,0.019262735849056606,3.040233943396226,t,True,False
reduction_amd_20260722_174206_session3.csv,3,81,256000000,8T,8,1,0.01848709090909091,1.8660259454545456,t,True,True
reduction_amd_20260722_174206_session3.csv,3,85,256000000,8T,8,5,0.018555454545454545,1.8787547090909091,t,True,False
reduction_amd_20260722_174206_session4.csv,4,271,1000000,1T,1,1,8.621706896551725e-05,0.005832132413793104,t,False,True
reduction_amd_20260722_174206_session4.csv,4,15,1000000,2T,2,5,4.552967102871683e-05,0.0035177919392948022,t,False,True
reduction_amd_20260722_174206_session4.csv,4,712,1000000,4T,4,2,3.46553867644491e-05,0.003105284581805483,t,False,True
reduction_amd_20260722_174206_session4.csv,4,181,1000000,64T,64,1,0.00011011442731277533,0.01605951894273128,t,True,True
reduction_amd_20260722_174206_session4.csv,4,381,2000000,16T,16,1,4.00787900384052e-05,0.005286734212297581,t,False,True
reduction_amd_20260722_174206_session4.csv,4,250,2000000,1T,1,10,0.0001755866875762328,0.01194469018992856,t,True,False
reduction_amd_20260722_174206_session4.csv,4,199,2000000,32T,32,9,5.400880845611787e-05,0.008373828582105487,t,False,True
reduction_amd_20260722_174206_session4.csv,4,200,2000000,32T,32,10,5.3970264787529366e-05,0.008363716047405509,t,False,True
reduction_amd_20260722_174206_session4.csv,4,520,2000000,4T,4,10,5.6498876278233514e-05,0.005268416451286661,t,False,True
reduction_amd_20260722_174206_session4.csv,4,221,2000000,64T,64,1,0.00011192686451039236,0.01670341102589752,t,True,True
reduction_amd_20260722_174206_session4.csv,4,403,4000000,16T,16,3,4.998576966485107e-05,0.0075517763383875555,t,True,True
reduction_amd_20260722_174206_session4.csv,4,392,4000000,1T,1,2,0.0006174626225490195,0.04281027389705882,t,False,True
