problem_size,configuration,num_threads,runtime_per_op_s_session_cv_pct,primary_energy_per_op_j_session_cv_pct,logical_bandwidth_gb_s_session_cv_pct,primary_power_w_session_cv_pct,runtime_stable_5pct,energy_stable_5pct,bandwidth_stable_5pct
64000000,4T,4,0.24941475483791592,1.2939742647353791,0.24905315430870148,1.4778194281736396,True,True,True
64000000,8T,8,0.25191769018177274,6.216075467320177,0.25177438409974934,6.214002452786534,True,False,True
64000000,10T,10,0.20545240212106555,6.524166419728969,0.20549479422971606,6.602204633628099,True,False,True
64000000,16T,16,0.5999834262560317,3.1236622376836927,0.6036324247349958,3.353181135332474,True,True,True
64000000,20T,20,0.5206536299151407,3.1881037207578204,0.5227331779190477,3.2406914107796023,True,True,True
64000000,32T,32,0.18995644222657,0.20215455105991237,0.1899810829489884,0.21760136941995628,True,True,True
64000000,64T,64,0.038233569080261764,0.2275640877007082,0.03823453568571222,0.27659415535184034,True,True,True
128000000,1T,1,0.299251143796978,2.5010837720961776,0.30011065678190757,2.311039962929583,True,True,True
128000000,2T,2,0.22967848830310442,3.296504926278839,0.22933109073288194,3.391689047222362,True,True,True
128000000,4T,4,0.38796656218875963,0.8707748322035959,0.38787210127156246,0.979976905755367,True,True,True
128000000,8T,8,0.12633437440609782,7.954802159983741,0.12635837166294103,7.92307055800106,True,False,True
128000000,10T,10,0.10407759473034632,8.762118088557358,0.10405095227147773,8.852036208510631,True,False,True
128000000,16T,16,0.1598694369678874,4.258383578100259,0.1601540630055474,4.3776221375918505,True,True,True
128000000,20T,20,0.2549258665126623,1.20686423522223,0.2546729888597544,1.2924346942992895,True,True,True
128000000,32T,32,0.17075158914921387,0.21817700936415352,0.1704513144527724,0.25586483385870457,True,True,True
128000000,64T,64,0.05501625075428475,0.16837077363268324,0.05498880741502374,0.2126296915341796,True,True,True
256000000,1T,1,1.056633459426117,2.4072290378746435,1.0606194743483566,2.1894019856802243,True,True,True
256000000,2T,2,0.4504905048044112,0.8674063129011876,0.45028879162674573,0.45227117309530684,True,True,True
256000000,4T,4,0.32955736311504885,0.5845811799532195,0.3284282173901169,0.7426766657405531,True,True,True
256000000,8T,8,0.16481139327359035,8.93386585587292,0.1646392757630473,8.818857362425648,True,False,True
256000000,10T,10,0.17047881867583742,9.902856165327258,0.17040136691745955,10.076953319720587,True,False,True
256000000,16T,16,0.032216675794296726,5.7813441970318635,0.03221937756690679,5.746015305687723,True,False,True
256000000,20T,20,0.06841397897712832,1.5933463716693113,0.06842285697705425,1.5363931386639993,True,True,True
256000000,32T,32,0.2165114414538296,0.5074205997231671,0.21705281990236086,0.3850844480374156,True,True,True
256000000,64T,64,0.025847044353475398,0.29045248677463964,0.02584988019458351,0.2547577653616035,True,True,True
