STREAM | Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz | platform=INTEL | session=stream_intel_20260720_234432_session5 | reps=10 | configs=63 | DRAM-RAPL=yes
[STREAM] N=256000000 threads=16 rep=7 batches=9 time=1.047 s | package=113.850 J | dram=2.212456 | total=116.062 J | power=110.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=8 batches=9 time=1.047 s | package=114.570 J | dram=2.177863 | total=116.748 J | power=111.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=9 batches=9 time=1.047 s | package=114.922 J | dram=2.213619 | total=117.136 J | power=111.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=10 batches=9 time=1.048 s | package=114.241 J | dram=2.181337 | total=116.422 J | power=111.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=32000000 threads=8 rep=1 batches=72 time=1.007 s | package=106.860 J | dram=2.082346 | total=108.943 J | power=108.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=2 batches=72 time=1.010 s | package=106.801 J | dram=2.090408 | total=108.891 J | power=107.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=3 batches=72 time=1.006 s | package=106.718 J | dram=2.083156 | total=108.801 J | power=108.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=4 batches=72 time=1.005 s | package=107.164 J | dram=2.089184 | total=109.253 J | power=108.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=5 batches=72 time=1.001 s | package=106.133 J | dram=2.066862 | total=108.200 J | power=108.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=6 batches=72 time=1.001 s | package=106.743 J | dram=2.066372 | total=108.809 J | power=108.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=7 batches=72 time=1.001 s | package=106.763 J | dram=2.080326 | total=108.843 J | power=108.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=8 batches=72 time=1.001 s | package=106.155 J | dram=2.093407 | total=108.248 J | power=108.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=9 batches=72 time=1.001 s | package=106.225 J | dram=2.091081 | total=108.316 J | power=108.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=10 batches=72 time=1.001 s | package=106.672 J | dram=2.093882 | total=108.765 J | power=108.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=16000000 threads=16 rep=1 batches=144 time=1.006 s | package=112.223 J | dram=2.295031 | total=114.518 J | power=113.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=2 batches=144 time=1.004 s | package=111.831 J | dram=2.259274 | total=114.090 J | power=113.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=3 batches=144 time=1.004 s | package=111.892 J | dram=2.297234 | total=114.189 J | power=113.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=4 batches=144 time=1.003 s | package=111.909 J | dram=2.274667 | total=114.183 J | power=113.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=5 batches=144 time=1.004 s | package=111.757 J | dram=2.252497 | total=114.010 J | power=113.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=6 batches=144 time=1.004 s | package=111.910 J | dram=2.254072 | total=114.164 J | power=113.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=7 batches=144 time=1.004 s | package=112.052 J | dram=2.257193 | total=114.310 J | power=113.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=8 batches=144 time=1.003 s | package=111.871 J | dram=2.275859 | total=114.147 J | power=113.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=9 batches=144 time=1.004 s | package=112.170 J | dram=2.296560 | total=114.466 J | power=114.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=10 batches=144 time=1.004 s | package=111.955 J | dram=2.279364 | total=114.235 J | power=113.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=128000000 threads=1 rep=1 batches=10 time=1.006 s | package=47.663 J | dram=0.839220 | total=48.502 J | power=48.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=2 batches=10 time=1.006 s | package=48.119 J | dram=0.850007 | total=48.969 J | power=48.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=3 batches=10 time=1.006 s | package=47.829 J | dram=0.856892 | total=48.686 J | power=48.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=4 batches=10 time=1.006 s | package=46.449 J | dram=0.852271 | total=47.301 J | power=47.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=5 batches=10 time=1.006 s | package=46.676 J | dram=0.861253 | total=47.537 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=6 batches=10 time=1.006 s | package=46.547 J | dram=0.870341 | total=47.418 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=7 batches=10 time=1.006 s | package=46.484 J | dram=0.872437 | total=47.357 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=8 batches=10 time=1.006 s | package=46.509 J | dram=0.866010 | total=47.375 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=9 batches=10 time=1.006 s | package=48.208 J | dram=0.883866 | total=49.092 J | power=48.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=10 batches=10 time=1.007 s | package=48.416 J | dram=0.864052 | total=49.280 J | power=49.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=64000000 threads=16 rep=1 batches=35 time=1.012 s | package=110.853 J | dram=2.217306 | total=113.070 J | power=111.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=2 batches=35 time=1.012 s | package=110.847 J | dram=2.246177 | total=113.094 J | power=111.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=3 batches=35 time=1.012 s | package=110.977 J | dram=2.236936 | total=113.214 J | power=111.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=4 batches=35 time=1.013 s | package=111.435 J | dram=2.226517 | total=113.662 J | power=112.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=5 batches=35 time=1.012 s | package=111.001 J | dram=2.213038 | total=113.215 J | power=111.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=6 batches=35 time=1.012 s | package=110.928 J | dram=2.243470 | total=113.172 J | power=111.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=7 batches=35 time=1.013 s | package=111.878 J | dram=2.242169 | total=114.120 J | power=112.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=8 batches=35 time=1.013 s | package=111.555 J | dram=2.258831 | total=113.814 J | power=112.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=9 batches=35 time=1.012 s | package=111.262 J | dram=2.242750 | total=113.505 J | power=112.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=10 batches=35 time=1.012 s | package=111.234 J | dram=2.246468 | total=113.480 J | power=112.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=256000000 threads=4 rep=1 batches=9 time=1.054 s | package=80.037 J | dram=1.570208 | total=81.608 J | power=77.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=2 batches=9 time=1.052 s | package=80.270 J | dram=1.567209 | total=81.838 J | power=77.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=3 batches=9 time=1.052 s | package=80.144 J | dram=1.548681 | total=81.692 J | power=77.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=4 batches=9 time=1.049 s | package=80.708 J | dram=1.542562 | total=82.251 J | power=78.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=5 batches=9 time=1.052 s | package=80.571 J | dram=1.543051 | total=82.114 J | power=78.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=6 batches=9 time=1.053 s | package=80.354 J | dram=1.560585 | total=81.914 J | power=77.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=7 batches=9 time=1.047 s | package=78.553 J | dram=1.590527 | total=80.143 J | power=76.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=8 batches=9 time=1.047 s | package=78.926 J | dram=1.595071 | total=80.521 J | power=76.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=9 batches=9 time=1.047 s | package=80.096 J | dram=1.592332 | total=81.689 J | power=78.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=10 batches=9 time=1.054 s | package=80.504 J | dram=1.568862 | total=82.073 J | power=77.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=16000000 threads=10 rep=1 batches=145 time=1.006 s | package=119.296 J | dram=2.247387 | total=121.543 J | power=120.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=2 batches=145 time=1.007 s | package=119.254 J | dram=2.314248 | total=121.568 J | power=120.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=3 batches=145 time=1.006 s | package=118.122 J | dram=2.271086 | total=120.393 J | power=119.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=4 batches=145 time=1.006 s | package=118.721 J | dram=2.244433 | total=120.965 J | power=120.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=5 batches=145 time=1.007 s | package=119.277 J | dram=2.235713 | total=121.513 J | power=120.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=6 batches=145 time=1.007 s | package=118.860 J | dram=2.251104 | total=121.111 J | power=120.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=7 batches=145 time=1.007 s | package=119.458 J | dram=2.231031 | total=121.689 J | power=120.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=8 batches=145 time=1.006 s | package=119.721 J | dram=2.240731 | total=121.962 J | power=121.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=9 batches=145 time=1.006 s | package=119.968 J | dram=2.233204 | total=122.202 J | power=121.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=10 batches=145 time=1.006 s | package=119.354 J | dram=2.250171 | total=121.604 J | power=120.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=4000000 threads=20 rep=1 batches=691 time=1.008 s | package=119.167 J | dram=2.419619 | total=121.586 J | power=120.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=2 batches=691 time=1.002 s | package=118.870 J | dram=2.424346 | total=121.295 J | power=121.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=3 batches=691 time=1.003 s | package=119.610 J | dram=2.420690 | total=122.031 J | power=121.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=4 batches=691 time=1.001 s | package=119.157 J | dram=2.404059 | total=121.561 J | power=121.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=5 batches=691 time=1.001 s | package=119.374 J | dram=2.423673 | total=121.798 J | power=121.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=6 batches=691 time=1.001 s | package=118.998 J | dram=2.424561 | total=121.422 J | power=121.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=7 batches=691 time=1.001 s | package=119.484 J | dram=2.406827 | total=121.891 J | power=121.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=8 batches=691 time=1.002 s | package=119.390 J | dram=2.391175 | total=121.781 J | power=121.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=9 batches=691 time=1.001 s | package=119.431 J | dram=2.424132 | total=121.856 J | power=121.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=10 batches=691 time=1.000 s | package=119.791 J | dram=2.415656 | total=122.207 J | power=122.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=4000000 threads=2 rep=1 batches=616 time=1.007 s | package=62.540 J | dram=1.526374 | total=64.067 J | power=63.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=2 batches=616 time=1.015 s | package=63.080 J | dram=1.517837 | total=64.598 J | power=63.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=3 batches=616 time=1.014 s | package=62.861 J | dram=1.502781 | total=64.364 J | power=63.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=4 batches=616 time=1.008 s | package=62.383 J | dram=1.513339 | total=63.896 J | power=63.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=5 batches=616 time=1.002 s | package=61.289 J | dram=1.495361 | total=62.784 J | power=62.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=6 batches=616 time=0.998 s | package=60.903 J | dram=1.504893 | total=62.408 J | power=62.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=7 batches=616 time=1.002 s | package=64.308 J | dram=1.504771 | total=65.813 J | power=65.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=8 batches=616 time=1.006 s | package=63.036 J | dram=1.531668 | total=64.567 J | power=64.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=9 batches=616 time=1.005 s | package=62.024 J | dram=1.499109 | total=63.523 J | power=63.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=10 batches=616 time=1.008 s | package=62.508 J | dram=1.525900 | total=64.034 J | power=63.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=8000000 threads=10 rep=1 batches=309 time=1.000 s | package=116.701 J | dram=2.290884 | total=118.992 J | power=119.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=2 batches=309 time=1.001 s | package=116.731 J | dram=2.261554 | total=118.993 J | power=118.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=3 batches=309 time=1.003 s | package=117.110 J | dram=2.281490 | total=119.391 J | power=119.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=4 batches=309 time=1.001 s | package=116.614 J | dram=2.269709 | total=118.884 J | power=118.8 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=5 batches=309 time=1.002 s | package=116.927 J | dram=2.343150 | total=119.270 J | power=119.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=6 batches=309 time=1.001 s | package=116.886 J | dram=2.301059 | total=119.188 J | power=119.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=7 batches=309 time=1.001 s | package=117.220 J | dram=2.280909 | total=119.501 J | power=119.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=8 batches=309 time=1.000 s | package=117.019 J | dram=2.286279 | total=119.305 J | power=119.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=9 batches=309 time=1.001 s | package=117.175 J | dram=2.303216 | total=119.478 J | power=119.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=10 batches=309 time=1.000 s | package=117.227 J | dram=2.280771 | total=119.508 J | power=119.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=2000000 threads=16 rep=1 batches=2751 time=1.001 s | package=111.870 J | dram=2.094662 | total=113.965 J | power=113.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=2 batches=2751 time=1.002 s | package=111.864 J | dram=2.098670 | total=113.963 J | power=113.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=3 batches=2751 time=1.001 s | package=111.833 J | dram=2.071773 | total=113.905 J | power=113.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=4 batches=2751 time=1.003 s | package=111.966 J | dram=2.092581 | total=114.059 J | power=113.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=5 batches=2751 time=1.001 s | package=111.864 J | dram=2.073272 | total=113.937 J | power=113.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=6 batches=2751 time=1.001 s | package=111.915 J | dram=2.054117 | total=113.969 J | power=113.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=7 batches=2751 time=1.004 s | package=112.071 J | dram=2.072630 | total=114.143 J | power=113.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=8 batches=2751 time=1.000 s | package=111.888 J | dram=2.160728 | total=114.049 J | power=114.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=9 batches=2751 time=1.003 s | package=112.168 J | dram=2.088465 | total=114.256 J | power=113.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=10 batches=2751 time=1.001 s | package=112.073 J | dram=2.082223 | total=114.155 J | power=114.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=32000000 threads=2 rep=1 batches=62 time=1.002 s | package=59.906 J | dram=1.500578 | total=61.407 J | power=61.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=2 batches=62 time=1.001 s | package=60.823 J | dram=1.505964 | total=62.329 J | power=62.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=3 batches=62 time=1.007 s | package=61.885 J | dram=1.495529 | total=63.381 J | power=62.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=4 batches=62 time=1.008 s | package=61.373 J | dram=1.471722 | total=62.844 J | power=62.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=5 batches=62 time=1.008 s | package=61.854 J | dram=1.534116 | total=63.388 J | power=62.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=6 batches=62 time=1.003 s | package=62.427 J | dram=1.517362 | total=63.945 J | power=63.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=7 batches=62 time=1.008 s | package=61.578 J | dram=1.488965 | total=63.067 J | power=62.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=8 batches=62 time=1.007 s | package=61.383 J | dram=1.493922 | total=62.877 J | power=62.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=9 batches=62 time=1.008 s | package=61.200 J | dram=1.481407 | total=62.681 J | power=62.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=10 batches=62 time=1.005 s | package=62.990 J | dram=1.504679 | total=64.495 J | power=64.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=256000000 threads=1 rep=1 batches=5 time=1.003 s | package=48.247 J | dram=0.853357 | total=49.101 J | power=48.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=2 batches=5 time=1.004 s | package=48.565 J | dram=0.871381 | total=49.436 J | power=49.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=3 batches=5 time=1.004 s | package=46.894 J | dram=0.853893 | total=47.748 J | power=47.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=4 batches=5 time=1.003 s | package=46.637 J | dram=0.862018 | total=47.499 J | power=47.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=5 batches=5 time=1.003 s | package=46.532 J | dram=0.863792 | total=47.395 J | power=47.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=6 batches=5 time=1.003 s | package=46.502 J | dram=0.866683 | total=47.369 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=7 batches=5 time=1.004 s | package=46.328 J | dram=0.860426 | total=47.188 J | power=47.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=8 batches=5 time=1.003 s | package=46.242 J | dram=0.860228 | total=47.102 J | power=46.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=9 batches=5 time=1.003 s | package=45.927 J | dram=0.865000 | total=46.792 J | power=46.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=10 batches=5 time=1.003 s | package=45.813 J | dram=0.862997 | total=46.676 J | power=46.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=64000000 threads=20 rep=1 batches=34 time=1.017 s | package=122.042 J | dram=2.377789 | total=124.420 J | power=122.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=2 batches=34 time=1.017 s | package=122.490 J | dram=2.341925 | total=124.832 J | power=122.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=3 batches=34 time=1.017 s | package=122.265 J | dram=2.345979 | total=124.611 J | power=122.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=4 batches=34 time=1.017 s | package=122.975 J | dram=2.356965 | total=125.332 J | power=123.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=5 batches=34 time=1.017 s | package=122.283 J | dram=2.358327 | total=124.641 J | power=122.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=6 batches=34 time=1.017 s | package=122.418 J | dram=2.385179 | total=124.803 J | power=122.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=7 batches=34 time=1.017 s | package=122.750 J | dram=2.374392 | total=125.125 J | power=123.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=8 batches=34 time=1.017 s | package=121.911 J | dram=2.396531 | total=124.308 J | power=122.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=9 batches=34 time=1.017 s | package=122.691 J | dram=2.387809 | total=125.079 J | power=123.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=10 batches=34 time=1.017 s | package=122.562 J | dram=2.368302 | total=124.930 J | power=122.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=8000000 threads=16 rep=1 batches=314 time=1.004 s | package=111.335 J | dram=2.223411 | total=113.558 J | power=113.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=2 batches=314 time=1.006 s | package=111.380 J | dram=2.218837 | total=113.599 J | power=112.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=3 batches=314 time=1.004 s | package=111.398 J | dram=2.215654 | total=113.613 J | power=113.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=4 batches=314 time=1.005 s | package=111.505 J | dram=2.199941 | total=113.705 J | power=113.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=5 batches=314 time=1.003 s | package=111.434 J | dram=2.209412 | total=113.644 J | power=113.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=6 batches=314 time=1.004 s | package=111.436 J | dram=2.222309 | total=113.659 J | power=113.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=7 batches=314 time=1.006 s | package=111.695 J | dram=2.243454 | total=113.938 J | power=113.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=8 batches=314 time=1.004 s | package=111.590 J | dram=2.235299 | total=113.825 J | power=113.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=9 batches=314 time=1.004 s | package=111.786 J | dram=2.226685 | total=114.013 J | power=113.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=10 batches=314 time=1.005 s | package=111.667 J | dram=2.240043 | total=113.907 J | power=113.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=2000000 threads=8 rep=1 batches=2682 time=1.000 s | package=107.325 J | dram=1.978000 | total=109.303 J | power=109.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=2 batches=2682 time=1.001 s | package=107.528 J | dram=1.988204 | total=109.516 J | power=109.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=3 batches=2682 time=1.004 s | package=107.538 J | dram=2.014046 | total=109.552 J | power=109.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=4 batches=2682 time=1.002 s | package=107.384 J | dram=2.014597 | total=109.399 J | power=109.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=5 batches=2682 time=1.002 s | package=107.570 J | dram=2.034563 | total=109.605 J | power=109.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=6 batches=2682 time=1.001 s | package=107.486 J | dram=2.037975 | total=109.524 J | power=109.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=7 batches=2682 time=1.000 s | package=107.502 J | dram=2.024741 | total=109.527 J | power=109.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=8 batches=2682 time=1.001 s | package=107.756 J | dram=2.008553 | total=109.765 J | power=109.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=9 batches=2682 time=1.000 s | package=107.507 J | dram=2.009349 | total=109.517 J | power=109.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=10 batches=2682 time=1.000 s | package=107.764 J | dram=1.996129 | total=109.760 J | power=109.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=16000000 threads=1 rep=1 batches=81 time=1.006 s | package=46.500 J | dram=0.909355 | total=47.410 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=2 batches=81 time=1.006 s | package=46.473 J | dram=0.931540 | total=47.405 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=3 batches=81 time=1.006 s | package=48.280 J | dram=0.937386 | total=49.218 J | power=48.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=4 batches=81 time=1.006 s | package=48.560 J | dram=0.935197 | total=49.495 J | power=49.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=5 batches=81 time=1.006 s | package=48.121 J | dram=0.916179 | total=49.037 J | power=48.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=6 batches=81 time=1.005 s | package=48.027 J | dram=0.917664 | total=48.945 J | power=48.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=7 batches=81 time=1.006 s | package=48.134 J | dram=0.911375 | total=49.045 J | power=48.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=8 batches=81 time=1.005 s | package=48.219 J | dram=0.916715 | total=49.135 J | power=48.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=9 batches=81 time=1.008 s | package=48.472 J | dram=0.913976 | total=49.386 J | power=49.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=10 batches=81 time=1.005 s | package=46.398 J | dram=0.894301 | total=47.292 J | power=47.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
