STREAM | Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz | platform=INTEL | session=stream_intel_20260720_234432_session2 | reps=10 | configs=63 | DRAM-RAPL=yes
[STREAM] N=64000000 threads=8 rep=8 batches=36 time=1.015 s | package=108.084 J | dram=1.984380 | total=110.068 J | power=108.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=9 batches=36 time=1.016 s | package=108.456 J | dram=1.997783 | total=110.453 J | power=108.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=10 batches=36 time=1.015 s | package=107.958 J | dram=1.974786 | total=109.933 J | power=108.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=1000000 threads=8 rep=1 batches=13705 time=1.006 s | package=135.657 J | dram=0.000000 | total=135.657 J | power=134.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=2 batches=13705 time=1.011 s | package=136.662 J | dram=0.000138 | total=136.662 J | power=135.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=3 batches=13705 time=1.007 s | package=136.126 J | dram=0.000000 | total=136.126 J | power=135.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=4 batches=13705 time=1.009 s | package=136.519 J | dram=0.000000 | total=136.519 J | power=135.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=5 batches=13705 time=1.011 s | package=136.478 J | dram=0.000000 | total=136.478 J | power=135.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=6 batches=13705 time=1.003 s | package=135.893 J | dram=0.000015 | total=135.893 J | power=135.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=7 batches=13705 time=1.007 s | package=136.127 J | dram=0.000000 | total=136.127 J | power=135.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=8 batches=13705 time=1.008 s | package=136.295 J | dram=0.000107 | total=136.295 J | power=135.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=9 batches=13705 time=1.007 s | package=136.598 J | dram=0.000077 | total=136.598 J | power=135.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=10 batches=13705 time=1.007 s | package=136.008 J | dram=0.000000 | total=136.008 J | power=135.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=2000000 threads=16 rep=1 batches=3814 time=1.000 s | package=124.326 J | dram=2.302864 | total=126.629 J | power=126.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=2 batches=3814 time=1.000 s | package=124.271 J | dram=2.302084 | total=126.573 J | power=126.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=3 batches=3814 time=1.000 s | package=124.320 J | dram=2.307882 | total=126.628 J | power=126.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=4 batches=3814 time=1.001 s | package=124.430 J | dram=2.305664 | total=126.736 J | power=126.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=5 batches=3814 time=1.001 s | package=124.325 J | dram=2.299621 | total=126.625 J | power=126.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=6 batches=3814 time=1.004 s | package=124.348 J | dram=2.295949 | total=126.644 J | power=126.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=7 batches=3814 time=1.002 s | package=124.583 J | dram=2.312993 | total=126.896 J | power=126.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=8 batches=3814 time=1.002 s | package=124.620 J | dram=2.341389 | total=126.962 J | power=126.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=9 batches=3814 time=1.002 s | package=124.426 J | dram=2.305450 | total=126.732 J | power=126.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=16 rep=10 batches=3814 time=1.000 s | package=124.345 J | dram=2.298595 | total=126.644 J | power=126.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=16000000 threads=1 rep=1 batches=81 time=1.005 s | package=46.774 J | dram=0.917587 | total=47.691 J | power=47.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=2 batches=81 time=1.005 s | package=47.111 J | dram=0.909202 | total=48.021 J | power=47.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=3 batches=81 time=1.005 s | package=46.870 J | dram=0.893979 | total=47.764 J | power=47.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=4 batches=81 time=1.004 s | package=46.957 J | dram=0.908744 | total=47.866 J | power=47.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=5 batches=81 time=1.004 s | package=47.994 J | dram=0.913471 | total=48.907 J | power=48.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=6 batches=81 time=1.006 s | package=48.289 J | dram=0.924181 | total=49.213 J | power=48.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=7 batches=81 time=1.004 s | package=46.649 J | dram=0.922881 | total=47.572 J | power=47.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=8 batches=81 time=1.004 s | package=46.563 J | dram=0.919698 | total=47.483 J | power=47.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=9 batches=81 time=1.004 s | package=46.338 J | dram=0.910396 | total=47.249 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=10 batches=81 time=1.004 s | package=46.409 J | dram=0.899931 | total=47.309 J | power=47.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=16000000 threads=4 rep=1 batches=149 time=1.002 s | package=75.671 J | dram=1.924419 | total=77.596 J | power=77.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=2 batches=149 time=1.004 s | package=76.696 J | dram=1.915682 | total=78.611 J | power=78.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=3 batches=149 time=1.003 s | package=76.014 J | dram=1.939872 | total=77.954 J | power=77.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=4 batches=149 time=1.003 s | package=75.474 J | dram=1.951239 | total=77.425 J | power=77.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=5 batches=149 time=1.005 s | package=77.292 J | dram=1.933644 | total=79.225 J | power=78.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=6 batches=149 time=1.005 s | package=77.871 J | dram=1.951561 | total=79.823 J | power=79.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=7 batches=149 time=1.004 s | package=78.096 J | dram=1.928611 | total=80.024 J | power=79.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=8 batches=149 time=1.005 s | package=77.546 J | dram=1.951990 | total=79.498 J | power=79.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=9 batches=149 time=1.005 s | package=77.747 J | dram=1.952250 | total=79.700 J | power=79.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=10 batches=149 time=1.007 s | package=77.657 J | dram=1.937500 | total=79.595 J | power=79.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=2000000 threads=8 rep=1 batches=3138 time=1.001 s | package=112.763 J | dram=2.203185 | total=114.966 J | power=114.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=2 batches=3138 time=1.000 s | package=113.069 J | dram=2.209779 | total=115.279 J | power=115.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=3 batches=3138 time=0.997 s | package=113.146 J | dram=2.229057 | total=115.375 J | power=115.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=4 batches=3138 time=0.999 s | package=113.375 J | dram=2.183892 | total=115.559 J | power=115.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=5 batches=3138 time=0.997 s | package=113.347 J | dram=2.195565 | total=115.543 J | power=115.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=6 batches=3138 time=0.996 s | package=113.199 J | dram=2.200920 | total=115.400 J | power=115.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=7 batches=3138 time=0.999 s | package=113.191 J | dram=2.187823 | total=115.379 J | power=115.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=8 batches=3138 time=1.001 s | package=113.403 J | dram=2.158570 | total=115.562 J | power=115.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=9 batches=3138 time=1.001 s | package=113.307 J | dram=2.138297 | total=115.445 J | power=115.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=10 batches=3138 time=1.000 s | package=113.333 J | dram=2.174482 | total=115.507 J | power=115.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=2000000 threads=10 rep=1 batches=4122 time=1.008 s | package=132.456 J | dram=2.245398 | total=134.702 J | power=133.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=2 batches=4122 time=1.002 s | package=131.879 J | dram=2.257071 | total=134.136 J | power=133.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=3 batches=4122 time=1.004 s | package=131.839 J | dram=2.244831 | total=134.084 J | power=133.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=4 batches=4122 time=1.002 s | package=131.697 J | dram=2.254501 | total=133.952 J | power=133.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=5 batches=4122 time=1.005 s | package=132.016 J | dram=2.218867 | total=134.235 J | power=133.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=6 batches=4122 time=1.002 s | package=131.880 J | dram=2.243332 | total=134.123 J | power=133.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=7 batches=4122 time=1.002 s | package=131.973 J | dram=2.244418 | total=134.217 J | power=133.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=8 batches=4122 time=1.000 s | package=132.012 J | dram=2.256214 | total=134.268 J | power=134.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=9 batches=4122 time=1.001 s | package=132.155 J | dram=2.249544 | total=134.404 J | power=134.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=10 batches=4122 time=1.001 s | package=132.172 J | dram=2.264339 | total=134.437 J | power=134.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=1000000 threads=16 rep=1 batches=14735 time=1.000 s | package=131.826 J | dram=0.000000 | total=131.826 J | power=131.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=2 batches=14735 time=1.001 s | package=131.966 J | dram=0.000000 | total=131.966 J | power=131.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=3 batches=14735 time=1.000 s | package=132.216 J | dram=0.000092 | total=132.216 J | power=132.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=4 batches=14735 time=1.000 s | package=132.099 J | dram=0.000000 | total=132.099 J | power=132.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=5 batches=14735 time=1.002 s | package=132.134 J | dram=0.000015 | total=132.134 J | power=131.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=6 batches=14735 time=1.001 s | package=132.254 J | dram=0.000000 | total=132.254 J | power=132.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=7 batches=14735 time=1.001 s | package=132.390 J | dram=0.000062 | total=132.390 J | power=132.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=8 batches=14735 time=1.001 s | package=132.358 J | dram=0.000000 | total=132.358 J | power=132.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=9 batches=14735 time=1.001 s | package=132.561 J | dram=0.000091 | total=132.561 J | power=132.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=10 batches=14735 time=1.002 s | package=132.402 J | dram=0.000245 | total=132.402 J | power=132.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=8000000 threads=4 rep=1 batches=318 time=0.995 s | package=77.391 J | dram=1.918268 | total=79.309 J | power=79.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=4 rep=2 batches=318 time=0.995 s | package=78.053 J | dram=1.940116 | total=79.993 J | power=80.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=4 rep=3 batches=318 time=0.997 s | package=77.225 J | dram=1.922858 | total=79.148 J | power=79.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=4 rep=4 batches=318 time=0.996 s | package=77.305 J | dram=1.932359 | total=79.237 J | power=79.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=4 rep=5 batches=318 time=0.997 s | package=75.746 J | dram=1.963617 | total=77.709 J | power=77.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=4 rep=6 batches=318 time=0.997 s | package=75.342 J | dram=1.956426 | total=77.299 J | power=77.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=4 rep=7 batches=318 time=0.996 s | package=75.475 J | dram=1.990667 | total=77.466 J | power=77.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=4 rep=8 batches=318 time=0.997 s | package=75.684 J | dram=1.975720 | total=77.659 J | power=77.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=4 rep=9 batches=318 time=0.997 s | package=76.018 J | dram=1.950398 | total=77.968 J | power=78.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=4 rep=10 batches=318 time=0.996 s | package=75.184 J | dram=1.957069 | total=77.141 J | power=77.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=256000000 threads=1 rep=1 batches=5 time=1.001 s | package=46.288 J | dram=0.905730 | total=47.194 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=2 batches=5 time=1.001 s | package=46.275 J | dram=0.896916 | total=47.172 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=3 batches=5 time=1.000 s | package=46.117 J | dram=0.884815 | total=47.002 J | power=47.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=4 batches=5 time=1.001 s | package=47.539 J | dram=0.899258 | total=48.438 J | power=48.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=5 batches=5 time=1.001 s | package=47.620 J | dram=0.896458 | total=48.516 J | power=48.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=6 batches=5 time=1.000 s | package=46.172 J | dram=0.910365 | total=47.082 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=7 batches=5 time=1.001 s | package=46.269 J | dram=0.915415 | total=47.184 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=8 batches=5 time=1.000 s | package=46.090 J | dram=0.899930 | total=46.990 J | power=47.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=9 batches=5 time=1.001 s | package=46.511 J | dram=0.908438 | total=47.419 J | power=47.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=10 batches=5 time=1.001 s | package=46.401 J | dram=0.919331 | total=47.320 J | power=47.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=4000000 threads=1 rep=1 batches=377 time=1.002 s | package=46.290 J | dram=0.840995 | total=47.131 J | power=47.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=2 batches=377 time=1.002 s | package=46.179 J | dram=0.862828 | total=47.042 J | power=46.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=3 batches=377 time=1.001 s | package=46.112 J | dram=0.847176 | total=46.959 J | power=46.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=4 batches=377 time=1.001 s | package=46.085 J | dram=0.836696 | total=46.922 J | power=46.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=5 batches=377 time=1.002 s | package=46.360 J | dram=0.834691 | total=47.194 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=6 batches=377 time=1.004 s | package=47.923 J | dram=0.834906 | total=48.758 J | power=48.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=7 batches=377 time=1.002 s | package=46.326 J | dram=0.835013 | total=47.161 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=8 batches=377 time=1.001 s | package=46.163 J | dram=0.821962 | total=46.985 J | power=46.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=9 batches=377 time=1.001 s | package=46.178 J | dram=0.814373 | total=46.992 J | power=47.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=10 batches=377 time=1.001 s | package=46.173 J | dram=0.811588 | total=46.984 J | power=46.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=256000000 threads=2 rep=1 batches=8 time=1.079 s | package=64.681 J | dram=1.413200 | total=66.094 J | power=61.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=2 batches=8 time=1.086 s | package=65.001 J | dram=1.429908 | total=66.430 J | power=61.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=3 batches=8 time=1.074 s | package=63.174 J | dram=1.423130 | total=64.597 J | power=60.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=4 batches=8 time=1.074 s | package=63.147 J | dram=1.426587 | total=64.573 J | power=60.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=5 batches=8 time=1.074 s | package=64.787 J | dram=1.437114 | total=66.224 J | power=61.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=6 batches=8 time=1.080 s | package=65.046 J | dram=1.397043 | total=66.443 J | power=61.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=7 batches=8 time=1.088 s | package=66.034 J | dram=1.391091 | total=67.425 J | power=62.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=8 batches=8 time=1.087 s | package=65.955 J | dram=1.456530 | total=67.412 J | power=62.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=9 batches=8 time=1.074 s | package=63.134 J | dram=1.426342 | total=64.560 J | power=60.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=10 batches=8 time=1.073 s | package=63.266 J | dram=1.422150 | total=64.688 J | power=60.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=64000000 threads=20 rep=1 batches=34 time=1.016 s | package=121.790 J | dram=2.361417 | total=124.151 J | power=122.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=2 batches=34 time=1.016 s | package=122.007 J | dram=2.342797 | total=124.350 J | power=122.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=3 batches=34 time=1.016 s | package=121.975 J | dram=2.337412 | total=124.313 J | power=122.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=4 batches=34 time=1.017 s | package=122.013 J | dram=2.348443 | total=124.362 J | power=122.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=5 batches=34 time=1.017 s | package=122.563 J | dram=2.376549 | total=124.939 J | power=122.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=6 batches=34 time=1.016 s | package=121.949 J | dram=2.362152 | total=124.311 J | power=122.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=7 batches=34 time=1.016 s | package=121.720 J | dram=2.370826 | total=124.090 J | power=122.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=8 batches=34 time=1.017 s | package=121.529 J | dram=2.353324 | total=123.882 J | power=121.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=9 batches=34 time=1.016 s | package=122.381 J | dram=2.377513 | total=124.759 J | power=122.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=10 batches=34 time=1.017 s | package=122.093 J | dram=2.375983 | total=124.469 J | power=122.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=4000000 threads=10 rep=1 batches=756 time=1.001 s | package=116.293 J | dram=2.365854 | total=118.659 J | power=118.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=2 batches=756 time=1.002 s | package=116.776 J | dram=2.371668 | total=119.148 J | power=118.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=3 batches=756 time=1.002 s | package=116.296 J | dram=2.355527 | total=118.651 J | power=118.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=4 batches=756 time=1.002 s | package=116.317 J | dram=2.308632 | total=118.625 J | power=118.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=5 batches=756 time=1.001 s | package=116.406 J | dram=2.330068 | total=118.736 J | power=118.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=6 batches=756 time=1.001 s | package=116.109 J | dram=2.340885 | total=118.450 J | power=118.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=7 batches=756 time=1.001 s | package=116.349 J | dram=2.296606 | total=118.645 J | power=118.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=8 batches=756 time=1.001 s | package=116.402 J | dram=2.330848 | total=118.733 J | power=118.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=9 batches=756 time=1.001 s | package=116.484 J | dram=2.359474 | total=118.843 J | power=118.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=10 batches=756 time=1.001 s | package=116.598 J | dram=2.347280 | total=118.946 J | power=118.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=128000000 threads=20 rep=1 batches=17 time=1.002 s | package=121.612 J | dram=2.340517 | total=123.953 J | power=123.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=2 batches=17 time=1.002 s | package=122.226 J | dram=2.314798 | total=124.540 J | power=124.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=3 batches=17 time=1.002 s | package=120.989 J | dram=2.351580 | total=123.341 J | power=123.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=4 batches=17 time=1.002 s | package=121.351 J | dram=2.337136 | total=123.688 J | power=123.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=5 batches=17 time=1.002 s | package=121.559 J | dram=2.339875 | total=123.899 J | power=123.6 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=6 batches=17 time=1.003 s | package=122.280 J | dram=2.334229 | total=124.614 J | power=124.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=7 batches=17 time=1.003 s | package=121.692 J | dram=2.367232 | total=124.059 J | power=123.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=8 batches=17 time=1.002 s | package=121.707 J | dram=2.340762 | total=124.048 J | power=123.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=9 batches=17 time=1.002 s | package=121.951 J | dram=2.365242 | total=124.317 J | power=124.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=10 batches=17 time=1.003 s | package=121.783 J | dram=2.354747 | total=124.138 J | power=123.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=2000000 threads=2 rep=1 batches=1653 time=1.000 s | package=63.423 J | dram=1.292039 | total=64.715 J | power=64.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=2 batches=1653 time=1.003 s | package=62.711 J | dram=1.276861 | total=63.987 J | power=63.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=3 batches=1653 time=1.008 s | package=65.984 J | dram=1.306896 | total=67.291 J | power=66.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=4 batches=1653 time=1.008 s | package=65.212 J | dram=1.291611 | total=66.504 J | power=66.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=5 batches=1653 time=1.007 s | package=64.496 J | dram=1.287862 | total=65.784 J | power=65.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=6 batches=1653 time=1.006 s | package=64.321 J | dram=1.282339 | total=65.603 J | power=65.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=7 batches=1653 time=1.009 s | package=64.558 J | dram=1.264928 | total=65.823 J | power=65.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=8 batches=1653 time=1.009 s | package=64.828 J | dram=1.255441 | total=66.084 J | power=65.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=9 batches=1653 time=1.002 s | package=63.670 J | dram=1.258578 | total=64.928 J | power=64.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=10 batches=1653 time=1.004 s | package=63.165 J | dram=1.265295 | total=64.430 J | power=64.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=128000000 threads=10 rep=1 batches=18 time=1.033 s | package=123.416 J | dram=2.133141 | total=125.549 J | power=121.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=10 rep=2 batches=18 time=1.034 s | package=120.451 J | dram=2.128781 | total=122.580 J | power=118.6 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=10 rep=3 batches=18 time=1.033 s | package=120.067 J | dram=2.139277 | total=122.206 J | power=118.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=10 rep=4 batches=18 time=1.034 s | package=122.858 J | dram=2.142107 | total=125.000 J | power=120.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=10 rep=5 batches=18 time=1.034 s | package=122.042 J | dram=2.136125 | total=124.178 J | power=120.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=10 rep=6 batches=18 time=1.034 s | package=121.279 J | dram=2.152175 | total=123.431 J | power=119.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=10 rep=7 batches=18 time=1.034 s | package=121.041 J | dram=2.152756 | total=123.194 J | power=119.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=10 rep=8 batches=18 time=1.034 s | package=122.885 J | dram=2.158447 | total=125.044 J | power=121.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=10 rep=9 batches=18 time=1.034 s | package=121.993 J | dram=2.142719 | total=124.136 J | power=120.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=10 rep=10 batches=18 time=1.034 s | package=121.074 J | dram=2.147722 | total=123.221 J | power=119.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
