STREAM | Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz | platform=INTEL | session=stream_intel_20260720_234432_session1 | reps=10 | configs=63 | DRAM-RAPL=yes
[STREAM] N=256000000 threads=20 rep=6 batches=9 time=1.060 s | package=121.003 J | dram=2.300202 | total=123.303 J | power=116.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=7 batches=9 time=1.059 s | package=121.993 J | dram=2.280970 | total=124.274 J | power=117.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=8 batches=9 time=1.059 s | package=121.161 J | dram=2.289920 | total=123.451 J | power=116.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=9 batches=9 time=1.060 s | package=120.685 J | dram=2.293286 | total=122.978 J | power=116.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=10 batches=9 time=1.059 s | package=121.546 J | dram=2.406965 | total=123.953 J | power=117.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=64000000 threads=1 rep=1 batches=20 time=1.016 s | package=45.058 J | dram=0.868153 | total=45.926 J | power=45.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=1 rep=2 batches=20 time=1.016 s | package=45.189 J | dram=0.887461 | total=46.076 J | power=45.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=1 rep=3 batches=20 time=1.016 s | package=45.205 J | dram=0.890414 | total=46.095 J | power=45.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=1 rep=4 batches=20 time=1.016 s | package=45.195 J | dram=0.873676 | total=46.069 J | power=45.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=1 rep=5 batches=20 time=1.017 s | package=46.038 J | dram=0.872329 | total=46.911 J | power=46.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=1 rep=6 batches=20 time=1.016 s | package=45.179 J | dram=0.877119 | total=46.056 J | power=45.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=1 rep=7 batches=20 time=1.016 s | package=45.089 J | dram=0.876659 | total=45.966 J | power=45.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=1 rep=8 batches=20 time=1.016 s | package=45.239 J | dram=0.867143 | total=46.106 J | power=45.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=1 rep=9 batches=20 time=1.016 s | package=45.277 J | dram=0.863012 | total=46.140 J | power=45.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=1 rep=10 batches=20 time=1.016 s | package=45.228 J | dram=0.869438 | total=46.098 J | power=45.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=2000000 threads=1 rep=1 batches=903 time=1.000 s | package=45.518 J | dram=0.521531 | total=46.040 J | power=46.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=2 batches=903 time=1.000 s | package=45.835 J | dram=0.543961 | total=46.379 J | power=46.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=3 batches=903 time=1.000 s | package=45.924 J | dram=0.562704 | total=46.487 J | power=46.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=4 batches=903 time=1.001 s | package=45.998 J | dram=0.540105 | total=46.538 J | power=46.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=5 batches=903 time=1.001 s | package=46.001 J | dram=0.534781 | total=46.536 J | power=46.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=6 batches=903 time=1.000 s | package=46.027 J | dram=0.521577 | total=46.548 J | power=46.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=7 batches=903 time=1.000 s | package=45.959 J | dram=0.539662 | total=46.499 J | power=46.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=8 batches=903 time=1.000 s | package=45.813 J | dram=0.538085 | total=46.351 J | power=46.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=9 batches=903 time=0.999 s | package=44.481 J | dram=0.543410 | total=45.025 J | power=45.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=10 batches=903 time=1.000 s | package=44.569 J | dram=0.527575 | total=45.096 J | power=45.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=4000000 threads=20 rep=1 batches=690 time=1.001 s | package=112.035 J | dram=2.359918 | total=114.395 J | power=114.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=2 batches=690 time=1.002 s | package=112.143 J | dram=2.348825 | total=114.491 J | power=114.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=3 batches=690 time=1.002 s | package=112.360 J | dram=2.360254 | total=114.721 J | power=114.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=4 batches=690 time=1.002 s | package=112.553 J | dram=2.368410 | total=114.921 J | power=114.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=5 batches=690 time=1.004 s | package=113.019 J | dram=2.379211 | total=115.398 J | power=115.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=6 batches=690 time=1.002 s | package=112.679 J | dram=2.363284 | total=115.043 J | power=114.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=7 batches=690 time=1.003 s | package=112.653 J | dram=2.375983 | total=115.029 J | power=114.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=8 batches=690 time=1.002 s | package=112.551 J | dram=2.363636 | total=114.915 J | power=114.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=9 batches=690 time=1.003 s | package=112.895 J | dram=2.388284 | total=115.284 J | power=114.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=10 batches=690 time=1.002 s | package=112.771 J | dram=2.373428 | total=115.144 J | power=114.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=2000000 threads=2 rep=1 batches=1596 time=1.001 s | package=60.552 J | dram=1.260949 | total=61.813 J | power=61.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=2 batches=1596 time=1.007 s | package=60.799 J | dram=1.240034 | total=62.039 J | power=61.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=3 batches=1596 time=1.001 s | package=60.283 J | dram=1.239927 | total=61.523 J | power=61.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=4 batches=1596 time=1.007 s | package=60.787 J | dram=1.253881 | total=62.041 J | power=61.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=5 batches=1596 time=1.002 s | package=60.126 J | dram=1.261883 | total=61.388 J | power=61.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=6 batches=1596 time=1.002 s | package=60.219 J | dram=1.246078 | total=61.465 J | power=61.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=7 batches=1596 time=1.000 s | package=59.921 J | dram=1.247149 | total=61.169 J | power=61.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=8 batches=1596 time=1.002 s | package=60.089 J | dram=1.253559 | total=61.342 J | power=61.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=9 batches=1596 time=1.002 s | package=60.450 J | dram=1.258364 | total=61.708 J | power=61.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=10 batches=1596 time=1.001 s | package=60.112 J | dram=1.271001 | total=61.383 J | power=61.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=4000000 threads=2 rep=1 batches=605 time=1.003 s | package=58.554 J | dram=1.648498 | total=60.202 J | power=60.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=2 batches=605 time=0.996 s | package=58.009 J | dram=1.647994 | total=59.657 J | power=59.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=3 batches=605 time=0.995 s | package=58.053 J | dram=1.663110 | total=59.716 J | power=60.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=4 batches=605 time=0.997 s | package=58.500 J | dram=1.670928 | total=60.171 J | power=60.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=5 batches=605 time=0.995 s | package=57.807 J | dram=1.647887 | total=59.455 J | power=59.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=6 batches=605 time=0.995 s | package=57.693 J | dram=1.663064 | total=59.357 J | power=59.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=7 batches=605 time=0.994 s | package=58.129 J | dram=1.644827 | total=59.774 J | power=60.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=8 batches=605 time=0.995 s | package=58.471 J | dram=1.639670 | total=60.111 J | power=60.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=9 batches=605 time=0.988 s | package=58.454 J | dram=1.649233 | total=60.104 J | power=60.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=2 rep=10 batches=605 time=0.990 s | package=58.376 J | dram=1.631454 | total=60.007 J | power=60.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=128000000 threads=10 rep=1 batches=18 time=1.033 s | package=115.972 J | dram=2.074084 | total=118.046 J | power=114.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=10 rep=2 batches=18 time=1.034 s | package=115.891 J | dram=2.085910 | total=117.976 J | power=114.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=10 rep=3 batches=18 time=1.034 s | package=116.457 J | dram=2.087257 | total=118.544 J | power=114.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=10 rep=4 batches=18 time=1.033 s | package=116.490 J | dram=2.064153 | total=118.554 J | power=114.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=10 rep=5 batches=18 time=1.034 s | package=116.013 J | dram=2.060634 | total=118.074 J | power=114.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=10 rep=6 batches=18 time=1.034 s | package=116.290 J | dram=2.078872 | total=118.369 J | power=114.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=10 rep=7 batches=18 time=1.034 s | package=116.841 J | dram=2.057192 | total=118.898 J | power=115.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=10 rep=8 batches=18 time=1.034 s | package=116.051 J | dram=2.068346 | total=118.119 J | power=114.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=10 rep=9 batches=18 time=1.034 s | package=116.009 J | dram=2.080432 | total=118.089 J | power=114.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=10 rep=10 batches=18 time=1.034 s | package=116.998 J | dram=2.063542 | total=119.061 J | power=115.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=64000000 threads=16 rep=1 batches=35 time=1.006 s | package=105.486 J | dram=2.204593 | total=107.691 J | power=107.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=2 batches=35 time=1.007 s | package=105.803 J | dram=2.206061 | total=108.009 J | power=107.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=3 batches=35 time=1.007 s | package=105.747 J | dram=2.186416 | total=107.933 J | power=107.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=4 batches=35 time=1.007 s | package=105.741 J | dram=2.191618 | total=107.933 J | power=107.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=5 batches=35 time=1.007 s | package=106.028 J | dram=2.193240 | total=108.221 J | power=107.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=6 batches=35 time=1.007 s | package=105.747 J | dram=2.214446 | total=107.962 J | power=107.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=7 batches=35 time=1.007 s | package=105.650 J | dram=2.207286 | total=107.857 J | power=107.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=8 batches=35 time=1.007 s | package=105.735 J | dram=2.199069 | total=107.934 J | power=107.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=9 batches=35 time=1.007 s | package=106.012 J | dram=2.199298 | total=108.211 J | power=107.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=10 batches=35 time=1.007 s | package=105.789 J | dram=2.178307 | total=107.967 J | power=107.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=16000000 threads=8 rep=1 batches=149 time=1.005 s | package=101.912 J | dram=2.080372 | total=103.992 J | power=103.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=2 batches=149 time=1.004 s | package=102.205 J | dram=2.081840 | total=104.287 J | power=103.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=3 batches=149 time=1.001 s | package=102.600 J | dram=2.128750 | total=104.728 J | power=104.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=4 batches=149 time=1.001 s | package=102.434 J | dram=2.077220 | total=104.511 J | power=104.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=5 batches=149 time=1.001 s | package=102.181 J | dram=2.105371 | total=104.286 J | power=104.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=6 batches=149 time=1.000 s | package=102.098 J | dram=2.103138 | total=104.201 J | power=104.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=7 batches=149 time=1.001 s | package=102.054 J | dram=2.110268 | total=104.164 J | power=104.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=8 batches=149 time=1.003 s | package=102.139 J | dram=2.090852 | total=104.230 J | power=103.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=9 batches=149 time=1.001 s | package=101.432 J | dram=2.092321 | total=103.525 J | power=103.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=10 batches=149 time=1.005 s | package=102.326 J | dram=2.101286 | total=104.427 J | power=103.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=2000000 threads=10 rep=1 batches=3568 time=1.001 s | package=120.794 J | dram=1.893757 | total=122.687 J | power=122.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=2 batches=3568 time=1.004 s | package=120.848 J | dram=1.916064 | total=122.764 J | power=122.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=3 batches=3568 time=1.001 s | package=120.904 J | dram=1.882007 | total=122.786 J | power=122.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=4 batches=3568 time=1.000 s | package=120.977 J | dram=1.882971 | total=122.860 J | power=122.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=5 batches=3568 time=1.001 s | package=120.992 J | dram=1.920027 | total=122.912 J | power=122.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=6 batches=3568 time=1.000 s | package=120.841 J | dram=1.922231 | total=122.763 J | power=122.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=7 batches=3568 time=1.001 s | package=121.108 J | dram=1.911643 | total=123.019 J | power=122.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=8 batches=3568 time=1.001 s | package=121.108 J | dram=1.924648 | total=123.032 J | power=122.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=9 batches=3568 time=1.003 s | package=121.408 J | dram=1.931533 | total=123.340 J | power=123.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=10 batches=3568 time=1.001 s | package=121.316 J | dram=1.924939 | total=123.240 J | power=123.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=32000000 threads=10 rep=1 batches=71 time=1.012 s | package=115.609 J | dram=2.138634 | total=117.747 J | power=116.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=2 batches=71 time=1.013 s | package=116.007 J | dram=2.110925 | total=118.118 J | power=116.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=3 batches=71 time=1.013 s | package=115.487 J | dram=2.104071 | total=117.592 J | power=116.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=4 batches=71 time=1.014 s | package=115.716 J | dram=2.113924 | total=117.830 J | power=116.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=5 batches=71 time=1.012 s | package=116.330 J | dram=2.149803 | total=118.480 J | power=117.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=6 batches=71 time=1.013 s | package=115.989 J | dram=2.124864 | total=118.114 J | power=116.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=7 batches=71 time=1.012 s | package=116.540 J | dram=2.118316 | total=118.658 J | power=117.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=8 batches=71 time=1.013 s | package=115.210 J | dram=2.121804 | total=117.332 J | power=115.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=9 batches=71 time=1.012 s | package=115.645 J | dram=2.123823 | total=117.769 J | power=116.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=10 batches=71 time=1.013 s | package=115.497 J | dram=2.144785 | total=117.642 J | power=116.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=4000000 threads=1 rep=1 batches=375 time=1.000 s | package=44.400 J | dram=0.818397 | total=45.218 J | power=45.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=2 batches=375 time=1.000 s | package=44.465 J | dram=0.818504 | total=45.284 J | power=45.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=3 batches=375 time=0.999 s | package=44.379 J | dram=0.828419 | total=45.208 J | power=45.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=4 batches=375 time=0.999 s | package=44.535 J | dram=0.836956 | total=45.372 J | power=45.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=5 batches=375 time=0.999 s | package=44.516 J | dram=0.826154 | total=45.342 J | power=45.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=6 batches=375 time=1.000 s | package=45.419 J | dram=0.822054 | total=46.241 J | power=46.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=7 batches=375 time=1.000 s | package=46.288 J | dram=0.832213 | total=47.120 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=8 batches=375 time=0.999 s | package=46.034 J | dram=0.826155 | total=46.860 J | power=46.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=9 batches=375 time=0.999 s | package=46.128 J | dram=0.836880 | total=46.964 J | power=47.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=10 batches=375 time=0.999 s | package=44.458 J | dram=0.841959 | total=45.300 J | power=45.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=256000000 threads=2 rep=1 batches=8 time=1.079 s | package=63.127 J | dram=1.412649 | total=64.540 J | power=59.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=2 batches=8 time=1.080 s | package=62.242 J | dram=1.424430 | total=63.667 J | power=58.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=3 batches=8 time=1.080 s | package=63.182 J | dram=1.438246 | total=64.621 J | power=59.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=4 batches=8 time=1.076 s | package=62.483 J | dram=1.434773 | total=63.918 J | power=59.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=5 batches=8 time=1.082 s | package=62.591 J | dram=1.438690 | total=64.030 J | power=59.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=6 batches=8 time=1.081 s | package=62.269 J | dram=1.444993 | total=63.714 J | power=59.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=7 batches=8 time=1.083 s | package=63.005 J | dram=1.434207 | total=64.439 J | power=59.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=8 batches=8 time=1.085 s | package=63.226 J | dram=1.426006 | total=64.652 J | power=59.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=9 batches=8 time=1.082 s | package=63.459 J | dram=1.433258 | total=64.892 J | power=60.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=2 rep=10 batches=8 time=1.078 s | package=63.028 J | dram=1.463016 | total=64.491 J | power=59.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=16000000 threads=20 rep=1 batches=136 time=1.004 s | package=115.475 J | dram=2.369924 | total=117.845 J | power=117.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=2 batches=136 time=1.006 s | package=115.929 J | dram=2.375432 | total=118.304 J | power=117.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=3 batches=136 time=1.006 s | package=115.623 J | dram=2.358281 | total=117.981 J | power=117.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=4 batches=136 time=1.006 s | package=115.670 J | dram=2.357439 | total=118.028 J | power=117.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=5 batches=136 time=1.006 s | package=116.024 J | dram=2.348642 | total=118.373 J | power=117.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=6 batches=136 time=1.005 s | package=116.196 J | dram=2.348902 | total=118.545 J | power=117.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=7 batches=136 time=1.005 s | package=116.180 J | dram=2.377497 | total=118.557 J | power=118.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=8 batches=136 time=1.005 s | package=116.228 J | dram=2.399116 | total=118.627 J | power=118.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=9 batches=136 time=1.005 s | package=116.588 J | dram=2.411769 | total=118.999 J | power=118.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=10 batches=136 time=1.005 s | package=116.553 J | dram=2.386846 | total=118.940 J | power=118.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=32000000 threads=4 rep=1 batches=73 time=1.011 s | package=75.122 J | dram=1.738661 | total=76.861 J | power=76.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=2 batches=73 time=1.009 s | package=74.792 J | dram=1.739029 | total=76.532 J | power=75.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=3 batches=73 time=1.010 s | package=74.631 J | dram=1.743374 | total=76.374 J | power=75.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=4 batches=73 time=1.009 s | package=74.700 J | dram=1.743266 | total=76.444 J | power=75.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=5 batches=73 time=1.006 s | package=75.219 J | dram=1.754512 | total=76.974 J | power=76.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=6 batches=73 time=1.009 s | package=75.168 J | dram=1.755889 | total=76.924 J | power=76.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=7 batches=73 time=1.009 s | package=74.712 J | dram=1.744536 | total=76.456 J | power=75.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=8 batches=73 time=1.014 s | package=74.618 J | dram=1.733123 | total=76.351 J | power=75.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=9 batches=73 time=1.014 s | package=74.526 J | dram=1.730002 | total=76.256 J | power=75.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=4 rep=10 batches=73 time=1.009 s | package=74.649 J | dram=1.753793 | total=76.403 J | power=75.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=4000000 threads=16 rep=1 batches=744 time=1.005 s | package=106.078 J | dram=2.361846 | total=108.440 J | power=107.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=2 batches=744 time=1.004 s | package=105.696 J | dram=2.351916 | total=108.047 J | power=107.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=3 batches=744 time=1.002 s | package=105.427 J | dram=2.356567 | total=107.784 J | power=107.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=4 batches=744 time=1.002 s | package=105.392 J | dram=2.365349 | total=107.758 J | power=107.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=5 batches=744 time=1.003 s | package=105.728 J | dram=2.373795 | total=108.102 J | power=107.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=6 batches=744 time=1.004 s | package=105.731 J | dram=2.373657 | total=108.105 J | power=107.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=7 batches=744 time=1.004 s | package=105.576 J | dram=2.393196 | total=107.969 J | power=107.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=8 batches=744 time=1.002 s | package=105.635 J | dram=2.366038 | total=108.001 J | power=107.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=9 batches=744 time=1.001 s | package=105.865 J | dram=2.352038 | total=108.217 J | power=108.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=10 batches=744 time=1.001 s | package=105.832 J | dram=2.385010 | total=108.217 J | power=108.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=1000000 threads=16 rep=1 batches=14661 time=0.999 s | package=127.641 J | dram=0.000000 | total=127.641 J | power=127.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=2 batches=14661 time=1.001 s | package=127.891 J | dram=0.000030 | total=127.891 J | power=127.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=3 batches=14661 time=1.000 s | package=127.896 J | dram=0.000000 | total=127.896 J | power=127.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=4 batches=14661 time=1.000 s | package=127.845 J | dram=0.000000 | total=127.845 J | power=127.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=5 batches=14661 time=1.000 s | package=127.905 J | dram=0.000016 | total=127.905 J | power=127.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=6 batches=14661 time=0.999 s | package=128.009 J | dram=0.000000 | total=128.009 J | power=128.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=7 batches=14661 time=1.000 s | package=128.102 J | dram=0.000000 | total=128.102 J | power=128.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=8 batches=14661 time=1.000 s | package=128.282 J | dram=0.000015 | total=128.282 J | power=128.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=9 batches=14661 time=0.999 s | package=128.091 J | dram=0.000000 | total=128.091 J | power=128.2 W | runtime=in_range | checksum=OK
