STREAM | Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz | platform=INTEL | session=stream_intel_20260720_234432_session3 | reps=10 | configs=63 | DRAM-RAPL=yes
[STREAM] N=256000000 threads=1 rep=5 batches=5 time=1.004 s | package=46.402 J | dram=0.906984 | total=47.309 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=6 batches=5 time=1.004 s | package=46.544 J | dram=0.891301 | total=47.435 J | power=47.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=7 batches=5 time=1.003 s | package=46.470 J | dram=0.894087 | total=47.364 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=8 batches=5 time=1.004 s | package=46.617 J | dram=0.881311 | total=47.498 J | power=47.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=9 batches=5 time=1.003 s | package=46.423 J | dram=0.889343 | total=47.313 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=10 batches=5 time=1.003 s | package=46.258 J | dram=0.895019 | total=47.153 J | power=47.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=4000000 threads=1 rep=1 batches=379 time=1.001 s | package=47.766 J | dram=0.786894 | total=48.553 J | power=48.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=2 batches=379 time=1.002 s | package=48.049 J | dram=0.792739 | total=48.842 J | power=48.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=3 batches=379 time=1.003 s | package=48.202 J | dram=0.791515 | total=48.994 J | power=48.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=4 batches=379 time=1.006 s | package=49.315 J | dram=0.779979 | total=50.095 J | power=49.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=5 batches=379 time=1.002 s | package=47.916 J | dram=0.796839 | total=48.712 J | power=48.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=6 batches=379 time=1.002 s | package=47.858 J | dram=0.786221 | total=48.645 J | power=48.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=7 batches=379 time=1.001 s | package=47.895 J | dram=0.781860 | total=48.677 J | power=48.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=8 batches=379 time=1.002 s | package=46.510 J | dram=0.778725 | total=47.288 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=9 batches=379 time=1.001 s | package=46.114 J | dram=0.792311 | total=46.907 J | power=46.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=10 batches=379 time=1.002 s | package=46.264 J | dram=0.788699 | total=47.052 J | power=47.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=32000000 threads=16 rep=1 batches=70 time=1.002 s | package=109.226 J | dram=2.208265 | total=111.434 J | power=111.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=2 batches=70 time=1.002 s | package=109.482 J | dram=2.190012 | total=111.672 J | power=111.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=3 batches=70 time=1.002 s | package=109.602 J | dram=2.195534 | total=111.798 J | power=111.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=4 batches=70 time=1.002 s | package=109.453 J | dram=2.202864 | total=111.656 J | power=111.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=5 batches=70 time=1.002 s | package=109.256 J | dram=2.239935 | total=111.496 J | power=111.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=6 batches=70 time=1.002 s | package=109.608 J | dram=2.225141 | total=111.833 J | power=111.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=7 batches=70 time=1.002 s | package=109.490 J | dram=2.228216 | total=111.719 J | power=111.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=8 batches=70 time=1.002 s | package=109.516 J | dram=2.236722 | total=111.753 J | power=111.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=9 batches=70 time=1.002 s | package=109.953 J | dram=2.250905 | total=112.204 J | power=111.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=10 batches=70 time=1.002 s | package=109.654 J | dram=2.219265 | total=111.874 J | power=111.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=64000000 threads=2 rep=1 batches=31 time=1.022 s | package=61.116 J | dram=1.413093 | total=62.529 J | power=61.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=2 batches=31 time=1.017 s | package=61.468 J | dram=1.410782 | total=62.879 J | power=61.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=3 batches=31 time=1.017 s | package=61.837 J | dram=1.418340 | total=63.255 J | power=62.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=4 batches=31 time=1.010 s | package=61.443 J | dram=1.402780 | total=62.846 J | power=62.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=5 batches=31 time=1.010 s | package=61.888 J | dram=1.403148 | total=63.291 J | power=62.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=6 batches=31 time=1.010 s | package=61.353 J | dram=1.428056 | total=62.782 J | power=62.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=7 batches=31 time=1.015 s | package=61.110 J | dram=1.411028 | total=62.521 J | power=61.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=8 batches=31 time=1.010 s | package=60.280 J | dram=1.413017 | total=61.693 J | power=61.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=9 batches=31 time=1.010 s | package=60.168 J | dram=1.427582 | total=61.596 J | power=61.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=10 batches=31 time=1.017 s | package=61.045 J | dram=1.414913 | total=62.460 J | power=61.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=64000000 threads=4 rep=1 batches=36 time=1.017 s | package=77.019 J | dram=1.635860 | total=78.655 J | power=77.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=2 batches=36 time=1.013 s | package=76.676 J | dram=1.676329 | total=78.352 J | power=77.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=3 batches=36 time=1.012 s | package=76.802 J | dram=1.690986 | total=78.492 J | power=77.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=4 batches=36 time=1.011 s | package=76.826 J | dram=1.683199 | total=78.510 J | power=77.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=5 batches=36 time=1.011 s | package=76.954 J | dram=1.678777 | total=78.632 J | power=77.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=6 batches=36 time=1.011 s | package=77.273 J | dram=1.701926 | total=78.975 J | power=78.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=7 batches=36 time=1.012 s | package=76.801 J | dram=1.663890 | total=78.465 J | power=77.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=8 batches=36 time=1.012 s | package=76.743 J | dram=1.683734 | total=78.427 J | power=77.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=9 batches=36 time=1.016 s | package=76.928 J | dram=1.674095 | total=78.602 J | power=77.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=10 batches=36 time=1.016 s | package=76.783 J | dram=1.660785 | total=78.444 J | power=77.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=2000000 threads=1 rep=1 batches=913 time=1.001 s | package=46.795 J | dram=0.521439 | total=47.316 J | power=47.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=2 batches=913 time=1.002 s | package=46.781 J | dram=0.521316 | total=47.302 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=3 batches=913 time=1.002 s | package=46.675 J | dram=0.502559 | total=47.178 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=4 batches=913 time=1.002 s | package=46.409 J | dram=0.508955 | total=46.918 J | power=46.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=5 batches=913 time=1.002 s | package=46.307 J | dram=0.502299 | total=46.809 J | power=46.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=6 batches=913 time=1.004 s | package=46.278 J | dram=0.500601 | total=46.778 J | power=46.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=7 batches=913 time=1.002 s | package=45.993 J | dram=0.492155 | total=46.485 J | power=46.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=8 batches=913 time=1.001 s | package=46.005 J | dram=0.493517 | total=46.498 J | power=46.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=9 batches=913 time=1.002 s | package=46.299 J | dram=0.512963 | total=46.812 J | power=46.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=10 batches=913 time=1.002 s | package=46.087 J | dram=0.506339 | total=46.593 J | power=46.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=128000000 threads=8 rep=1 batches=18 time=1.025 s | package=107.148 J | dram=1.925336 | total=109.073 J | power=106.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=2 batches=18 time=1.026 s | package=108.069 J | dram=1.925964 | total=109.995 J | power=107.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=3 batches=18 time=1.024 s | package=107.638 J | dram=1.931181 | total=109.569 J | power=107.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=4 batches=18 time=1.025 s | package=106.601 J | dram=1.930264 | total=108.532 J | power=105.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=5 batches=18 time=1.025 s | package=107.165 J | dram=1.901469 | total=109.066 J | power=106.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=6 batches=18 time=1.025 s | package=106.878 J | dram=1.907971 | total=108.786 J | power=106.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=7 batches=18 time=1.024 s | package=107.860 J | dram=1.891263 | total=109.751 J | power=107.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=8 batches=18 time=1.026 s | package=107.728 J | dram=1.910067 | total=109.638 J | power=106.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=9 batches=18 time=1.026 s | package=107.196 J | dram=1.895364 | total=109.091 J | power=106.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=10 batches=18 time=1.026 s | package=106.872 J | dram=1.876392 | total=108.748 J | power=106.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=8000000 threads=10 rep=1 batches=311 time=1.001 s | package=115.580 J | dram=2.172477 | total=117.753 J | power=117.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=2 batches=311 time=1.002 s | package=115.739 J | dram=2.184672 | total=117.924 J | power=117.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=3 batches=311 time=1.001 s | package=115.847 J | dram=2.179103 | total=118.026 J | power=117.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=4 batches=311 time=1.001 s | package=116.077 J | dram=2.193622 | total=118.271 J | power=118.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=5 batches=311 time=1.001 s | package=116.019 J | dram=2.215609 | total=118.235 J | power=118.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=6 batches=311 time=1.002 s | package=115.993 J | dram=2.188252 | total=118.181 J | power=118.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=7 batches=311 time=1.001 s | package=116.214 J | dram=2.184641 | total=118.399 J | power=118.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=8 batches=311 time=1.001 s | package=115.929 J | dram=2.177282 | total=118.106 J | power=117.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=9 batches=311 time=1.001 s | package=116.044 J | dram=2.203874 | total=118.248 J | power=118.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=10 batches=311 time=1.001 s | package=116.079 J | dram=2.204654 | total=118.284 J | power=118.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=32000000 threads=1 rep=1 batches=40 time=1.012 s | package=45.287 J | dram=0.867311 | total=46.155 J | power=45.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=2 batches=40 time=1.011 s | package=46.663 J | dram=0.869973 | total=47.533 J | power=47.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=3 batches=40 time=1.011 s | package=46.702 J | dram=0.875848 | total=47.578 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=4 batches=40 time=1.011 s | package=46.758 J | dram=0.869055 | total=47.627 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=5 batches=40 time=1.012 s | package=46.803 J | dram=0.853511 | total=47.656 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=6 batches=40 time=1.011 s | package=46.580 J | dram=0.841209 | total=47.421 J | power=46.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=7 batches=40 time=1.012 s | package=46.872 J | dram=0.824303 | total=47.696 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=8 batches=40 time=1.012 s | package=46.864 J | dram=0.845616 | total=47.710 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=9 batches=40 time=1.012 s | package=46.876 J | dram=0.847590 | total=47.723 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=1 rep=10 batches=40 time=1.012 s | package=46.868 J | dram=0.858360 | total=47.726 J | power=47.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=8000000 threads=8 rep=1 batches=323 time=1.001 s | package=103.651 J | dram=2.101562 | total=105.752 J | power=105.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=2 batches=323 time=1.001 s | package=103.814 J | dram=2.128719 | total=105.943 J | power=105.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=3 batches=323 time=1.000 s | package=104.559 J | dram=2.124879 | total=106.684 J | power=106.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=4 batches=323 time=1.000 s | package=104.338 J | dram=2.108967 | total=106.447 J | power=106.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=5 batches=323 time=1.001 s | package=104.075 J | dram=2.119723 | total=106.195 J | power=106.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=6 batches=323 time=1.000 s | package=104.025 J | dram=2.090776 | total=106.116 J | power=106.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=7 batches=323 time=1.001 s | package=104.437 J | dram=2.155617 | total=106.593 J | power=106.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=8 batches=323 time=1.001 s | package=104.361 J | dram=2.118515 | total=106.479 J | power=106.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=9 batches=323 time=1.002 s | package=103.950 J | dram=2.125216 | total=106.075 J | power=105.8 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=10 batches=323 time=1.005 s | package=103.923 J | dram=2.136217 | total=106.059 J | power=105.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=1000000 threads=20 rep=1 batches=18532 time=1.000 s | package=147.801 J | dram=0.000000 | total=147.801 J | power=147.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=2 batches=18532 time=1.004 s | package=147.977 J | dram=0.000015 | total=147.977 J | power=147.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=3 batches=18532 time=1.001 s | package=147.914 J | dram=0.000000 | total=147.914 J | power=147.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=4 batches=18532 time=1.004 s | package=148.037 J | dram=0.000260 | total=148.038 J | power=147.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=5 batches=18532 time=1.005 s | package=148.280 J | dram=0.000000 | total=148.280 J | power=147.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=6 batches=18532 time=1.003 s | package=148.180 J | dram=0.000000 | total=148.180 J | power=147.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=7 batches=18532 time=1.004 s | package=148.372 J | dram=0.000046 | total=148.372 J | power=147.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=8 batches=18532 time=1.001 s | package=148.316 J | dram=0.000000 | total=148.316 J | power=148.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=9 batches=18532 time=1.002 s | package=148.413 J | dram=0.000000 | total=148.413 J | power=148.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=10 batches=18532 time=1.009 s | package=149.262 J | dram=0.000000 | total=149.262 J | power=148.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=4000000 threads=8 rep=1 batches=768 time=1.009 s | package=105.220 J | dram=2.096956 | total=107.317 J | power=106.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=2 batches=768 time=1.007 s | package=105.785 J | dram=2.066327 | total=107.851 J | power=107.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=3 batches=768 time=1.011 s | package=105.645 J | dram=2.074374 | total=107.719 J | power=106.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=4 batches=768 time=1.013 s | package=105.525 J | dram=2.072263 | total=107.598 J | power=106.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=5 batches=768 time=1.013 s | package=105.761 J | dram=2.099343 | total=107.860 J | power=106.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=6 batches=768 time=1.010 s | package=105.435 J | dram=2.109365 | total=107.545 J | power=106.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=7 batches=768 time=1.012 s | package=105.568 J | dram=2.083171 | total=107.651 J | power=106.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=8 batches=768 time=1.007 s | package=105.352 J | dram=2.084013 | total=107.436 J | power=106.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=9 batches=768 time=1.008 s | package=105.472 J | dram=2.130571 | total=107.603 J | power=106.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=10 batches=768 time=1.009 s | package=105.678 J | dram=2.095167 | total=107.773 J | power=106.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=2000000 threads=10 rep=1 batches=4173 time=0.999 s | package=131.169 J | dram=2.045778 | total=133.215 J | power=133.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=2 batches=4173 time=1.000 s | package=131.324 J | dram=2.060543 | total=133.385 J | power=133.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=3 batches=4173 time=1.000 s | package=131.384 J | dram=2.056886 | total=133.441 J | power=133.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=4 batches=4173 time=1.001 s | package=131.504 J | dram=2.047783 | total=133.551 J | power=133.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=5 batches=4173 time=1.001 s | package=131.389 J | dram=2.071314 | total=133.460 J | power=133.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=6 batches=4173 time=1.002 s | package=131.700 J | dram=2.061170 | total=133.762 J | power=133.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=7 batches=4173 time=1.001 s | package=131.673 J | dram=2.082422 | total=133.756 J | power=133.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=8 batches=4173 time=1.001 s | package=131.647 J | dram=2.056642 | total=133.704 J | power=133.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=9 batches=4173 time=1.000 s | package=131.737 J | dram=2.079484 | total=133.816 J | power=133.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=10 batches=4173 time=1.002 s | package=132.032 J | dram=2.070365 | total=134.102 J | power=133.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=16000000 threads=4 rep=1 batches=149 time=0.999 s | package=76.539 J | dram=1.812943 | total=78.352 J | power=78.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=2 batches=149 time=0.999 s | package=76.829 J | dram=1.822292 | total=78.651 J | power=78.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=3 batches=149 time=0.999 s | package=76.310 J | dram=1.834103 | total=78.144 J | power=78.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=4 batches=149 time=0.999 s | package=76.436 J | dram=1.864504 | total=78.300 J | power=78.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=5 batches=149 time=0.999 s | package=76.096 J | dram=1.849602 | total=77.946 J | power=78.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=6 batches=149 time=0.999 s | package=76.177 J | dram=1.881931 | total=78.059 J | power=78.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=7 batches=149 time=0.999 s | package=76.445 J | dram=1.868421 | total=78.313 J | power=78.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=8 batches=149 time=0.998 s | package=76.046 J | dram=1.862974 | total=77.909 J | power=78.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=9 batches=149 time=0.999 s | package=75.892 J | dram=1.849755 | total=77.741 J | power=77.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=10 batches=149 time=0.998 s | package=76.081 J | dram=1.823791 | total=77.905 J | power=78.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=1000000 threads=4 rep=1 batches=7950 time=1.007 s | package=91.778 J | dram=0.041402 | total=91.819 J | power=91.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=2 batches=7950 time=1.003 s | package=92.079 J | dram=0.041999 | total=92.121 J | power=91.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=3 batches=7950 time=1.006 s | package=92.249 J | dram=0.042243 | total=92.291 J | power=91.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=4 batches=7950 time=1.003 s | package=92.229 J | dram=0.044324 | total=92.273 J | power=92.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=5 batches=7950 time=1.007 s | package=92.212 J | dram=0.044401 | total=92.256 J | power=91.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=6 batches=7950 time=1.012 s | package=92.055 J | dram=0.036827 | total=92.092 J | power=91.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=7 batches=7950 time=1.007 s | package=92.009 J | dram=0.031671 | total=92.040 J | power=91.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=8 batches=7950 time=1.006 s | package=92.125 J | dram=0.028458 | total=92.153 J | power=91.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=9 batches=7950 time=1.006 s | package=92.066 J | dram=0.032757 | total=92.098 J | power=91.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=10 batches=7950 time=1.006 s | package=91.942 J | dram=0.035267 | total=91.977 J | power=91.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=16000000 threads=8 rep=1 batches=149 time=1.004 s | package=106.219 J | dram=2.097584 | total=108.316 J | power=107.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=2 batches=149 time=1.001 s | package=105.800 J | dram=2.115057 | total=107.915 J | power=107.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=3 batches=149 time=1.001 s | package=106.525 J | dram=2.106626 | total=108.631 J | power=108.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=4 batches=149 time=1.003 s | package=106.294 J | dram=2.105570 | total=108.399 J | power=108.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=5 batches=149 time=1.004 s | package=106.513 J | dram=2.098931 | total=108.612 J | power=108.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=6 batches=149 time=1.005 s | package=106.619 J | dram=2.137211 | total=108.756 J | power=108.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=7 batches=149 time=1.005 s | package=106.741 J | dram=2.129423 | total=108.870 J | power=108.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=8 batches=149 time=1.004 s | package=106.524 J | dram=2.096421 | total=108.621 J | power=108.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=9 batches=149 time=1.007 s | package=107.730 J | dram=2.130449 | total=109.860 J | power=109.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=10 batches=149 time=1.005 s | package=106.902 J | dram=2.153306 | total=109.055 J | power=108.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=128000000 threads=1 rep=1 batches=10 time=1.004 s | package=46.617 J | dram=0.858330 | total=47.475 J | power=47.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=2 batches=10 time=1.005 s | package=46.723 J | dram=0.855346 | total=47.578 J | power=47.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=3 batches=10 time=1.005 s | package=46.566 J | dram=0.842326 | total=47.408 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=4 batches=10 time=1.004 s | package=47.606 J | dram=0.841714 | total=48.448 J | power=48.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=5 batches=10 time=1.005 s | package=48.238 J | dram=0.848247 | total=49.086 J | power=48.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=6 batches=10 time=1.004 s | package=47.980 J | dram=0.847268 | total=48.827 J | power=48.6 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=7 batches=10 time=1.004 s | package=47.797 J | dram=0.839480 | total=48.636 J | power=48.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=8 batches=10 time=1.005 s | package=47.019 J | dram=0.840903 | total=47.860 J | power=47.6 W | runtime=in_range | checksum=OK
