STREAM | Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz | platform=INTEL | session=stream_intel_20260720_234432_session4 | reps=10 | configs=63 | DRAM-RAPL=yes
[STREAM] N=32000000 threads=2 rep=4 batches=62 time=1.003 s | package=61.188 J | dram=1.489073 | total=62.677 J | power=62.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=5 batches=62 time=1.008 s | package=61.630 J | dram=1.474599 | total=63.105 J | power=62.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=6 batches=62 time=1.008 s | package=61.340 J | dram=1.462099 | total=62.802 J | power=62.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=7 batches=62 time=1.013 s | package=61.952 J | dram=1.459926 | total=63.412 J | power=62.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=8 batches=62 time=1.013 s | package=61.474 J | dram=1.459620 | total=62.933 J | power=62.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=9 batches=62 time=1.014 s | package=61.843 J | dram=1.462267 | total=63.305 J | power=62.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=10 batches=62 time=1.004 s | package=61.366 J | dram=1.462451 | total=62.828 J | power=62.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=256000000 threads=10 rep=1 batches=9 time=1.046 s | package=122.664 J | dram=2.042749 | total=124.707 J | power=119.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=2 batches=9 time=1.046 s | package=124.575 J | dram=2.051807 | total=126.627 J | power=121.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=3 batches=9 time=1.046 s | package=125.111 J | dram=2.070014 | total=127.181 J | power=121.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=4 batches=9 time=1.047 s | package=123.741 J | dram=2.051378 | total=125.793 J | power=120.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=5 batches=9 time=1.046 s | package=123.877 J | dram=2.062226 | total=125.940 J | power=120.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=6 batches=9 time=1.047 s | package=123.094 J | dram=2.085222 | total=125.179 J | power=119.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=7 batches=9 time=1.047 s | package=122.926 J | dram=2.069891 | total=124.995 J | power=119.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=8 batches=9 time=1.047 s | package=125.693 J | dram=2.058187 | total=127.751 J | power=122.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=9 batches=9 time=1.047 s | package=124.544 J | dram=2.054882 | total=126.599 J | power=120.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=10 rep=10 batches=9 time=1.046 s | package=124.757 J | dram=2.063358 | total=126.820 J | power=121.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=8000000 threads=8 rep=1 batches=319 time=1.007 s | package=105.570 J | dram=2.075537 | total=107.645 J | power=106.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=2 batches=319 time=1.003 s | package=105.422 J | dram=2.101975 | total=107.524 J | power=107.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=3 batches=319 time=0.996 s | package=105.165 J | dram=2.116541 | total=107.281 J | power=107.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=4 batches=319 time=0.997 s | package=105.068 J | dram=2.129087 | total=107.197 J | power=107.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=5 batches=319 time=0.997 s | package=105.235 J | dram=2.128505 | total=107.364 J | power=107.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=6 batches=319 time=0.997 s | package=105.295 J | dram=2.122003 | total=107.417 J | power=107.8 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=7 batches=319 time=0.997 s | package=105.305 J | dram=2.132407 | total=107.437 J | power=107.8 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=8 batches=319 time=0.999 s | package=106.036 J | dram=2.147309 | total=108.183 J | power=108.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=9 batches=319 time=0.997 s | package=105.236 J | dram=2.097874 | total=107.334 J | power=107.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=10 batches=319 time=0.997 s | package=106.014 J | dram=2.138910 | total=108.153 J | power=108.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=16000000 threads=4 rep=1 batches=149 time=1.004 s | package=76.596 J | dram=1.882742 | total=78.478 J | power=78.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=2 batches=149 time=1.004 s | package=76.949 J | dram=1.862454 | total=78.811 J | power=78.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=3 batches=149 time=1.004 s | package=76.534 J | dram=1.845119 | total=78.379 J | power=78.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=4 batches=149 time=1.003 s | package=76.107 J | dram=1.878305 | total=77.986 J | power=77.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=5 batches=149 time=1.003 s | package=76.578 J | dram=1.848928 | total=78.427 J | power=78.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=6 batches=149 time=1.003 s | package=76.567 J | dram=1.864826 | total=78.432 J | power=78.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=7 batches=149 time=1.003 s | package=76.649 J | dram=1.852570 | total=78.502 J | power=78.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=8 batches=149 time=1.004 s | package=76.297 J | dram=1.859409 | total=78.157 J | power=77.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=9 batches=149 time=1.005 s | package=77.014 J | dram=1.869966 | total=78.884 J | power=78.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=10 batches=149 time=1.005 s | package=76.565 J | dram=1.861459 | total=78.426 J | power=78.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=16000000 threads=16 rep=1 batches=144 time=1.004 s | package=112.140 J | dram=2.361326 | total=114.501 J | power=114.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=2 batches=144 time=1.004 s | package=112.048 J | dram=2.355374 | total=114.404 J | power=114.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=3 batches=144 time=1.004 s | package=112.122 J | dram=2.342308 | total=114.464 J | power=114.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=4 batches=144 time=1.004 s | package=112.279 J | dram=2.348519 | total=114.627 J | power=114.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=5 batches=144 time=1.005 s | package=112.310 J | dram=2.343516 | total=114.654 J | power=114.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=6 batches=144 time=1.005 s | package=112.491 J | dram=2.318042 | total=114.809 J | power=114.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=7 batches=144 time=1.005 s | package=112.452 J | dram=2.332195 | total=114.784 J | power=114.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=8 batches=144 time=1.004 s | package=112.405 J | dram=2.331490 | total=114.737 J | power=114.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=9 batches=144 time=1.004 s | package=112.548 J | dram=2.356399 | total=114.904 J | power=114.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=10 batches=144 time=1.004 s | package=112.663 J | dram=2.342338 | total=115.005 J | power=114.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=64000000 threads=20 rep=1 batches=34 time=1.007 s | package=121.846 J | dram=2.390563 | total=124.237 J | power=123.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=2 batches=34 time=1.008 s | package=123.256 J | dram=2.406827 | total=125.663 J | power=124.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=3 batches=34 time=1.007 s | package=122.366 J | dram=2.429992 | total=124.796 J | power=123.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=4 batches=34 time=1.008 s | package=123.022 J | dram=2.422617 | total=125.445 J | power=124.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=5 batches=34 time=1.007 s | package=122.663 J | dram=2.403738 | total=125.066 J | power=124.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=6 batches=34 time=1.007 s | package=123.008 J | dram=2.392630 | total=125.400 J | power=124.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=7 batches=34 time=1.007 s | package=122.903 J | dram=2.412933 | total=125.316 J | power=124.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=8 batches=34 time=1.007 s | package=122.251 J | dram=2.393562 | total=124.644 J | power=123.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=9 batches=34 time=1.008 s | package=122.882 J | dram=2.401641 | total=125.284 J | power=124.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=10 batches=34 time=1.007 s | package=123.088 J | dram=2.400203 | total=125.488 J | power=124.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=4000000 threads=10 rep=1 batches=749 time=1.001 s | package=118.955 J | dram=2.310377 | total=121.265 J | power=121.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=2 batches=749 time=1.002 s | package=118.208 J | dram=2.289033 | total=120.497 J | power=120.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=3 batches=749 time=1.001 s | package=118.321 J | dram=2.322158 | total=120.643 J | power=120.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=4 batches=749 time=1.002 s | package=118.630 J | dram=2.332225 | total=120.962 J | power=120.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=5 batches=749 time=1.001 s | package=118.733 J | dram=2.314981 | total=121.048 J | power=120.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=6 batches=749 time=1.001 s | package=118.318 J | dram=2.319495 | total=120.637 J | power=120.5 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=7 batches=749 time=1.002 s | package=118.296 J | dram=2.327772 | total=120.624 J | power=120.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=8 batches=749 time=1.001 s | package=119.054 J | dram=2.295459 | total=121.349 J | power=121.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=9 batches=749 time=1.001 s | package=118.846 J | dram=2.303568 | total=121.150 J | power=121.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=10 batches=749 time=1.001 s | package=118.146 J | dram=2.278568 | total=120.424 J | power=120.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=2000000 threads=10 rep=1 batches=4131 time=1.002 s | package=133.178 J | dram=2.170933 | total=135.349 J | power=135.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=2 batches=4131 time=1.001 s | package=133.250 J | dram=2.176333 | total=135.427 J | power=135.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=3 batches=4131 time=1.001 s | package=133.129 J | dram=2.168423 | total=135.297 J | power=135.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=4 batches=4131 time=1.002 s | package=133.305 J | dram=2.164215 | total=135.469 J | power=135.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=5 batches=4131 time=1.001 s | package=133.171 J | dram=2.139950 | total=135.311 J | power=135.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=6 batches=4131 time=1.001 s | package=133.312 J | dram=2.164996 | total=135.477 J | power=135.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=7 batches=4131 time=1.002 s | package=133.486 J | dram=2.174420 | total=135.660 J | power=135.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=8 batches=4131 time=1.002 s | package=133.501 J | dram=2.182607 | total=135.684 J | power=135.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=9 batches=4131 time=1.008 s | package=134.014 J | dram=2.202832 | total=136.216 J | power=135.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=10 batches=4131 time=1.001 s | package=133.615 J | dram=2.156658 | total=135.771 J | power=135.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=32000000 threads=20 rep=1 batches=67 time=1.001 s | package=123.278 J | dram=2.391757 | total=125.669 J | power=125.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=2 batches=67 time=1.001 s | package=123.073 J | dram=2.386800 | total=125.459 J | power=125.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=3 batches=67 time=1.001 s | package=123.258 J | dram=2.396117 | total=125.654 J | power=125.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=4 batches=67 time=1.001 s | package=123.050 J | dram=2.377100 | total=125.428 J | power=125.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=5 batches=67 time=1.001 s | package=122.960 J | dram=2.375631 | total=125.335 J | power=125.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=6 batches=67 time=1.001 s | package=123.536 J | dram=2.395307 | total=125.932 J | power=125.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=7 batches=67 time=1.001 s | package=123.880 J | dram=2.380053 | total=126.260 J | power=126.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=8 batches=67 time=1.001 s | package=123.477 J | dram=2.401626 | total=125.879 J | power=125.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=9 batches=67 time=1.001 s | package=123.247 J | dram=2.350141 | total=125.598 J | power=125.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=10 batches=67 time=1.001 s | package=123.082 J | dram=2.372724 | total=125.455 J | power=125.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=2000000 threads=4 rep=1 batches=2246 time=1.000 s | package=82.923 J | dram=1.825366 | total=84.748 J | power=84.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=2 batches=2246 time=1.002 s | package=82.242 J | dram=1.822413 | total=84.064 J | power=83.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=3 batches=2246 time=1.001 s | package=82.712 J | dram=1.813937 | total=84.525 J | power=84.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=4 batches=2246 time=1.003 s | package=81.772 J | dram=1.807480 | total=83.579 J | power=83.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=5 batches=2246 time=1.003 s | package=82.603 J | dram=1.797735 | total=84.401 J | power=84.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=6 batches=2246 time=1.003 s | package=82.064 J | dram=1.815773 | total=83.879 J | power=83.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=7 batches=2246 time=1.002 s | package=82.714 J | dram=1.814091 | total=84.528 J | power=84.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=8 batches=2246 time=1.001 s | package=82.117 J | dram=1.808705 | total=83.926 J | power=83.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=9 batches=2246 time=1.001 s | package=81.703 J | dram=1.803579 | total=83.507 J | power=83.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=10 batches=2246 time=1.002 s | package=82.619 J | dram=1.809684 | total=84.428 J | power=84.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=256000000 threads=20 rep=1 batches=9 time=1.060 s | package=130.397 J | dram=2.465993 | total=132.863 J | power=125.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=2 batches=9 time=1.060 s | package=129.934 J | dram=2.408296 | total=132.342 J | power=124.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=3 batches=9 time=1.060 s | package=131.062 J | dram=2.405680 | total=133.468 J | power=125.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=4 batches=9 time=1.061 s | package=131.042 J | dram=2.401519 | total=133.443 J | power=125.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=5 batches=9 time=1.060 s | package=130.909 J | dram=2.441131 | total=133.351 J | power=125.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=6 batches=9 time=1.060 s | package=130.166 J | dram=2.424806 | total=132.591 J | power=125.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=7 batches=9 time=1.060 s | package=129.617 J | dram=2.413223 | total=132.030 J | power=124.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=8 batches=9 time=1.061 s | package=129.641 J | dram=2.435393 | total=132.076 J | power=124.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=9 batches=9 time=1.060 s | package=129.862 J | dram=2.442568 | total=132.305 J | power=124.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=10 batches=9 time=1.060 s | package=129.710 J | dram=2.436189 | total=132.146 J | power=124.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=64000000 threads=8 rep=1 batches=36 time=1.016 s | package=110.593 J | dram=1.974021 | total=112.567 J | power=110.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=2 batches=36 time=1.017 s | package=110.662 J | dram=2.005708 | total=112.668 J | power=110.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=3 batches=36 time=1.016 s | package=110.472 J | dram=2.005004 | total=112.477 J | power=110.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=4 batches=36 time=1.017 s | package=109.589 J | dram=2.058906 | total=111.648 J | power=109.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=5 batches=36 time=1.017 s | package=110.923 J | dram=2.020089 | total=112.943 J | power=111.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=6 batches=36 time=1.016 s | package=110.302 J | dram=2.050766 | total=112.353 J | power=110.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=7 batches=36 time=1.017 s | package=110.422 J | dram=2.004285 | total=112.426 J | power=110.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=8 batches=36 time=1.017 s | package=110.045 J | dram=2.040209 | total=112.085 J | power=110.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=9 batches=36 time=1.016 s | package=110.163 J | dram=2.008951 | total=112.172 J | power=110.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=10 batches=36 time=1.016 s | package=109.657 J | dram=2.014720 | total=111.672 J | power=109.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=16000000 threads=1 rep=1 batches=81 time=1.006 s | package=48.281 J | dram=0.880607 | total=49.162 J | power=48.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=2 batches=81 time=1.005 s | package=48.206 J | dram=0.874701 | total=49.080 J | power=48.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=3 batches=81 time=1.005 s | package=48.208 J | dram=0.873844 | total=49.082 J | power=48.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=4 batches=81 time=1.005 s | package=48.166 J | dram=0.878449 | total=49.044 J | power=48.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=5 batches=81 time=1.005 s | package=48.184 J | dram=0.870494 | total=49.055 J | power=48.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=6 batches=81 time=1.005 s | package=48.332 J | dram=0.873278 | total=49.206 J | power=49.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=7 batches=81 time=1.005 s | package=48.314 J | dram=0.877134 | total=49.191 J | power=49.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=8 batches=81 time=1.004 s | package=48.117 J | dram=0.864022 | total=48.981 J | power=48.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=9 batches=81 time=1.005 s | package=48.177 J | dram=0.873982 | total=49.051 J | power=48.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=1 rep=10 batches=81 time=1.004 s | package=48.117 J | dram=0.867433 | total=48.984 J | power=48.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=1000000 threads=20 rep=1 batches=18374 time=1.002 s | package=150.232 J | dram=0.000000 | total=150.232 J | power=149.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=2 batches=18374 time=1.003 s | package=150.269 J | dram=0.000000 | total=150.269 J | power=149.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=3 batches=18374 time=1.004 s | package=150.475 J | dram=0.000184 | total=150.475 J | power=149.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=4 batches=18374 time=1.003 s | package=150.382 J | dram=0.000000 | total=150.382 J | power=150.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=5 batches=18374 time=1.005 s | package=150.715 J | dram=0.000091 | total=150.715 J | power=150.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=6 batches=18374 time=1.005 s | package=150.679 J | dram=0.000000 | total=150.679 J | power=149.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=7 batches=18374 time=1.004 s | package=150.813 J | dram=0.000000 | total=150.813 J | power=150.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=8 batches=18374 time=1.002 s | package=150.713 J | dram=0.000000 | total=150.713 J | power=150.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=9 batches=18374 time=1.002 s | package=150.778 J | dram=0.000000 | total=150.778 J | power=150.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=10 batches=18374 time=1.004 s | package=150.923 J | dram=0.000184 | total=150.924 J | power=150.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=8000000 threads=10 rep=1 batches=312 time=1.003 s | package=120.649 J | dram=2.279134 | total=122.928 J | power=122.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=2 batches=312 time=1.004 s | package=121.907 J | dram=2.273059 | total=124.180 J | power=123.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=3 batches=312 time=1.003 s | package=120.782 J | dram=2.276303 | total=123.058 J | power=122.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=4 batches=312 time=1.003 s | package=121.946 J | dram=2.265793 | total=124.212 J | power=123.8 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=5 batches=312 time=1.003 s | package=120.680 J | dram=2.257454 | total=122.937 J | power=122.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=6 batches=312 time=1.004 s | package=121.238 J | dram=2.270474 | total=123.508 J | power=123.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=7 batches=312 time=1.005 s | package=121.494 J | dram=2.275202 | total=123.769 J | power=123.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=8 batches=312 time=1.004 s | package=120.950 J | dram=2.256965 | total=123.207 J | power=122.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=9 batches=312 time=1.004 s | package=121.818 J | dram=2.270979 | total=124.089 J | power=123.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=10 batches=312 time=1.004 s | package=121.063 J | dram=2.274957 | total=123.338 J | power=122.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=256000000 threads=4 rep=1 batches=9 time=1.048 s | package=81.305 J | dram=1.589701 | total=82.895 J | power=79.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=2 batches=9 time=1.051 s | package=82.196 J | dram=1.571203 | total=83.767 J | power=79.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=3 batches=9 time=1.060 s | package=92.799 J | dram=1.633734 | total=94.433 J | power=89.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=4 batches=9 time=1.056 s | package=95.862 J | dram=1.646785 | total=97.509 J | power=92.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=5 batches=9 time=1.061 s | package=89.612 J | dram=1.658811 | total=91.270 J | power=86.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=6 batches=9 time=1.046 s | package=82.570 J | dram=1.594918 | total=84.165 J | power=80.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=7 batches=9 time=1.052 s | package=82.126 J | dram=1.610294 | total=83.736 J | power=79.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=8 batches=9 time=1.049 s | package=82.108 J | dram=1.633764 | total=83.742 J | power=79.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=9 batches=9 time=1.050 s | package=81.861 J | dram=1.611779 | total=83.472 J | power=79.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=10 batches=9 time=1.048 s | package=82.066 J | dram=1.595576 | total=83.662 J | power=79.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=64000000 threads=10 rep=1 batches=35 time=1.000 s | package=121.181 J | dram=2.112563 | total=123.293 J | power=123.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=2 batches=35 time=1.001 s | package=120.961 J | dram=2.112884 | total=123.074 J | power=122.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=3 batches=35 time=1.001 s | package=120.894 J | dram=2.109655 | total=123.003 J | power=122.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=4 batches=35 time=1.001 s | package=121.596 J | dram=2.118637 | total=123.714 J | power=123.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=5 batches=35 time=1.001 s | package=121.788 J | dram=2.103353 | total=123.891 J | power=123.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=6 batches=35 time=1.001 s | package=121.037 J | dram=2.113940 | total=123.151 J | power=123.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=7 batches=35 time=1.001 s | package=121.913 J | dram=2.115577 | total=124.028 J | power=123.9 W | runtime=in_range | checksum=OK
