platform,platform_label,device_kind,energy_domain,problem_size,configuration,num_threads,sessions,working_set_bytes,operational_intensity_flop_per_byte,runtime_per_op_s_median,runtime_per_op_s_ci95_low,runtime_per_op_s_ci95_high,runtime_per_op_s_session_cv_pct,runtime_per_op_s_robust_cv_pct,primary_energy_per_op_j_median,primary_energy_per_op_j_ci95_low,primary_energy_per_op_j_ci95_high,primary_energy_per_op_j_session_cv_pct,primary_energy_per_op_j_robust_cv_pct,total_energy_per_op_j_median,total_energy_per_op_j_ci95_low,total_energy_per_op_j_ci95_high,total_energy_per_op_j_session_cv_pct,total_energy_per_op_j_robust_cv_pct,primary_power_w_median,primary_power_w_ci95_low,primary_power_w_ci95_high,primary_power_w_session_cv_pct,primary_power_w_robust_cv_pct,edp_primary_j_s_median,edp_primary_j_s_ci95_low,edp_primary_j_s_ci95_high,edp_primary_j_s_session_cv_pct,edp_primary_j_s_robust_cv_pct,throughput_gflops_exact_median,throughput_gflops_exact_ci95_low,throughput_gflops_exact_ci95_high,throughput_gflops_exact_session_cv_pct,throughput_gflops_exact_robust_cv_pct,primary_efficiency_gflop_per_j_median,primary_efficiency_gflop_per_j_ci95_low,primary_efficiency_gflop_per_j_ci95_high,primary_efficiency_gflop_per_j_session_cv_pct,primary_efficiency_gflop_per_j_robust_cv_pct,logical_bandwidth_gb_s_median,logical_bandwidth_gb_s_ci95_low,logical_bandwidth_gb_s_ci95_high,logical_bandwidth_gb_s_session_cv_pct,logical_bandwidth_gb_s_robust_cv_pct,logical_gb_per_j_median,logical_gb_per_j_ci95_low,logical_gb_per_j_ci95_high,logical_gb_per_j_session_cv_pct,logical_gb_per_j_robust_cv_pct,temp_c_median,temp_c_ci95_low,temp_c_ci95_high,temp_c_session_cv_pct,temp_c_robust_cv_pct,clock_before_mhz_median,clock_before_mhz_ci95_low,clock_before_mhz_ci95_high,clock_before_mhz_session_cv_pct,clock_before_mhz_robust_cv_pct
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,2000000,8T,8,5,24000000.0,0.16666666666666666,0.00031855592734225625,0.0003061686856450636,0.00037313609246830725,7.942932700656876,5.765180605327774,0.03581652814885496,0.034647778316172016,0.0400885706562267,5.954196661106152,2.8853470669816526,0.036460517652671755,0.03523136281041793,0.040837099739000744,5.998200532918903,2.834267321351509,113.09248902088606,105.58731105541126,113.30502099611535,3.382043389300149,0.2786214267657874,1.1484448716648265e-05,1.0612519242235218e-05,1.4958913694459878e-05,14.09082578543146,2.59486686762499,12.55666771430386,10.719949750509045,13.064693396791323,7.413954510671855,5.998397775533324,0.11168028903148056,0.09977906348120874,0.11544770608399743,5.593103608891183,2.9426077493832574,75.34000628582316,64.31969850305427,78.38816038074795,7.413954510671861,5.9983977755333235,0.6700817341888833,0.5986743808872526,0.6926862365039845,5.593103608891173,2.942607749383276,82.0,73.5,83.0,4.8906881205042305,0.0,2200.0,2193.0,2325.5,3.1187604722097846,0.4717363636363636
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,2000000,10T,10,5,24000000.0,0.16666666666666666,0.00024243718228031952,0.00023980385813563386,0.0002806352298206278,6.974147338396085,0.3959631030554567,0.032021430858806404,0.031530157320872276,0.03390820123318386,2.9184909669776347,1.2312439408330227,0.032563354560892765,0.03202194080996885,0.034441132567264575,2.896440677182608,1.2558207877757306,131.42215687570996,120.88032585321534,133.08928562034424,3.8182733202956203,0.3020113479222196,7.785906335977752e-06,7.562599026450435e-06,9.519455014496538e-06,10.080964961832525,1.9900067506102777,16.499120414524434,14.253378020836022,16.68029902446808,6.385543485671547,0.3949176826233279,0.12491634448712312,0.11796556205686756,0.12686270961807175,2.8321687472468566,1.241556060602011,98.99472248714659,85.52026812501612,100.08179414680848,6.385543485671555,0.3949176826232854,0.7494980669227387,0.7077933723412054,0.7611762577084306,2.832168747246853,1.2415560606019949,85.0,77.0,87.0,4.652407801818121,0.0,2519.0,2401.5,2519.5,2.1100290220409517,0.029428344581183007
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,2000000,16T,16,5,24000000.0,0.16666666666666666,0.0002625433586586325,0.00026111403966597077,0.0003639022173754998,15.373390073240412,0.8071460460272366,0.032725160882045926,0.032241534844118416,0.0406766217739004,10.404993299808222,2.191047941416562,0.03330283755219207,0.03284338957296306,0.04144267866230462,10.4338430862366,2.0454040078038234,122.6725097270812,110.0891014170835,125.30582681981252,6.136548900902894,3.1825842076348825,8.558419213050085e-06,8.470007967760778e-06,1.4804107243844707e-05,26.90063637776246,1.5315738689927156,15.235578822601212,10.991963806494352,15.318977123025697,13.61903296860495,0.8115629976979757,0.12223011007274057,0.09833658455675884,0.12406357304924848,9.178311609596726,2.223913737255853,91.41347293560727,65.95178283896611,91.91386273815418,13.619032968604952,0.8115629976979758,0.7333806604364433,0.5900195073405531,0.7443814382954907,9.17831160959672,2.2239137372558417,83.0,70.0,85.0,7.599050214360768,1.7862650602409638,3240.0,3239.0,3240.0,0.016907104503801892,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,2000000,20T,20,5,24000000.0,0.16666666666666666,0.00027287408113258914,0.00023399929791715422,0.00040460974130962003,24.283336853457037,20.829521910326005,0.03416519860309748,0.03132211396111502,0.04721587651576395,18.090888876993617,10.933104571268458,0.03478448861220771,0.03178737350667604,0.04810604405820534,18.216790289929975,11.156131416113485,131.31141934473789,112.28932334269476,135.08561781124888,8.33703014896849,4.2613404640450545,9.78391793366172e-06,7.345133668941067e-06,1.9118053887070562e-05,44.80058583798637,36.06460650651169,14.65877772866859,9.886069443799236,17.09406843589423,20.98079944793543,24.234251362691282,0.11707822879217603,0.08471726677895688,0.1277053018161381,15.342991135298528,11.803492363937943,87.95266637201155,59.31641666279542,102.56441061536538,20.980799447935432,24.23425136269128,0.7024693727530561,0.5083036006737413,0.7662318108968285,15.342991135298531,11.803492363937968,84.0,65.0,86.0,11.013568744998585,3.53,3600.0,3600.0,3999.5,5.816376374070797,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,4000000,1T,1,5,48000000.0,0.16666666666666666,0.0026650853333333334,0.002643720316622691,0.002675372994652406,0.47149991024191956,0.45466055837955416,0.1240331564171123,0.118735212,0.12691902666666666,2.665172032564501,2.7385088518867127,0.12617110695187167,0.120952692,0.12903008133333332,2.573480629916868,2.6107408601670694,46.32820834697219,44.55814434682044,47.791092626730936,2.769962153971448,3.79356523878497,0.0003320703533726479,0.00031639672008353066,0.0003390279565858276,2.6476662726669375,2.9501048049548686,3.001780058277764,2.9902372565187054,3.0260387037566194,0.47260596975110414,0.45607494173014984,0.0644990208415531,0.0630323607859651,0.06737681476342311,2.7033079512121794,2.689133365395694,18.010680349666583,17.94142353911223,18.156232222539717,0.47260596975111024,0.45607494173013524,0.3869941250493186,0.3781941647157906,0.4042608885805386,2.703307951212172,2.6891333653957044,81.0,76.0,83.0,3.352172726080967,1.8303703703703702,1339.0,1338.5,1339.0,0.020455727424005306,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,4000000,2T,2,5,48000000.0,0.16666666666666666,0.0016446710743801651,0.001630502479338843,0.0016534685430463576,0.5968180312687197,0.7930538359721944,0.1015006599025974,0.09628513388429752,0.10393228267973856,3.293674050450907,3.55182314366137,0.10397815503246752,0.09899280413223141,0.10637203267973858,3.100695519533768,3.41337370213564,62.01488531675991,58.43288204660856,63.21180966726449,3.230862330930214,2.861506609250321,0.0001659855185682622,0.00015790565811876512,0.00017093129652109767,3.6467801764060623,4.417620558782842,4.864194504565624,4.838314003572857,4.906463184510474,0.5972168263239847,0.7888342198458841,0.07881722677440947,0.07697354862814544,0.08308692478336135,3.323878872700154,3.4680707905071184,29.185167027393746,29.029884021437145,29.438779107062842,0.5972168263239805,0.7888342198458751,0.4729033606464568,0.4618412917688726,0.49852154870016807,3.32387887270015,3.4680707905071273,82.0,73.0,84.0,5.631591060819434,3.6160975609756094,1609.0,1592.0,1666.5,1.7590192199776782,0.7832256059664388
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,4000000,4T,4,5,48000000.0,0.16666666666666666,0.0013419651941097724,0.0013335315860215054,0.0013588731343283584,0.7216160032994471,0.47798767367484457,0.1035915923694779,0.09465173997326204,0.10409650470430108,3.962380467178597,0.7226291347456951,0.10618313788487282,0.09711697259358289,0.10658168453188602,3.9096027412221748,0.5564774884524661,76.79883090818927,70.73827289660595,77.12472115452297,3.6116228776331147,0.6291305134474665,0.0001390270484567337,0.00012664928799173376,0.00014126979661453434,4.335691795112489,2.056553932371803,5.961410021683523,5.887231146163119,5.999108047680538,0.718476289586174,0.47653887281528656,0.07722635680424081,0.0768517692019182,0.08452058062749981,4.1764838025683115,0.7191373543766545,35.76846013010115,35.32338687697872,35.994648286083226,0.7184762895861686,0.4765388728153011,0.46335814082544485,0.46111061521150926,0.5071234837649989,4.176483802568312,0.7191373543766456,80.0,69.0,81.0,6.537204504606134,1.8532499999999998,1833.5,1778.5,1965.5,3.7289754717380927,1.3342187073902372
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,4000000,8T,8,5,48000000.0,0.16666666666666666,0.00131494921875,0.0013064483660130718,0.0013218133245382585,0.5202653658921782,0.7739251901564718,0.13743055468749998,0.11900077777777779,0.14089635883905013,6.635201109020008,2.279308754774787,0.140139384765625,0.12160569803921568,0.1435652697889182,6.532604259501549,2.1561936579753014,104.54962478469866,91.07491044548041,106.62591271567715,6.278754074116547,1.5720619043681348,0.00018075779895349882,0.00015580591726884531,0.00018618162020925347,6.916643641523546,2.7160672789596885,6.083887110202289,6.052291860003401,6.123493953558247,0.5203529228250918,0.7699537663399099,0.058211220511805994,0.05677932394591412,0.06722648044870613,7.229277938246123,2.244803738554882,36.50332266121373,36.3137511600204,36.74096372134948,0.5203529228250968,0.7699537663399171,0.34926732307083597,0.3406759436754847,0.40335888269223674,7.229277938246118,2.2448037385548703,81.0,59.0,82.0,12.877384120791326,1.8303703703703702,2312.0,2189.5,2420.0,3.7577439474664875,4.007893598615917
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,4000000,10T,10,5,48000000.0,0.16666666666666666,0.0013120183486238532,0.0012314225092250925,0.0013369118825100133,3.1662465127501975,1.3760661802981986,0.15123435872395832,0.14299963776137758,0.1581782730307076,4.309356696859024,6.807346847668134,0.15398880729166667,0.1456951291512915,0.16128533778371162,4.322746278572223,6.723348160823653,116.143859610261,109.76791395838728,118.26791980468029,2.795446300077279,0.12292097406571441,0.00019712511379635616,0.00017614789395504628,0.00021166030583248246,6.997243895904619,6.004222646729075,6.097475732541708,5.983939660103611,6.49655171118679,3.274294401986802,1.3634124323871684,0.05289803290122277,0.05057593185790786,0.055944209288800055,4.310971725211905,6.508270379821818,36.58485439525025,35.903637960621666,38.97931026712074,3.2742944019868054,1.3634124323871684,0.3173881974073366,0.30345559114744713,0.33566525573280026,4.310971725211905,6.508270379821825,82.0,72.0,84.0,5.938973326524041,0.0,2519.0,2400.0,2520.0,2.1393601552129775,0.029428344581183007
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,4000000,16T,16,5,48000000.0,0.16666666666666666,0.0013183267457180501,0.0012869562982005143,0.0013479320323014805,2.2742142046252303,3.3294324059766343,0.14690635800807536,0.14208582930107527,0.15371330961791832,3.266891965041142,4.85583167071374,0.15013749596231496,0.14500951673101672,0.15680885770750988,3.215250520717308,4.814813050718365,110.24216396011857,105.40037753730661,116.57153064316711,3.9801116476408422,5.507197530116561,0.00019147978502146655,0.00018315321091455272,0.00020268912611521992,3.9393419996353005,5.079271552980394,6.068298338310796,5.935017381488558,6.216217302698018,2.2754432372792714,3.2563057313305226,0.0544564598166781,0.052044940921056895,0.05630399759206173,3.2141688868603038,5.020252291638546,36.40979002986477,35.610104288931346,37.297303816188105,2.275443237279269,3.25630573133053,0.32673875890006854,0.3122696455263414,0.33782398555237036,3.2141688868602984,5.020252291638547,81.0,75.0,83.0,3.8833943896252956,1.8303703703703702,3163.5,3124.0,3244.5,1.733653244688953,1.8511996206733048
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,4000000,20T,20,5,48000000.0,0.16666666666666666,0.0014524702898550722,0.0013698123287671233,0.001487976968796434,3.021512844346131,0.35666505167647755,0.17275235735512628,0.16222726712328767,0.17343781785195936,3.3429404690138322,0.5882777799179815,0.17625082561505065,0.16544463698630135,0.17702854281567487,3.3589731441974267,0.6542060257713824,118.42836119667125,112.33108328921955,119.35877938217729,2.525151137971111,1.1647868702163808,0.00025049452864842785,0.0002222307468026487,0.0002570454590039653,5.7929361242397714,3.87729400619016,5.507857992949871,5.37642745617682,5.840216091359469,3.1051529771328674,0.35752981077002155,0.04630907101408056,0.04612604906464367,0.04931363679461971,3.384809669428358,0.5859507355538104,33.047147957699224,32.25856473706092,35.041296548156815,3.1051529771328656,0.35752981077004553,0.2778544260844834,0.276756294387862,0.29588182076771824,3.3848096694283547,0.5859507355538399,83.0,74.0,84.0,5.181202947774047,1.7862650602409638,3600.0,3600.0,3999.0,4.831406809741931,0.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,8000000,1T,1,5,96000000.0,0.16666666666666666,0.005843397660818714,0.005829168604651163,0.005963699404761905,0.9494129699833366,0.11009468375863118,0.27392222514619885,0.26909959011627904,0.28438331845238096,2.350596646656575,2.610244090833798,0.27887186549707604,0.27442115406976747,0.2897437351190476,2.3070356553410085,2.366185183423201,46.94203763594196,46.139458506544536,47.885151994737484,1.7359369662517874,2.4400715231656,0.001598426263973103,0.001569050108173117,0.001694949823959166,3.1459518744634916,2.724748058180812,2.7381330114142983,2.682898468616152,2.7448168663964934,0.9379393219626901,0.11001218302476416,0.058411324159657316,0.05626210712645212,0.05945754137780661,2.332174281189613,2.6555152959525734,16.42879806848579,16.09739081169691,16.46890119837896,0.9379393219626891,0.1100121830247962,0.35046794495794387,0.3375726427587127,0.3567452482668396,2.3321742811896153,2.655515295952573,81.5,78.0,83.0,2.409590690929286,2.7287116564417175,1339.0,1338.0,1394.5,1.8431275977435164,0.055362210604929046
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL,8000000,2T,2,5,96000000.0,0.16666666666666666,0.003821631178707224,0.003731864312267658,0.0038589478764478767,1.4628376749181655,1.4476995158126926,0.22992767669172934,0.20302527027027029,0.2361209671814672,5.703288240637784,1.947235985234805,0.23580227255639097,0.20864951544401544,0.24199093822393825,5.607357024095456,1.9616952661138383,60.65813894779967,52.62595174799953,61.18716644872359,6.192794191229448,0.9055726073833804,0.0008667958714278366,0.0007832624176825332,0.0009111897026038371,5.559167831010897,3.316554601937442,4.18669587069977,4.146207868468121,4.287401547898879,1.4702932980648782,1.4337681542320937,0.06958711486367261,0.06776303107028361,0.07880796879393959,6.097868510177968,1.9733686751310788,25.120175224198626,24.87724721080872,25.724409287393275,1.4702932980648848,1.4337681542321563,0.41752268918203567,0.40657818642170174,0.47284781276363747,6.09786851017796,1.9733686751310986,80.0,58.0,84.0,13.853579248198319,3.7064999999999997,1604.5,1537.5,1680.5,3.150231731578954,0.46201308818946707
