source_file,session_number,sequence_index,problem_size,configuration,num_threads,repetition,runtime_per_op_s,primary_energy_per_op_j,checksum_ok,runtime_outlier,energy_outlier
reduction_intel_20260721_164732_session1.csv,1,554,128000000,1T,1,4,0.03201484375,1.61011475,t,True,False
reduction_intel_20260721_164732_session1.csv,1,211,128000000,20T,20,1,0.013078051948051948,1.6045459480519482,t,True,True
reduction_intel_20260721_164732_session1.csv,1,105,128000000,4T,4,5,0.012769935897435898,0.8933708589743591,t,False,True
reduction_intel_20260721_164732_session1.csv,1,111,256000000,10T,10,1,0.026021794871794873,2.8824639487179486,t,True,False
reduction_intel_20260721_164732_session1.csv,1,116,256000000,10T,10,6,0.026149333333333333,2.9110564871794873,t,True,False
reduction_intel_20260721_164732_session1.csv,1,311,256000000,20T,20,1,0.026197589743589742,3.3409416666666667,t,True,False
reduction_intel_20260721_164732_session1.csv,1,365,256000000,2T,2,5,0.03615542857142857,2.184582142857143,t,True,False
reduction_intel_20260721_164732_session2.csv,2,478,1000000,10T,10,8,1.4335730901514177e-05,0.0021573103851807453,t,False,True
reduction_intel_20260721_164732_session2.csv,2,479,1000000,10T,10,9,1.4331535157197698e-05,0.0021582389290862127,t,False,True
reduction_intel_20260721_164732_session2.csv,2,401,1000000,1T,1,1,0.0001467890499194847,0.007980690382081686,t,True,False
reduction_intel_20260721_164732_session2.csv,2,81,1000000,2T,2,1,8.26320236239849e-05,0.00539963743745386,t,True,False
reduction_intel_20260721_164732_session2.csv,2,82,1000000,2T,2,2,8.26371913706833e-05,0.005354022639652202,t,True,False
reduction_intel_20260721_164732_session2.csv,2,83,1000000,2T,2,3,8.262382085144778e-05,0.005390485440078746,t,True,False
reduction_intel_20260721_164732_session2.csv,2,363,1000000,4T,4,3,3.1843943978290026e-05,0.00279335599987523,t,True,True
reduction_intel_20260721_164732_session2.csv,2,364,1000000,4T,4,4,3.192095823325744e-05,0.002797898562026264,t,True,True
reduction_intel_20260721_164732_session2.csv,2,365,1000000,4T,4,5,3.191758944446178e-05,0.002793047568545494,t,True,True
reduction_intel_20260721_164732_session2.csv,2,191,2000000,10T,10,1,2.583314374353671e-05,0.003970184720785936,t,False,True
reduction_intel_20260721_164732_session2.csv,2,24,2000000,1T,1,4,0.00029868919321226556,0.01535727091396249,t,True,True
reduction_intel_20260721_164732_session2.csv,2,31,2000000,2T,2,1,0.0001656218640970261,0.010856574015617213,t,True,False
reduction_intel_20260721_164732_session2.csv,2,502,2000000,4T,4,2,7.902186050169064e-05,0.00751248368325863,t,True,True
reduction_intel_20260721_164732_session2.csv,2,510,2000000,4T,4,10,7.911496422112134e-05,0.007488966186993788,t,True,False
reduction_intel_20260721_164732_session2.csv,2,151,2000000,8T,8,1,3.247851346965271e-05,0.0044231060045439785,t,False,True
reduction_intel_20260721_164732_session2.csv,2,131,4000000,16T,16,1,0.00011578525901031405,0.015214683740873798,t,False,True
reduction_intel_20260721_164732_session2.csv,2,136,4000000,16T,16,6,0.0001164311044153436,0.015311459844709701,t,False,True
reduction_intel_20260721_164732_session2.csv,2,337,4000000,1T,1,7,0.0006719792364367047,0.034869176825184194,t,False,True
reduction_intel_20260721_164732_session2.csv,2,518,4000000,2T,2,8,0.0003798503580851866,0.025202807764794572,t,True,False
reduction_intel_20260721_164732_session2.csv,2,519,4000000,2T,2,9,0.0003807022238974746,0.025059181304183942,t,True,False
reduction_intel_20260721_164732_session2.csv,2,520,4000000,2T,2,10,0.0003809668300037693,0.02490784771956276,t,True,False
reduction_intel_20260721_164732_session2.csv,2,321,8000000,1T,1,1,0.0017153029259896729,0.08759709466437178,t,True,True
reduction_intel_20260721_164732_session2.csv,2,322,8000000,1T,1,2,0.001643450946643718,0.08383236144578313,t,True,False
reduction_intel_20260721_164732_session2.csv,2,251,8000000,20T,20,1,0.00045781830663615557,0.05673942105263158,t,False,True
reduction_intel_20260721_164732_session2.csv,2,258,8000000,20T,20,8,0.00046287917620137296,0.057556898855835245,t,False,True
reduction_intel_20260721_164732_session2.csv,2,483,8000000,2T,2,3,0.0008754285714285714,0.06056549605609115,t,False,True
reduction_intel_20260721_164732_session2.csv,2,162,16000000,1T,1,2,0.0037522126865671642,0.1907389291044776,t,False,True
reduction_intel_20260721_164732_session2.csv,2,163,16000000,1T,1,3,0.003757518656716418,0.19050070895522386,t,False,True
reduction_intel_20260721_164732_session2.csv,2,551,16000000,2T,2,1,0.002048237704918033,0.13562990163934427,t,False,True
reduction_intel_20260721_164732_session2.csv,2,16,16000000,4T,4,6,0.001357727395411606,0.11056255465587043,t,True,False
reduction_intel_20260721_164732_session2.csv,2,301,16000000,8T,8,1,0.0012888841698841698,0.15305472844272844,t,True,False
reduction_intel_20260721_164732_session2.csv,2,521,32000000,10T,10,1,0.002997892215568862,0.39395753293413177,t,True,False
reduction_intel_20260721_164732_session2.csv,2,527,32000000,10T,10,7,0.003004044910179641,0.398706751497006,t,False,True
reduction_intel_20260721_164732_session2.csv,2,531,32000000,20T,20,1,0.003044544072948328,0.4150096170212766,t,True,False
reduction_intel_20260721_164732_session2.csv,2,222,32000000,2T,2,2,0.004404108225108226,0.2811258917748918,t,True,False
reduction_intel_20260721_164732_session2.csv,2,231,32000000,8T,8,1,0.002911651162790698,0.3246400203488372,t,True,False
reduction_intel_20260721_164732_session2.csv,2,621,64000000,10T,10,1,0.0063732993630573245,0.8368979235668791,t,True,False
reduction_intel_20260721_164732_session2.csv,2,312,64000000,16T,16,2,0.006391363057324841,0.8063909171974523,t,False,True
reduction_intel_20260721_164732_session2.csv,2,291,64000000,20T,20,1,0.006443660256410257,0.8872689294871794,t,True,False
reduction_intel_20260721_164732_session2.csv,2,389,64000000,2T,2,9,0.008961044247787611,0.5785243008849557,t,True,False
reduction_intel_20260721_164732_session2.csv,2,390,64000000,2T,2,10,0.008970486725663716,0.5731143274336283,t,True,False
reduction_intel_20260721_164732_session2.csv,2,492,64000000,4T,4,2,0.00631943125,0.51835423125,t,True,True
reduction_intel_20260721_164732_session2.csv,2,493,64000000,4T,4,3,0.0063044812500000005,0.51887111875,t,True,True
reduction_intel_20260721_164732_session2.csv,2,494,64000000,4T,4,4,0.006289649999999999,0.51831189375,t,True,True
reduction_intel_20260721_164732_session2.csv,2,51,64000000,8T,8,1,0.006172723926380368,0.6744824294478527,t,True,False
reduction_intel_20260721_164732_session2.csv,2,58,64000000,8T,8,8,0.006180699386503068,0.6719856134969325,t,False,True
reduction_intel_20260721_164732_session2.csv,2,59,64000000,8T,8,9,0.006185325153374233,0.6712460797546013,t,False,True
reduction_intel_20260721_164732_session2.csv,2,601,128000000,10T,10,1,0.012978884615384616,1.7080723076923074,t,True,False
reduction_intel_20260721_164732_session2.csv,2,604,128000000,10T,10,4,0.013017782051282052,1.7158933846153848,t,True,False
reduction_intel_20260721_164732_session2.csv,2,412,128000000,1T,1,2,0.03204296875,1.6493755,t,False,True
reduction_intel_20260721_164732_session2.csv,2,413,128000000,1T,1,3,0.03205053125,1.64601665625,t,False,True
reduction_intel_20260721_164732_session2.csv,2,414,128000000,1T,1,4,0.0320375,1.64315565625,t,False,True
reduction_intel_20260721_164732_session2.csv,2,571,128000000,20T,20,1,0.013073766233766234,1.7583668181818184,t,True,True
reduction_intel_20260721_164732_session2.csv,2,141,128000000,2T,2,1,0.01808673214285714,1.1448476785714286,t,True,False
reduction_intel_20260721_164732_session2.csv,2,100,128000000,8T,8,10,0.012716101265822784,1.3939242911392404,t,False,True
reduction_intel_20260721_164732_session2.csv,2,264,256000000,10T,10,4,0.026039871794871796,3.402413282051282,t,False,True
reduction_intel_20260721_164732_session2.csv,2,181,256000000,1T,1,1,0.06379175,3.12517125,t,True,False
reduction_intel_20260721_164732_session2.csv,2,188,256000000,1T,1,8,0.0641215,3.17949625,t,True,False
reduction_intel_20260721_164732_session2.csv,2,441,256000000,20T,20,1,0.026313153846153847,3.5182154615384618,t,True,False
reduction_intel_20260721_164732_session2.csv,2,421,256000000,2T,2,1,0.036177821428571434,2.2944211785714286,t,True,False
reduction_intel_20260721_164732_session2.csv,2,581,256000000,8T,8,1,0.02570805128205128,3.002285025641026,t,True,True
reduction_intel_20260721_164732_session3.csv,3,71,1000000,4T,4,1,3.175656059837728e-05,0.002799792976673428,t,True,False
reduction_intel_20260721_164732_session3.csv,3,72,1000000,4T,4,2,3.180416455375254e-05,0.0028456059837728195,t,True,True
reduction_intel_20260721_164732_session3.csv,3,171,2000000,1T,1,1,0.0002985695483099013,0.016070298235118158,t,False,True
reduction_intel_20260721_164732_session3.csv,3,172,2000000,1T,1,2,0.0002987310798683817,0.016114865091235418,t,False,True
reduction_intel_20260721_164732_session3.csv,3,173,2000000,1T,1,3,0.00029876488184265627,0.016070918935088243,t,False,True
reduction_intel_20260721_164732_session3.csv,3,177,2000000,1T,1,7,0.00029875530960215375,0.016020491773855818,t,False,True
reduction_intel_20260721_164732_session3.csv,3,500,2000000,20T,20,10,3.150001510619656e-05,0.004368368198434998,t,True,False
reduction_intel_20260721_164732_session3.csv,3,441,2000000,2T,2,1,0.0001660473017988008,0.01143273800799467,t,True,True
reduction_intel_20260721_164732_session3.csv,3,291,2000000,8T,8,1,3.2945122553051485e-05,0.004858038591873663,t,True,False
reduction_intel_20260721_164732_session3.csv,3,293,2000000,8T,8,3,3.31974666886001e-05,0.004852745352854087,t,True,False
reduction_intel_20260721_164732_session3.csv,3,392,4000000,10T,10,2,0.00010638549255622426,0.01765350543765178,t,True,False
reduction_intel_20260721_164732_session3.csv,3,400,4000000,10T,10,10,0.00010611445465104001,0.017712948579875407,t,False,True
reduction_intel_20260721_164732_session3.csv,3,317,4000000,16T,16,7,0.00011773921706516642,0.015963449601500236,t,True,False
reduction_intel_20260721_164732_session3.csv,3,320,4000000,16T,16,10,0.00011791654946085327,0.01594960009376465,t,True,False
reduction_intel_20260721_164732_session3.csv,3,81,4000000,20T,20,1,0.00011662631210636808,0.016111446116165152,t,True,True
reduction_intel_20260721_164732_session3.csv,3,86,4000000,20T,20,6,0.00011750011663167717,0.01625856659668766,t,True,False
reduction_intel_20260721_164732_session3.csv,3,39,4000000,2T,2,9,0.00037888709070380125,0.024537655250282273,t,False,True
reduction_intel_20260721_164732_session3.csv,3,40,4000000,2T,2,10,0.0003796657884832518,0.02461437937523523,t,False,True
reduction_intel_20260721_164732_session3.csv,3,227,4000000,8T,8,7,0.0001179696862467563,0.016896097664543523,t,False,True
reduction_intel_20260721_164732_session3.csv,3,228,4000000,8T,8,8,0.0001180537862703468,0.016963194385468273,t,False,True
reduction_intel_20260721_164732_session3.csv,3,229,4000000,8T,8,9,0.0001179028072658646,0.016945592474640246,t,False,True
reduction_intel_20260721_164732_session3.csv,3,230,4000000,8T,8,10,0.00011802429818353385,0.017059563340410474,t,False,True
reduction_intel_20260721_164732_session3.csv,3,501,8000000,10T,10,1,0.000425569119523607,0.06056278987664823,t,True,False
reduction_intel_20260721_164732_session3.csv,3,561,8000000,16T,16,1,0.00042928902229845623,0.051972898799313896,t,False,True
reduction_intel_20260721_164732_session3.csv,3,568,8000000,16T,16,8,0.00043191037735849057,0.05244309348198971,t,True,True
reduction_intel_20260721_164732_session3.csv,3,481,8000000,1T,1,1,0.0018042658227848101,0.09164598372513562,t,True,True
reduction_intel_20260721_164732_session3.csv,3,482,8000000,1T,1,2,0.0016955768535262207,0.0862685027124774,t,True,True
reduction_intel_20260721_164732_session3.csv,3,591,8000000,20T,20,1,0.0004557266514806379,0.05687110615034168,t,True,False
reduction_intel_20260721_164732_session3.csv,3,595,8000000,20T,20,5,0.0004628095671981777,0.058007469248291574,t,True,True
reduction_intel_20260721_164732_session3.csv,3,535,8000000,2T,2,5,0.0008994897959183673,0.05974860692102928,t,True,False
reduction_intel_20260721_164732_session3.csv,3,211,8000000,4T,4,1,0.0005375972073039742,0.04667767991407089,t,True,False
reduction_intel_20260721_164732_session3.csv,3,214,8000000,4T,4,4,0.0005403308270676692,0.046795750805585394,t,True,False
reduction_intel_20260721_164732_session3.csv,3,215,8000000,4T,4,5,0.000539529538131042,0.04654777551020409,t,True,False
reduction_intel_20260721_164732_session3.csv,3,218,8000000,4T,4,8,0.0005397636949516649,0.04752643394199785,t,True,True
reduction_intel_20260721_164732_session3.csv,3,51,16000000,10T,10,1,0.00131626938239159,0.17702323521681998,t,True,False
reduction_intel_20260721_164732_session3.csv,3,260,16000000,16T,16,10,0.0013331591511936338,0.16782690318302387,t,True,False
reduction_intel_20260721_164732_session3.csv,3,242,16000000,1T,1,2,0.003768383458646616,0.1922005902255639,t,True,False
reduction_intel_20260721_164732_session3.csv,3,244,16000000,1T,1,4,0.003730281954887218,0.18960155639097742,t,False,True
reduction_intel_20260721_164732_session3.csv,3,201,32000000,10T,10,1,0.0029983323353293414,0.400345377245509,t,True,False
reduction_intel_20260721_164732_session3.csv,3,202,32000000,10T,10,2,0.0030039790419161675,0.4013603113772455,t,True,False
reduction_intel_20260721_164732_session3.csv,3,209,32000000,10T,10,9,0.0030083832335329338,0.3982106137724551,t,True,False
reduction_intel_20260721_164732_session3.csv,3,407,32000000,4T,4,7,0.003008464071856287,0.25970410778443115,t,False,True
reduction_intel_20260721_164732_session3.csv,3,409,32000000,4T,4,9,0.003033431137724551,0.2573771017964072,t,True,False
reduction_intel_20260721_164732_session3.csv,3,410,32000000,4T,4,10,0.0030304011976047904,0.25706735928143715,t,True,False
reduction_intel_20260721_164732_session3.csv,3,601,32000000,8T,8,1,0.003137531976744186,0.39545428197674415,t,True,True
reduction_intel_20260721_164732_session3.csv,3,607,32000000,8T,8,7,0.0029245145348837207,0.3457329360465116,t,True,False
reduction_intel_20260721_164732_session3.csv,3,161,64000000,10T,10,1,0.006372808917197452,0.8470616114649682,t,True,False
reduction_intel_20260721_164732_session3.csv,3,471,64000000,20T,20,1,0.00643949358974359,0.8813661346153847,t,False,True
reduction_intel_20260721_164732_session3.csv,3,1,64000000,2T,2,1,0.00893632743362832,0.5864334690265487,t,True,False
reduction_intel_20260721_164732_session3.csv,3,25,64000000,4T,4,5,0.0062836937499999995,0.52191028125,t,True,True
reduction_intel_20260721_164732_session3.csv,3,271,128000000,10T,10,1,0.012979974358974359,1.6970625256410257,t,True,False
reduction_intel_20260721_164732_session3.csv,3,105,128000000,20T,20,5,0.013156324675324675,1.7898196623376623,t,True,False
reduction_intel_20260721_164732_session3.csv,3,590,128000000,2T,2,10,0.018104000000000002,1.1720780000000002,t,True,False
reduction_intel_20260721_164732_session3.csv,3,231,128000000,8T,8,1,0.012705506329113925,1.4873665569620254,t,False,True
reduction_intel_20260721_164732_session3.csv,3,232,128000000,8T,8,2,0.012725556962025318,1.4835870126582278,t,False,True
reduction_intel_20260721_164732_session3.csv,3,233,128000000,8T,8,3,0.012732139240506328,1.4826367215189873,t,True,True
reduction_intel_20260721_164732_session3.csv,3,551,256000000,10T,10,1,0.02601074358974359,3.4182511025641023,t,True,False
reduction_intel_20260721_164732_session3.csv,3,552,256000000,10T,10,2,0.0260624358974359,3.4352172564102568,t,True,False
reduction_intel_20260721_164732_session3.csv,3,557,256000000,10T,10,7,0.02603951282051282,3.441204948717949,t,True,False
reduction_intel_20260721_164732_session3.csv,3,301,256000000,16T,16,1,0.02615848717948718,3.2251410512820513,t,True,False
reduction_intel_20260721_164732_session3.csv,3,304,256000000,16T,16,4,0.026220897435897436,3.2566616923076923,t,True,True
reduction_intel_20260721_164732_session3.csv,3,353,256000000,1T,1,3,0.0639160625,3.389735125,t,False,True
reduction_intel_20260721_164732_session3.csv,3,360,256000000,1T,1,10,0.063971,3.4027928125,t,False,True
reduction_intel_20260721_164732_session3.csv,3,545,256000000,4T,4,5,0.025871666666666668,2.1627048205128205,t,False,True
reduction_intel_20260721_164732_session3.csv,3,141,256000000,8T,8,1,0.025700025641025644,2.9614964615384616,t,True,False
reduction_intel_20260721_164732_session4.csv,4,454,1000000,1T,1,4,0.00014653848405033656,0.008031925519461516,t,True,False
reduction_intel_20260721_164732_session4.csv,4,11,1000000,4T,4,1,3.171619396725793e-05,0.002811769873567146,t,True,True
reduction_intel_20260721_164732_session4.csv,4,12,1000000,4T,4,2,3.147603367400826e-05,0.002823496815880215,t,True,True
reduction_intel_20260721_164732_session4.csv,4,391,1000000,8T,8,1,1.662559960026649e-05,0.002161690139906729,t,False,True
reduction_intel_20260721_164732_session4.csv,4,397,1000000,8T,8,7,1.6701432378414388e-05,0.0021839185043304463,t,True,False
reduction_intel_20260721_164732_session4.csv,4,201,2000000,16T,16,1,3.590437607081668e-05,0.005043395916619075,t,False,True
reduction_intel_20260721_164732_session4.csv,4,207,2000000,16T,16,7,3.655882352941176e-05,0.005139264206167904,t,False,True
reduction_intel_20260721_164732_session4.csv,4,583,2000000,1T,1,3,0.00029863490172721854,0.016227148898153663,t,True,False
reduction_intel_20260721_164732_session4.csv,4,58,2000000,20T,20,8,2.281645728930688e-05,0.0032933145923434246,t,True,True
reduction_intel_20260721_164732_session4.csv,4,59,2000000,20T,20,9,2.41197684263518e-05,0.003454152765382943,t,True,True
reduction_intel_20260721_164732_session4.csv,4,575,2000000,4T,4,5,8.033804616982187e-05,0.007802870676571611,t,True,False
reduction_intel_20260721_164732_session4.csv,4,212,4000000,10T,10,2,0.00011061340376361836,0.018077536700781337,t,True,False
reduction_intel_20260721_164732_session4.csv,4,215,4000000,10T,10,5,0.00011065676240783537,0.01813218399911962,t,True,False
reduction_intel_20260721_164732_session4.csv,4,91,4000000,16T,16,1,0.00011428215388133075,0.015279564765062306,t,True,False
reduction_intel_20260721_164732_session4.csv,4,92,4000000,16T,16,2,0.00011515056590831143,0.015331186692580313,t,True,False
reduction_intel_20260721_164732_session4.csv,4,232,4000000,2T,2,2,0.00037435160328113347,0.026352805369127517,t,True,False
reduction_intel_20260721_164732_session4.csv,4,251,8000000,10T,10,1,0.0004298917525773196,0.062000705756013755,t,True,False
reduction_intel_20260721_164732_session4.csv,4,131,8000000,1T,1,1,0.0016791008403361344,0.08596826050420167,t,True,False
reduction_intel_20260721_164732_session4.csv,4,276,8000000,8T,8,6,0.0004578776255707763,0.057658900456621004,t,False,True
reduction_intel_20260721_164732_session4.csv,4,161,16000000,10T,10,1,0.0013129041994750655,0.17565728871391076,t,True,False
reduction_intel_20260721_164732_session4.csv,4,61,16000000,1T,1,1,0.003743438202247191,0.2040230861423221,t,False,True
reduction_intel_20260721_164732_session4.csv,4,62,16000000,1T,1,2,0.003756329588014981,0.20414584269662922,t,False,True
reduction_intel_20260721_164732_session4.csv,4,281,16000000,20T,20,1,0.0013442872483221478,0.19131883624161075,t,False,True
reduction_intel_20260721_164732_session4.csv,4,282,16000000,20T,20,2,0.0013479557046979865,0.1911948832214765,t,False,True
reduction_intel_20260721_164732_session4.csv,4,21,16000000,8T,8,1,0.0012875328185328184,0.15110946332046332,t,True,False
reduction_intel_20260721_164732_session4.csv,4,27,16000000,8T,8,7,0.0012914157014157015,0.15714305148005148,t,False,True
reduction_intel_20260721_164732_session4.csv,4,28,16000000,8T,8,8,0.001291042471042471,0.15593075675675674,t,False,True
reduction_intel_20260721_164732_session4.csv,4,29,16000000,8T,8,9,0.00129084555984556,0.15615133075933074,t,False,True
reduction_intel_20260721_164732_session4.csv,4,191,32000000,10T,10,1,0.002995874251497006,0.399616245508982,t,True,False
reduction_intel_20260721_164732_session4.csv,4,200,32000000,10T,10,10,0.003012251497005988,0.40158252395209587,t,True,False
reduction_intel_20260721_164732_session4.csv,4,511,32000000,16T,16,1,0.003084590769230769,0.39407332307692305,t,False,True
reduction_intel_20260721_164732_session4.csv,4,519,32000000,16T,16,9,0.0030899630769230767,0.39739419076923077,t,False,True
reduction_intel_20260721_164732_session4.csv,4,182,32000000,2T,2,2,0.004390868995633188,0.282246096069869,t,False,True
reduction_intel_20260721_164732_session4.csv,4,620,32000000,4T,4,10,0.00303564156626506,0.26161972590361443,t,True,True
reduction_intel_20260721_164732_session4.csv,4,143,32000000,8T,8,3,0.002914645348837209,0.33568983720930234,t,False,True
reduction_intel_20260721_164732_session4.csv,4,321,64000000,10T,10,1,0.006374802547770701,0.8819541974522294,t,True,False
reduction_intel_20260721_164732_session4.csv,4,541,64000000,20T,20,1,0.006431153846153846,0.913646608974359,t,True,False
reduction_intel_20260721_164732_session4.csv,4,546,64000000,20T,20,6,0.006461596153846154,0.915671326923077,t,True,False
reduction_intel_20260721_164732_session4.csv,4,374,64000000,2T,2,4,0.008938256637168141,0.6006060088495575,t,True,False
reduction_intel_20260721_164732_session4.csv,4,375,64000000,2T,2,5,0.008955539823008849,0.5988100619469027,t,True,False
reduction_intel_20260721_164732_session4.csv,4,421,64000000,8T,8,1,0.0061733006134969326,0.7256443619631902,t,True,False
reduction_intel_20260721_164732_session4.csv,4,422,64000000,8T,8,2,0.006183312883435583,0.721941828220859,t,True,False
reduction_intel_20260721_164732_session4.csv,4,41,128000000,10T,10,1,0.012975641025641025,1.7687551666666668,t,True,False
reduction_intel_20260721_164732_session4.csv,4,592,128000000,16T,16,2,0.013041615384615386,1.622036423076923,t,True,False
reduction_intel_20260721_164732_session4.csv,4,595,128000000,16T,16,5,0.013024141025641027,1.6237133205128205,t,True,False
reduction_intel_20260721_164732_session4.csv,4,551,128000000,2T,2,1,0.017899125,1.2474529464285715,t,True,False
reduction_intel_20260721_164732_session4.csv,4,558,128000000,2T,2,8,0.018088410714285713,1.2161354464285714,t,True,False
reduction_intel_20260721_164732_session4.csv,4,559,128000000,2T,2,9,0.01804932142857143,1.20091375,t,True,False
reduction_intel_20260721_164732_session4.csv,4,560,128000000,2T,2,10,0.018059464285714286,1.1978042500000001,t,True,False
reduction_intel_20260721_164732_session4.csv,4,431,128000000,8T,8,1,0.01270346835443038,1.4899871898734178,t,True,True
