problem_size,num_threads,sessions,runs,runtime_per_op_s_median,runtime_per_op_s_ci95_low,runtime_per_op_s_ci95_high,runtime_per_op_s_between_session_robust_cv,runtime_per_op_s_between_session_cv,runtime_per_op_s_run_robust_cv,runtime_per_op_s_run_cv,total_energy_per_op_j_median,total_energy_per_op_j_ci95_low,total_energy_per_op_j_ci95_high,total_energy_per_op_j_between_session_robust_cv,total_energy_per_op_j_between_session_cv,total_energy_per_op_j_run_robust_cv,total_energy_per_op_j_run_cv,package_energy_per_op_j_median,package_energy_per_op_j_ci95_low,package_energy_per_op_j_ci95_high,package_energy_per_op_j_between_session_robust_cv,package_energy_per_op_j_between_session_cv,package_energy_per_op_j_run_robust_cv,package_energy_per_op_j_run_cv,total_avg_power_w_median,total_avg_power_w_ci95_low,total_avg_power_w_ci95_high,total_avg_power_w_between_session_robust_cv,total_avg_power_w_between_session_cv,total_avg_power_w_run_robust_cv,total_avg_power_w_run_cv,package_avg_power_w_median,package_avg_power_w_ci95_low,package_avg_power_w_ci95_high,package_avg_power_w_between_session_robust_cv,package_avg_power_w_between_session_cv,package_avg_power_w_run_robust_cv,package_avg_power_w_run_cv,edp_total_j_s_median,edp_total_j_s_ci95_low,edp_total_j_s_ci95_high,edp_total_j_s_between_session_robust_cv,edp_total_j_s_between_session_cv,edp_total_j_s_run_robust_cv,edp_total_j_s_run_cv,edp_package_j_s_median,edp_package_j_s_ci95_low,edp_package_j_s_ci95_high,edp_package_j_s_between_session_robust_cv,edp_package_j_s_between_session_cv,edp_package_j_s_run_robust_cv,edp_package_j_s_run_cv,throughput_gflops_exact_median,throughput_gflops_exact_ci95_low,throughput_gflops_exact_ci95_high,throughput_gflops_exact_between_session_robust_cv,throughput_gflops_exact_between_session_cv,throughput_gflops_exact_run_robust_cv,throughput_gflops_exact_run_cv,total_efficiency_gflop_per_j_median,total_efficiency_gflop_per_j_ci95_low,total_efficiency_gflop_per_j_ci95_high,total_efficiency_gflop_per_j_between_session_robust_cv,total_efficiency_gflop_per_j_between_session_cv,total_efficiency_gflop_per_j_run_robust_cv,total_efficiency_gflop_per_j_run_cv,package_efficiency_gflop_per_j_median,package_efficiency_gflop_per_j_ci95_low,package_efficiency_gflop_per_j_ci95_high,package_efficiency_gflop_per_j_between_session_robust_cv,package_efficiency_gflop_per_j_between_session_cv,package_efficiency_gflop_per_j_run_robust_cv,package_efficiency_gflop_per_j_run_cv,temp_c_median,temp_c_ci95_low,temp_c_ci95_high,temp_c_between_session_robust_cv,temp_c_between_session_cv,temp_c_run_robust_cv,temp_c_run_cv,runtime_1thread_s,total_energy_1thread_j,package_energy_1thread_j,speedup_vs_1thread,scaling_efficiency,total_energy_change_vs_1thread_pct,package_energy_change_vs_1thread_pct,stable_runtime_5pct,stable_total_energy_5pct,stable_package_energy_5pct,pareto_optimal_strict_total,pareto_optimal_practical_2pct_total,pareto_optimal_strict_package,pareto_optimal_practical_2pct_package
256,64,5,50,7.739902381882077e-05,7.319476956839794e-05,9.197392038386352e-05,0.01882257926480549,0.0901175079165799,0.01882257926480549,0.08232189858276327,0.016673903994151147,0.01584684049012436,0.019386661720277233,0.02598696789656599,0.07875344231836619,0.025397193695738195,0.07179139674811624,0.016673903994151147,0.01584684049012436,0.019386661720277233,0.02598696789656599,0.07875344231836619,0.025397193695738195,0.07179139674811624,215.89143162875087,210.60355262716314,216.56997639565083,0.00465979804671372,0.011602879550690845,0.005801453760511883,0.010496880128909543,215.89143162875087,210.60355262716314,216.56997639565083,0.00465979804671372,0.011602879550690845,0.005801453760511883,0.010496880128909543,1.2905438923960355e-06,1.1599058380618109e-06,1.7830672815696728e-06,0.04821788081344815,0.17550703159496073,0.04586192127924531,0.16003398083023507,1.2905438923960355e-06,1.1599058380618109e-06,1.7830672815696728e-06,0.04821788081344815,0.17550703159496073,0.04586192127924531,0.16003398083023507,433.52526097158244,364.8255055341427,458.4266361907808,0.01858642567547574,0.08259672286267199,0.01858642567547564,0.07537718644677889,2.01239205957826,1.7307998913966796,2.117420947154159,0.02553919330527686,0.07324002195997881,0.02496941088236909,0.06671029177266956,2.01239205957826,1.7307998913966796,2.117420947154159,0.02553919330527686,0.07324002195997881,0.02496941088236909,0.06671029177266956,64.5,63.0,68.5,0.03447906976744186,0.03673521578735821,0.04561846153846154,0.04684764768464542,0.00028682616129951553,0.021607643325727323,0.021607643325727323,3.705811096157124,0.05790329837745506,-22.833306053797074,-22.833306053797074,False,False,False,False,False,False,False
512,1,5,50,0.0022319092920353983,0.0021992697368421054,0.002276061224489796,0.014992492832660511,0.013489502087053903,0.014992492832660657,0.012831883717534538,0.16735210307017545,0.16626982967032966,0.17128495393258425,0.009588039308585943,0.012871705868886136,0.011268242354430968,0.01248147178592153,0.16735210307017545,0.16626982967032966,0.17128495393258425,0.009588039308585943,0.012871705868886136,0.011268242354430968,0.01248147178592153,75.33608745718931,74.75425627133666,76.41513396573681,0.01145032806004606,0.009900714781684162,0.01192544968219065,0.009293926706644976,75.33608745718931,74.75425627133666,76.41513396573681,0.01145032806004606,0.009900714781684162,0.01192544968219065,0.009293926706644976,0.0003735147138839903,0.0003656722045438476,0.000389855041984476,0.021791286167478687,0.024522589018199592,0.02597876388745706,0.02355180135336001,0.0003735147138839903,0.0003656722045438476,0.000389855041984476,0.021791286167478687,0.024522589018199592,0.02597876388745706,0.02355180135336001,120.27166917487011,117.93859194634483,122.0566315732794,0.015145659451602771,0.013420518234628134,0.015145659451602771,0.01277907579705054,1.6040160301268365,1.5671864331157368,1.6144567931069547,0.009650147566389105,0.012811089622125842,0.011354545672925785,0.012403992952468284,1.6040160301268365,1.5671864331157368,1.6144567931069547,0.009650147566389105,0.012811089622125842,0.011354545672925785,0.012403992952468284,76.5,74.0,79.5,0.02907058823529412,0.028971724570720815,0.03850909090909091,0.028537227696095804,0.0022319092920353983,0.16735210307017545,0.16735210307017545,1.0,1.0,0.0,0.0,True,True,True,False,False,False,False
512,2,5,50,0.0011420125570776255,0.0011221045606229145,0.0011707817551963049,0.006530314761471025,0.015439434154392792,0.010114294389949314,0.030027768032280775,0.10685366969353008,0.10539428698553949,0.10921577771362587,0.005703284596098577,0.013008362503986064,0.009240137193208747,0.02287457183205075,0.10685366969353008,0.10539428698553949,0.10921577771362587,0.005703284596098577,0.013008362503986064,0.009240137193208747,0.02287457183205075,93.87746119781133,93.16415446694376,94.37094143649732,0.007793497955107739,0.005098552143960397,0.008365552557646424,0.009777827401091043,93.87746119781133,93.16415446694376,94.37094143649732,0.007793497955107739,0.005098552143960397,0.008365552557646424,0.009777827401091043,0.00012202823255983626,0.00011826341009007414,0.00012786783992668838,0.007043707472516434,0.02942255239814452,0.01853208887090594,0.05506659789027599,0.00012202823255983626,0.00011826341009007414,0.00012786783992668838,0.007043707472516434,0.02942255239814452,0.01853208887090594,0.05506659789027599,235.05473239884327,229.27881717373657,239.22499330274826,0.006558212342875569,0.015313072875166646,0.010183683328093185,0.026553331274483297,2.512178166364403,2.457845025870376,2.546964011785861,0.0056774895314389675,0.012928416162002241,0.009298110820951224,0.02129322215327972,2.512178166364403,2.457845025870376,2.546964011785861,0.0056774895314389675,0.012928416162002241,0.009298110820951224,0.02129322215327972,79.0,75.0,80.0,0.018767088607594937,0.026449542542509846,0.018767088607594937,0.027277111134041025,0.0022319092920353983,0.16735210307017545,0.16735210307017545,1.9543649307559143,0.9771824653779572,-36.15038727734223,-36.15038727734223,True,True,True,False,False,False,False
512,4,5,50,0.0006152287621359223,0.0005983290496114764,0.0006234534739454093,0.012804889233329935,0.01597598241641045,0.014470619019242284,0.019989023730103864,0.0758737083835947,0.07452908308427975,0.07689479249379652,0.012389623894255606,0.011863467063983682,0.01178207767411915,0.01465127750436839,0.0758737083835947,0.07452908308427975,0.07689479249379652,0.012389623894255606,0.011863467063983682,0.01178207767411915,0.01465127750436839,123.57169018751543,123.10387394738024,124.4835296511078,0.005612809508164437,0.004589436573497057,0.005590681300473277,0.007903122027288236,123.57169018751543,123.10387394738024,124.4835296511078,0.005612809508164437,0.004589436573497057,0.005590681300473277,0.007903122027288236,4.6679687687500916e-05,4.459291545023186e-05,4.794032550856883e-05,0.025189702406827268,0.027189551365297496,0.02606233124360505,0.034223081712987616,4.6679687687500916e-05,4.459291545023186e-05,4.794032550856883e-05,0.025189702406827268,0.027189551365297496,0.02606233124360505,0.034223081712987616,436.3181185939006,430.5621304846633,448.6418571425004,0.01269525940746651,0.016154019044308836,0.014436867726245648,0.01960161587927085,3.537924555405555,3.4909445398614736,3.60175444123531,0.012285404835783574,0.011941592667029783,0.011876299455659092,0.014546362810221179,3.537924555405555,3.4909445398614736,3.60175444123531,0.012285404835783574,0.011941592667029783,0.011876299455659092,0.014546362810221179,87.0,83.5,88.0,0.008520689655172413,0.020575669377835407,0.017041379310344825,0.021388622484342017,0.0022319092920353983,0.16735210307017545,0.16735210307017545,3.627771374483144,0.906942843620786,-54.66223191005929,-54.66223191005929,True,True,True,False,False,False,False
512,8,5,50,0.0005380061629153269,0.00033010170883996054,0.0005422413326110508,0.011670986363530823,0.18740268521690595,0.012327379041622726,0.1670199042075982,0.07857125606469002,0.05813018731514952,0.07920035184182016,0.0039596279092613635,0.12331816781591894,0.005272949792416102,0.10995485773665284,0.07857125606469002,0.05813018731514952,0.07920035184182016,0.0039596279092613635,0.12331816781591894,0.005272949792416102,0.10995485773665284,146.01061523942855,145.67820084446075,176.0799959374507,0.003375354464270303,0.08783723451273294,0.0062110621620475055,0.07780291709453119,146.01061523942855,145.67820084446075,176.0799959374507,0.003375354464270303,0.08783723451273294,0.0062110621620475055,0.07780291709453119,4.2271819990801485e-05,1.9188874167917852e-05,4.2945704325972656e-05,0.02092384691546908,0.27474381227300065,0.01941841340661107,0.245344677699147,4.2271819990801485e-05,1.9188874167917852e-05,4.2945704325972656e-05,0.02092384691546908,0.27474381227300065,0.01941841340661107,0.245344677699147,498.94494617944963,495.04794241229206,813.1901435570651,0.011579729888546211,0.250133632921287,0.012225725126691879,0.22218351423074606,3.4164587591547373,3.3893215087746373,4.6178322898684705,0.003970235206847151,0.14770154185953832,0.00527307451201175,0.1314272841115852,3.4164587591547373,3.3893215087746373,4.6178322898684705,0.003970235206847151,0.14770154185953832,0.00527307451201175,0.1314272841115852,77.0,74.0,85.5,0.057763636363636364,0.06095871666538518,0.057763636363636364,0.055275379758419334,0.0022319092920353983,0.16735210307017545,0.16735210307017545,4.148482760757265,0.5185603450946581,-53.05033242890118,-53.05033242890118,False,False,False,False,False,False,False
512,10,5,50,0.0005115522273425499,0.0005055904522613065,0.0005249444154488518,0.017278641872734278,0.017292066751896012,0.018311230112676852,0.016096807169088526,0.08131757731694828,0.08092026633165829,0.08300611221294363,0.007243861490056503,0.010971294370125579,0.009890600168097854,0.010236814029942263,0.08131757731694828,0.08092026633165829,0.08300611221294363,0.007243861490056503,0.010971294370125579,0.009890600168097854,0.010236814029942263,158.8724516868084,158.0712582413032,160.49843482287866,0.007476748735820176,0.0070764539424507744,0.007950092339960102,0.0065041616852009035,158.8724516868084,158.0712582413032,160.49843482287866,0.007476748735820176,0.0070764539424507744,0.007950092339960102,0.0065041616852009035,4.159818779858491e-05,4.091251405172849e-05,4.357359505430549e-05,0.024692460990285502,0.028159736464088658,0.026643927472218314,0.026229474435800083,4.159818779858491e-05,4.091251405172849e-05,4.357359505430549e-05,0.024692460990285502,0.028159736464088658,0.026643927472218314,0.026229474435800083,524.746920552939,511.35977086350226,530.9345831183998,0.01748151640284317,0.017220929132210832,0.018539308293779103,0.016044497124056485,3.301075423751618,3.2339239706993683,3.3172833972122073,0.0072759442114303675,0.010925865511910634,0.009956974172100924,0.010199546523331854,3.301075423751618,3.2339239706993683,3.3172833972122073,0.0072759442114303675,0.010925865511910634,0.009956974172100924,0.010199546523331854,75.0,72.0,78.5,0.039535999999999995,0.034169516400720225,0.04007027027027027,0.042617806177278686,0.0022319092920353983,0.16735210307017545,0.16735210307017545,4.3630135355482444,0.43630135355482447,-51.40928866436203,-51.40928866436203,True,True,True,False,False,False,False
512,16,5,50,0.0003210643998746475,0.0002918957489878543,0.0003308536021150033,0.03951091485995589,0.04880025125942016,0.039763854243744096,0.042746123640889165,0.0675389177373864,0.06365162377096586,0.06830553056840713,0.016828522300145886,0.02766281526768385,0.017394424290960636,0.024030886275322003,0.0675389177373864,0.06365162377096586,0.06830553056840713,0.016828522300145886,0.02766281526768385,0.017394424290960636,0.024030886275322003,210.30151909100186,206.38006839406,217.91121082468095,0.023311201535436712,0.02208185125901899,0.022573840352030892,0.019736403421570223,210.30151909100186,206.38006839406,217.91121082468095,0.023311201535436712,0.02208185125901899,0.022573840352030892,0.019736403421570223,2.168434209153715e-05,1.8579638394919193e-05,2.2599130832933966e-05,0.06222107357827003,0.07510206391340497,0.06109279653159194,0.06567331569509718,2.168434209153715e-05,1.8579638394919193e-05,2.2599130832933966e-05,0.06222107357827003,0.07510206391340497,0.06109279653159194,0.06567331569509718,836.0797899262725,811.342098994869,919.6278360709169,0.04059271816146738,0.050766773764946226,0.040592718161467284,0.04437093026844224,3.974530019029408,3.929922712937062,4.217260143525898,0.016639705910047126,0.02837368520091599,0.017298644840612446,0.02462816335008229,3.974530019029408,3.929922712937062,4.217260143525898,0.016639705910047126,0.02837368520091599,0.017298644840612446,0.02462816335008229,77.0,74.5,79.0,0.028881818181818182,0.02232719500846876,0.03850909090909091,0.03099495138315201,0.0022319092920353983,0.16735210307017545,0.16735210307017545,6.951593801451666,0.4344746125907291,-59.64262384616378,-59.64262384616378,True,True,True,True,True,True,True
512,20,5,50,0.0003318156415343916,0.00031960185481291975,0.00035984933715514156,0.039385235588047844,0.047938298549125985,0.040433963018574506,0.04350837965860933,0.07508675479497354,0.0731238137192197,0.07844778771049803,0.0239751369750958,0.027823437641101918,0.024821945983045244,0.02520853479736129,0.07508675479497354,0.0731238137192197,0.07844778771049803,0.0239751369750958,0.027823437641101918,0.024821945983045244,0.02520853479736129,226.1543675477474,217.86176733699747,228.63731692227236,0.01604189770412469,0.019708783685902353,0.014507248253517095,0.01798900406888261,226.1543675477474,217.86176733699747,228.63731692227236,0.01604189770412469,0.019708783685902353,0.014507248253517095,0.01798900406888261,2.4914959713029698e-05,2.3370506495657042e-05,2.8229384408909974e-05,0.0628689626838787,0.07711373458606254,0.06419902265360175,0.0692399318521033,2.4914959713029698e-05,2.3370506495657042e-05,2.8229384408909974e-05,0.0628689626838787,0.07711373458606254,0.06419902265360175,0.0692399318521033,808.9897593696695,745.9662372096287,839.9058139294273,0.0404601498047553,0.04658210372283126,0.041567951107128076,0.04226254287636624,3.5750040967008156,3.4218358966428504,3.670971771668482,0.024369159876158175,0.02750997799137814,0.02496456129442195,0.024910125915193256,3.5750040967008156,3.4218358966428504,3.670971771668482,0.024369159876158175,0.02750997799137814,0.02496456129442195,0.024910125915193256,73.0,72.0,74.0,0.02030958904109589,0.0136986301369863,0.02030958904109589,0.01833822536281523,0.0022319092920353983,0.16735210307017545,0.16735210307017545,6.7263534706035495,0.3363176735301775,-55.13247015277272,-55.13247015277272,True,True,True,False,False,False,False
512,32,5,50,0.00038619490544191434,0.0003233810522918012,0.0003952408116385911,0.034727181374509745,0.09220117032805096,0.03537608146340782,0.08387565619687538,0.09039183674257044,0.08065844464170432,0.09253159762633997,0.03509619453039227,0.0639387834260906,0.03590254022934298,0.05839151220806431,0.09039183674257044,0.08065844464170432,0.09253159762633997,0.03509619453039227,0.0639387834260906,0.03590254022934298,0.05839151220806431,238.1818275360447,234.11449311021687,249.35443387688812,0.02531775863051416,0.030382538227603076,0.027436528924892577,0.027455381465269605,238.1818275360447,234.11449311021687,249.35443387688812,0.02531775863051416,0.030382538227603076,0.027436528924892577,0.027455381465269605,3.490886684351795e-05,2.6083412704454335e-05,3.657226374805014e-05,0.07124149625996486,0.15284824068517822,0.071241496259965,0.1396364002666845,3.490886684351795e-05,2.6083412704454335e-05,3.657226374805014e-05,0.07124149625996486,0.15284824068517822,0.071241496259965,0.1396364002666845,695.0776724846621,679.1693774919627,830.0902421387964,0.033931616893686914,0.0955032660693122,0.03455088808857961,0.08669826269472664,2.969686928306205,2.901013955081517,3.3280514792025366,0.034284095591822855,0.06545413706547676,0.03505377212429245,0.05963443780368892,2.969686928306205,2.901013955081517,3.3280514792025366,0.034284095591822855,0.06545413706547676,0.03505377212429245,0.05963443780368892,69.5,67.0,77.5,0.03199856115107914,0.05870075293230057,0.03199856115107914,0.06045547123514312,0.0022319092920353983,0.16735210307017545,0.16735210307017545,5.779230281356181,0.18060094629238066,-45.98703267883847,-45.98703267883847,False,False,False,False,False,False,False
512,64,5,50,0.0004422077157802964,0.00042841042893187553,0.0006125085,0.04625848159472618,0.1620696696913652,0.04883897314639852,0.1404525494674287,0.1154299060592851,0.1123496362489487,0.1471370215,0.03956347342480925,0.1161000219168152,0.047525228181350944,0.10261566009394661,0.1154299060592851,0.1123496362489487,0.1471370215,0.03956347342480925,0.1161000219168152,0.047525228181350944,0.10261566009394661,261.8858053642696,241.06076438342984,264.8633169203624,0.010273567145591475,0.03818260702367179,0.009589262430219053,0.034210857711653,261.8858053642696,241.06076438342984,264.8633169203624,0.010273567145591475,0.03818260702367179,0.009589262430219053,0.034210857711653,5.104399509121066e-05,4.81317558557523e-05,9.012267633343274e-05,0.08418651392175656,0.2956409577462373,0.09318226896518755,0.2610825807196722,5.104399509121066e-05,4.81317558557523e-05,9.012267633343274e-05,0.08418651392175656,0.2956409577462373,0.09318226896518755,0.2610825807196722,607.0347631233276,438.25588706115917,626.5847838234716,0.047744540100755614,0.1356841505040484,0.05050257018953654,0.11644452581580834,2.3255278043987215,1.8243909878249098,2.3892863827808952,0.040646329066653206,0.10331225992231036,0.04909742039337165,0.09000310315840673,2.3255278043987215,1.8243909878249098,2.3892863827808952,0.040646329066653206,0.10331225992231036,0.04909742039337165,0.09000310315840673,73.5,68.5,81.5,0.0706,0.06872636033209575,0.0706,0.06573324992917055,0.0022319092920353983,0.16735210307017545,0.16735210307017545,5.047196628166221,0.0788624473150972,-31.02572125377947,-31.02572125377947,False,False,False,False,False,False,False
1024,1,5,50,0.017628657894736843,0.01728783050847458,0.017751412280701755,0.00835262618135237,0.010127051005887011,0.008025797877904228,0.009821685334744668,1.3343390087719298,1.308849338983051,1.342664245614035,0.004465705071780408,0.009885216142534705,0.012710904130296737,0.014026057629688782,1.3343390087719298,1.308849338983051,1.342664245614035,0.004465705071780408,0.009885216142534705,0.012710904130296737,0.014026057629688782,75.61701065841486,74.98864705240436,76.50026800923618,0.0061488604048235765,0.0075229806604391585,0.008552227156280743,0.011544031442423377,75.61701065841486,74.98864705240436,76.50026800923618,0.0061488604048235765,0.0075229806604391585,0.008552227156280743,0.011544031442423377,0.023522605901242614,0.022627165533467972,0.023834186578452137,0.003434443372526955,0.018506010326873223,0.016759289949201367,0.021191577816410546,0.023522605901242614,0.022627165533467972,0.023834186578452137,0.003434443372526955,0.018506010326873223,0.016759289949201367,0.021191577816410546,121.81776178441503,120.97536883499755,124.2193835106894,0.00839998458062764,0.010203366377546815,0.008069232403263496,0.009888584732903691,1.6093988363395406,1.5994197022934058,1.6407416683027483,0.004461613435497506,0.009975436380925677,0.012602900558362839,0.013915304567193977,1.6093988363395406,1.5994197022934058,1.6407416683027483,0.004461613435497506,0.009975436380925677,0.012602900558362839,0.013915304567193977,76.0,74.0,79.5,0.039015789473684205,0.030406826889953303,0.019507894736842103,0.040441689997981464,0.017628657894736843,1.3343390087719298,1.3343390087719298,1.0,1.0,0.0,0.0,True,True,True,False,False,False,False
1024,2,5,50,0.008933424778761061,0.008778760869565217,0.00895342857142857,0.003319849189233569,0.007971567429916468,0.004930370642644402,0.012733833073315893,0.8398591652173912,0.8344052654867256,0.8648639017857143,0.009627747217108653,0.015012410792087526,0.016757588929471757,0.014644355109656074,0.8398591652173912,0.8344052654867256,0.8648639017857143,0.009627747217108653,0.015012410792087526,0.016757588929471757,0.014644355109656074,95.52516513542201,93.97607763030504,96.52351568012094,0.0154949171296618,0.011815862351603028,0.013590297016421194,0.011687696041934755,95.52516513542201,93.97607763030504,96.52351568012094,0.0154949171296618,0.011815862351603028,0.013590297016421194,0.011687696041934755,0.007502818677222623,0.0073250442940140425,0.007743497168645407,0.02527240912357555,0.021030049931473064,0.023417628783183948,0.024939561526394656,0.007502818677222623,0.0073250442940140425,0.007743497168645407,0.02527240912357555,0.021030049931473064,0.023417628783183948,0.024939561526394656,240.38749988756555,239.85042499282,244.6226386510922,0.003312506102745138,0.00803353248360789,0.004914050596818617,0.012290017036152593,2.5569568529315743,2.483030733004368,2.5736698182834803,0.0096902161719036,0.014907328168668186,0.01657029058736669,0.014557203580880007,2.5569568529315743,2.483030733004368,2.5736698182834803,0.0096902161719036,0.014907328168668186,0.01657029058736669,0.014557203580880007,79.0,77.0,81.0,0.037534177215189875,0.021289059199340345,0.037534177215189875,0.030794550390463655,0.017628657894736843,1.3343390087719298,1.3343390087719298,1.973337027099442,0.986668513549721,-37.058036998381496,-37.058036998381496,True,True,True,False,False,False,False
1024,4,5,50,0.004755827014218009,0.004719828638497652,0.004798540669856459,0.005159104535767811,0.0061923167308730025,0.008840321042636733,0.022963935123776386,0.5946855642857143,0.5886371995305164,0.6010816818181818,0.00413650833402252,0.0075214290207214225,0.008276493073329136,0.01530061589048813,0.5946855642857143,0.5886371995305164,0.6010816818181818,0.00413650833402252,0.0075214290207214225,0.008276493073329136,0.01530061589048813,124.9862854528796,124.48315771999788,125.15825458578658,0.002039915303699546,0.002401728321216392,0.003314096937244977,0.007935356677868665,124.9862854528796,124.48315771999788,125.15825458578658,0.002039915303699546,0.002401728321216392,0.003314096937244977,0.007935356677868665,0.0028282216715954807,0.002778266712029188,0.002884314896110265,0.009620361401406855,0.013651378045316093,0.015174571509691913,0.039785522030838794,0.0028282216715954807,0.002778266712029188,0.002884314896110265,0.009620361401406855,0.013651378045316093,0.015174571509691913,0.039785522030838794,451.5478888487508,447.52848746080105,454.9918678156833,0.0051467046703424345,0.00618986998732161,0.008844302272178028,0.020349538073757847,3.611124562237146,3.5726985415762207,3.6482295881279403,0.004148329431266148,0.007507275031902025,0.008276145283591099,0.0143616556842824,3.611124562237146,3.5726985415762207,3.6482295881279403,0.004148329431266148,0.007507275031902025,0.008276145283591099,0.0143616556842824,89.0,86.0,90.5,0.0249876404494382,0.021881261842979758,0.03331685393258427,0.02341348019278566,0.017628657894736843,1.3343390087719298,1.3343390087719298,3.7067491820106677,0.9266872955026669,-55.43219823626095,-55.43219823626095,True,True,True,False,False,False,False
1024,8,5,50,0.003370357142857143,0.0033268823529411765,0.003398469798657718,0.012366589569970499,0.008708495603929837,0.011424672274142894,0.009545360104357928,0.5379644783333333,0.5354168823529412,0.5412700989932886,0.004946430847632918,0.00412574733282694,0.00436204105575606,0.0059061460369623925,0.5379644783333333,0.5354168823529412,0.5412700989932886,0.004946430847632918,0.00412574733282694,0.00436204105575606,0.0059061460369623925,159.91983098924544,159.30455791597063,161.13171129850016,0.005704132206709085,0.005234039323860916,0.006997412730242679,0.005102876981180417,159.91983098924544,159.30455791597063,161.13171129850016,0.005704132206709085,0.005234039323860916,0.006997412730242679,0.005102876981180417,0.0018131324221541665,0.001781268977366782,0.0018394900843451646,0.013601593418158663,0.012853657655372094,0.012576803258990271,0.015066290125195666,0.0018131324221541665,0.001781268977366782,0.0018394900843451646,0.013601593418158663,0.012853657655372094,0.012576803258990271,0.015066290125195666,637.1679786372788,631.897228819919,645.49431575225,0.012261769578073437,0.0087142316872087,0.011426066144263624,0.009513118085539465,3.9918688584293056,3.967489894590736,4.0108627852051955,0.004929919178811826,0.004126269327350542,0.004349169691034455,0.005872962344028454,3.9918688584293056,3.967489894590736,4.0108627852051955,0.004929919178811826,0.004126269327350542,0.004349169691034455,0.005872962344028454,80.5,76.0,83.0,0.04604347826086956,0.038580617079556664,0.04604347826086956,0.044315668767412025,0.017628657894736843,1.3343390087719298,1.3343390087719298,5.2305014416936695,0.6538126802117087,-59.68307343210677,-59.68307343210677,True,True,True,False,False,False,False
1024,10,5,50,0.0031870857142857144,0.003121756134969325,0.0032812360655737702,0.026200253771181254,0.020296569707980265,0.02598427458211785,0.018996791645157638,0.5488203777777778,0.5423060613496933,0.5617664688524591,0.01759797180889079,0.014217795887032147,0.01836019925887602,0.013176343536324265,0.5488203777777778,0.5423060613496933,0.5617664688524591,0.01759797180889079,0.014217795887032147,0.01836019925887602,0.013176343536324265,172.12154552199615,171.09735670279827,173.86494408565267,0.008822035258501318,0.006819205475996689,0.008784187739820936,0.0064019012425217655,172.12154552199615,171.09735670279827,173.86494408565267,0.008822035258501318,0.006819205475996689,0.008784187739820936,0.0064019012425217655,0.0017491375857244446,0.001692947274049456,0.0018432883980287126,0.04663423539636303,0.03464337383220755,0.045781466010488436,0.03213353369398811,0.0017491375857244446,0.001692947274049456,0.0018432883980287126,0.04663423539636303,0.03464337383220755,0.045781466010488436,0.03213353369398811,673.8079363144118,654.4739863526041,687.908842059856,0.02574553837780127,0.020237707410503663,0.025745538377801396,0.01892762363589229,3.912908002241737,3.8227337640616814,3.9599108345854277,0.017809279390191668,0.014172935666933156,0.01858955720313379,0.013108251820518944,3.912908002241737,3.8227337640616814,3.9599108345854277,0.017809279390191668,0.014172935666933156,0.01858955720313379,0.013108251820518944,79.5,76.0,82.5,0.05594716981132075,0.03623822168693484,0.04662264150943396,0.039254091812291156,0.017628657894736843,1.3343390087719298,1.3343390087719298,5.531278250760116,0.5531278250760117,-58.86949462094424,-58.86949462094424,True,True,True,False,False,False,False
1024,16,5,50,0.0018773803738317755,0.0018604453703703705,0.0019166435361216729,0.008859742770860693,0.01115814025599869,0.00948017716622907,0.01143877142082578,0.4434588682242991,0.44295259537037035,0.45150016064638787,0.0016926037272414936,0.008073852470565227,0.0037243317400526632,0.0074657171964020745,0.4434588682242991,0.44295259537037035,0.45150016064638787,0.0016926037272414936,0.008073852470565227,0.0037243317400526632,0.0074657171964020745,236.19859088495195,234.88894967749218,238.12725856244035,0.001964674147833127,0.004900624172273445,0.004057468095204145,0.004819773153676142,236.19859088495195,234.88894967749218,238.12725856244035,0.001964674147833127,0.004900624172273445,0.004057468095204145,0.004819773153676142,0.0008325409758059507,0.0008240891053503455,0.0008653648644607962,0.015378680988425946,0.01838153043576628,0.016269040577443585,0.018778155347184713,0.0008325409758059507,0.0008240891053503455,0.0008653648644607962,0.015378680988425946,0.01838153043576628,0.016269040577443585,0.018778155347184713,1143.8724288019148,1120.439772721344,1154.284711715285,0.008807689649248919,0.011083400237402345,0.009466791325595213,0.011348450243659358,4.842576847316118,4.756329753959703,4.848111672546818,0.0016945363244524842,0.008009378339021085,0.0037258324175228254,0.007402678876820454,4.842576847316118,4.756329753959703,4.848111672546818,0.0016945363244524842,0.008009378339021085,0.0037258324175228254,0.007402678876820454,80.0,78.5,82.0,0.00926625,0.015648254860363007,0.0185325,0.023538004600320604,0.017628657894736843,1.3343390087719298,1.3343390087719298,9.390029927050081,0.5868768704406301,-66.76565210872158,-66.76565210872158,True,True,True,True,True,True,True
