STREAM | AMD Ryzen Threadripper 3970X 32-Core Processor | platform=AMD | session=stream_amd_20260721_095517_session3 | reps=10 | configs=81 | DRAM-RAPL=no
[STREAM] N=1000000 threads=64 rep=9 batches=17453 time=1.004 s | package=166.206 J | dram=NA | total=166.206 J | power=165.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=64 rep=10 batches=17453 time=1.000 s | package=165.862 J | dram=NA | total=165.862 J | power=165.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=2000000 threads=10 rep=1 batches=27614 time=0.997 s | package=188.703 J | dram=NA | total=188.703 J | power=189.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=2 batches=27614 time=0.983 s | package=187.833 J | dram=NA | total=187.833 J | power=191.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=3 batches=27614 time=0.977 s | package=186.440 J | dram=NA | total=186.440 J | power=190.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=4 batches=27614 time=0.986 s | package=187.507 J | dram=NA | total=187.507 J | power=190.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=5 batches=27614 time=0.987 s | package=187.437 J | dram=NA | total=187.437 J | power=189.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=6 batches=27614 time=0.985 s | package=187.294 J | dram=NA | total=187.294 J | power=190.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=7 batches=27614 time=0.990 s | package=187.683 J | dram=NA | total=187.683 J | power=189.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=8 batches=27614 time=0.990 s | package=187.988 J | dram=NA | total=187.988 J | power=189.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=9 batches=27614 time=0.981 s | package=186.660 J | dram=NA | total=186.660 J | power=190.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=10 batches=27614 time=0.981 s | package=186.736 J | dram=NA | total=186.736 J | power=190.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=16000000 threads=4 rep=1 batches=208 time=1.003 s | package=93.029 J | dram=NA | total=93.029 J | power=92.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=2 batches=208 time=1.004 s | package=93.671 J | dram=NA | total=93.671 J | power=93.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=3 batches=208 time=1.004 s | package=93.437 J | dram=NA | total=93.437 J | power=93.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=4 batches=208 time=1.004 s | package=93.365 J | dram=NA | total=93.365 J | power=93.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=5 batches=208 time=1.002 s | package=93.036 J | dram=NA | total=93.036 J | power=92.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=6 batches=208 time=1.001 s | package=92.864 J | dram=NA | total=92.864 J | power=92.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=7 batches=208 time=1.002 s | package=92.951 J | dram=NA | total=92.951 J | power=92.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=8 batches=208 time=1.003 s | package=92.984 J | dram=NA | total=92.984 J | power=92.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=9 batches=208 time=1.002 s | package=92.791 J | dram=NA | total=92.791 J | power=92.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=10 batches=208 time=1.003 s | package=92.874 J | dram=NA | total=92.874 J | power=92.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=1000000 threads=1 rep=1 batches=5897 time=1.009 s | package=74.693 J | dram=NA | total=74.693 J | power=74.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=2 batches=5897 time=1.001 s | package=74.155 J | dram=NA | total=74.155 J | power=74.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=3 batches=5897 time=1.000 s | package=74.070 J | dram=NA | total=74.070 J | power=74.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=4 batches=5897 time=1.017 s | package=75.186 J | dram=NA | total=75.186 J | power=74.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=5 batches=5897 time=0.999 s | package=73.914 J | dram=NA | total=73.914 J | power=74.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=6 batches=5897 time=0.996 s | package=73.683 J | dram=NA | total=73.683 J | power=74.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=7 batches=5897 time=0.996 s | package=73.709 J | dram=NA | total=73.709 J | power=74.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=8 batches=5897 time=0.998 s | package=73.795 J | dram=NA | total=73.795 J | power=74.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=9 batches=5897 time=0.994 s | package=73.502 J | dram=NA | total=73.502 J | power=74.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=10 batches=5897 time=0.992 s | package=73.361 J | dram=NA | total=73.361 J | power=74.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=128000000 threads=1 rep=1 batches=15 time=1.072 s | package=79.334 J | dram=NA | total=79.334 J | power=74.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=2 batches=15 time=1.076 s | package=79.603 J | dram=NA | total=79.603 J | power=73.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=3 batches=15 time=1.075 s | package=79.541 J | dram=NA | total=79.541 J | power=74.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=4 batches=15 time=1.073 s | package=79.419 J | dram=NA | total=79.419 J | power=74.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=5 batches=15 time=1.079 s | package=79.811 J | dram=NA | total=79.811 J | power=74.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=6 batches=15 time=1.075 s | package=79.876 J | dram=NA | total=79.876 J | power=74.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=7 batches=15 time=1.080 s | package=79.785 J | dram=NA | total=79.785 J | power=73.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=8 batches=15 time=1.077 s | package=79.740 J | dram=NA | total=79.740 J | power=74.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=9 batches=15 time=1.074 s | package=79.440 J | dram=NA | total=79.440 J | power=74.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=10 batches=15 time=1.078 s | package=79.676 J | dram=NA | total=79.676 J | power=73.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=64000000 threads=20 rep=1 batches=47 time=1.008 s | package=124.160 J | dram=NA | total=124.160 J | power=123.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=2 batches=47 time=1.008 s | package=124.648 J | dram=NA | total=124.648 J | power=123.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=3 batches=47 time=1.008 s | package=124.229 J | dram=NA | total=124.229 J | power=123.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=4 batches=47 time=1.008 s | package=124.955 J | dram=NA | total=124.955 J | power=124.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=5 batches=47 time=1.008 s | package=124.839 J | dram=NA | total=124.839 J | power=123.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=6 batches=47 time=1.008 s | package=125.130 J | dram=NA | total=125.130 J | power=124.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=7 batches=47 time=1.008 s | package=124.916 J | dram=NA | total=124.916 J | power=123.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=8 batches=47 time=1.008 s | package=124.667 J | dram=NA | total=124.667 J | power=123.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=9 batches=47 time=1.007 s | package=125.288 J | dram=NA | total=125.288 J | power=124.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=10 batches=47 time=1.008 s | package=125.388 J | dram=NA | total=125.388 J | power=124.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=16000000 threads=8 rep=1 batches=254 time=1.001 s | package=115.627 J | dram=NA | total=115.627 J | power=115.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=2 batches=254 time=1.000 s | package=115.402 J | dram=NA | total=115.402 J | power=115.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=3 batches=254 time=1.001 s | package=115.403 J | dram=NA | total=115.403 J | power=115.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=4 batches=254 time=1.001 s | package=115.458 J | dram=NA | total=115.458 J | power=115.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=5 batches=254 time=1.001 s | package=115.553 J | dram=NA | total=115.553 J | power=115.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=6 batches=254 time=1.001 s | package=115.523 J | dram=NA | total=115.523 J | power=115.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=7 batches=254 time=1.001 s | package=115.480 J | dram=NA | total=115.480 J | power=115.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=8 batches=254 time=1.000 s | package=115.438 J | dram=NA | total=115.438 J | power=115.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=9 batches=254 time=1.000 s | package=115.445 J | dram=NA | total=115.445 J | power=115.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=10 batches=254 time=1.002 s | package=115.494 J | dram=NA | total=115.494 J | power=115.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=64 active=64
[STREAM] N=2000000 threads=64 rep=1 batches=16583 time=1.002 s | package=194.720 J | dram=NA | total=194.720 J | power=194.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=64 rep=2 batches=16583 time=1.004 s | package=195.358 J | dram=NA | total=195.358 J | power=194.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=64 rep=3 batches=16583 time=1.003 s | package=195.372 J | dram=NA | total=195.372 J | power=194.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=64 rep=4 batches=16583 time=1.002 s | package=195.462 J | dram=NA | total=195.462 J | power=195.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=64 rep=5 batches=16583 time=1.004 s | package=195.960 J | dram=NA | total=195.960 J | power=195.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=64 rep=6 batches=16583 time=1.007 s | package=196.118 J | dram=NA | total=196.118 J | power=194.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=64 rep=7 batches=16583 time=1.006 s | package=195.938 J | dram=NA | total=195.938 J | power=194.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=64 rep=8 batches=16583 time=1.009 s | package=196.037 J | dram=NA | total=196.037 J | power=194.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=64 rep=9 batches=16583 time=1.008 s | package=196.149 J | dram=NA | total=196.149 J | power=194.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=64 rep=10 batches=16583 time=1.007 s | package=196.132 J | dram=NA | total=196.132 J | power=194.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=2000000 threads=8 rep=1 batches=24373 time=1.002 s | package=172.495 J | dram=NA | total=172.495 J | power=172.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=2 batches=24373 time=0.990 s | package=170.999 J | dram=NA | total=170.999 J | power=172.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=3 batches=24373 time=0.996 s | package=171.601 J | dram=NA | total=171.601 J | power=172.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=4 batches=24373 time=0.990 s | package=171.516 J | dram=NA | total=171.516 J | power=173.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=5 batches=24373 time=0.996 s | package=171.793 J | dram=NA | total=171.793 J | power=172.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=6 batches=24373 time=0.982 s | package=170.279 J | dram=NA | total=170.279 J | power=173.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=7 batches=24373 time=0.986 s | package=171.089 J | dram=NA | total=171.089 J | power=173.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=8 batches=24373 time=0.970 s | package=169.514 J | dram=NA | total=169.514 J | power=174.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=9 batches=24373 time=0.980 s | package=170.536 J | dram=NA | total=170.536 J | power=174.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=10 batches=24373 time=0.976 s | package=169.896 J | dram=NA | total=169.896 J | power=174.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=32000000 threads=20 rep=1 batches=94 time=1.010 s | package=123.248 J | dram=NA | total=123.248 J | power=122.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=2 batches=94 time=1.010 s | package=123.106 J | dram=NA | total=123.106 J | power=121.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=3 batches=94 time=1.010 s | package=123.152 J | dram=NA | total=123.152 J | power=121.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=4 batches=94 time=1.010 s | package=122.996 J | dram=NA | total=122.996 J | power=121.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=5 batches=94 time=1.011 s | package=124.959 J | dram=NA | total=124.959 J | power=123.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=6 batches=94 time=1.010 s | package=125.093 J | dram=NA | total=125.093 J | power=123.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=7 batches=94 time=1.010 s | package=125.026 J | dram=NA | total=125.026 J | power=123.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=8 batches=94 time=1.009 s | package=124.903 J | dram=NA | total=124.903 J | power=123.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=9 batches=94 time=1.009 s | package=126.428 J | dram=NA | total=126.428 J | power=125.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=10 batches=94 time=1.010 s | package=127.326 J | dram=NA | total=127.326 J | power=126.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=64000000 threads=10 rep=1 batches=53 time=1.018 s | package=123.633 J | dram=NA | total=123.633 J | power=121.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=2 batches=53 time=1.018 s | package=123.783 J | dram=NA | total=123.783 J | power=121.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=3 batches=53 time=1.018 s | package=123.619 J | dram=NA | total=123.619 J | power=121.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=4 batches=53 time=1.019 s | package=123.699 J | dram=NA | total=123.699 J | power=121.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=5 batches=53 time=1.019 s | package=123.812 J | dram=NA | total=123.812 J | power=121.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=6 batches=53 time=1.018 s | package=123.796 J | dram=NA | total=123.796 J | power=121.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=7 batches=53 time=1.018 s | package=123.636 J | dram=NA | total=123.636 J | power=121.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=8 batches=53 time=1.018 s | package=123.653 J | dram=NA | total=123.653 J | power=121.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=9 batches=53 time=1.019 s | package=123.732 J | dram=NA | total=123.732 J | power=121.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=10 rep=10 batches=53 time=1.019 s | package=123.637 J | dram=NA | total=123.637 J | power=121.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=32 active=32
[STREAM] N=8000000 threads=32 rep=1 batches=12118 time=1.012 s | package=290.010 J | dram=NA | total=290.010 J | power=286.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=32 rep=2 batches=12118 time=1.011 s | package=289.341 J | dram=NA | total=289.341 J | power=286.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=32 rep=3 batches=12118 time=1.008 s | package=289.393 J | dram=NA | total=289.393 J | power=287.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=32 rep=4 batches=12118 time=1.009 s | package=289.498 J | dram=NA | total=289.498 J | power=286.8 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=32 rep=5 batches=12118 time=1.018 s | package=292.025 J | dram=NA | total=292.025 J | power=287.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=32 rep=6 batches=12118 time=1.021 s | package=292.942 J | dram=NA | total=292.942 J | power=287.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=32 rep=7 batches=12118 time=1.035 s | package=295.826 J | dram=NA | total=295.826 J | power=285.8 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=32 rep=8 batches=12118 time=1.015 s | package=291.133 J | dram=NA | total=291.133 J | power=286.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=32 rep=9 batches=12118 time=1.020 s | package=292.221 J | dram=NA | total=292.221 J | power=286.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=32 rep=10 batches=12118 time=1.020 s | package=292.262 J | dram=NA | total=292.262 J | power=286.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=32000000 threads=10 rep=1 batches=104 time=1.009 s | package=131.214 J | dram=NA | total=131.214 J | power=130.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=2 batches=104 time=1.010 s | package=130.432 J | dram=NA | total=130.432 J | power=129.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=3 batches=104 time=1.009 s | package=130.107 J | dram=NA | total=130.107 J | power=128.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=4 batches=104 time=1.009 s | package=130.536 J | dram=NA | total=130.536 J | power=129.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=5 batches=104 time=1.009 s | package=130.139 J | dram=NA | total=130.139 J | power=129.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=6 batches=104 time=1.009 s | package=129.845 J | dram=NA | total=129.845 J | power=128.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=7 batches=104 time=1.009 s | package=129.182 J | dram=NA | total=129.182 J | power=128.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=8 batches=104 time=1.009 s | package=129.117 J | dram=NA | total=129.117 J | power=128.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=9 batches=104 time=1.009 s | package=129.085 J | dram=NA | total=129.085 J | power=127.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=10 batches=104 time=1.009 s | package=129.134 J | dram=NA | total=129.134 J | power=128.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=256000000 threads=8 rep=1 batches=14 time=1.040 s | package=118.943 J | dram=NA | total=118.943 J | power=114.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=2 batches=14 time=1.040 s | package=118.859 J | dram=NA | total=118.859 J | power=114.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=3 batches=14 time=1.040 s | package=118.786 J | dram=NA | total=118.786 J | power=114.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=4 batches=14 time=1.040 s | package=118.912 J | dram=NA | total=118.912 J | power=114.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=5 batches=14 time=1.039 s | package=118.684 J | dram=NA | total=118.684 J | power=114.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=6 batches=14 time=1.040 s | package=118.723 J | dram=NA | total=118.723 J | power=114.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=7 batches=14 time=1.040 s | package=118.803 J | dram=NA | total=118.803 J | power=114.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=8 batches=14 time=1.040 s | package=118.789 J | dram=NA | total=118.789 J | power=114.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=9 batches=14 time=1.039 s | package=118.647 J | dram=NA | total=118.647 J | power=114.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=10 batches=14 time=1.039 s | package=118.639 J | dram=NA | total=118.639 J | power=114.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=8000000 threads=2 rep=1 batches=352 time=1.001 s | package=83.331 J | dram=NA | total=83.331 J | power=83.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=2 rep=2 batches=352 time=1.003 s | package=83.039 J | dram=NA | total=83.039 J | power=82.8 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=2 rep=3 batches=352 time=1.001 s | package=81.578 J | dram=NA | total=81.578 J | power=81.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=2 rep=4 batches=352 time=1.001 s | package=81.251 J | dram=NA | total=81.251 J | power=81.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=2 rep=5 batches=352 time=1.001 s | package=81.177 J | dram=NA | total=81.177 J | power=81.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=2 rep=6 batches=352 time=1.005 s | package=81.396 J | dram=NA | total=81.396 J | power=81.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=2 rep=7 batches=352 time=1.002 s | package=81.157 J | dram=NA | total=81.157 J | power=81.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=2 rep=8 batches=352 time=1.000 s | package=81.005 J | dram=NA | total=81.005 J | power=81.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=2 rep=9 batches=352 time=1.001 s | package=81.041 J | dram=NA | total=81.041 J | power=80.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=2 rep=10 batches=352 time=1.001 s | package=81.138 J | dram=NA | total=81.138 J | power=81.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=64000000 threads=16 rep=1 batches=52 time=1.005 s | package=121.516 J | dram=NA | total=121.516 J | power=120.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=2 batches=52 time=1.006 s | package=121.561 J | dram=NA | total=121.561 J | power=120.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=3 batches=52 time=1.006 s | package=121.698 J | dram=NA | total=121.698 J | power=121.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=4 batches=52 time=1.006 s | package=121.736 J | dram=NA | total=121.736 J | power=121.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=5 batches=52 time=1.006 s | package=121.746 J | dram=NA | total=121.746 J | power=121.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=6 batches=52 time=1.006 s | package=121.776 J | dram=NA | total=121.776 J | power=121.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=7 batches=52 time=1.006 s | package=121.716 J | dram=NA | total=121.716 J | power=121.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=8 batches=52 time=1.006 s | package=121.815 J | dram=NA | total=121.815 J | power=121.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=9 batches=52 time=1.006 s | package=121.762 J | dram=NA | total=121.762 J | power=121.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=10 batches=52 time=1.006 s | package=121.744 J | dram=NA | total=121.744 J | power=121.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=32 active=32
[STREAM] N=64000000 threads=32 rep=1 batches=52 time=1.018 s | package=155.922 J | dram=NA | total=155.922 J | power=153.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=32 rep=2 batches=52 time=1.018 s | package=155.954 J | dram=NA | total=155.954 J | power=153.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=32 rep=3 batches=52 time=1.018 s | package=155.930 J | dram=NA | total=155.930 J | power=153.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=32 rep=4 batches=52 time=1.018 s | package=155.949 J | dram=NA | total=155.949 J | power=153.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=32 rep=5 batches=52 time=1.018 s | package=155.999 J | dram=NA | total=155.999 J | power=153.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=32 rep=6 batches=52 time=1.018 s | package=155.889 J | dram=NA | total=155.889 J | power=153.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=32 rep=7 batches=52 time=1.018 s | package=155.911 J | dram=NA | total=155.911 J | power=153.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=32 rep=8 batches=52 time=1.019 s | package=155.962 J | dram=NA | total=155.962 J | power=153.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=32 rep=9 batches=52 time=1.019 s | package=156.094 J | dram=NA | total=156.094 J | power=153.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=32 rep=10 batches=52 time=1.018 s | package=156.031 J | dram=NA | total=156.031 J | power=153.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=1000000 threads=20 rep=1 batches=44416 time=1.028 s | package=184.604 J | dram=NA | total=184.604 J | power=179.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=2 batches=44416 time=1.027 s | package=184.166 J | dram=NA | total=184.166 J | power=179.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=3 batches=44416 time=1.026 s | package=183.803 J | dram=NA | total=183.803 J | power=179.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=4 batches=44416 time=1.018 s | package=182.534 J | dram=NA | total=182.534 J | power=179.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=5 batches=44416 time=1.026 s | package=183.723 J | dram=NA | total=183.723 J | power=179.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=6 batches=44416 time=1.024 s | package=183.236 J | dram=NA | total=183.236 J | power=179.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=7 batches=44416 time=1.016 s | package=182.205 J | dram=NA | total=182.205 J | power=179.3 W | runtime=in_range | checksum=OK
