STREAM | AMD Ryzen Threadripper 3970X 32-Core Processor | platform=AMD | session=stream_amd_20260721_095517_session5 | reps=10 | configs=81 | DRAM-RAPL=no
[STREAM] N=128000000 threads=20 rep=6 batches=24 time=1.024 s | package=137.276 J | dram=NA | total=137.276 J | power=134.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=7 batches=24 time=1.024 s | package=137.386 J | dram=NA | total=137.386 J | power=134.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=8 batches=24 time=1.024 s | package=137.303 J | dram=NA | total=137.303 J | power=134.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=9 batches=24 time=1.025 s | package=137.327 J | dram=NA | total=137.327 J | power=134.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=10 batches=24 time=1.024 s | package=137.389 J | dram=NA | total=137.389 J | power=134.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=16000000 threads=8 rep=1 batches=257 time=1.002 s | package=116.737 J | dram=NA | total=116.737 J | power=116.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=2 batches=257 time=1.003 s | package=116.783 J | dram=NA | total=116.783 J | power=116.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=3 batches=257 time=1.001 s | package=116.514 J | dram=NA | total=116.514 J | power=116.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=4 batches=257 time=1.001 s | package=116.458 J | dram=NA | total=116.458 J | power=116.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=5 batches=257 time=1.002 s | package=116.497 J | dram=NA | total=116.497 J | power=116.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=6 batches=257 time=1.002 s | package=116.384 J | dram=NA | total=116.384 J | power=116.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=7 batches=257 time=1.002 s | package=116.417 J | dram=NA | total=116.417 J | power=116.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=8 batches=257 time=1.001 s | package=116.351 J | dram=NA | total=116.351 J | power=116.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=9 batches=257 time=1.002 s | package=116.415 J | dram=NA | total=116.415 J | power=116.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=10 batches=257 time=1.001 s | package=116.224 J | dram=NA | total=116.224 J | power=116.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=4000000 threads=1 rep=1 batches=448 time=1.000 s | package=74.921 J | dram=NA | total=74.921 J | power=74.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=2 batches=448 time=1.003 s | package=75.083 J | dram=NA | total=75.083 J | power=74.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=3 batches=448 time=1.005 s | package=75.594 J | dram=NA | total=75.594 J | power=75.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=4 batches=448 time=1.005 s | package=75.170 J | dram=NA | total=75.170 J | power=74.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=5 batches=448 time=1.004 s | package=74.988 J | dram=NA | total=74.988 J | power=74.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=6 batches=448 time=1.002 s | package=74.824 J | dram=NA | total=74.824 J | power=74.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=7 batches=448 time=1.000 s | package=74.661 J | dram=NA | total=74.661 J | power=74.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=8 batches=448 time=1.001 s | package=74.722 J | dram=NA | total=74.722 J | power=74.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=9 batches=448 time=1.001 s | package=74.708 J | dram=NA | total=74.708 J | power=74.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=1 rep=10 batches=448 time=0.999 s | package=74.615 J | dram=NA | total=74.615 J | power=74.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=64000000 threads=2 rep=1 batches=45 time=1.014 s | package=82.856 J | dram=NA | total=82.856 J | power=81.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=2 batches=45 time=1.015 s | package=83.007 J | dram=NA | total=83.007 J | power=81.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=3 batches=45 time=1.015 s | package=82.892 J | dram=NA | total=82.892 J | power=81.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=4 batches=45 time=1.014 s | package=82.825 J | dram=NA | total=82.825 J | power=81.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=5 batches=45 time=1.015 s | package=82.825 J | dram=NA | total=82.825 J | power=81.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=6 batches=45 time=1.016 s | package=82.961 J | dram=NA | total=82.961 J | power=81.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=7 batches=45 time=1.014 s | package=82.806 J | dram=NA | total=82.806 J | power=81.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=8 batches=45 time=1.014 s | package=82.780 J | dram=NA | total=82.780 J | power=81.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=9 batches=45 time=1.014 s | package=82.845 J | dram=NA | total=82.845 J | power=81.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=10 batches=45 time=1.015 s | package=82.848 J | dram=NA | total=82.848 J | power=81.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=16000000 threads=10 rep=1 batches=270 time=1.002 s | package=105.500 J | dram=NA | total=105.500 J | power=105.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=2 batches=270 time=1.003 s | package=105.730 J | dram=NA | total=105.730 J | power=105.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=3 batches=270 time=1.002 s | package=105.701 J | dram=NA | total=105.701 J | power=105.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=4 batches=270 time=1.002 s | package=105.652 J | dram=NA | total=105.652 J | power=105.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=5 batches=270 time=1.002 s | package=105.751 J | dram=NA | total=105.751 J | power=105.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=6 batches=270 time=1.003 s | package=105.852 J | dram=NA | total=105.852 J | power=105.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=7 batches=270 time=1.002 s | package=105.850 J | dram=NA | total=105.850 J | power=105.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=8 batches=270 time=1.002 s | package=105.724 J | dram=NA | total=105.724 J | power=105.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=9 batches=270 time=1.002 s | package=105.711 J | dram=NA | total=105.711 J | power=105.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=10 batches=270 time=1.002 s | package=105.905 J | dram=NA | total=105.905 J | power=105.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=1000000 threads=16 rep=1 batches=46106 time=1.013 s | package=180.900 J | dram=NA | total=180.900 J | power=178.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=2 batches=46106 time=1.005 s | package=179.162 J | dram=NA | total=179.162 J | power=178.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=3 batches=46106 time=1.013 s | package=180.362 J | dram=NA | total=180.362 J | power=178.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=4 batches=46106 time=1.016 s | package=180.416 J | dram=NA | total=180.416 J | power=177.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=5 batches=46106 time=1.008 s | package=179.797 J | dram=NA | total=179.797 J | power=178.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=6 batches=46106 time=1.007 s | package=179.781 J | dram=NA | total=179.781 J | power=178.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=7 batches=46106 time=1.009 s | package=180.240 J | dram=NA | total=180.240 J | power=178.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=8 batches=46106 time=1.013 s | package=180.345 J | dram=NA | total=180.345 J | power=178.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=9 batches=46106 time=1.005 s | package=179.812 J | dram=NA | total=179.812 J | power=179.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=10 batches=46106 time=0.998 s | package=179.052 J | dram=NA | total=179.052 J | power=179.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=64 active=64
[STREAM] N=64000000 threads=64 rep=1 batches=51 time=1.011 s | package=160.924 J | dram=NA | total=160.924 J | power=159.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=2 batches=51 time=1.012 s | package=160.883 J | dram=NA | total=160.883 J | power=159.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=3 batches=51 time=1.014 s | package=161.111 J | dram=NA | total=161.111 J | power=158.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=4 batches=51 time=1.014 s | package=160.897 J | dram=NA | total=160.897 J | power=158.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=5 batches=51 time=1.012 s | package=160.740 J | dram=NA | total=160.740 J | power=158.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=6 batches=51 time=1.012 s | package=160.784 J | dram=NA | total=160.784 J | power=158.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=7 batches=51 time=1.012 s | package=160.755 J | dram=NA | total=160.755 J | power=158.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=8 batches=51 time=1.012 s | package=160.660 J | dram=NA | total=160.660 J | power=158.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=9 batches=51 time=1.012 s | package=160.825 J | dram=NA | total=160.825 J | power=158.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=10 batches=51 time=1.012 s | package=160.798 J | dram=NA | total=160.798 J | power=158.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=4000000 threads=20 rep=1 batches=21493 time=0.995 s | package=262.049 J | dram=NA | total=262.049 J | power=263.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=2 batches=21493 time=0.972 s | package=259.233 J | dram=NA | total=259.233 J | power=266.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=3 batches=21493 time=0.993 s | package=261.125 J | dram=NA | total=261.125 J | power=263.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=4 batches=21493 time=0.988 s | package=261.376 J | dram=NA | total=261.376 J | power=264.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=5 batches=21493 time=0.979 s | package=260.440 J | dram=NA | total=260.440 J | power=266.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=6 batches=21493 time=0.979 s | package=260.854 J | dram=NA | total=260.854 J | power=266.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=7 batches=21493 time=1.000 s | package=262.710 J | dram=NA | total=262.710 J | power=262.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=8 batches=21493 time=1.002 s | package=263.167 J | dram=NA | total=263.167 J | power=262.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=9 batches=21493 time=0.978 s | package=259.999 J | dram=NA | total=259.999 J | power=265.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=20 rep=10 batches=21493 time=0.981 s | package=260.383 J | dram=NA | total=260.383 J | power=265.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=1000000 threads=1 rep=1 batches=5188 time=0.993 s | package=73.401 J | dram=NA | total=73.401 J | power=73.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=2 batches=5188 time=0.960 s | package=71.128 J | dram=NA | total=71.128 J | power=74.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=3 batches=5188 time=0.950 s | package=70.478 J | dram=NA | total=70.478 J | power=74.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=4 batches=5188 time=0.960 s | package=71.150 J | dram=NA | total=71.150 J | power=74.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=5 batches=5188 time=0.942 s | package=69.968 J | dram=NA | total=69.968 J | power=74.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=6 batches=5188 time=0.930 s | package=69.101 J | dram=NA | total=69.101 J | power=74.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=7 batches=5188 time=0.927 s | package=68.911 J | dram=NA | total=68.911 J | power=74.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=8 batches=5188 time=0.924 s | package=68.708 J | dram=NA | total=68.708 J | power=74.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=9 batches=5188 time=0.948 s | package=69.557 J | dram=NA | total=69.557 J | power=73.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=10 batches=5188 time=0.927 s | package=67.892 J | dram=NA | total=67.892 J | power=73.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=256000000 threads=1 rep=1 batches=8 time=1.134 s | package=82.805 J | dram=NA | total=82.805 J | power=73.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=2 batches=8 time=1.137 s | package=83.016 J | dram=NA | total=83.016 J | power=73.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=3 batches=8 time=1.135 s | package=82.922 J | dram=NA | total=82.922 J | power=73.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=4 batches=8 time=1.151 s | package=84.058 J | dram=NA | total=84.058 J | power=73.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=5 batches=8 time=1.138 s | package=83.111 J | dram=NA | total=83.111 J | power=73.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=6 batches=8 time=1.136 s | package=83.004 J | dram=NA | total=83.004 J | power=73.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=7 batches=8 time=1.138 s | package=83.127 J | dram=NA | total=83.127 J | power=73.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=8 batches=8 time=1.137 s | package=83.023 J | dram=NA | total=83.023 J | power=73.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=9 batches=8 time=1.139 s | package=83.123 J | dram=NA | total=83.123 J | power=73.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=1 rep=10 batches=8 time=1.137 s | package=83.088 J | dram=NA | total=83.088 J | power=73.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=8000000 threads=1 rep=1 batches=231 time=1.000 s | package=72.555 J | dram=NA | total=72.555 J | power=72.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=2 batches=231 time=1.005 s | package=72.859 J | dram=NA | total=72.859 J | power=72.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=3 batches=231 time=1.004 s | package=72.831 J | dram=NA | total=72.831 J | power=72.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=4 batches=231 time=1.003 s | package=72.748 J | dram=NA | total=72.748 J | power=72.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=5 batches=231 time=1.001 s | package=72.623 J | dram=NA | total=72.623 J | power=72.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=6 batches=231 time=1.006 s | package=72.939 J | dram=NA | total=72.939 J | power=72.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=7 batches=231 time=1.008 s | package=73.008 J | dram=NA | total=73.008 J | power=72.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=8 batches=231 time=1.005 s | package=72.800 J | dram=NA | total=72.800 J | power=72.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=9 batches=231 time=1.007 s | package=72.852 J | dram=NA | total=72.852 J | power=72.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=1 rep=10 batches=231 time=1.007 s | package=72.963 J | dram=NA | total=72.963 J | power=72.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=64 active=64
[STREAM] N=8000000 threads=64 rep=1 batches=9266 time=1.002 s | package=260.449 J | dram=NA | total=260.449 J | power=259.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=64 rep=2 batches=9266 time=1.004 s | package=261.068 J | dram=NA | total=261.068 J | power=259.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=64 rep=3 batches=9266 time=1.004 s | package=261.634 J | dram=NA | total=261.634 J | power=260.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=64 rep=4 batches=9266 time=1.005 s | package=261.743 J | dram=NA | total=261.743 J | power=260.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=64 rep=5 batches=9266 time=1.001 s | package=261.348 J | dram=NA | total=261.348 J | power=261.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=64 rep=6 batches=9266 time=1.003 s | package=261.557 J | dram=NA | total=261.557 J | power=260.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=64 rep=7 batches=9266 time=0.998 s | package=261.034 J | dram=NA | total=261.034 J | power=261.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=64 rep=8 batches=9266 time=0.995 s | package=261.206 J | dram=NA | total=261.206 J | power=262.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=64 rep=9 batches=9266 time=0.999 s | package=261.176 J | dram=NA | total=261.176 J | power=261.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=64 rep=10 batches=9266 time=0.989 s | package=259.953 J | dram=NA | total=259.953 J | power=262.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=64 active=64
[STREAM] N=16000000 threads=64 rep=1 batches=252 time=1.002 s | package=162.694 J | dram=NA | total=162.694 J | power=162.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=64 rep=2 batches=252 time=1.003 s | package=162.386 J | dram=NA | total=162.386 J | power=161.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=64 rep=3 batches=252 time=1.003 s | package=161.874 J | dram=NA | total=161.874 J | power=161.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=64 rep=4 batches=252 time=1.002 s | package=161.532 J | dram=NA | total=161.532 J | power=161.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=64 rep=5 batches=252 time=1.002 s | package=161.601 J | dram=NA | total=161.601 J | power=161.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=64 rep=6 batches=252 time=1.003 s | package=161.562 J | dram=NA | total=161.562 J | power=161.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=64 rep=7 batches=252 time=1.001 s | package=161.461 J | dram=NA | total=161.461 J | power=161.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=64 rep=8 batches=252 time=1.004 s | package=161.548 J | dram=NA | total=161.548 J | power=161.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=64 rep=9 batches=252 time=1.002 s | package=161.351 J | dram=NA | total=161.351 J | power=161.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=64 rep=10 batches=252 time=1.001 s | package=161.300 J | dram=NA | total=161.300 J | power=161.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=2000000 threads=10 rep=1 batches=27775 time=1.005 s | package=189.895 J | dram=NA | total=189.895 J | power=189.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=2 batches=27775 time=1.003 s | package=189.629 J | dram=NA | total=189.629 J | power=189.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=3 batches=27775 time=0.982 s | package=187.110 J | dram=NA | total=187.110 J | power=190.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=4 batches=27775 time=0.987 s | package=187.315 J | dram=NA | total=187.315 J | power=189.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=5 batches=27775 time=0.992 s | package=188.406 J | dram=NA | total=188.406 J | power=190.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=6 batches=27775 time=0.983 s | package=187.271 J | dram=NA | total=187.271 J | power=190.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=7 batches=27775 time=0.989 s | package=187.787 J | dram=NA | total=187.787 J | power=189.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=8 batches=27775 time=0.989 s | package=187.912 J | dram=NA | total=187.912 J | power=189.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=9 batches=27775 time=0.986 s | package=187.161 J | dram=NA | total=187.161 J | power=189.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=10 batches=27775 time=0.975 s | package=186.322 J | dram=NA | total=186.322 J | power=191.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=64000000 threads=4 rep=1 batches=54 time=1.012 s | package=93.051 J | dram=NA | total=93.051 J | power=92.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=2 batches=54 time=1.012 s | package=92.920 J | dram=NA | total=92.920 J | power=91.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=3 batches=54 time=1.012 s | package=92.706 J | dram=NA | total=92.706 J | power=91.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=4 batches=54 time=1.012 s | package=92.648 J | dram=NA | total=92.648 J | power=91.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=5 batches=54 time=1.013 s | package=92.558 J | dram=NA | total=92.558 J | power=91.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=6 batches=54 time=1.011 s | package=92.435 J | dram=NA | total=92.435 J | power=91.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=7 batches=54 time=1.011 s | package=92.440 J | dram=NA | total=92.440 J | power=91.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=8 batches=54 time=1.012 s | package=92.489 J | dram=NA | total=92.489 J | power=91.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=9 batches=54 time=1.012 s | package=92.517 J | dram=NA | total=92.517 J | power=91.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=10 batches=54 time=1.012 s | package=93.397 J | dram=NA | total=93.397 J | power=92.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=32000000 threads=2 rep=1 batches=88 time=1.006 s | package=82.211 J | dram=NA | total=82.211 J | power=81.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=2 batches=88 time=1.011 s | package=82.485 J | dram=NA | total=82.485 J | power=81.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=3 batches=88 time=1.010 s | package=82.432 J | dram=NA | total=82.432 J | power=81.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=4 batches=88 time=1.012 s | package=82.418 J | dram=NA | total=82.418 J | power=81.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=5 batches=88 time=1.012 s | package=82.442 J | dram=NA | total=82.442 J | power=81.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=6 batches=88 time=1.008 s | package=82.166 J | dram=NA | total=82.166 J | power=81.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=7 batches=88 time=1.011 s | package=82.366 J | dram=NA | total=82.366 J | power=81.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=8 batches=88 time=1.010 s | package=82.298 J | dram=NA | total=82.298 J | power=81.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=9 batches=88 time=1.011 s | package=82.403 J | dram=NA | total=82.403 J | power=81.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=2 rep=10 batches=88 time=1.011 s | package=82.348 J | dram=NA | total=82.348 J | power=81.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=256000000 threads=16 rep=1 batches=14 time=1.064 s | package=129.166 J | dram=NA | total=129.166 J | power=121.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=2 batches=14 time=1.065 s | package=129.277 J | dram=NA | total=129.277 J | power=121.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=3 batches=14 time=1.065 s | package=129.415 J | dram=NA | total=129.415 J | power=121.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=4 batches=14 time=1.065 s | package=129.464 J | dram=NA | total=129.464 J | power=121.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=5 batches=14 time=1.064 s | package=129.370 J | dram=NA | total=129.370 J | power=121.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=6 batches=14 time=1.065 s | package=129.430 J | dram=NA | total=129.430 J | power=121.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=7 batches=14 time=1.064 s | package=129.390 J | dram=NA | total=129.390 J | power=121.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=8 batches=14 time=1.064 s | package=129.366 J | dram=NA | total=129.366 J | power=121.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=9 batches=14 time=1.065 s | package=130.754 J | dram=NA | total=130.754 J | power=122.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=10 batches=14 time=1.064 s | package=133.736 J | dram=NA | total=133.736 J | power=125.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=1000000 threads=10 rep=1 batches=44554 time=1.009 s | package=170.091 J | dram=NA | total=170.091 J | power=168.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=2 batches=44554 time=1.005 s | package=169.717 J | dram=NA | total=169.717 J | power=168.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=3 batches=44554 time=1.004 s | package=169.893 J | dram=NA | total=169.893 J | power=169.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=4 batches=44554 time=1.010 s | package=170.340 J | dram=NA | total=170.340 J | power=168.7 W | runtime=in_range | checksum=OK
