STREAM | AMD Ryzen Threadripper 3970X 32-Core Processor | platform=AMD | session=stream_amd_20260721_095517_session4 | reps=10 | configs=81 | DRAM-RAPL=no
[STREAM] N=16000000 threads=4 rep=8 batches=209 time=1.003 s | package=93.463 J | dram=NA | total=93.463 J | power=93.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=9 batches=209 time=1.003 s | package=93.424 J | dram=NA | total=93.424 J | power=93.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=4 rep=10 batches=209 time=1.007 s | package=93.788 J | dram=NA | total=93.788 J | power=93.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=8000000 threads=16 rep=1 batches=7122 time=1.012 s | package=205.326 J | dram=NA | total=205.326 J | power=202.8 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=2 batches=7122 time=1.015 s | package=205.823 J | dram=NA | total=205.823 J | power=202.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=3 batches=7122 time=1.012 s | package=206.130 J | dram=NA | total=206.130 J | power=203.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=4 batches=7122 time=1.016 s | package=206.148 J | dram=NA | total=206.148 J | power=203.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=5 batches=7122 time=1.019 s | package=206.679 J | dram=NA | total=206.679 J | power=202.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=6 batches=7122 time=1.012 s | package=205.516 J | dram=NA | total=205.516 J | power=203.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=7 batches=7122 time=1.009 s | package=205.475 J | dram=NA | total=205.475 J | power=203.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=8 batches=7122 time=1.007 s | package=205.540 J | dram=NA | total=205.540 J | power=204.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=9 batches=7122 time=1.007 s | package=205.519 J | dram=NA | total=205.519 J | power=204.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=10 batches=7122 time=1.004 s | package=205.062 J | dram=NA | total=205.062 J | power=204.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=1000000 threads=20 rep=1 batches=44134 time=1.005 s | package=181.679 J | dram=NA | total=181.679 J | power=180.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=2 batches=44134 time=0.999 s | package=181.441 J | dram=NA | total=181.441 J | power=181.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=3 batches=44134 time=1.002 s | package=181.699 J | dram=NA | total=181.699 J | power=181.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=4 batches=44134 time=1.000 s | package=181.496 J | dram=NA | total=181.496 J | power=181.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=5 batches=44134 time=1.003 s | package=181.864 J | dram=NA | total=181.864 J | power=181.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=6 batches=44134 time=0.999 s | package=181.111 J | dram=NA | total=181.111 J | power=181.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=7 batches=44134 time=0.995 s | package=181.084 J | dram=NA | total=181.084 J | power=181.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=8 batches=44134 time=0.994 s | package=180.523 J | dram=NA | total=180.523 J | power=181.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=9 batches=44134 time=0.996 s | package=180.773 J | dram=NA | total=180.773 J | power=181.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=10 batches=44134 time=1.005 s | package=181.974 J | dram=NA | total=181.974 J | power=181.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=64000000 threads=16 rep=1 batches=52 time=1.002 s | package=126.892 J | dram=NA | total=126.892 J | power=126.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=2 batches=52 time=1.003 s | package=126.678 J | dram=NA | total=126.678 J | power=126.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=3 batches=52 time=1.003 s | package=126.597 J | dram=NA | total=126.597 J | power=126.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=4 batches=52 time=1.002 s | package=126.400 J | dram=NA | total=126.400 J | power=126.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=5 batches=52 time=1.003 s | package=126.325 J | dram=NA | total=126.325 J | power=126.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=6 batches=52 time=1.003 s | package=126.316 J | dram=NA | total=126.316 J | power=125.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=7 batches=52 time=1.003 s | package=126.304 J | dram=NA | total=126.304 J | power=125.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=8 batches=52 time=1.002 s | package=126.121 J | dram=NA | total=126.121 J | power=125.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=9 batches=52 time=1.003 s | package=126.256 J | dram=NA | total=126.256 J | power=125.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=16 rep=10 batches=52 time=1.003 s | package=126.179 J | dram=NA | total=126.179 J | power=125.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=16000000 threads=16 rep=1 batches=256 time=1.000 s | package=126.584 J | dram=NA | total=126.584 J | power=126.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=2 batches=256 time=1.000 s | package=126.608 J | dram=NA | total=126.608 J | power=126.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=3 batches=256 time=1.000 s | package=126.507 J | dram=NA | total=126.507 J | power=126.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=4 batches=256 time=1.000 s | package=126.629 J | dram=NA | total=126.629 J | power=126.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=5 batches=256 time=1.003 s | package=128.753 J | dram=NA | total=128.753 J | power=128.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=6 batches=256 time=1.000 s | package=128.597 J | dram=NA | total=128.597 J | power=128.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=7 batches=256 time=1.000 s | package=128.594 J | dram=NA | total=128.594 J | power=128.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=8 batches=256 time=1.000 s | package=128.539 J | dram=NA | total=128.539 J | power=128.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=9 batches=256 time=1.000 s | package=128.584 J | dram=NA | total=128.584 J | power=128.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=16 rep=10 batches=256 time=1.000 s | package=128.526 J | dram=NA | total=128.526 J | power=128.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=32 active=32
[STREAM] N=1000000 threads=32 rep=1 batches=34640 time=1.006 s | package=179.212 J | dram=NA | total=179.212 J | power=178.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=32 rep=2 batches=34640 time=1.007 s | package=179.414 J | dram=NA | total=179.414 J | power=178.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=32 rep=3 batches=34640 time=1.009 s | package=179.955 J | dram=NA | total=179.955 J | power=178.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=32 rep=4 batches=34640 time=1.010 s | package=180.047 J | dram=NA | total=180.047 J | power=178.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=32 rep=5 batches=34640 time=1.014 s | package=180.299 J | dram=NA | total=180.299 J | power=177.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=32 rep=6 batches=34640 time=1.014 s | package=180.359 J | dram=NA | total=180.359 J | power=177.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=32 rep=7 batches=34640 time=1.018 s | package=180.960 J | dram=NA | total=180.960 J | power=177.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=32 rep=8 batches=34640 time=1.018 s | package=180.904 J | dram=NA | total=180.904 J | power=177.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=32 rep=9 batches=34640 time=1.021 s | package=181.143 J | dram=NA | total=181.143 J | power=177.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=32 rep=10 batches=34640 time=1.019 s | package=181.034 J | dram=NA | total=181.034 J | power=177.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=1000000 threads=4 rep=1 batches=25992 time=0.999 s | package=123.732 J | dram=NA | total=123.732 J | power=123.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=2 batches=25992 time=0.994 s | package=123.102 J | dram=NA | total=123.102 J | power=123.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=3 batches=25992 time=0.969 s | package=120.374 J | dram=NA | total=120.374 J | power=124.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=4 batches=25992 time=0.965 s | package=120.027 J | dram=NA | total=120.027 J | power=124.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=5 batches=25992 time=0.963 s | package=119.982 J | dram=NA | total=119.982 J | power=124.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=6 batches=25992 time=0.977 s | package=119.804 J | dram=NA | total=119.804 J | power=122.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=7 batches=25992 time=0.984 s | package=119.596 J | dram=NA | total=119.596 J | power=121.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=8 batches=25992 time=0.987 s | package=119.753 J | dram=NA | total=119.753 J | power=121.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=9 batches=25992 time=0.968 s | package=118.411 J | dram=NA | total=118.411 J | power=122.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=10 batches=25992 time=0.968 s | package=118.582 J | dram=NA | total=118.582 J | power=122.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=128000000 threads=2 rep=1 batches=23 time=1.022 s | package=83.208 J | dram=NA | total=83.208 J | power=81.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=2 batches=23 time=1.024 s | package=83.230 J | dram=NA | total=83.230 J | power=81.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=3 batches=23 time=1.024 s | package=83.217 J | dram=NA | total=83.217 J | power=81.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=4 batches=23 time=1.024 s | package=83.183 J | dram=NA | total=83.183 J | power=81.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=5 batches=23 time=1.025 s | package=83.284 J | dram=NA | total=83.284 J | power=81.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=6 batches=23 time=1.024 s | package=83.148 J | dram=NA | total=83.148 J | power=81.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=7 batches=23 time=1.023 s | package=83.099 J | dram=NA | total=83.099 J | power=81.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=8 batches=23 time=1.024 s | package=83.088 J | dram=NA | total=83.088 J | power=81.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=9 batches=23 time=1.024 s | package=83.212 J | dram=NA | total=83.212 J | power=81.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=10 batches=23 time=1.023 s | package=83.088 J | dram=NA | total=83.088 J | power=81.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=1000000 threads=1 rep=1 batches=5437 time=0.999 s | package=72.316 J | dram=NA | total=72.316 J | power=72.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=2 batches=5437 time=1.002 s | package=72.512 J | dram=NA | total=72.512 J | power=72.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=3 batches=5437 time=0.994 s | package=71.994 J | dram=NA | total=71.994 J | power=72.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=4 batches=5437 time=0.995 s | package=72.047 J | dram=NA | total=72.047 J | power=72.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=5 batches=5437 time=0.990 s | package=71.794 J | dram=NA | total=71.794 J | power=72.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=6 batches=5437 time=0.985 s | package=71.342 J | dram=NA | total=71.342 J | power=72.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=7 batches=5437 time=0.986 s | package=71.503 J | dram=NA | total=71.503 J | power=72.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=8 batches=5437 time=0.983 s | package=71.188 J | dram=NA | total=71.188 J | power=72.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=9 batches=5437 time=0.980 s | package=71.020 J | dram=NA | total=71.020 J | power=72.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=1 rep=10 batches=5437 time=0.975 s | package=70.728 J | dram=NA | total=70.728 J | power=72.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=64000000 threads=2 rep=1 batches=45 time=1.018 s | package=82.515 J | dram=NA | total=82.515 J | power=81.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=2 batches=45 time=1.020 s | package=82.074 J | dram=NA | total=82.074 J | power=80.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=3 batches=45 time=1.017 s | package=81.899 J | dram=NA | total=81.899 J | power=80.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=4 batches=45 time=1.020 s | package=82.098 J | dram=NA | total=82.098 J | power=80.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=5 batches=45 time=1.019 s | package=82.033 J | dram=NA | total=82.033 J | power=80.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=6 batches=45 time=1.019 s | package=82.069 J | dram=NA | total=82.069 J | power=80.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=7 batches=45 time=1.020 s | package=82.156 J | dram=NA | total=82.156 J | power=80.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=8 batches=45 time=1.018 s | package=82.000 J | dram=NA | total=82.000 J | power=80.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=9 batches=45 time=1.018 s | package=81.990 J | dram=NA | total=81.990 J | power=80.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=10 batches=45 time=1.020 s | package=82.147 J | dram=NA | total=82.147 J | power=80.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=128000000 threads=20 rep=1 batches=24 time=1.022 s | package=124.739 J | dram=NA | total=124.739 J | power=122.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=2 batches=24 time=1.023 s | package=124.761 J | dram=NA | total=124.761 J | power=122.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=3 batches=24 time=1.024 s | package=124.947 J | dram=NA | total=124.947 J | power=122.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=4 batches=24 time=1.023 s | package=124.925 J | dram=NA | total=124.925 J | power=122.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=5 batches=24 time=1.023 s | package=125.102 J | dram=NA | total=125.102 J | power=122.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=6 batches=24 time=1.023 s | package=125.060 J | dram=NA | total=125.060 J | power=122.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=7 batches=24 time=1.023 s | package=125.039 J | dram=NA | total=125.039 J | power=122.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=8 batches=24 time=1.023 s | package=125.119 J | dram=NA | total=125.119 J | power=122.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=9 batches=24 time=1.023 s | package=125.046 J | dram=NA | total=125.046 J | power=122.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=10 batches=24 time=1.023 s | package=125.103 J | dram=NA | total=125.103 J | power=122.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=32 active=32
[STREAM] N=128000000 threads=32 rep=1 batches=26 time=1.011 s | package=154.926 J | dram=NA | total=154.926 J | power=153.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=32 rep=2 batches=26 time=1.011 s | package=155.022 J | dram=NA | total=155.022 J | power=153.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=32 rep=3 batches=26 time=1.011 s | package=154.993 J | dram=NA | total=154.993 J | power=153.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=32 rep=4 batches=26 time=1.011 s | package=154.954 J | dram=NA | total=154.954 J | power=153.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=32 rep=5 batches=26 time=1.011 s | package=154.894 J | dram=NA | total=154.894 J | power=153.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=32 rep=6 batches=26 time=1.011 s | package=154.884 J | dram=NA | total=154.884 J | power=153.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=32 rep=7 batches=26 time=1.011 s | package=154.849 J | dram=NA | total=154.849 J | power=153.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=32 rep=8 batches=26 time=1.011 s | package=154.900 J | dram=NA | total=154.900 J | power=153.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=32 rep=9 batches=26 time=1.011 s | package=155.030 J | dram=NA | total=155.030 J | power=153.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=32 rep=10 batches=26 time=1.011 s | package=154.961 J | dram=NA | total=154.961 J | power=153.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=256000000 threads=4 rep=1 batches=14 time=1.027 s | package=96.350 J | dram=NA | total=96.350 J | power=93.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=2 batches=14 time=1.028 s | package=95.482 J | dram=NA | total=95.482 J | power=92.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=3 batches=14 time=1.029 s | package=95.543 J | dram=NA | total=95.543 J | power=92.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=4 batches=14 time=1.028 s | package=95.444 J | dram=NA | total=95.444 J | power=92.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=5 batches=14 time=1.027 s | package=95.224 J | dram=NA | total=95.224 J | power=92.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=6 batches=14 time=1.029 s | package=95.558 J | dram=NA | total=95.558 J | power=92.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=7 batches=14 time=1.028 s | package=95.395 J | dram=NA | total=95.395 J | power=92.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=8 batches=14 time=1.027 s | package=95.114 J | dram=NA | total=95.114 J | power=92.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=9 batches=14 time=1.028 s | package=95.230 J | dram=NA | total=95.230 J | power=92.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=4 rep=10 batches=14 time=1.027 s | package=95.162 J | dram=NA | total=95.162 J | power=92.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=2000000 threads=20 rep=1 batches=34123 time=1.031 s | package=234.585 J | dram=NA | total=234.585 J | power=227.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=2 batches=34123 time=1.022 s | package=232.822 J | dram=NA | total=232.822 J | power=227.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=3 batches=34123 time=1.018 s | package=232.785 J | dram=NA | total=232.785 J | power=228.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=4 batches=34123 time=1.040 s | package=235.978 J | dram=NA | total=235.978 J | power=226.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=5 batches=34123 time=1.022 s | package=232.637 J | dram=NA | total=232.637 J | power=227.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=6 batches=34123 time=1.025 s | package=233.338 J | dram=NA | total=233.338 J | power=227.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=7 batches=34123 time=1.035 s | package=234.686 J | dram=NA | total=234.686 J | power=226.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=8 batches=34123 time=1.040 s | package=235.260 J | dram=NA | total=235.260 J | power=226.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=9 batches=34123 time=1.033 s | package=234.622 J | dram=NA | total=234.622 J | power=227.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=10 batches=34123 time=1.031 s | package=234.738 J | dram=NA | total=234.738 J | power=227.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=256000000 threads=16 rep=1 batches=14 time=1.064 s | package=136.964 J | dram=NA | total=136.964 J | power=128.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=2 batches=14 time=1.065 s | package=136.607 J | dram=NA | total=136.607 J | power=128.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=3 batches=14 time=1.065 s | package=136.640 J | dram=NA | total=136.640 J | power=128.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=4 batches=14 time=1.065 s | package=136.280 J | dram=NA | total=136.280 J | power=128.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=5 batches=14 time=1.064 s | package=136.560 J | dram=NA | total=136.560 J | power=128.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=6 batches=14 time=1.063 s | package=136.897 J | dram=NA | total=136.897 J | power=128.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=7 batches=14 time=1.064 s | package=136.972 J | dram=NA | total=136.972 J | power=128.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=8 batches=14 time=1.064 s | package=136.939 J | dram=NA | total=136.939 J | power=128.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=9 batches=14 time=1.063 s | package=136.846 J | dram=NA | total=136.846 J | power=128.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=10 batches=14 time=1.063 s | package=137.037 J | dram=NA | total=137.037 J | power=128.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=32 active=32
[STREAM] N=32000000 threads=32 rep=1 batches=102 time=1.003 s | package=153.675 J | dram=NA | total=153.675 J | power=153.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=2 batches=102 time=1.004 s | package=153.665 J | dram=NA | total=153.665 J | power=153.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=3 batches=102 time=1.004 s | package=153.789 J | dram=NA | total=153.789 J | power=153.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=4 batches=102 time=1.004 s | package=153.766 J | dram=NA | total=153.766 J | power=153.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=5 batches=102 time=1.003 s | package=153.844 J | dram=NA | total=153.844 J | power=153.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=6 batches=102 time=1.003 s | package=153.595 J | dram=NA | total=153.595 J | power=153.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=7 batches=102 time=1.004 s | package=153.619 J | dram=NA | total=153.619 J | power=153.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=8 batches=102 time=1.004 s | package=154.020 J | dram=NA | total=154.020 J | power=153.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=9 batches=102 time=1.004 s | package=153.672 J | dram=NA | total=153.672 J | power=153.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=10 batches=102 time=1.003 s | package=154.034 J | dram=NA | total=154.034 J | power=153.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=32000000 threads=8 rep=1 batches=105 time=1.004 s | package=126.153 J | dram=NA | total=126.153 J | power=125.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=2 batches=105 time=1.005 s | package=126.271 J | dram=NA | total=126.271 J | power=125.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=3 batches=105 time=1.004 s | package=126.091 J | dram=NA | total=126.091 J | power=125.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=4 batches=105 time=1.005 s | package=126.053 J | dram=NA | total=126.053 J | power=125.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=5 batches=105 time=1.005 s | package=125.957 J | dram=NA | total=125.957 J | power=125.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=6 batches=105 time=1.004 s | package=125.797 J | dram=NA | total=125.797 J | power=125.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=7 batches=105 time=1.005 s | package=125.846 J | dram=NA | total=125.846 J | power=125.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=8 batches=105 time=1.006 s | package=126.096 J | dram=NA | total=126.096 J | power=125.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=9 batches=105 time=1.004 s | package=125.851 J | dram=NA | total=125.851 J | power=125.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=8 rep=10 batches=105 time=1.006 s | package=125.912 J | dram=NA | total=125.912 J | power=125.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=64 active=64
[STREAM] N=4000000 threads=64 rep=1 batches=15155 time=1.001 s | package=240.927 J | dram=NA | total=240.927 J | power=240.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=2 batches=15155 time=1.002 s | package=241.312 J | dram=NA | total=241.312 J | power=240.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=3 batches=15155 time=1.003 s | package=241.730 J | dram=NA | total=241.730 J | power=241.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=4 batches=15155 time=1.005 s | package=241.965 J | dram=NA | total=241.965 J | power=240.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=5 batches=15155 time=1.007 s | package=242.158 J | dram=NA | total=242.158 J | power=240.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=64 rep=6 batches=15155 time=1.006 s | package=242.560 J | dram=NA | total=242.560 J | power=241.2 W | runtime=in_range | checksum=OK
