STREAM | AMD Ryzen Threadripper 3970X 32-Core Processor | platform=AMD | session=stream_amd_20260721_095517_session1 | reps=10 | configs=81 | DRAM-RAPL=no
[STREAM] N=256000000 threads=64 rep=9 batches=13 time=1.020 s | package=161.551 J | dram=NA | total=161.551 J | power=158.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=64 rep=10 batches=13 time=1.020 s | package=161.510 J | dram=NA | total=161.510 J | power=158.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=2000000 threads=4 rep=1 batches=14501 time=1.009 s | package=126.569 J | dram=NA | total=126.569 J | power=125.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=2 batches=14501 time=1.017 s | package=126.916 J | dram=NA | total=126.916 J | power=124.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=3 batches=14501 time=1.012 s | package=126.708 J | dram=NA | total=126.708 J | power=125.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=4 batches=14501 time=1.017 s | package=127.017 J | dram=NA | total=127.017 J | power=124.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=5 batches=14501 time=1.000 s | package=125.621 J | dram=NA | total=125.621 J | power=125.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=6 batches=14501 time=0.993 s | package=124.884 J | dram=NA | total=124.884 J | power=125.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=7 batches=14501 time=0.986 s | package=124.499 J | dram=NA | total=124.499 J | power=126.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=8 batches=14501 time=0.989 s | package=124.914 J | dram=NA | total=124.914 J | power=126.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=9 batches=14501 time=0.982 s | package=124.252 J | dram=NA | total=124.252 J | power=126.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=4 rep=10 batches=14501 time=0.976 s | package=123.970 J | dram=NA | total=123.970 J | power=127.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=8000000 threads=10 rep=1 batches=1798 time=1.001 s | package=115.686 J | dram=NA | total=115.686 J | power=115.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=2 batches=1798 time=1.001 s | package=115.825 J | dram=NA | total=115.825 J | power=115.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=3 batches=1798 time=1.001 s | package=115.855 J | dram=NA | total=115.855 J | power=115.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=4 batches=1798 time=1.003 s | package=116.060 J | dram=NA | total=116.060 J | power=115.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=5 batches=1798 time=1.001 s | package=116.056 J | dram=NA | total=116.056 J | power=115.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=6 batches=1798 time=1.001 s | package=115.978 J | dram=NA | total=115.978 J | power=115.8 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=7 batches=1798 time=1.001 s | package=116.090 J | dram=NA | total=116.090 J | power=115.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=8 batches=1798 time=1.001 s | package=116.009 J | dram=NA | total=116.009 J | power=115.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=9 batches=1798 time=1.001 s | package=115.982 J | dram=NA | total=115.982 J | power=115.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=10 rep=10 batches=1798 time=1.004 s | package=116.277 J | dram=NA | total=116.277 J | power=115.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=32000000 threads=16 rep=1 batches=103 time=1.003 s | package=123.976 J | dram=NA | total=123.976 J | power=123.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=2 batches=103 time=1.004 s | package=123.991 J | dram=NA | total=123.991 J | power=123.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=3 batches=103 time=1.004 s | package=124.109 J | dram=NA | total=124.109 J | power=123.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=4 batches=103 time=1.004 s | package=124.135 J | dram=NA | total=124.135 J | power=123.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=5 batches=103 time=1.004 s | package=124.125 J | dram=NA | total=124.125 J | power=123.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=6 batches=103 time=1.004 s | package=125.075 J | dram=NA | total=125.075 J | power=124.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=7 batches=103 time=1.004 s | package=126.214 J | dram=NA | total=126.214 J | power=125.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=8 batches=103 time=1.003 s | package=126.031 J | dram=NA | total=126.031 J | power=125.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=9 batches=103 time=1.004 s | package=126.132 J | dram=NA | total=126.132 J | power=125.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=10 batches=103 time=1.004 s | package=126.078 J | dram=NA | total=126.078 J | power=125.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=64 active=64
[STREAM] N=32000000 threads=64 rep=1 batches=101 time=1.009 s | package=158.936 J | dram=NA | total=158.936 J | power=157.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=64 rep=2 batches=101 time=1.011 s | package=159.217 J | dram=NA | total=159.217 J | power=157.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=64 rep=3 batches=101 time=1.011 s | package=159.467 J | dram=NA | total=159.467 J | power=157.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=64 rep=4 batches=101 time=1.011 s | package=159.511 J | dram=NA | total=159.511 J | power=157.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=64 rep=5 batches=101 time=1.011 s | package=159.479 J | dram=NA | total=159.479 J | power=157.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=64 rep=6 batches=101 time=1.010 s | package=159.513 J | dram=NA | total=159.513 J | power=157.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=64 rep=7 batches=101 time=1.011 s | package=159.771 J | dram=NA | total=159.771 J | power=158.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=64 rep=8 batches=101 time=1.011 s | package=159.659 J | dram=NA | total=159.659 J | power=158.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=64 rep=9 batches=101 time=1.010 s | package=159.893 J | dram=NA | total=159.893 J | power=158.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=64 rep=10 batches=101 time=1.010 s | package=159.701 J | dram=NA | total=159.701 J | power=158.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=128000000 threads=16 rep=1 batches=27 time=1.032 s | package=139.608 J | dram=NA | total=139.608 J | power=135.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=2 batches=27 time=1.033 s | package=139.574 J | dram=NA | total=139.574 J | power=135.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=3 batches=27 time=1.033 s | package=139.552 J | dram=NA | total=139.552 J | power=135.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=4 batches=27 time=1.033 s | package=139.520 J | dram=NA | total=139.520 J | power=135.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=5 batches=27 time=1.033 s | package=139.537 J | dram=NA | total=139.537 J | power=135.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=6 batches=27 time=1.032 s | package=139.562 J | dram=NA | total=139.562 J | power=135.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=7 batches=27 time=1.032 s | package=139.299 J | dram=NA | total=139.299 J | power=134.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=8 batches=27 time=1.032 s | package=139.295 J | dram=NA | total=139.295 J | power=134.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=9 batches=27 time=1.032 s | package=139.305 J | dram=NA | total=139.305 J | power=135.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=10 batches=27 time=1.033 s | package=139.316 J | dram=NA | total=139.316 J | power=134.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=16000000 threads=10 rep=1 batches=283 time=1.000 s | package=117.430 J | dram=NA | total=117.430 J | power=117.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=2 batches=283 time=1.005 s | package=118.900 J | dram=NA | total=118.900 J | power=118.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=3 batches=283 time=1.003 s | package=118.421 J | dram=NA | total=118.421 J | power=118.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=4 batches=283 time=1.002 s | package=118.258 J | dram=NA | total=118.258 J | power=118.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=5 batches=283 time=1.001 s | package=118.066 J | dram=NA | total=118.066 J | power=118.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=6 batches=283 time=1.000 s | package=118.017 J | dram=NA | total=118.017 J | power=118.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=7 batches=283 time=1.001 s | package=118.165 J | dram=NA | total=118.165 J | power=118.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=8 batches=283 time=1.000 s | package=118.049 J | dram=NA | total=118.049 J | power=118.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=9 batches=283 time=1.000 s | package=117.870 J | dram=NA | total=117.870 J | power=117.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=10 rep=10 batches=283 time=1.000 s | package=117.841 J | dram=NA | total=117.841 J | power=117.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=4000000 threads=8 rep=1 batches=14160 time=1.021 s | package=188.116 J | dram=NA | total=188.116 J | power=184.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=2 batches=14160 time=1.006 s | package=186.339 J | dram=NA | total=186.339 J | power=185.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=3 batches=14160 time=1.014 s | package=187.329 J | dram=NA | total=187.329 J | power=184.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=4 batches=14160 time=1.016 s | package=187.482 J | dram=NA | total=187.482 J | power=184.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=5 batches=14160 time=1.019 s | package=187.847 J | dram=NA | total=187.847 J | power=184.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=6 batches=14160 time=1.028 s | package=188.836 J | dram=NA | total=188.836 J | power=183.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=7 batches=14160 time=1.034 s | package=189.035 J | dram=NA | total=189.035 J | power=182.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=8 batches=14160 time=1.027 s | package=188.680 J | dram=NA | total=188.680 J | power=183.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=9 batches=14160 time=1.025 s | package=188.139 J | dram=NA | total=188.139 J | power=183.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=8 rep=10 batches=14160 time=1.017 s | package=187.505 J | dram=NA | total=187.505 J | power=184.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=64 active=64
[STREAM] N=1000000 threads=64 rep=1 batches=17882 time=1.001 s | package=166.837 J | dram=NA | total=166.837 J | power=166.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=64 rep=2 batches=17882 time=1.005 s | package=167.306 J | dram=NA | total=167.306 J | power=166.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=64 rep=3 batches=17882 time=1.003 s | package=167.096 J | dram=NA | total=167.096 J | power=166.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=64 rep=4 batches=17882 time=1.038 s | package=170.782 J | dram=NA | total=170.782 J | power=164.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=64 rep=5 batches=17882 time=1.036 s | package=170.379 J | dram=NA | total=170.379 J | power=164.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=64 rep=6 batches=17882 time=1.037 s | package=170.425 J | dram=NA | total=170.425 J | power=164.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=64 rep=7 batches=17882 time=1.038 s | package=170.545 J | dram=NA | total=170.545 J | power=164.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=64 rep=8 batches=17882 time=1.044 s | package=171.327 J | dram=NA | total=171.327 J | power=164.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=64 rep=9 batches=17882 time=1.044 s | package=171.373 J | dram=NA | total=171.373 J | power=164.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=64 rep=10 batches=17882 time=1.046 s | package=171.580 J | dram=NA | total=171.580 J | power=164.0 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=2000000 threads=10 rep=1 batches=27535 time=1.003 s | package=189.550 J | dram=NA | total=189.550 J | power=188.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=2 batches=27535 time=0.994 s | package=188.065 J | dram=NA | total=188.065 J | power=189.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=3 batches=27535 time=0.983 s | package=186.941 J | dram=NA | total=186.941 J | power=190.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=4 batches=27535 time=0.982 s | package=186.630 J | dram=NA | total=186.630 J | power=190.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=5 batches=27535 time=0.982 s | package=186.916 J | dram=NA | total=186.916 J | power=190.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=6 batches=27535 time=0.980 s | package=187.167 J | dram=NA | total=187.167 J | power=191.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=7 batches=27535 time=0.986 s | package=187.880 J | dram=NA | total=187.880 J | power=190.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=8 batches=27535 time=0.988 s | package=187.372 J | dram=NA | total=187.372 J | power=189.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=9 batches=27535 time=0.984 s | package=186.888 J | dram=NA | total=186.888 J | power=190.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=10 rep=10 batches=27535 time=0.988 s | package=187.238 J | dram=NA | total=187.238 J | power=189.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=32 active=32
[STREAM] N=32000000 threads=32 rep=1 batches=102 time=1.004 s | package=153.551 J | dram=NA | total=153.551 J | power=152.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=2 batches=102 time=1.005 s | package=153.559 J | dram=NA | total=153.559 J | power=152.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=3 batches=102 time=1.005 s | package=153.416 J | dram=NA | total=153.416 J | power=152.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=4 batches=102 time=1.005 s | package=153.660 J | dram=NA | total=153.660 J | power=152.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=5 batches=102 time=1.005 s | package=153.171 J | dram=NA | total=153.171 J | power=152.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=6 batches=102 time=1.004 s | package=153.114 J | dram=NA | total=153.114 J | power=152.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=7 batches=102 time=1.004 s | package=153.120 J | dram=NA | total=153.120 J | power=152.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=8 batches=102 time=1.005 s | package=153.424 J | dram=NA | total=153.424 J | power=152.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=9 batches=102 time=1.005 s | package=153.611 J | dram=NA | total=153.611 J | power=152.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=32 rep=10 batches=102 time=1.005 s | package=153.230 J | dram=NA | total=153.230 J | power=152.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=64 active=64
[STREAM] N=64000000 threads=64 rep=1 batches=51 time=1.012 s | package=160.322 J | dram=NA | total=160.322 J | power=158.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=2 batches=51 time=1.012 s | package=160.296 J | dram=NA | total=160.296 J | power=158.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=3 batches=51 time=1.012 s | package=160.308 J | dram=NA | total=160.308 J | power=158.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=4 batches=51 time=1.012 s | package=160.417 J | dram=NA | total=160.417 J | power=158.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=5 batches=51 time=1.012 s | package=160.349 J | dram=NA | total=160.349 J | power=158.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=6 batches=51 time=1.012 s | package=160.431 J | dram=NA | total=160.431 J | power=158.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=7 batches=51 time=1.012 s | package=160.413 J | dram=NA | total=160.413 J | power=158.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=8 batches=51 time=1.012 s | package=160.186 J | dram=NA | total=160.186 J | power=158.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=9 batches=51 time=1.012 s | package=160.270 J | dram=NA | total=160.270 J | power=158.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=64 rep=10 batches=51 time=1.014 s | package=160.294 J | dram=NA | total=160.294 J | power=158.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=128000000 threads=8 rep=1 batches=27 time=1.012 s | package=126.758 J | dram=NA | total=126.758 J | power=125.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=2 batches=27 time=1.012 s | package=126.899 J | dram=NA | total=126.899 J | power=125.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=3 batches=27 time=1.011 s | package=126.698 J | dram=NA | total=126.698 J | power=125.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=4 batches=27 time=1.012 s | package=126.628 J | dram=NA | total=126.628 J | power=125.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=5 batches=27 time=1.011 s | package=126.616 J | dram=NA | total=126.616 J | power=125.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=6 batches=27 time=1.011 s | package=126.424 J | dram=NA | total=126.424 J | power=125.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=7 batches=27 time=1.011 s | package=126.542 J | dram=NA | total=126.542 J | power=125.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=8 batches=27 time=1.012 s | package=126.570 J | dram=NA | total=126.570 J | power=125.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=9 batches=27 time=1.012 s | package=126.293 J | dram=NA | total=126.293 J | power=124.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=10 batches=27 time=1.012 s | package=126.687 J | dram=NA | total=126.687 J | power=125.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=64000000 threads=20 rep=1 batches=47 time=1.004 s | package=127.304 J | dram=NA | total=127.304 J | power=126.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=2 batches=47 time=1.004 s | package=127.222 J | dram=NA | total=127.222 J | power=126.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=3 batches=47 time=1.004 s | package=127.261 J | dram=NA | total=127.261 J | power=126.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=4 batches=47 time=1.004 s | package=128.351 J | dram=NA | total=128.351 J | power=127.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=5 batches=47 time=1.004 s | package=129.065 J | dram=NA | total=129.065 J | power=128.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=6 batches=47 time=1.004 s | package=128.966 J | dram=NA | total=128.966 J | power=128.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=7 batches=47 time=1.004 s | package=128.874 J | dram=NA | total=128.874 J | power=128.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=8 batches=47 time=1.004 s | package=129.009 J | dram=NA | total=129.009 J | power=128.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=9 batches=47 time=1.004 s | package=129.006 J | dram=NA | total=129.006 J | power=128.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=10 batches=47 time=1.004 s | package=128.824 J | dram=NA | total=128.824 J | power=128.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=1000000 threads=8 rep=1 batches=41271 time=1.011 s | package=160.278 J | dram=NA | total=160.278 J | power=158.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=2 batches=41271 time=1.017 s | package=160.791 J | dram=NA | total=160.791 J | power=158.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=3 batches=41271 time=1.008 s | package=159.753 J | dram=NA | total=159.753 J | power=158.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=4 batches=41271 time=1.011 s | package=160.139 J | dram=NA | total=160.139 J | power=158.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=5 batches=41271 time=1.010 s | package=160.620 J | dram=NA | total=160.620 J | power=159.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=6 batches=41271 time=1.007 s | package=159.784 J | dram=NA | total=159.784 J | power=158.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=7 batches=41271 time=1.010 s | package=160.375 J | dram=NA | total=160.375 J | power=158.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=8 batches=41271 time=1.008 s | package=159.836 J | dram=NA | total=159.836 J | power=158.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=9 batches=41271 time=1.014 s | package=160.627 J | dram=NA | total=160.627 J | power=158.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=8 rep=10 batches=41271 time=0.991 s | package=157.958 J | dram=NA | total=157.958 J | power=159.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=32000000 threads=10 rep=1 batches=104 time=1.009 s | package=109.291 J | dram=NA | total=109.291 J | power=108.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=2 batches=104 time=1.009 s | package=109.203 J | dram=NA | total=109.203 J | power=108.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=3 batches=104 time=1.009 s | package=109.148 J | dram=NA | total=109.148 J | power=108.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=4 batches=104 time=1.009 s | package=109.223 J | dram=NA | total=109.223 J | power=108.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=5 batches=104 time=1.009 s | package=109.064 J | dram=NA | total=109.064 J | power=108.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=6 batches=104 time=1.009 s | package=109.001 J | dram=NA | total=109.001 J | power=108.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=7 batches=104 time=1.008 s | package=109.137 J | dram=NA | total=109.137 J | power=108.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=8 batches=104 time=1.008 s | package=109.156 J | dram=NA | total=109.156 J | power=108.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=9 batches=104 time=1.009 s | package=109.172 J | dram=NA | total=109.172 J | power=108.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=10 batches=104 time=1.010 s | package=109.118 J | dram=NA | total=109.118 J | power=108.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=1000000 threads=16 rep=1 batches=46016 time=1.026 s | package=181.780 J | dram=NA | total=181.780 J | power=177.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=2 batches=46016 time=1.013 s | package=180.360 J | dram=NA | total=180.360 J | power=178.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=3 batches=46016 time=1.007 s | package=179.519 J | dram=NA | total=179.519 J | power=178.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=4 batches=46016 time=1.010 s | package=179.805 J | dram=NA | total=179.805 J | power=178.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=5 batches=46016 time=1.010 s | package=179.623 J | dram=NA | total=179.623 J | power=177.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=6 batches=46016 time=1.015 s | package=181.087 J | dram=NA | total=181.087 J | power=178.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=7 batches=46016 time=1.014 s | package=180.424 J | dram=NA | total=180.424 J | power=177.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=8 batches=46016 time=1.000 s | package=178.491 J | dram=NA | total=178.491 J | power=178.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=9 batches=46016 time=1.003 s | package=179.081 J | dram=NA | total=179.081 J | power=178.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=10 batches=46016 time=1.011 s | package=180.043 J | dram=NA | total=180.043 J | power=178.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=4000000 threads=16 rep=1 batches=21764 time=1.013 s | package=258.422 J | dram=NA | total=258.422 J | power=255.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=2 batches=21764 time=1.014 s | package=258.524 J | dram=NA | total=258.524 J | power=254.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=3 batches=21764 time=1.010 s | package=257.690 J | dram=NA | total=257.690 J | power=255.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=4 batches=21764 time=1.016 s | package=258.445 J | dram=NA | total=258.445 J | power=254.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=5 batches=21764 time=1.009 s | package=257.756 J | dram=NA | total=257.756 J | power=255.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=6 batches=21764 time=1.013 s | package=258.022 J | dram=NA | total=258.022 J | power=254.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=7 batches=21764 time=1.016 s | package=258.713 J | dram=NA | total=258.713 J | power=254.7 W | runtime=in_range | checksum=OK
