STREAM | AMD Ryzen Threadripper 3970X 32-Core Processor | platform=AMD | session=stream_amd_20260721_095517_session2 | reps=10 | configs=81 | DRAM-RAPL=no
[STREAM] N=128000000 threads=20 rep=9 batches=24 time=1.022 s | package=127.159 J | dram=NA | total=127.159 J | power=124.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=10 batches=24 time=1.023 s | package=127.210 J | dram=NA | total=127.210 J | power=124.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=2000000 threads=8 rep=1 batches=24879 time=1.019 s | package=175.900 J | dram=NA | total=175.900 J | power=172.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=2 batches=24879 time=1.019 s | package=175.780 J | dram=NA | total=175.780 J | power=172.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=3 batches=24879 time=1.030 s | package=177.833 J | dram=NA | total=177.833 J | power=172.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=4 batches=24879 time=1.023 s | package=176.504 J | dram=NA | total=176.504 J | power=172.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=5 batches=24879 time=1.023 s | package=176.297 J | dram=NA | total=176.297 J | power=172.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=6 batches=24879 time=1.004 s | package=174.369 J | dram=NA | total=174.369 J | power=173.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=7 batches=24879 time=1.018 s | package=175.560 J | dram=NA | total=175.560 J | power=172.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=8 batches=24879 time=1.005 s | package=174.382 J | dram=NA | total=174.382 J | power=173.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=9 batches=24879 time=1.010 s | package=174.932 J | dram=NA | total=174.932 J | power=173.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=8 rep=10 batches=24879 time=1.011 s | package=174.822 J | dram=NA | total=174.822 J | power=172.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=1000000 threads=20 rep=1 batches=46726 time=1.031 s | package=189.341 J | dram=NA | total=189.341 J | power=183.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=2 batches=46726 time=1.018 s | package=186.949 J | dram=NA | total=186.949 J | power=183.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=3 batches=46726 time=1.027 s | package=188.160 J | dram=NA | total=188.160 J | power=183.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=4 batches=46726 time=1.018 s | package=186.918 J | dram=NA | total=186.918 J | power=183.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=5 batches=46726 time=1.032 s | package=188.506 J | dram=NA | total=188.506 J | power=182.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=6 batches=46726 time=1.019 s | package=187.066 J | dram=NA | total=187.066 J | power=183.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=7 batches=46726 time=1.022 s | package=187.493 J | dram=NA | total=187.493 J | power=183.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=8 batches=46726 time=1.023 s | package=187.360 J | dram=NA | total=187.360 J | power=183.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=9 batches=46726 time=1.031 s | package=188.567 J | dram=NA | total=188.567 J | power=182.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=10 batches=46726 time=1.025 s | package=187.956 J | dram=NA | total=187.956 J | power=183.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=64 active=64
[STREAM] N=128000000 threads=64 rep=1 batches=26 time=1.025 s | package=163.313 J | dram=NA | total=163.313 J | power=159.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=64 rep=2 batches=26 time=1.025 s | package=163.370 J | dram=NA | total=163.370 J | power=159.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=64 rep=3 batches=26 time=1.026 s | package=163.388 J | dram=NA | total=163.388 J | power=159.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=64 rep=4 batches=26 time=1.026 s | package=163.411 J | dram=NA | total=163.411 J | power=159.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=64 rep=5 batches=26 time=1.025 s | package=163.291 J | dram=NA | total=163.291 J | power=159.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=64 rep=6 batches=26 time=1.025 s | package=163.431 J | dram=NA | total=163.431 J | power=159.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=64 rep=7 batches=26 time=1.025 s | package=163.323 J | dram=NA | total=163.323 J | power=159.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=64 rep=8 batches=26 time=1.025 s | package=163.387 J | dram=NA | total=163.387 J | power=159.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=64 rep=9 batches=26 time=1.025 s | package=163.380 J | dram=NA | total=163.380 J | power=159.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=64 rep=10 batches=26 time=1.027 s | package=163.670 J | dram=NA | total=163.670 J | power=159.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=64000000 threads=20 rep=1 batches=47 time=1.006 s | package=135.544 J | dram=NA | total=135.544 J | power=134.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=2 batches=47 time=1.006 s | package=135.223 J | dram=NA | total=135.223 J | power=134.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=3 batches=47 time=1.005 s | package=135.192 J | dram=NA | total=135.192 J | power=134.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=4 batches=47 time=1.006 s | package=134.474 J | dram=NA | total=134.474 J | power=133.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=5 batches=47 time=1.006 s | package=134.656 J | dram=NA | total=134.656 J | power=133.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=6 batches=47 time=1.006 s | package=134.682 J | dram=NA | total=134.682 J | power=133.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=7 batches=47 time=1.006 s | package=134.731 J | dram=NA | total=134.731 J | power=133.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=8 batches=47 time=1.006 s | package=134.882 J | dram=NA | total=134.882 J | power=134.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=9 batches=47 time=1.006 s | package=135.049 J | dram=NA | total=135.049 J | power=134.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=20 rep=10 batches=47 time=1.006 s | package=135.022 J | dram=NA | total=135.022 J | power=134.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=8000000 threads=20 rep=1 batches=1511 time=1.001 s | package=126.293 J | dram=NA | total=126.293 J | power=126.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=2 batches=1511 time=1.001 s | package=126.389 J | dram=NA | total=126.389 J | power=126.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=3 batches=1511 time=1.003 s | package=126.315 J | dram=NA | total=126.315 J | power=126.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=4 batches=1511 time=1.002 s | package=126.441 J | dram=NA | total=126.441 J | power=126.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=5 batches=1511 time=1.001 s | package=126.261 J | dram=NA | total=126.261 J | power=126.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=6 batches=1511 time=1.002 s | package=126.066 J | dram=NA | total=126.066 J | power=125.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=7 batches=1511 time=1.001 s | package=126.076 J | dram=NA | total=126.076 J | power=125.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=8 batches=1511 time=1.001 s | package=126.197 J | dram=NA | total=126.197 J | power=126.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=9 batches=1511 time=1.001 s | package=126.025 J | dram=NA | total=126.025 J | power=125.8 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=10 batches=1511 time=1.001 s | package=126.005 J | dram=NA | total=126.005 J | power=125.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=4000000 threads=10 rep=1 batches=14263 time=1.005 s | package=194.311 J | dram=NA | total=194.311 J | power=193.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=2 batches=14263 time=1.000 s | package=193.830 J | dram=NA | total=193.830 J | power=193.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=3 batches=14263 time=1.000 s | package=193.644 J | dram=NA | total=193.644 J | power=193.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=4 batches=14263 time=0.997 s | package=193.147 J | dram=NA | total=193.147 J | power=193.8 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=5 batches=14263 time=0.998 s | package=193.363 J | dram=NA | total=193.363 J | power=193.7 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=6 batches=14263 time=1.002 s | package=193.456 J | dram=NA | total=193.456 J | power=193.1 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=7 batches=14263 time=0.997 s | package=193.287 J | dram=NA | total=193.287 J | power=194.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=8 batches=14263 time=0.998 s | package=193.227 J | dram=NA | total=193.227 J | power=193.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=9 batches=14263 time=1.001 s | package=193.385 J | dram=NA | total=193.385 J | power=193.2 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=10 rep=10 batches=14263 time=1.008 s | package=193.895 J | dram=NA | total=193.895 J | power=192.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=256000000 threads=8 rep=1 batches=14 time=1.040 s | package=113.333 J | dram=NA | total=113.333 J | power=109.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=2 batches=14 time=1.041 s | package=113.459 J | dram=NA | total=113.459 J | power=109.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=3 batches=14 time=1.041 s | package=113.210 J | dram=NA | total=113.210 J | power=108.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=4 batches=14 time=1.041 s | package=113.188 J | dram=NA | total=113.188 J | power=108.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=5 batches=14 time=1.041 s | package=113.174 J | dram=NA | total=113.174 J | power=108.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=6 batches=14 time=1.041 s | package=113.065 J | dram=NA | total=113.065 J | power=108.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=7 batches=14 time=1.041 s | package=112.973 J | dram=NA | total=112.973 J | power=108.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=8 batches=14 time=1.041 s | package=112.979 J | dram=NA | total=112.979 J | power=108.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=9 batches=14 time=1.040 s | package=112.910 J | dram=NA | total=112.910 J | power=108.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=8 rep=10 batches=14 time=1.041 s | package=112.997 J | dram=NA | total=112.997 J | power=108.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=16000000 threads=2 rep=1 batches=170 time=1.005 s | package=80.717 J | dram=NA | total=80.717 J | power=80.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=2 batches=170 time=1.004 s | package=80.823 J | dram=NA | total=80.823 J | power=80.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=3 batches=170 time=1.008 s | package=80.892 J | dram=NA | total=80.892 J | power=80.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=4 batches=170 time=1.007 s | package=80.853 J | dram=NA | total=80.853 J | power=80.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=5 batches=170 time=1.007 s | package=80.797 J | dram=NA | total=80.797 J | power=80.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=6 batches=170 time=1.004 s | package=80.727 J | dram=NA | total=80.727 J | power=80.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=7 batches=170 time=1.005 s | package=80.490 J | dram=NA | total=80.490 J | power=80.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=8 batches=170 time=1.003 s | package=80.343 J | dram=NA | total=80.343 J | power=80.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=9 batches=170 time=1.005 s | package=80.793 J | dram=NA | total=80.793 J | power=80.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=10 batches=170 time=1.005 s | package=80.636 J | dram=NA | total=80.636 J | power=80.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=32 active=32
[STREAM] N=2000000 threads=32 rep=1 batches=29322 time=1.017 s | package=223.426 J | dram=NA | total=223.426 J | power=219.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=2 batches=29322 time=1.005 s | package=221.082 J | dram=NA | total=221.082 J | power=219.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=3 batches=29322 time=0.999 s | package=219.981 J | dram=NA | total=219.981 J | power=220.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=4 batches=29322 time=1.005 s | package=221.037 J | dram=NA | total=221.037 J | power=219.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=5 batches=29322 time=1.004 s | package=221.525 J | dram=NA | total=221.525 J | power=220.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=6 batches=29322 time=0.999 s | package=221.130 J | dram=NA | total=221.130 J | power=221.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=7 batches=29322 time=0.993 s | package=220.479 J | dram=NA | total=220.479 J | power=221.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=8 batches=29322 time=1.006 s | package=222.242 J | dram=NA | total=222.242 J | power=220.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=9 batches=29322 time=0.992 s | package=220.034 J | dram=NA | total=220.034 J | power=221.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=32 rep=10 batches=29322 time=1.000 s | package=221.432 J | dram=NA | total=221.432 J | power=221.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=128000000 threads=8 rep=1 batches=27 time=1.011 s | package=129.432 J | dram=NA | total=129.432 J | power=128.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=2 batches=27 time=1.012 s | package=129.154 J | dram=NA | total=129.154 J | power=127.6 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=3 batches=27 time=1.012 s | package=128.722 J | dram=NA | total=128.722 J | power=127.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=4 batches=27 time=1.013 s | package=128.507 J | dram=NA | total=128.507 J | power=126.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=5 batches=27 time=1.012 s | package=128.252 J | dram=NA | total=128.252 J | power=126.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=6 batches=27 time=1.012 s | package=128.181 J | dram=NA | total=128.181 J | power=126.6 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=7 batches=27 time=1.012 s | package=127.943 J | dram=NA | total=127.943 J | power=126.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=8 batches=27 time=1.012 s | package=127.996 J | dram=NA | total=127.996 J | power=126.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=9 batches=27 time=1.013 s | package=128.033 J | dram=NA | total=128.033 J | power=126.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=10 batches=27 time=1.013 s | package=127.932 J | dram=NA | total=127.932 J | power=126.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=8000000 threads=8 rep=1 batches=4698 time=1.004 s | package=164.012 J | dram=NA | total=164.012 J | power=163.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=2 batches=4698 time=1.004 s | package=164.270 J | dram=NA | total=164.270 J | power=163.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=3 batches=4698 time=1.006 s | package=163.804 J | dram=NA | total=163.804 J | power=162.8 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=4 batches=4698 time=1.012 s | package=162.998 J | dram=NA | total=162.998 J | power=161.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=5 batches=4698 time=1.017 s | package=163.766 J | dram=NA | total=163.766 J | power=161.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=6 batches=4698 time=1.019 s | package=164.018 J | dram=NA | total=164.018 J | power=160.9 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=7 batches=4698 time=1.025 s | package=164.731 J | dram=NA | total=164.731 J | power=160.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=8 batches=4698 time=1.030 s | package=165.261 J | dram=NA | total=165.261 J | power=160.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=9 batches=4698 time=1.018 s | package=164.085 J | dram=NA | total=164.085 J | power=161.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=10 batches=4698 time=1.010 s | package=162.757 J | dram=NA | total=162.757 J | power=161.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=32 active=32
[STREAM] N=8000000 threads=32 rep=1 batches=11974 time=1.011 s | package=274.063 J | dram=NA | total=274.063 J | power=271.1 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=32 rep=2 batches=11974 time=1.018 s | package=278.833 J | dram=NA | total=278.833 J | power=273.8 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=32 rep=3 batches=11974 time=1.017 s | package=275.963 J | dram=NA | total=275.963 J | power=271.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=32 rep=4 batches=11974 time=1.012 s | package=275.860 J | dram=NA | total=275.860 J | power=272.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=32 rep=5 batches=11974 time=1.010 s | package=278.033 J | dram=NA | total=278.033 J | power=275.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=32 rep=6 batches=11974 time=1.019 s | package=276.934 J | dram=NA | total=276.934 J | power=271.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=32 rep=7 batches=11974 time=1.020 s | package=279.089 J | dram=NA | total=279.089 J | power=273.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=32 rep=8 batches=11974 time=1.021 s | package=279.980 J | dram=NA | total=279.980 J | power=274.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=32 rep=9 batches=11974 time=1.016 s | package=277.606 J | dram=NA | total=277.606 J | power=273.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=32 rep=10 batches=11974 time=1.016 s | package=275.951 J | dram=NA | total=275.951 J | power=271.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=128000000 threads=4 rep=1 batches=27 time=1.001 s | package=96.545 J | dram=NA | total=96.545 J | power=96.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=2 batches=27 time=1.001 s | package=95.544 J | dram=NA | total=95.544 J | power=95.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=3 batches=27 time=1.001 s | package=93.825 J | dram=NA | total=93.825 J | power=93.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=4 batches=27 time=1.001 s | package=93.391 J | dram=NA | total=93.391 J | power=93.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=5 batches=27 time=1.001 s | package=93.228 J | dram=NA | total=93.228 J | power=93.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=6 batches=27 time=1.000 s | package=93.069 J | dram=NA | total=93.069 J | power=93.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=7 batches=27 time=1.001 s | package=92.984 J | dram=NA | total=92.984 J | power=92.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=8 batches=27 time=1.002 s | package=92.986 J | dram=NA | total=92.986 J | power=92.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=9 batches=27 time=1.000 s | package=92.795 J | dram=NA | total=92.795 J | power=92.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=10 batches=27 time=1.001 s | package=92.824 J | dram=NA | total=92.824 J | power=92.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=64000000 threads=8 rep=1 batches=53 time=1.009 s | package=104.526 J | dram=NA | total=104.526 J | power=103.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=2 batches=53 time=1.010 s | package=104.654 J | dram=NA | total=104.654 J | power=103.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=3 batches=53 time=1.011 s | package=104.654 J | dram=NA | total=104.654 J | power=103.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=4 batches=53 time=1.011 s | package=104.768 J | dram=NA | total=104.768 J | power=103.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=5 batches=53 time=1.011 s | package=104.614 J | dram=NA | total=104.614 J | power=103.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=6 batches=53 time=1.010 s | package=104.562 J | dram=NA | total=104.562 J | power=103.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=7 batches=53 time=1.009 s | package=104.588 J | dram=NA | total=104.588 J | power=103.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=8 batches=53 time=1.011 s | package=104.776 J | dram=NA | total=104.776 J | power=103.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=9 batches=53 time=1.010 s | package=104.676 J | dram=NA | total=104.676 J | power=103.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=10 batches=53 time=1.010 s | package=104.680 J | dram=NA | total=104.680 J | power=103.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=32000000 threads=10 rep=1 batches=104 time=1.010 s | package=112.775 J | dram=NA | total=112.775 J | power=111.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=2 batches=104 time=1.010 s | package=112.781 J | dram=NA | total=112.781 J | power=111.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=3 batches=104 time=1.009 s | package=112.982 J | dram=NA | total=112.982 J | power=111.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=4 batches=104 time=1.010 s | package=112.882 J | dram=NA | total=112.882 J | power=111.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=5 batches=104 time=1.010 s | package=112.800 J | dram=NA | total=112.800 J | power=111.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=6 batches=104 time=1.009 s | package=113.006 J | dram=NA | total=113.006 J | power=112.0 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=7 batches=104 time=1.009 s | package=112.867 J | dram=NA | total=112.867 J | power=111.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=8 batches=104 time=1.010 s | package=112.919 J | dram=NA | total=112.919 J | power=111.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=9 batches=104 time=1.010 s | package=112.789 J | dram=NA | total=112.789 J | power=111.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=10 batches=104 time=1.010 s | package=112.805 J | dram=NA | total=112.805 J | power=111.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=128000000 threads=1 rep=1 batches=15 time=1.068 s | package=79.631 J | dram=NA | total=79.631 J | power=74.6 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=2 batches=15 time=1.071 s | package=79.812 J | dram=NA | total=79.812 J | power=74.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=3 batches=15 time=1.070 s | package=79.681 J | dram=NA | total=79.681 J | power=74.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=4 batches=15 time=1.070 s | package=79.663 J | dram=NA | total=79.663 J | power=74.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=5 batches=15 time=1.069 s | package=79.562 J | dram=NA | total=79.562 J | power=74.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=6 batches=15 time=1.072 s | package=79.733 J | dram=NA | total=79.733 J | power=74.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=7 batches=15 time=1.071 s | package=79.617 J | dram=NA | total=79.617 J | power=74.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=8 batches=15 time=1.071 s | package=79.481 J | dram=NA | total=79.481 J | power=74.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=9 batches=15 time=1.069 s | package=79.409 J | dram=NA | total=79.409 J | power=74.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=1 rep=10 batches=15 time=1.070 s | package=79.461 J | dram=NA | total=79.461 J | power=74.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=2000000 threads=1 rep=1 batches=1003 time=1.003 s | package=72.871 J | dram=NA | total=72.871 J | power=72.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=2 batches=1003 time=1.005 s | package=73.015 J | dram=NA | total=73.015 J | power=72.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=3 batches=1003 time=1.005 s | package=72.963 J | dram=NA | total=72.963 J | power=72.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=4 batches=1003 time=1.004 s | package=72.844 J | dram=NA | total=72.844 J | power=72.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=5 batches=1003 time=1.006 s | package=72.919 J | dram=NA | total=72.919 J | power=72.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=6 batches=1003 time=1.005 s | package=72.954 J | dram=NA | total=72.954 J | power=72.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=7 batches=1003 time=1.006 s | package=72.961 J | dram=NA | total=72.961 J | power=72.5 W | runtime=in_range | checksum=OK
