setup_id,cpu_type,pattern,gpu_name,pcie_gen_current,threads,impl,dtype,de_eur_job_median,de_co2_job_kg_median,de_price_eur_kwh,de_eur_job_sync_median,de_price_sync,fr_eur_job_median,fr_co2_job_kg_median,fr_price_eur_kwh,fr_eur_job_sync_median,fr_price_sync,pl_eur_job_median,pl_co2_job_kg_median,pl_price_eur_kwh,pl_eur_job_sync_median,pl_price_sync,kWh_e2e_median,seconds_wall_median,seconds_per_pass_median,energy_per_pass_j_median,gflops_median,joule_per_gflop_median,bw_gb_s_median,gb_per_s_kernel_median,j_per_gb_kernel_median,passes_e2e_median,matrix_size,effective_size,nrows_first,ncols_first,nnz_first,avg_nnz_per_row_median,n_measurements,workload,source_file,nrows
AMD_CPU-only_32t,AMD,STENCIL_5PT_2D,,,32,omp,fp32,2.2897e-06,1.12038e-05,0.08814,2.0343e-06,0.0783099722,3.385e-07,4.502e-07,0.01303,1.3471e-06,0.0518570417,2.3339e-06,2.00903e-05,0.08984,2.4682e-06,0.0950131389,2.597791666666667e-05,1.0161,0.0,0.00063734717243445,,,32.83,32.8288,2.8036,146734.0,,16777216,4096,4096,20224,,50,SPMV,SPMV_amd_cpu_32.csv,4096.0
AMD_CPU-only_32t,AMD,STENCIL_5PT_2D,,,32,omp,fp32,2.6801e-06,1.31138e-05,0.08814,2.3812e-06,0.0783099722,3.962e-07,5.269e-07,0.01303,1.5768e-06,0.0518570417,2.7317e-06,2.35154e-05,0.08984,2.889e-06,0.0950131389,3.0406805555555556e-05,1.0065,0.0,0.0009289090477079,,,106.94,106.9432,1.017,117842.0,,268435456,16384,16384,81408,,50,SPMV,SPMV_amd_cpu_32.csv,16384.0
AMD_CPU-only_32t,AMD,STENCIL_5PT_2D,,,32,omp,fp32,3.6604e-06,1.79109e-05,0.08814,3.2522e-06,0.0783099722,5.411e-07,7.197e-07,0.01303,2.1536e-06,0.0518570417,3.731e-06,3.21174e-05,0.08984,3.9459e-06,0.0950131389,4.152972222222223e-05,0.9997,0.0,0.00197142555744555,,,277.785,277.7854,0.5384,75837.0,,4294967296,65536,65536,326656,,50,SPMV,SPMV_amd_cpu_32.csv,65536.0
AMD_CPU-only_32t,AMD,STENCIL_5PT_2D,,,32,omp,fp32,4.2247e-06,2.06721e-05,0.08814,3.7536e-06,0.0783099722,6.246e-07,8.307e-07,0.01303,2.4856e-06,0.0518570417,4.3062e-06,3.70688e-05,0.08984,4.5542e-06,0.0950131389,4.793208333333334e-05,1.0099,0.0,0.00344346550657535,,,363.565,363.5583,0.47,50111.0,,17172529936,131044,131044,653772,,50,SPMV,SPMV_amd_cpu_32.csv,131044.0
AMD_CPU-only_32t,AMD,STENCIL_5PT_2D,,,32,omp,fp32,4.5971e-06,2.24944e-05,0.08814,4.0844e-06,0.0783099722,6.796e-07,9.039e-07,0.01303,2.7047e-06,0.0518570417,4.6858e-06,4.03363e-05,0.08984,4.9556e-06,0.0950131389,5.215722222222222e-05,0.994,0.0,0.0067150418425005,,,412.46,412.4802,0.4579,27962.0,,68719476736,262144,262144,1308672,,50,SPMV,SPMV_amd_cpu_32.csv,262144.0
AMD_CPU-only_32t,AMD,STENCIL_7PT_3D,,,32,omp,fp32,2.1124e-06,1.03362e-05,0.08814,1.8768e-06,0.0783099722,3.123e-07,4.153e-07,0.01303,1.2428e-06,0.0518570417,2.1531e-06,1.85346e-05,0.08984,2.2771e-06,0.0950131389,2.3966388888888893e-05,0.972,0.0,0.00054051057165225,,,11.035,11.0359,8.0428,159625.0,,1000000,1000,1000,6400,,50,SPMV,SPMV_amd_cpu_32.csv,1000.0
AMD_CPU-only_32t,AMD,STENCIL_7PT_3D,,,32,omp,fp32,2.4198e-06,1.18403e-05,0.08814,2.1499e-06,0.0783099722,3.577e-07,4.758e-07,0.01303,1.4237e-06,0.0518570417,2.4664e-06,2.12316e-05,0.08984,2.6085e-06,0.0950131389,2.7453749999999998e-05,1.0328,0.0,0.00066929077870095,,,40.41,40.4099,2.3681,147669.0,,16777216,4096,4096,27136,,50,SPMV,SPMV_amd_cpu_32.csv,4096.0
AMD_CPU-only_32t,AMD,STENCIL_7PT_3D,,,32,omp,fp32,2.9446e-06,1.44081e-05,0.08814,2.6162e-06,0.0783099722,4.353e-07,5.79e-07,0.01303,1.7324e-06,0.0518570417,3.0014e-06,2.58362e-05,0.08984,3.1742e-06,0.0950131389,3.340777777777778e-05,1.018,0.0,0.0010588369943214,,,122.175,122.1769,0.967,113585.0,,244140625,15625,15625,105625,,50,SPMV,SPMV_amd_cpu_32.csv,15625.0
AMD_CPU-only_32t,AMD,STENCIL_7PT_3D,,,32,omp,fp32,3.9997e-06,1.95712e-05,0.08814,3.5537e-06,0.0783099722,5.913e-07,7.864e-07,0.01303,2.3532e-06,0.0518570417,4.0769e-06,3.50946e-05,0.08984,4.3116e-06,0.0950131389,4.537944444444445e-05,1.0184,0.0,0.0025311187890243,,,287.155,287.1594,0.5586,64543.0,,4096000000,64000,64000,438400,,50,SPMV,SPMV_amd_cpu_32.csv,64000.0
AMD_CPU-only_32t,AMD,STENCIL_7PT_3D,,,32,omp,fp32,4.512e-06,2.2078e-05,0.08814,4.0088e-06,0.0783099722,6.67e-07,8.872e-07,0.01303,2.6547e-06,0.0518570417,4.5991e-06,3.95897e-05,0.08984,4.8639e-06,0.0950131389,5.1191805555555554e-05,1.0224,0.0,0.00469829190567235,,,361.64,361.6353,0.4984,39225.0,,17596287801,132651,132651,912951,,50,SPMV,SPMV_amd_cpu_32.csv,132651.0
AMD_CPU-only_32t,AMD,STENCIL_7PT_3D,,,32,omp,fp32,4.8645e-06,2.38028e-05,0.08814,4.322e-06,0.0783099722,7.191e-07,9.565e-07,0.01303,2.862e-06,0.0518570417,4.9584e-06,4.26826e-05,0.08984,5.2439e-06,0.0950131389,5.519111111111111e-05,1.0201,0.0,0.00926068515497545,,,392.835,392.8354,0.4958,21455.0,,68719476736,262144,262144,1810432,,50,SPMV,SPMV_amd_cpu_32.csv,262144.0
AMD_CPU-only_64t,AMD,BAND_TRIDIAG,,,64,omp,fp32,2.1929e-06,1.09259e-05,0.08726,1.968e-06,0.0783099722,3.77e-07,4.629e-07,0.015,1.3032e-06,0.0518570417,2.2534e-06,1.963e-05,0.08967,2.3877e-06,0.0950131389,2.5130277777777778e-05,1.0118,0.0,0.00121557272421895,,,3.01,3.0122,29.6858,74425.0,,1048576,1024,1024,3070,,50,SPMV,SPMV_amd_cpu_64.csv,1024.0
AMD_CPU-only_64t,AMD,BAND_TRIDIAG,,,64,omp,fp32,2.1403e-06,1.0664e-05,0.08726,1.9208e-06,0.0783099722,3.679e-07,4.518e-07,0.015,1.2719e-06,0.0518570417,2.1994e-06,1.91595e-05,0.08967,2.3305e-06,0.0950131389,2.452791666666667e-05,0.9678,0.0,0.0012992245894885,,,11.505,11.5049,7.9304,67964.0,,16777216,4096,4096,12286,,50,SPMV,SPMV_amd_cpu_64.csv,4096.0
AMD_CPU-only_64t,AMD,BAND_TRIDIAG,,,64,omp,fp32,3.78e-08,1.885e-07,0.08726,3.4e-08,0.0783099722,6.5e-09,8e-09,0.015,2.25e-08,0.0518570417,3.89e-08,3.387e-07,0.08967,4.12e-08,0.0950131389,4.336111111111111e-07,0.0156,0.0,0.0016695187165775,,,39.23,39.2789,2.5475,935.0,,268435456,16384,16384,49150,,50,SPMV,SPMV_amd_cpu_64.csv,16384.0
AMD_CPU-only_64t,AMD,BAND_TRIDIAG,,,64,omp,fp32,1.054e-07,5.253e-07,0.08726,9.46e-08,0.0783099722,1.81e-08,2.23e-08,0.015,6.27e-08,0.0518570417,1.083e-07,9.438e-07,0.08967,1.148e-07,0.0950131389,1.2081944444444444e-06,0.0374,0.0,0.00261074429771905,,,116.88,116.7727,0.9959,1666.0,,4294967296,65536,65536,196606,,50,SPMV,SPMV_amd_cpu_64.csv,65536.0
AMD_CPU-only_64t,AMD,BAND_TRIDIAG,,,64,omp,fp32,3.287e-06,1.63776e-05,0.08726,2.9499e-06,0.0783099722,5.65e-07,6.939e-07,0.015,1.9534e-06,0.0518570417,3.3778e-06,2.94248e-05,0.08967,3.5791e-06,0.0950131389,3.766958333333333e-05,0.9946,0.0,0.003578585565378,,,199.745,199.7471,0.6826,37895.0,,17179869184,131072,131072,393214,,50,SPMV,SPMV_amd_cpu_64.csv,131072.0
AMD_CPU-only_64t,AMD,BAND_TRIDIAG,,,64,omp,fp32,2.539e-07,1.2651e-06,0.08726,2.279e-07,0.0783099722,4.36e-08,5.36e-08,0.015,1.509e-07,0.0518570417,2.609e-07,2.273e-06,0.08967,2.765e-07,0.0950131389,2.909861111111111e-06,0.0654,0.0,0.00567777777777775,,,295.72,295.8135,0.5415,1845.0,,68719476736,262144,262144,786430,,50,SPMV,SPMV_amd_cpu_64.csv,262144.0
AMD_CPU-only_64t,AMD,BLOCK_DIAGONAL,,,64,omp,fp32,2.1731e-06,1.08273e-05,0.08726,1.9502e-06,0.0783099722,3.736e-07,4.587e-07,0.015,1.2914e-06,0.0518570417,2.2331e-06,1.94528e-05,0.08967,2.3662e-06,0.0950131389,2.4903472222222224e-05,1.0081,0.0,0.0012525147391656,,,5.82,5.8168,15.2887,71578.0,,1048576,1024,1024,8192,,50,SPMV,SPMV_amd_cpu_64.csv,1024.0
AMD_CPU-only_64t,AMD,BLOCK_DIAGONAL,,,64,omp,fp32,2.2531e-06,1.12261e-05,0.08726,2.022e-06,0.0783099722,3.873e-07,4.756e-07,0.015,1.339e-06,0.0518570417,2.3154e-06,2.01694e-05,0.08967,2.4533e-06,0.0950131389,2.5820833333333332e-05,1.003,0.0,0.0014160040215702,,,21.45,21.4457,4.3212,65646.0,,16777216,4096,4096,32768,,50,SPMV,SPMV_amd_cpu_64.csv,4096.0
AMD_CPU-only_64t,AMD,BLOCK_DIAGONAL,,,64,omp,fp32,2.888e-06,1.43893e-05,0.08726,2.5918e-06,0.0783099722,4.964e-07,6.096e-07,0.015,1.7163e-06,0.0518570417,2.9678e-06,2.58526e-05,0.08967,3.1446e-06,0.0950131389,3.309638888888889e-05,1.146,0.0,0.00201718416686415,,,67.56,67.556,1.539,59066.0,,268435456,16384,16384,131072,,50,SPMV,SPMV_amd_cpu_64.csv,16384.0
AMD_CPU-only_64t,AMD,BLOCK_DIAGONAL,,,64,omp,fp32,8.96e-08,4.464e-07,0.08726,8.04e-08,0.0783099722,1.54e-08,1.89e-08,0.015,5.32e-08,0.0518570417,9.21e-08,8.021e-07,0.08967,9.76e-08,0.0950131389,1.0268055555555556e-06,0.0271,0.0,0.00346763602251405,,,206.405,206.233,0.6614,1066.0,,4294967296,65536,65536,524288,,50,SPMV,SPMV_amd_cpu_64.csv,65536.0
AMD_CPU-only_64t,AMD,BLOCK_DIAGONAL,,,64,omp,fp32,1.536e-07,7.651e-07,0.08726,1.378e-07,0.0783099722,2.64e-08,3.24e-08,0.015,9.13e-08,0.0518570417,1.578e-07,1.3746e-06,0.08967,1.672e-07,0.0950131389,1.7597222222222223e-06,0.0395,0.0,0.0055864197530864,,,301.065,301.0343,0.5328,1134.0,,17179869184,131072,131072,1048576,,50,SPMV,SPMV_amd_cpu_64.csv,131072.0
AMD_CPU-only_64t,AMD,BLOCK_DIAGONAL,,,64,omp,fp32,4.4869e-06,2.23556e-05,0.08726,4.0267e-06,0.0783099722,7.713e-07,9.471e-07,0.015,2.6665e-06,0.0518570417,4.6108e-06,4.01653e-05,0.08967,4.8855e-06,0.0950131389,5.141944444444444e-05,0.9708,0.0001,0.0102219890662101,,,391.19,391.1963,0.4874,18109.0,,68719476736,262144,262144,2097152,,50,SPMV,SPMV_amd_cpu_64.csv,262144.0
AMD_CPU-only_64t,AMD,IRREGULAR_20,,,64,omp,fp32,2.2191e-06,1.10564e-05,0.08726,1.9915e-06,0.0783099722,3.815e-07,4.684e-07,0.015,1.3188e-06,0.0518570417,2.2804e-06,1.98646e-05,0.08967,2.4162e-06,0.0950131389,2.5430555555555554e-05,1.0159,0.0,0.0012270637590639,,,13.26,13.262,6.7951,74609.0,,1048576,1024,1024,20524,,50,SPMV,SPMV_amd_cpu_64.csv,1024.0
AMD_CPU-only_64t,AMD,IRREGULAR_20,,,64,omp,fp32,2.2774e-06,1.13468e-05,0.08726,2.0438e-06,0.0783099722,3.915e-07,4.807e-07,0.015,1.3534e-06,0.0518570417,2.3403e-06,2.03863e-05,0.08967,2.4797e-06,0.0950131389,2.6098472222222222e-05,0.9436,0.0,0.0015540200797234,,,46.01,46.012,2.1641,60459.0,,16777216,4096,4096,81568,,50,SPMV,SPMV_amd_cpu_64.csv,4096.0
AMD_CPU-only_64t,AMD,IRREGULAR_20,,,64,omp,fp32,1.231e-07,6.135e-07,0.08726,1.105e-07,0.0783099722,2.12e-08,2.6e-08,0.015,7.32e-08,0.0518570417,1.265e-07,1.1023e-06,0.08967,1.341e-07,0.0950131389,1.4111111111111111e-06,0.0376,0.0,0.0028459383753501,,,136.905,136.9317,0.9867,1785.0,,268435456,16384,16384,327780,,50,SPMV,SPMV_amd_cpu_64.csv,16384.0
AMD_CPU-only_64t,AMD,IRREGULAR_20,,,64,omp,fp32,4.7293e-06,2.35634e-05,0.08726,4.2442e-06,0.0783099722,8.13e-07,9.983e-07,0.015,2.8105e-06,0.0518570417,4.8599e-06,4.23352e-05,0.08967,5.1495e-06,0.0950131389,5.4197361111111116e-05,0.9973,0.0,0.0089598870315944,,,252.09,252.0955,0.7761,21776.0,,4294967296,65536,65536,1312115,,50,SPMV,SPMV_amd_cpu_64.csv,65536.0
AMD_CPU-only_64t,AMD,IRREGULAR_20,,,64,omp,fp32,5.3719e-06,2.67655e-05,0.08726,4.821e-06,0.0783099722,9.234e-07,1.134e-06,0.015,3.1924e-06,0.0518570417,5.5203e-06,4.80883e-05,0.08967,5.8492e-06,0.0950131389,6.156250000000001e-05,0.986,0.0001,0.01905140548439775,,,272.065,272.0721,0.8261,11633.0,,17172529936,131044,131044,2620623,,50,SPMV,SPMV_amd_cpu_64.csv,131044.0
AMD_CPU-only_64t,AMD,IRREGULAR_20,,,64,omp,fp32,6.2651e-06,3.12156e-05,0.08726,5.6225e-06,0.0783099722,1.077e-06,1.3225e-06,0.015,3.7232e-06,0.0518570417,6.4381e-06,5.60835e-05,0.08967,6.8217e-06,0.0950131389,7.179791666666666e-05,1.0544,0.0002,0.0440703324808184,,,256.605,256.6123,0.9553,5865.0,,68719476736,262144,262144,5242378,,50,SPMV,SPMV_amd_cpu_64.csv,262144.0
AMD_CPU-only_64t,AMD,RMAT_POWERLAW,,,64,omp,fp32,2.3305e-06,1.16116e-05,0.08726,2.0915e-06,0.0783099722,4.006e-07,4.919e-07,0.015,1.385e-06,0.0518570417,2.3948e-06,2.08619e-05,0.08967,2.5376e-06,0.0950131389,2.670736111111111e-05,1.0228,0.0163,1.5302602008788448,,,16.41,16.4139,5.7103,64.0,,1099511627776,1048576,1048576,31397168,,300,SPMV,SPMV_amd_cpu_64.csv,1048576.0
AMD_CPU-only_64t,AMD,RMAT_POWERLAW_PERM,,,64,omp,fp32,3.3081e-06,1.64824e-05,0.08726,2.9688e-06,0.0783099722,5.687e-07,6.983e-07,0.015,1.9659e-06,0.0518570417,3.3994e-06,2.96131e-05,0.08967,3.602e-06,0.0950131389,3.7910555555555554e-05,1.0115,0.0051,0.6942314728921871,,,52.24,52.2348,2.5906,196.0,,1099511627776,1048576,1048576,31403786,,300,SPMV,SPMV_amd_cpu_64.csv,1048576.0
AMD_CPU-only_64t,AMD,STENCIL_27PT_3D,,,64,omp,fp32,2.0413e-06,1.01708e-05,0.08726,1.832e-06,0.0783099722,3.509e-07,4.309e-07,0.015,1.2131e-06,0.0518570417,2.0977e-06,1.82735e-05,0.08967,2.2227e-06,0.0950131389,2.3393611111111108e-05,0.9219,0.0,0.00130370909316075,,,13.43,13.4269,6.8036,64598.0,,1000000,1000,1000,21952,,50,SPMV,SPMV_amd_cpu_64.csv,1000.0
AMD_CPU-only_64t,AMD,STENCIL_27PT_3D,,,64,omp,fp32,1.501e-07,7.48e-07,0.08726,1.347e-07,0.0783099722,2.58e-08,3.17e-08,0.015,8.92e-08,0.0518570417,1.543e-07,1.344e-06,0.08967,1.635e-07,0.0950131389,1.7205555555555557e-06,0.0621,0.0,0.0016722462203023,,,50.35,50.3546,1.9808,3704.0,,16777216,4096,4096,97336,,50,SPMV,SPMV_amd_cpu_64.csv,4096.0
AMD_CPU-only_64t,AMD,STENCIL_27PT_3D,,,64,omp,fp32,5.41e-08,2.698e-07,0.08726,4.86e-08,0.0783099722,9.3e-09,1.14e-08,0.015,3.22e-08,0.0518570417,5.56e-08,4.847e-07,0.08967,5.9e-08,0.0950131389,6.205555555555555e-07,0.0178,0.0,0.0028567774936061,,,147.3,147.2949,0.8497,782.0,,244140625,15625,15625,389017,,50,SPMV,SPMV_amd_cpu_64.csv,15625.0
AMD_CPU-only_64t,AMD,STENCIL_27PT_3D,,,64,omp,fp32,4.2019e-06,2.09356e-05,0.08726,3.7709e-06,0.0783099722,7.223e-07,8.87e-07,0.015,2.4971e-06,0.0518570417,4.3179e-06,3.7614e-05,0.08967,4.5752e-06,0.0950131389,4.8153333333333346e-05,1.0081,0.0,0.00725231142534405,,,335.945,335.9428,0.5119,23903.0,,4096000000,64000,64000,1643032,,50,SPMV,SPMV_amd_cpu_64.csv,64000.0
AMD_CPU-only_64t,AMD,STENCIL_27PT_3D,,,64,omp,fp32,4.9402e-06,2.46144e-05,0.08726,4.4335e-06,0.0783099722,8.492e-07,1.0428e-06,0.015,2.9359e-06,0.0518570417,5.0766e-06,4.42235e-05,0.08967,5.3791e-06,0.0950131389,5.661472222222222e-05,0.9776,0.0001,0.0140068036561061,,,441.55,441.5614,0.4721,14551.0,,17596287801,132651,132651,3442951,,50,SPMV,SPMV_amd_cpu_64.csv,132651.0
AMD_CPU-only_64t,AMD,STENCIL_27PT_3D,,,64,omp,fp32,5.5357e-06,2.75816e-05,0.08726,4.9679e-06,0.0783099722,9.516e-07,1.1686e-06,0.015,3.2898e-06,0.0518570417,5.6886e-06,4.95545e-05,0.08967,6.0276e-06,0.0950131389,6.343944444444445e-05,1.0164,0.0001,0.0280017165277096,,,473.955,473.9717,0.4741,8156.0,,68719476736,262144,262144,6859000,,50,SPMV,SPMV_amd_cpu_64.csv,262144.0
AMD_CPU-only_64t,AMD,STENCIL_5PT_2D,,,64,omp,fp32,1.404e-07,6.997e-07,0.08726,1.26e-07,0.0783099722,2.41e-08,2.96e-08,0.015,8.35e-08,0.0518570417,1.443e-07,1.2571e-06,0.08967,1.529e-07,0.0950131389,1.6093055555555557e-06,0.0652,0.0,0.00123687019641325,,,4.05,4.0463,21.9599,4684.0,,1048576,1024,1024,4992,,50,SPMV,SPMV_amd_cpu_64.csv,1024.0
AMD_CPU-only_64t,AMD,STENCIL_5PT_2D,,,64,omp,fp32,4.03e-08,2.008e-07,0.08726,3.62e-08,0.0783099722,6.9e-09,8.5e-09,0.015,2.4e-08,0.0518570417,4.14e-08,3.608e-07,0.08967,4.39e-08,0.0950131389,4.6194444444444443e-07,0.018,0.0,0.0013012519561815,,,16.13,16.1406,5.724,1278.0,,16777216,4096,4096,20224,,50,SPMV,SPMV_amd_cpu_64.csv,4096.0
AMD_CPU-only_64t,AMD,STENCIL_5PT_2D,,,64,omp,fp32,2.6109e-06,1.30087e-05,0.08726,2.3431e-06,0.0783099722,4.488e-07,5.511e-07,0.015,1.5516e-06,0.0518570417,2.683e-06,2.33722e-05,0.08967,2.8429e-06,0.0950131389,2.992097222222222e-05,1.0902,0.0,0.0018819536655251502,,,47.96,47.9567,2.0604,57236.0,,268435456,16384,16384,81408,,50,SPMV,SPMV_amd_cpu_64.csv,16384.0
AMD_CPU-only_64t,AMD,STENCIL_5PT_2D,,,64,omp,fp32,3.0519e-06,1.52058e-05,0.08726,2.7388e-06,0.0783099722,5.246e-07,6.442e-07,0.015,1.8137e-06,0.0518570417,3.1362e-06,2.73196e-05,0.08967,3.323e-06,0.0950131389,3.4974444444444444e-05,1.0019,0.0,0.00294411448346815,,,156.305,156.3048,0.804,42766.0,,4294967296,65536,65536,326656,,50,SPMV,SPMV_amd_cpu_64.csv,65536.0
AMD_CPU-only_64t,AMD,STENCIL_5PT_2D,,,64,omp,fp32,2.3452e-06,1.16849e-05,0.08726,2.1047e-06,0.0783099722,4.031e-07,4.951e-07,0.015,1.3937e-06,0.0518570417,2.41e-06,2.09937e-05,0.08967,2.5536e-06,0.0950131389,2.687611111111111e-05,0.6636,0.0,0.00434947179141375,,,245.6,245.6096,0.5936,22245.0,,17172529936,131044,131044,653772,,50,SPMV,SPMV_amd_cpu_64.csv,131044.0
AMD_CPU-only_64t,AMD,STENCIL_5PT_2D,,,64,omp,fp32,1.1263e-06,5.612e-06,0.08726,1.0108e-06,0.0783099722,1.936e-07,2.378e-07,0.015,6.694e-07,0.0518570417,1.1575e-06,1.00828e-05,0.08967,1.2264e-06,0.0950131389,1.2907916666666667e-05,0.2709,0.0,0.00751552644347395,,,334.67,334.6828,0.5125,6183.0,,68719476736,262144,262144,1308672,,50,SPMV,SPMV_amd_cpu_64.csv,262144.0
AMD_CPU-only_64t,AMD,STENCIL_7PT_3D,,,64,omp,fp32,2.2127e-06,1.10245e-05,0.08726,1.9857e-06,0.0783099722,3.804e-07,4.671e-07,0.015,1.3149e-06,0.0518570417,2.2738e-06,1.98072e-05,0.08967,2.4093e-06,0.0950131389,2.5357083333333335e-05,1.0122,0.0,0.0011985701530947,,,5.06,5.0567,17.8348,76162.0,,1000000,1000,1000,6400,,50,SPMV,SPMV_amd_cpu_64.csv,1000.0
AMD_CPU-only_64t,AMD,STENCIL_7PT_3D,,,64,omp,fp32,6.59e-08,3.284e-07,0.08726,5.91e-08,0.0783099722,1.13e-08,1.39e-08,0.015,3.92e-08,0.0518570417,6.77e-08,5.9e-07,0.08967,7.18e-08,0.0950131389,7.552777777777777e-07,0.0289,0.0,0.001360180090045,,,19.53,19.5493,4.8126,1999.0,,16777216,4096,4096,27136,,50,SPMV,SPMV_amd_cpu_64.csv,4096.0
AMD_CPU-only_64t,AMD,STENCIL_7PT_3D,,,64,omp,fp32,8.78e-08,4.376e-07,0.08726,7.88e-08,0.0783099722,1.51e-08,1.85e-08,0.015,5.22e-08,0.0518570417,9.03e-08,7.862e-07,0.08967,9.56e-08,0.0950131389,1.0065277777777777e-06,0.0353,0.0,0.0018961276818418998,,,59.26,59.2791,1.7316,1911.0,,244140625,15625,15625,105625,,50,SPMV,SPMV_amd_cpu_64.csv,15625.0
AMD_CPU-only_64t,AMD,STENCIL_7PT_3D,,,64,omp,fp32,3.3685e-06,1.67836e-05,0.08726,3.023e-06,0.0783099722,5.791e-07,7.111e-07,0.015,2.0019e-06,0.0518570417,3.4616e-06,3.01543e-05,0.08967,3.6678e-06,0.0950131389,3.860347222222222e-05,1.0216,0.0,0.003302735396169,,,186.635,186.6327,0.7289,42078.0,,4096000000,64000,64000,438400,,50,SPMV,SPMV_amd_cpu_64.csv,64000.0
AMD_CPU-only_64t,AMD,STENCIL_7PT_3D,,,64,omp,fp32,3.9176e-06,1.95194e-05,0.08726,3.5158e-06,0.0783099722,6.734e-07,8.27e-07,0.015,2.3282e-06,0.0518570417,4.0258e-06,3.50695e-05,0.08967,4.2657e-06,0.0950131389,4.489583333333334e-05,1.0015,0.0,0.0053084047689427,,,286.555,286.5644,0.5632,30447.0,,17596287801,132651,132651,912951,,50,SPMV,SPMV_amd_cpu_64.csv,132651.0
AMD_CPU-only_64t,AMD,STENCIL_7PT_3D,,,64,omp,fp32,4.508e-06,2.2461e-05,0.08726,4.0456e-06,0.0783099722,7.749e-07,9.516e-07,0.015,2.679e-06,0.0518570417,4.6325e-06,4.03546e-05,0.08967,4.9086e-06,0.0950131389,5.1661805555555555e-05,0.9921,0.0001,0.0097515992030201,,,359.065,359.0589,0.5221,19072.0,,68719476736,262144,262144,1810432,,50,SPMV,SPMV_amd_cpu_64.csv,262144.0
Intel_3090_PCIe3,Intel,BAND_TRIDIAG,NVIDIA GeForce RTX 3090,3,,cusparse,fp32,-1.39e-08,9.6965e-06,-0.00027,4.0289e-06,0.0783099722,0.0,1.2394e-06,0.0,2.668e-06,0.0518570417,-2.32e-07,2.79324e-05,-0.00451,4.8883e-06,0.0950131389,5.144847222222222e-05,1.1132,0.0,0.0009203845236438501,,,6.66,6.6618,24.9752,201236.0,1024.0,1048576,1024,1024,3070,3.0,50,SPMV,SPMV_5050_on_intel_pciev3.csv,
Intel_3090_PCIe3,Intel,BAND_TRIDIAG,NVIDIA GeForce RTX 3090,3,,cusparse,fp32,-1.39e-08,9.7251e-06,-0.00027,4.0408e-06,0.0783099722,0.0,1.243e-06,0.0,2.6758e-06,0.0518570417,-2.327e-07,2.80147e-05,-0.00451,4.9027e-06,0.0950131389,5.160013888888889e-05,1.1224,0.0,0.001001112883581,,,24.38,24.3753,6.7898,185554.0,4096.0,16777216,4096,4096,12286,3.0,50,SPMV,SPMV_5050_on_intel_pciev3.csv,
Intel_3090_PCIe3,Intel,BAND_TRIDIAG,NVIDIA GeForce RTX 3090,3,,cusparse,fp32,-1.52e-08,1.05979e-05,-0.00027,4.4035e-06,0.0783099722,0.0,1.3546e-06,0.0,2.916e-06,0.0518570417,-2.536e-07,3.05291e-05,-0.00451,5.3427e-06,0.0950131389,5.623138888888889e-05,1.122,0.0,0.00123827379495955,,,85.94,85.9419,2.0994,163480.0,16384.0,268435456,16384,16384,49150,3.0,50,SPMV,SPMV_5050_on_intel_pciev3.csv,
Intel_3090_PCIe3,Intel,BAND_TRIDIAG,NVIDIA GeForce RTX 3090,3,,cusparse,fp32,-1.86e-08,1.29886e-05,-0.00027,5.3968e-06,0.0783099722,0.0,1.6602e-06,0.0,3.5738e-06,0.0518570417,-3.108e-07,3.74158e-05,-0.00451,6.5479e-06,0.0950131389,6.891583333333334e-05,1.1225,0.0,0.0018592401079136,,,280.475,280.4783,0.7881,133440.0,65536.0,4294967296,65536,65536,196606,3.0,50,SPMV,SPMV_5050_on_intel_pciev3.csv,
Intel_3090_PCIe3,Intel,BAND_TRIDIAG,NVIDIA GeForce RTX 3090,3,,cusparse,fp32,-2.16e-08,1.51105e-05,-0.00027,6.2784e-06,0.0783099722,0.0,1.9314e-06,0.0,4.1576e-06,0.0518570417,-3.616e-07,4.35282e-05,-0.00451,7.6176e-06,0.0950131389,8.017430555555556e-05,1.1205,0.0,0.00264310897435895,,,459.88,459.8768,0.5601,109200.0,131072.0,17179869184,131072,131072,393214,3.0,50,SPMV,SPMV_5050_on_intel_pciev3.csv,
Intel_3090_PCIe3,Intel,BAND_TRIDIAG,NVIDIA GeForce RTX 3090,3,,cusparse,fp32,-2.67e-08,1.86538e-05,-0.00027,7.7507e-06,0.0783099722,0.0,2.3843e-06,0.0,5.1326e-06,0.0518570417,-4.464e-07,5.37356e-05,-0.00451,9.4039e-06,0.0950131389,9.89751388888889e-05,1.1254,0.0,0.00528666280898535,,,565.175,565.1737,0.5602,67398.0,262144.0,68719476736,262144,262144,786430,3.0,50,SPMV,SPMV_5050_on_intel_pciev3.csv,
Intel_3090_PCIe3,Intel,BLOCK_DIAGONAL,NVIDIA GeForce RTX 3090,3,,cusparse,fp32,-1.41e-08,9.821e-06,-0.00027,4.0807e-06,0.0783099722,0.0,1.2553e-06,0.0,2.7022e-06,0.0518570417,-2.35e-07,2.82911e-05,-0.00451,4.9511e-06,0.0950131389,5.210916666666666e-05,1.1152,0.0,0.0009299350111784501,,,14.08,14.0782,11.9486,201727.0,1024.0,1048576,1024,1024,8192,8.0,50,SPMV,SPMV_5050_on_intel_pciev3.csv,
