setup_id,cpu_type,matrix_size,mode,gpu_name,pcie_gen_current,threads,de_eur_job_median,de_co2_job_kg_median,de_price_eur_kwh,de_eur_job_sync_median,de_price_sync,fr_eur_job_median,fr_co2_job_kg_median,fr_price_eur_kwh,fr_eur_job_sync_median,fr_price_sync,pl_eur_job_median,pl_co2_job_kg_median,pl_price_eur_kwh,pl_eur_job_sync_median,pl_price_sync,kWh_e2e_median,seconds_wall_median,gflops_median,joule_per_gflop_median,n_measurements,workload,source_file
AMD_CPU-only_20t,AMD,256,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,20,-1.78e-08,1.77731e-05,-0.00016,8.7348e-06,0.0783099722,7.038e-07,2.3401e-06,0.00631,5.7842e-06,0.0518570417,9.8215e-06,7.67836e-05,0.08756,1.05979e-05,0.0950131389,0.0001115413888888,1.6947,324.3971,0.7304,49,GEMM,gemm_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,320,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,20,-2.05e-08,2.07085e-05,-0.00016,1.01524e-05,0.0783099722,8.069e-07,2.7199e-06,0.00631,6.7229e-06,0.0518570417,1.14436e-05,8.9179e-05,0.08756,1.23178e-05,0.0950131389,0.0001296431944444,1.8172,590.8608,0.4347,50,GEMM,gemm_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,384,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,20,-2.05e-08,2.04465e-05,-0.00016,1.01011e-05,0.0783099722,8.077e-07,2.7073e-06,0.00631,6.689e-06,0.0518570417,1.12988e-05,8.87647e-05,0.08756,1.22556e-05,0.0950131389,0.0001289883333333,1.7996,515.525,0.5005,50,GEMM,gemm_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,448,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,20,-1.58e-08,1.57504e-05,-0.00016,7.7416e-06,0.0783099722,6.219e-07,2.0749e-06,0.00631,5.1265e-06,0.0518570417,8.7037e-06,6.81638e-05,0.08756,9.3928e-06,0.0950131389,9.885819444444444e-05,1.3695,537.8313,0.4832,50,GEMM,gemm_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,512,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,20,-1.85e-08,1.85284e-05,-0.00016,9.0777e-06,0.0783099722,7.315e-07,2.432e-06,0.00631,6.0113e-06,0.0518570417,1.02389e-05,7.97393e-05,0.08756,1.1014e-05,0.0950131389,0.0001159204166666,1.5097,728.3222,0.3795,50,GEMM,gemm_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,640,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,20,-2.05e-08,2.72072e-05,-0.00016,1.34465e-05,0.0783099722,8.101e-07,3.6024e-06,0.00631,8.9043e-06,0.0518570417,1.50348e-05,0.0001181147,0.08756,1.63145e-05,0.0950131389,0.0001717083333333,1.9291,1093.202,0.2914,50,GEMM,gemm_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,768,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,20,-1.44e-08,1.4287e-05,-0.00016,7.0316e-06,0.0783099722,5.666e-07,1.8838e-06,0.00631,4.6564e-06,0.0518570417,7.8951e-06,6.18631e-05,0.08756,8.5315e-06,0.0950131389,8.97925e-05,1.0932,848.6604,0.3484,50,GEMM,gemm_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,896,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,20,-2.09e-08,2.07808e-05,-0.00016,1.02704e-05,0.0783099722,8.244e-07,2.7515e-06,0.00631,6.8011e-06,0.0518570417,1.14836e-05,9.02159e-05,0.08756,1.2461e-05,0.0950131389,0.0001311506944444,1.5364,958.879,0.3205,50,GEMM,gemm_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,1024,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,20,-2.71e-08,2.69776e-05,-0.00016,1.33165e-05,0.0783099722,1.0694e-06,3.5699e-06,0.00631,8.8182e-06,0.0518570417,1.49079e-05,0.0001171182,0.08756,1.61569e-05,0.0950131389,0.00017004916666659998,1.8378,1196.5523,0.2784,48,GEMM,gemm_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,1152,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,20,-1.9e-08,1.89135e-05,-0.00016,9.3119e-06,0.0783099722,7.485e-07,2.4964e-06,0.00631,6.1664e-06,0.0518570417,1.04516e-05,8.2015e-05,0.08756,1.12981e-05,0.0950131389,0.0001189106944444,1.2732,1229.6395,0.2734,50,GEMM,gemm_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,1280,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,20,-2.27e-08,2.25875e-05,-0.00016,1.1126e-05,0.0783099722,8.947e-07,2.9808e-06,0.00631,7.3677e-06,0.0518570417,1.24819e-05,9.78404e-05,0.08756,1.34991e-05,0.0950131389,0.0001420765277777,1.3954,1538.9184,0.2382,50,GEMM,gemm_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,1408,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,20,-1.78e-08,1.76488e-05,-0.00016,8.7147e-06,0.0783099722,7.011e-07,2.3348e-06,0.00631,5.7709e-06,0.0518570417,9.7528e-06,7.65511e-05,0.08756,1.05735e-05,0.0950131389,0.00011128472222214999,1.2134,1177.855,0.2803,50,GEMM,gemm_amd_cpu_20.csv
AMD_CPU-only_20t,AMD,1536,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,20,-2.14e-08,2.13572e-05,-0.00016,1.05321e-05,0.0783099722,8.446e-07,2.8216e-06,0.00631,6.9744e-06,0.0518570417,1.1802e-05,9.26675e-05,0.08756,1.27785e-05,0.0950131389,0.0001344923611111,1.3767,1347.7834,0.2609,50,GEMM,gemm_amd_cpu_20.csv
AMD_CPU-only_32t,AMD,64,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-2.2e-09,9.2839e-06,-4e-05,4.395e-06,0.0783099722,1.706e-07,1.1786e-06,0.00304,2.9104e-06,0.0518570417,5.838e-06,3.88896e-05,0.10402,5.3325e-06,0.0950131389,5.61234722222222e-05,1.8268,71.7476,1.5415,50,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,96,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-1.9e-09,7.6941e-06,-4e-05,3.6424e-06,0.0783099722,1.414e-07,9.768e-07,0.00304,2.412e-06,0.0518570417,4.8382e-06,3.22298e-05,0.10402,4.4193e-06,0.0950131389,4.65123611111111e-05,1.273,182.1903,0.722,50,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,128,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-2.2e-09,8.9271e-06,-4e-05,4.2261e-06,0.0783099722,1.641e-07,1.1333e-06,0.00304,2.7985e-06,0.0518570417,5.6136e-06,3.7395e-05,0.10402,5.1275e-06,0.0950131389,5.396652777777775e-05,1.2528,224.3078,0.6864,50,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,160,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-2.4e-09,9.7608e-06,-4e-05,4.6208e-06,0.0783099722,1.794e-07,1.2391e-06,0.00304,3.0599e-06,0.0518570417,6.1378e-06,4.08872e-05,0.10402,5.6064e-06,0.0950131389,5.900625e-05,1.1576,115.9546,1.5827,50,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,192,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-3.4e-09,1.42314e-05,-4e-05,6.7371e-06,0.0783099722,2.615e-07,1.8067e-06,0.00304,4.4613e-06,0.0518570417,8.949e-06,5.96139e-05,0.10402,8.1741e-06,0.0950131389,8.603166666666664e-05,1.3285,174.5868,1.3354,50,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,224,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-3.9e-09,1.61429e-05,-4e-05,7.6421e-06,0.0783099722,2.967e-07,2.0493e-06,0.00304,5.0606e-06,0.0518570417,1.0151e-05,6.76211e-05,0.10402,9.2721e-06,0.0950131389,9.758722222222226e-05,1.349,273.0169,0.9539,50,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,256,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-4.6e-09,1.89145e-05,-4e-05,8.9542e-06,0.0783099722,3.476e-07,2.4012e-06,0.00304,5.9295e-06,0.0518570417,1.18939e-05,7.92313e-05,0.10402,1.0864e-05,0.0950131389,0.00011434249999995,1.5362,357.9187,0.7488,50,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,320,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-3.8e-09,1.57988e-05,-4e-05,7.4792e-06,0.0783099722,2.903e-07,2.0057e-06,0.00304,4.9527e-06,0.0518570417,9.9347e-06,6.61798e-05,0.10402,9.0744e-06,0.0950131389,9.550722222222225e-05,1.1793,455.2597,0.6404,50,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,384,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-5.7e-09,2.35712e-05,-4e-05,1.11586e-05,0.0783099722,4.332e-07,2.9924e-06,0.00304,7.3893e-06,0.0518570417,1.48222e-05,9.87379e-05,0.10402,1.35387e-05,0.0950131389,0.0001424933333333,1.6298,569.238,0.5529,50,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,448,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-4.6e-09,1.91369e-05,-4e-05,9.0594e-06,0.0783099722,3.517e-07,2.4294e-06,0.00304,5.9992e-06,0.0518570417,1.20337e-05,8.01628e-05,0.10402,1.09918e-05,0.0950131389,0.0001156866666666,1.3154,559.9931,0.5654,50,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,512,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-5.1e-09,2.09365e-05,-4e-05,9.9113e-06,0.0783099722,3.848e-07,2.6579e-06,0.00304,6.5633e-06,0.0518570417,1.31653e-05,8.7701e-05,0.10402,1.20254e-05,0.0950131389,0.00012656541666660002,1.4265,770.8276,0.4144,50,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,640,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-4.5e-09,1.87254e-05,-4e-05,8.8646e-06,0.0783099722,3.441e-07,2.3772e-06,0.00304,5.8702e-06,0.0518570417,1.17749e-05,7.84389e-05,0.10402,1.07554e-05,0.0950131389,0.0001131988888888,1.1604,925.3204,0.3795,49,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,768,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-6.7e-09,2.75044e-05,-4e-05,1.30206e-05,0.0783099722,5.055e-07,3.4917e-06,0.00304,8.6223e-06,0.0518570417,1.72954e-05,0.0001152137,0.10402,1.57979e-05,0.0950131389,0.00016627027777775,1.6968,1093.4535,0.3226,50,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,896,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-5.2e-09,2.13733e-05,-4e-05,1.01181e-05,0.0783099722,3.928e-07,2.7133e-06,0.00304,6.7003e-06,0.0518570417,1.344e-05,8.95309e-05,0.10402,1.22763e-05,0.0950131389,0.00012920625,1.2168,1210.7095,0.3157,50,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,1024,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-7.2e-09,2.97925e-05,-4e-05,1.41038e-05,0.0783099722,5.475e-07,3.7821e-06,0.00304,9.3396e-06,0.0518570417,1.87342e-05,0.0001247981,0.10402,1.71121e-05,0.0950131389,0.0001801020833333,1.6822,1307.2724,0.2948,50,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,1152,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-5e-09,2.07234e-05,-4e-05,9.8105e-06,0.0783099722,3.808e-07,2.6308e-06,0.00304,6.4965e-06,0.0518570417,1.30314e-05,8.68086e-05,0.10402,1.1903e-05,0.0950131389,0.00012527763888885,1.1046,1417.2938,0.2881,50,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,1280,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-6e-09,2.46386e-05,-4e-05,1.16639e-05,0.0783099722,4.528e-07,3.1279e-06,0.00304,7.7239e-06,0.0518570417,1.54933e-05,0.000103209,0.10402,1.41518e-05,0.0950131389,0.00014894583333329998,1.2574,1707.9549,0.2497,50,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,1408,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-8.5e-09,3.52352e-05,-4e-05,1.66804e-05,0.0783099722,6.475e-07,4.4731e-06,0.00304,1.10458e-05,0.0518570417,2.21567e-05,0.0001475973,0.10402,2.02382e-05,0.0950131389,0.0002130045833333,1.817,1573.047,0.2683,50,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_32t,AMD,1536,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,32,-9.4e-09,3.89678e-05,-4e-05,1.84474e-05,0.0783099722,7.161e-07,4.9469e-06,0.00304,1.22159e-05,0.0518570417,2.45039e-05,0.0001632328,0.10402,2.23821e-05,0.0950131389,0.0002355688888888,1.8421,1935.2551,0.2329,49,GEMM,gemm_amd_cpu_32.csv
AMD_CPU-only_64t,AMD,64,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,1.23e-08,1.01967e-05,0.00022,4.4075e-06,0.0783099722,2.568e-07,1.1902e-06,0.00459,2.9187e-06,0.0518570417,6.7012e-06,4.02887e-05,0.11976,5.3476e-06,0.0950131389,5.62826388888889e-05,1.8226,71.9148,1.5458,50,GEMM,gemm_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,96,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,1.03e-08,8.5414e-06,0.00022,3.6937e-06,0.0783099722,2.151e-07,9.994e-07,0.00459,2.446e-06,0.0518570417,5.6134e-06,3.37578e-05,0.11976,4.4815e-06,0.0950131389,4.716736111111115e-05,1.2794,181.2789,0.7321,50,GEMM,gemm_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,128,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,1.2e-08,1.01451e-05,0.00022,4.3861e-06,0.0783099722,2.513e-07,1.1821e-06,0.00459,2.9045e-06,0.0518570417,6.6673e-06,4.00503e-05,0.11976,5.3216e-06,0.0950131389,5.600888888888885e-05,1.2976,215.1607,0.7163,50,GEMM,gemm_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,160,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,1.25e-08,1.03803e-05,0.00022,4.6597e-06,0.0783099722,2.615e-07,1.2501e-06,0.00459,3.0857e-06,0.0518570417,6.8218e-06,4.16823e-05,0.11976,5.6536e-06,0.0950131389,5.95034722222222e-05,1.1636,115.347,1.596,50,GEMM,gemm_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,192,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,1.68e-08,1.42851e-05,0.00022,6.5783e-06,0.0783099722,3.51e-07,1.7795e-06,0.00459,4.3561e-06,0.0518570417,9.1772e-06,5.89564e-05,0.11976,7.9814e-06,0.0950131389,8.400277777777774e-05,1.2848,180.51,1.3039,50,GEMM,gemm_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,224,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,1.95e-08,1.65142e-05,0.00022,7.2811e-06,0.0783099722,4.065e-07,1.9632e-06,0.00459,4.8216e-06,0.0518570417,1.08259e-05,6.58368e-05,0.11976,8.8342e-06,0.0950131389,9.297833333333335e-05,1.2556,146.6604,1.8177,50,GEMM,gemm_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,256,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,2.5e-08,2.07705e-05,0.00022,9.232e-06,0.0783099722,5.221e-07,2.4757e-06,0.00459,6.1134e-06,0.0518570417,1.36213e-05,8.31756e-05,0.11976,1.12011e-05,0.0950131389,0.00011789041666664999,1.5734,349.4174,0.772,50,GEMM,gemm_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,320,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,1.94e-08,1.93229e-05,0.00022,8.9093e-06,0.0783099722,4.55e-07,2.3892e-06,0.00459,5.8998e-06,0.0518570417,1.24296e-05,7.88346e-05,0.11976,1.08096e-05,0.0950131389,0.00011376999999995001,1.3787,263.1987,1.1605,50,GEMM,gemm_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,384,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,2.34e-08,2.53915e-05,0.00022,1.13847e-05,0.0783099722,5.541e-07,3.0593e-06,0.00459,7.539e-06,0.0518570417,1.59885e-05,0.0001023083,0.11976,1.3813e-05,0.0950131389,0.00014538013888884999,1.7076,266.1485,1.148,50,GEMM,gemm_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,448,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,1.73e-08,1.67711e-05,0.00022,7.5101e-06,0.0783099722,4.013e-07,2.0249e-06,0.00459,4.9732e-06,0.0518570417,1.0848e-05,6.70084e-05,0.11976,9.1119e-06,0.0950131389,9.590194444444446e-05,1.1104,361.8283,0.8673,50,GEMM,gemm_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,512,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,2.03e-08,1.8785e-05,0.00022,8.4669e-06,0.0783099722,4.696e-07,2.2725e-06,0.00459,5.6068e-06,0.0518570417,1.22897e-05,7.59843e-05,0.11976,1.02728e-05,0.0950131389,0.0001081197222222,1.2088,542.6645,0.6083,50,GEMM,gemm_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,640,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,3.05e-08,2.59723e-05,0.00022,1.16609e-05,0.0783099722,6.364e-07,3.1334e-06,0.00459,7.7219e-06,0.0518570417,1.68485e-05,0.0001046174,0.11976,1.41481e-05,0.0950131389,0.0001489070833333,1.4367,747.384,0.4992,50,GEMM,gemm_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,768,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,2.56e-08,2.19992e-05,0.00022,9.5596e-06,0.0783099722,5.541e-07,2.5809e-06,0.00459,6.3304e-06,0.0518570417,1.44577e-05,8.69614e-05,0.11976,1.15986e-05,0.0950131389,0.00012207388888885,1.134,855.4746,0.4597,50,GEMM,gemm_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,896,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,3.63e-08,3.00698e-05,0.00022,1.29902e-05,0.0783099722,7.574e-07,3.5179e-06,0.00459,8.6021e-06,0.0518570417,1.97616e-05,0.0001187083,0.11976,1.57609e-05,0.0950131389,0.00016588166666665,1.3674,1077.3933,0.4054,50,GEMM,gemm_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,1024,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,4.33e-08,3.58427e-05,0.00022,1.56106e-05,0.0783099722,9.028e-07,4.2321e-06,0.00459,1.03374e-05,0.0518570417,2.35555e-05,0.0001419277,0.11976,1.89403e-05,0.0950131389,0.00019934374999995,1.7642,1246.4352,0.3263,50,GEMM,gemm_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,1152,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,3.01e-08,2.48996e-05,0.00022,1.07835e-05,0.0783099722,6.272e-07,2.9157e-06,0.00459,7.1409e-06,0.0518570417,1.63638e-05,9.82977e-05,0.11976,1.30836e-05,0.0950131389,0.0001377026388888,1.1065,1414.8995,0.3167,50,GEMM,gemm_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,1280,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,3.87e-08,3.20657e-05,0.00022,1.39007e-05,0.0783099722,8.077e-07,3.7506e-06,0.00459,9.205e-06,0.0518570417,2.10733e-05,0.0001265876,0.11976,1.68656e-05,0.0950131389,0.0001775080555555,1.32,1626.8834,0.2976,50,GEMM,gemm_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,1408,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,4.26e-08,4.47919e-05,0.00022,2.01543e-05,0.0783099722,9.821e-07,5.4426e-06,0.00459,1.33463e-05,0.0518570417,2.88281e-05,0.0001820029,0.11976,2.44532e-05,0.0950131389,0.00025736624999994997,1.919,1479.6819,0.325,50,GEMM,gemm_amd_cpu_64.csv
AMD_CPU-only_64t,AMD,1536,e2e,AMD Ryzen Threadripper 3970X 32-Core Processor,,64,5.37e-08,4.44644e-05,0.00022,1.91778e-05,0.0783099722,1.12e-06,5.1924e-06,0.00459,1.26996e-05,0.0518570417,2.92216e-05,0.0001755346,0.11976,2.32683e-05,0.0950131389,0.0002448958333333,1.7976,2064.3368,0.2376,49,GEMM,gemm_amd_cpu_64.csv
AMD_3090_PCIe3,AMD,64,e2e,NVIDIA GeForce RTX 3090,3.0,,1.27217e-05,2.42812e-05,0.25002,3.964e-06,0.0783099722,5.1199e-06,1.1155e-06,0.10146,2.6249e-06,0.0518570417,1.2767e-05,4.28959e-05,0.25091,4.8094e-06,0.0950131389,5.061875e-05,1.0851,120.7926,1.3903,50,GEMM,gemm_3090_on_amd_pciev3.csv
AMD_3090_PCIe4,AMD,64,e2e,NVIDIA GeForce RTX 3090,4.0,,5.2324e-06,1.56553e-05,0.10254,3.9877e-06,0.0783099722,2.7963e-06,1.139e-06,0.0548,2.6407e-06,0.0518570417,5.7148e-06,3.84276e-05,0.11214,4.8383e-06,0.0950131389,5.0922500000000006e-05,1.0856,120.7425,1.3986,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_3090_PCIe3,AMD,96,e2e,NVIDIA GeForce RTX 3090,3.0,,1.47832e-05,2.80257e-05,0.25002,4.5932e-06,0.0783099722,5.9146e-06,1.2965e-06,0.10146,3.0416e-06,0.0518570417,1.48358e-05,4.96618e-05,0.25091,5.5729e-06,0.0950131389,5.8653611111111146e-05,1.1782,375.4449,0.4773,50,GEMM,gemm_3090_on_amd_pciev3.csv
AMD_3090_PCIe4,AMD,96,e2e,NVIDIA GeForce RTX 3090,4.0,,5.9941e-06,1.79345e-05,0.10254,4.5748e-06,0.0783099722,3.2034e-06,1.3061e-06,0.0548,3.0295e-06,0.0518570417,6.5531e-06,4.40651e-05,0.11214,5.5506e-06,0.0950131389,5.841958333333335e-05,1.1742,376.7399,0.4754,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_3090_PCIe3,AMD,128,e2e,NVIDIA GeForce RTX 3090,3.0,,1.74884e-05,3.32866e-05,0.25002,5.4357e-06,0.0783099722,7.0178e-06,1.5346e-06,0.10146,3.5995e-06,0.0518570417,1.75507e-05,5.88042e-05,0.25091,6.5951e-06,0.0950131389,6.94120833333333e-05,1.2751,822.3485,0.2383,50,GEMM,gemm_3090_on_amd_pciev3.csv
AMD_3090_PCIe4,AMD,128,e2e,NVIDIA GeForce RTX 3090,4.0,,7.1227e-06,2.13112e-05,0.10254,5.4284e-06,0.0783099722,3.8066e-06,1.5493e-06,0.0548,3.5947e-06,0.0518570417,7.7735e-06,5.22711e-05,0.11214,6.5863e-06,0.0950131389,6.931958333333336e-05,1.2819,817.9887,0.238,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_3090_PCIe3,AMD,160,e2e,NVIDIA GeForce RTX 3090,3.0,,2.09376e-05,4.00862e-05,0.25002,6.5228e-06,0.0783099722,8.4488e-06,1.8382e-06,0.10146,4.3194e-06,0.0518570417,2.10121e-05,7.07244e-05,0.25091,7.9141e-06,0.0950131389,8.329430555555555e-05,1.3792,1484.9726,0.1464,50,GEMM,gemm_3090_on_amd_pciev3.csv
AMD_3090_PCIe4,AMD,160,e2e,NVIDIA GeForce RTX 3090,4.0,,8.5369e-06,2.55425e-05,0.10254,6.5189e-06,0.0783099722,4.5624e-06,1.8607e-06,0.0548,4.3168e-06,0.0518570417,9.3362e-06,6.2779e-05,0.11214,7.9094e-06,0.0950131389,8.3245e-05,1.387,1476.5149,0.1463,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_3090_PCIe3,AMD,192,e2e,NVIDIA GeForce RTX 3090,3.0,,3.59401e-05,6.80183e-05,0.25002,1.10967e-05,0.0783099722,1.43549e-05,3.1422e-06,0.10146,7.3483e-06,0.0518570417,3.6068e-05,0.0001203509,0.25091,1.34636e-05,0.0950131389,0.00014170263888885,1.9016,1847.1198,0.1461,50,GEMM,gemm_3090_on_amd_pciev3.csv
AMD_3090_PCIe4,AMD,192,e2e,NVIDIA GeForce RTX 3090,4.0,,7.8946e-06,2.36208e-05,0.10254,5.9923e-06,0.0783099722,4.2191e-06,1.7179e-06,0.0548,3.9681e-06,0.0518570417,8.6193e-06,5.79585e-05,0.11214,7.2704e-06,0.0950131389,7.651986111111109e-05,1.0223,1838.5558,0.1445,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_3090_PCIe3,AMD,224,e2e,NVIDIA GeForce RTX 3090,3.0,,3.26282e-05,6.25923e-05,0.25002,1.02066e-05,0.0783099722,1.32063e-05,2.8638e-06,0.10146,6.7588e-06,0.0518570417,3.27443e-05,0.0001105497,0.25091,1.23836e-05,0.0950131389,0.00013033527777770002,1.6684,3368.2421,0.0835,50,GEMM,gemm_3090_on_amd_pciev3.csv
AMD_3090_PCIe4,AMD,224,e2e,NVIDIA GeForce RTX 3090,4.0,,1.33212e-05,3.98571e-05,0.10254,1.01704e-05,0.0783099722,7.1192e-06,2.9027e-06,0.0548,6.7349e-06,0.0518570417,1.45641e-05,9.79327e-05,0.11214,1.23397e-05,0.0950131389,0.00012987388888885,1.6742,3356.6551,0.0832,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_3090_PCIe3,AMD,256,e2e,NVIDIA GeForce RTX 3090,3.0,,4.3023e-05,8.01707e-05,0.25002,1.31152e-05,0.0783099722,1.69196e-05,3.7534e-06,0.10146,8.6849e-06,0.0518570417,4.31762e-05,0.0001418545,0.25091,1.59127e-05,0.0950131389,0.00016747847222214999,1.8506,4532.9126,0.0719,50,GEMM,gemm_3090_on_amd_pciev3.csv
AMD_3090_PCIe4,AMD,256,e2e,NVIDIA GeForce RTX 3090,4.0,,1.76148e-05,5.27035e-05,0.10254,1.29214e-05,0.0783099722,9.4138e-06,3.7939e-06,0.0548,8.5566e-06,0.0518570417,1.91323e-05,0.0001248023,0.11214,1.56775e-05,0.0950131389,0.00016500347222215,1.845,4546.6711,0.0708,50,GEMM,gemm_3090_on_amd_pciev4.csv
AMD_3090_PCIe3,AMD,320,e2e,NVIDIA GeForce RTX 3090,3.0,,3.30451e-05,6.32343e-05,0.25002,1.03041e-05,0.0783099722,1.33276e-05,2.8957e-06,0.10146,6.8234e-06,0.0518570417,3.31627e-05,0.0001116247,0.25091,1.25019e-05,0.0950131389,0.0001315809722222,1.3731,6255.8697,0.0551,50,GEMM,gemm_3090_on_amd_pciev3.csv
