problem_size,num_threads,sessions,runs,runtime_per_op_s_median,runtime_per_op_s_ci95_low,runtime_per_op_s_ci95_high,runtime_per_op_s_between_session_robust_cv,runtime_per_op_s_run_robust_cv,time_per_op_ms_e2e_median,time_per_op_ms_e2e_ci95_low,time_per_op_ms_e2e_ci95_high,time_per_op_ms_e2e_between_session_robust_cv,time_per_op_ms_e2e_run_robust_cv,package_energy_per_op_j_median,package_energy_per_op_j_ci95_low,package_energy_per_op_j_ci95_high,package_energy_per_op_j_between_session_robust_cv,package_energy_per_op_j_run_robust_cv,package_avg_power_w_median,package_avg_power_w_ci95_low,package_avg_power_w_ci95_high,package_avg_power_w_between_session_robust_cv,package_avg_power_w_run_robust_cv,gflops_per_s_median,gflops_per_s_ci95_low,gflops_per_s_ci95_high,gflops_per_s_between_session_robust_cv,gflops_per_s_run_robust_cv,edp_package_j_s_median,edp_package_j_s_ci95_low,edp_package_j_s_ci95_high,edp_package_j_s_between_session_robust_cv,edp_package_j_s_run_robust_cv,temp_c_median,temp_c_ci95_low,temp_c_ci95_high,temp_c_between_session_robust_cv,temp_c_run_robust_cv,runtime_1thread_s,energy_1thread_j,speedup_vs_1thread,scaling_efficiency,energy_change_vs_1thread_pct,stable_runtime,stable_energy,pareto_optimal_strict,pareto_optimal_practical_2pct
256,1,5,50,0.00028411326676176893,0.0002828466309557372,0.0002987185914652342,0.00660973796622203,0.008358571813323659,0.284113,0.28284699999999996,0.2987185,0.006606426316289879,0.008357363856922395,0.021657611158432708,0.021452504136947218,0.022613100417785734,0.01404086848867378,0.027066827476341395,75.96983213358709,75.47586101516865,76.26961900371248,0.0051509787388507354,0.00505007851657515,118.10499999999999,112.325,118.63,0.006590449176580234,0.008413161683746952,6.13752679230708e-06,6.085846223529711e-06,6.757304459699715e-06,0.012484118418084458,0.03664201813356888,76.0,74.0,77.0,0.019507894736842103,0.019507894736842103,0.00028411326676176893,0.021657611158432708,1.0,1.0,0.0,True,True,False,False
256,2,5,50,0.0001553230745437674,0.0001549528403828342,0.00015622409526755334,0.0035339833995164842,0.005256854450877742,0.155323,0.1549525,0.15622399999999997,0.0035365226012888874,0.005257176382843258,0.01441821303742654,0.01430254368632294,0.014482839429012346,0.0026796816730240126,0.004497735333646963,92.38231791618666,92.00650957206958,92.99962435650363,0.00380869460162543,0.004560930273161651,216.03,214.78500000000003,216.54500000000002,0.003534411887237985,0.005257203114860483,2.2494646646009326e-06,2.2104908530236424e-06,2.254145348725432e-06,0.0030849927950363804,0.008766541876582275,77.5,76.0,79.0,0.00956516129032258,0.019007692307692305,0.00028411326676176893,0.021657611158432708,1.829176170999053,0.9145880854995265,-33.426577234430596,True,True,False,False
256,4,5,50,8.786470844212359e-05,8.723173781802501e-05,8.828520014044945e-05,0.007095237701136367,0.008157579483250042,0.08786450000000001,0.087232,0.088285,0.007095394613296445,0.008155932029832199,0.01049915726718886,0.010419337999479934,0.01055124855161517,0.007355879745872681,0.00613145939073721,119.61415658095243,119.41676848613994,119.69546634275164,0.0010078226214130064,0.0023828924892129073,381.89,380.07,384.65999999999997,0.0070657309696509196,0.008155222316809617,9.224941191056854e-07,9.091080173520615e-07,9.315193503394428e-07,0.014505033202965974,0.01343211975471145,83.0,82.0,84.0,0.017862650602409637,0.017862650602409637,0.00028411326676176893,0.021657611158432708,3.233531093418629,0.8083827733546572,-51.522089900017164,True,True,True,True
256,8,5,50,9.127028998723327e-05,8.63703450047085e-05,9.224988493049802e-05,0.015912598317453362,0.017324129679411954,0.0912705,0.08637,0.09225,0.01591101944220741,0.017316127335776466,0.012350489057085539,0.011851578032702679,0.012499396989781829,0.01787547845231784,0.01787547845231774,135.63428088798906,135.2992164823181,137.15742108445977,0.0036625437507058797,0.005036557041886717,367.64,363.735,388.495,0.01574788651942106,0.01713918507235339,1.1269786829841705e-06,1.0246721451800984e-06,1.152722242401839e-06,0.03386701254328112,0.036365999914637334,71.5,70.0,73.5,0.010367832167832167,0.02088169014084507,0.00028411326676176893,0.021657611158432708,3.112877879554346,0.38910973494429324,-42.97390895635923,True,True,False,False
256,10,5,50,0.00010031602763721292,9.507979027645376e-05,0.0001050123411406365,0.00849082370310277,0.008514757351563495,0.100316,0.0950795,0.105012,0.008483316719167504,0.008514105970498946,0.014043402165196471,0.013553434080076263,0.01446942616321815,0.0036504964194629223,0.004741169984380295,140.45764396520832,137.82564943515166,142.53084431578594,0.009888614087771497,0.009888614087771348,334.49,319.53,352.905,0.008532407545815817,0.008509100692005266,1.4120363592707652e-06,1.2884727701227416e-06,1.5192189996255078e-06,0.012833404840452915,0.010150795049010909,70.5,66.5,72.0,0.02102978723404255,0.02088169014084507,0.00028411326676176893,0.021657611158432708,2.83218218916371,0.283218218916371,-35.157196874280075,True,True,False,False
256,16,5,50,7.063734392735529e-05,6.629204568089767e-05,7.354378181818182e-05,0.05364174515140805,0.0504967054908445,0.07063749999999999,0.06629199999999999,0.0735435,0.05363701008671037,0.05048767938693853,0.012078499538876276,0.011684935263262732,0.012428096586756322,0.036641273879885285,0.036636726362873906,170.7589155870351,168.49888151223507,176.345589113433,0.009298304081376824,0.008255887806685739,475.025,456.25,506.15999999999997,0.05176342508289031,0.048829360060705616,8.528004993398196e-07,7.747772361597155e-07,9.103736392282446e-07,0.09891940237155342,0.09279858071497582,69.5,68.0,74.5,0.021332374100719424,0.03177,0.00028411326676176893,0.021657611158432708,4.022139720513219,0.2513837325320762,-44.22977007705056,False,True,True,True
256,20,5,50,9.476170093979715e-05,9.150498956726843e-05,9.581109516977523e-05,0.005966805240328649,0.014320108055743172,0.094762,0.091505,0.095811,0.005976585551170414,0.01430865112155903,0.017719170652275053,0.017304836568992107,0.017999240841702534,0.00360974973604294,0.016936756121091502,187.53848277563847,186.95116056620333,189.11165349860119,0.003664203361109798,0.005075363567757537,354.095,350.21500000000003,366.7,0.0059874271028959045,0.01419316888581399,1.6790989484205224e-06,1.5838937659908008e-06,1.7245484624774803e-06,0.009693969611873608,0.035791583794189,71.0,67.0,79.0,0.02088169014084507,0.02088169014084507,0.00028411326676176893,0.021657611158432708,2.9981866507679964,0.14990933253839983,-18.185018086005144,True,True,False,False
256,32,5,50,7.319983755914967e-05,7.234723428902403e-05,8.2511785335617e-05,0.017268748817466026,0.03696911251957147,0.0731995,0.07234750000000001,0.082512,0.017256609676295432,0.03697314910262627,0.015970231972596935,0.015810821350999132,0.01761536534540413,0.01479892014007303,0.029721235910025456,218.1778974619709,213.3471012324092,218.98822849482042,0.005506500902604504,0.011966747435935132,458.395,406.65999999999997,463.8,0.017481545392074613,0.036843727285625474,1.1690187477611566e-06,1.1433239440778484e-06,1.4531923448394671e-06,0.03258725834280285,0.067923681598985,66.0,65.0,68.0,0.022463636363636363,0.022128358208955222,0.00028411326676176893,0.021657611158432708,3.8813373941190665,0.12129179356622083,-26.260417846782282,True,True,False,False
256,64,5,50,7.579181508147025e-05,7.001337535014006e-05,8.95114772628467e-05,0.09793994886630122,0.0987401678977503,0.07579150000000001,0.0700135,0.0895115,0.09793495180858032,0.09873697578224462,0.016448136150056837,0.01551589387254902,0.019218976697678462,0.0715090443753138,0.07113618870416094,217.07153222955858,212.30563679148315,221.47590113797162,0.027933697298995377,0.027311528780592616,442.72,374.87,479.255,0.1048522903867002,0.1048522903867003,1.2465800715973144e-06,1.0862259897552307e-06,1.720052080684644e-06,0.16594264866146918,0.16940674188949187,70.0,67.0,78.5,0.06354,0.05295,0.00028411326676176893,0.021657611158432708,3.7486009070553266,0.05857188917273948,-24.05378400353949,False,True,False,False
512,1,5,50,0.0021798882863340563,0.002166312364425163,0.0022418537946428574,0.009233345556424986,0.010997501702926469,2.1798884999999997,2.1663129999999997,2.2418535000000004,0.009233057699969491,0.010996941423097425,0.16876297811816193,0.1670345563991323,0.17140944419642856,0.014821361301191317,0.01438287798690665,76.5672108889856,76.4690355005738,77.48392832876834,0.0019010073524864195,0.006699704005429634,123.145,119.735,123.91,0.009210191237971503,0.011089365853658557,0.000367572285946435,0.0003616882541063542,0.0003842810909172439,0.023733197359104154,0.027239119299093322,77.5,75.5,80.0,0.00956516129032258,0.019254545454545455,0.0021798882863340563,0.16876297811816193,1.0,1.0,0.0,True,True,False,False
512,2,5,50,0.0011235972375690608,0.001121360956618465,0.0011474707233065443,0.0029507994737745136,0.013579144226181667,1.1235975,1.121361,1.147471,0.002951087822819081,0.013579211288343301,0.1056786632996633,0.10499714309392266,0.10754676693455797,0.009561266441891952,0.015372137629965579,94.08802206382296,93.43013118366017,94.30312336032435,0.003389476951451173,0.003898120837478838,238.905,233.935,239.385,0.002978790732717962,0.013592374810318645,0.00011863476559649243,0.00011802769267885962,0.00012340676356793528,0.007586699422862994,0.027777360059118236,78.0,74.0,80.0,0.009503846153846153,0.019007692307692305,0.0021798882863340563,0.16876297811816193,1.9400975843001498,0.9700487921500749,-37.3804228403277,True,True,False,False
512,4,5,50,0.0006020277945619336,0.0006006719308700834,0.0006167462825278811,0.003339054322234181,0.006823352806891453,0.602028,0.6006715,0.616746,0.0033406202037114126,0.00682331941847798,0.07577355135951662,0.07526699489795918,0.07665636679058241,0.00991138195888099,0.010901689652148935,125.22987484830915,124.16835430128295,125.87614019668136,0.007651153581821028,0.007605295175295249,445.885,435.245,446.89,0.0033416979714500222,0.006844844590723673,4.5595972786106374e-05,4.521688293489953e-05,4.7273994923473014e-05,0.012326496816633855,0.01899468868186187,87.0,86.0,91.0,0.0,0.017041379310344825,0.0021798882863340563,0.16876297811816193,3.620909708861956,0.905227427215489,-55.10060784394156,True,True,False,False
512,8,5,50,0.000497605826693227,0.00048532638215324927,0.0005007663831915958,0.009416772901596919,0.010365845743691288,0.497606,0.4853265,0.5007665,0.009416601286962006,0.010367248597105208,0.07460095673549656,0.07399077424830262,0.07515261505752877,0.008947249438397495,0.006980790425347002,150.81882796329933,149.4670135289373,152.70258690680214,0.011391071015510129,0.010666304960341802,539.455,536.05,553.1,0.009358061376760114,0.010289441546287643,3.714038809937707e-05,3.594648280187396e-05,3.762264391200816e-05,0.01925107691103644,0.018254212943491846,77.0,71.0,78.0,0.019254545454545455,0.03850909090909091,0.0021798882863340563,0.16876297811816193,4.380753137117008,0.547594142139626,-55.79542529566906,True,True,False,False
512,10,5,50,0.0005002458688032048,0.0004956807051909892,0.000504650277357539,0.0075045821875388535,0.009926539296133203,0.500246,0.49568049999999997,0.5046505,0.007504194336386435,0.009926698985932314,0.08109337916459472,0.07974587732615084,0.08137829677256682,0.005209042340214395,0.006260004792111732,161.31696350158865,160.89675502218583,162.67388834468633,0.0018343088952563246,0.002937832967591958,536.605,531.925,541.55,0.007459900671816451,0.009861073694212316,4.042527961689388e-05,3.952738126051318e-05,4.1044765059657616e-05,0.013188257701020594,0.01466020856793478,77.0,73.0,79.0,0.009627272727272727,0.019254545454545455,0.0021798882863340563,0.16876297811816193,4.3576337602732265,0.4357633760273226,-51.94835972388685,True,True,False,False
512,16,5,50,0.0003065232558139535,0.0002856098374927452,0.00032732795172863663,0.04941763747089789,0.046530317045847244,0.306523,0.28560949999999996,0.32732799999999995,0.04941548562424335,0.04652950504565131,0.06488084324977347,0.0626773379280325,0.06689980593607306,0.02242801060605412,0.021332351096668384,211.70491642467601,204.3257438454171,219.32541696324785,0.027183989734594488,0.02561999104090803,875.765,820.0799999999999,939.865,0.05108385811262165,0.048025281619117635,1.98758411106551e-05,1.7894638628485288e-05,2.1888376688179148e-05,0.0702709611725985,0.06659118510322846,73.5,71.0,77.0,0.02017142857142857,0.02030958904109589,0.0021798882863340563,0.16876297811816193,7.111657092854172,0.4444785683033857,-61.555049588929286,True,True,True,True
512,20,5,50,0.00035198423577793007,0.00034537448347107434,0.00035276203966005666,0.003276203643303026,0.005166596389421843,0.351984,0.34537450000000003,0.352762,0.0032770319105413915,0.005168306629323724,0.07754430654557917,0.07632824207988981,0.07783447538951842,0.004887569422433396,0.0052825463218459075,220.63056893532377,220.24361752818197,221.1346047734456,0.0026002478214911273,0.0026134294586054336,762.635,760.95,777.23,0.003275722986749781,0.00514751198805121,2.7295995805459934e-05,2.6356854435716397e-05,2.7451727123020308e-05,0.00845864913889044,0.011542014973591568,72.0,71.0,76.5,0.020591666666666664,0.04061917808219178,0.0021798882863340563,0.16876297811816193,6.1931418079455325,0.3096570903972766,-54.051352132879906,True,True,False,False
512,32,5,50,0.0003313285950413223,0.00031652416298168034,0.00033995896914208203,0.006737238572058673,0.0067299746351476165,0.3313285,0.316524,0.339959,0.006738918022445785,0.006729410060478784,0.08055069950413224,0.0785566781427669,0.08214718870803661,0.014398443488315196,0.014812552546733374,243.24432772615882,241.694053788857,248.40302214591946,0.008472504193872044,0.008555420350788925,810.1800000000001,789.61,848.0699999999999,0.006706817003628964,0.006698245917221164,2.6700751814427708e-05,2.485640531125466e-05,2.7926559744254856e-05,0.02058694740130601,0.021142242104169495,73.0,68.0,79.0,0.10154794520547944,0.08123835616438356,0.0021798882863340563,0.16876297811816193,6.57923378470303,0.2056010557719697,-52.269922940247326,True,True,False,False
512,64,5,50,0.00042825559780312634,0.0004102286298568507,0.0005089328287606434,0.06240848412548908,0.06403810461475137,0.42825599999999997,0.4102285,0.5089330000000001,0.062410267456848155,0.06403831952372903,0.11232164786649768,0.10854007648261758,0.12890951182592242,0.04991520192442706,0.051448515415791624,262.2874674593834,252.8896699802547,264.4331681970701,0.01212873777199028,0.01490754851425656,626.81,527.455,654.355,0.0651524656594504,0.06693237234263455,4.808983553880315e-05,4.452625719125865e-05,6.560688659583316e-05,0.10986440687255826,0.11241033510497657,79.0,77.0,81.0,0.028150632911392404,0.0185325,0.0021798882863340563,0.16876297811816193,5.090157134002424,0.07953370521878787,-33.44414212230008,False,True,False,False
