session_number,problem_size,num_threads,runtime_per_op_s,time_per_op_ms_e2e,package_energy_per_op_j,package_avg_power_w,gflops_per_s,edp_package_j_s,temp_c,sm_clock_mhz,batches
3,4096,4,0.294265625,294.265615,37.904530124999994,128.7986459365666,467.06,11.156581977370625,86.0,,4.0
3,4096,8,0.15354842857142859,153.5484395,28.888983857142858,188.1178548149366,895.085,4.437431943653755,86.0,,7.0
3,4096,10,0.13505825,135.058246,28.154163687500002,208.46526535028912,1017.63,3.801803489058094,85.5,,8.0
3,4096,16,0.08312415384615385,83.1241825,23.55588723076923,283.3668933471487,1653.42,1.9578100312874527,91.0,,13.0
3,4096,20,0.07778984615384615,77.789836,22.20012823076923,285.3120336259366,1766.8000000000002,1.7271256460920001,82.0,,13.0
3,4096,32,0.05415944736842106,54.159431,15.262530394736842,281.65883271859826,2537.9300000000003,0.8266611445579516,79.5,,19.0
3,4096,64,0.05940376470588235,59.403757999999996,14.495509705882352,243.82365998507132,2313.64,0.8617119525293772,68.5,,17.0
3,8192,1,8.898002,8898.0019575,708.592193,79.71132165377071,123.57,6315.454705599588,75.0,,1.0
3,8192,2,4.456137999999999,4456.137929,430.154726,96.44646862059261,246.745,1918.7605033950058,79.0,,1.0
3,8192,4,2.3408670000000003,2340.8671475,303.105991,129.5286680386209,469.70000000000005,709.616408501508,88.0,,1.0
3,8192,8,1.185703,1185.7030585,226.685703,191.04470207054567,927.31,268.823618010392,83.0,,1.0
3,8192,10,0.99992525,999.925255,214.9403345,215.02912151048633,1099.595,214.94152472112427,86.0,,2.0
3,8192,16,0.633707,633.706945,179.270503,282.8594863884076,1735.045,113.60497256607701,88.5,,2.0
3,8192,20,0.565599,565.5990705,160.55039399999998,283.84989652682316,1943.98,90.80714615529601,85.0,,2.0
3,8192,32,0.48609833333333335,486.0982945,138.32444800000002,284.55452187535764,2261.915,67.24497188132301,80.0,,3.0
3,8192,64,0.4770585,477.058468,115.6405245,242.3353030846007,2304.775,55.166491407489275,70.0,,3.0
3,16384,1,72.6195985,72619.5981915,5574.735134500001,76.82729747304148,121.125,404847.2606411609,72.0,,1.0
3,16384,2,36.346091,36346.0908775,3546.5001415,97.49810173511369,242.01,128872.75100899093,76.0,,1.0
3,16384,4,19.0960165,19096.0165985,2447.5661284999996,128.19805683971592,460.625,46784.197422110454,87.0,,1.0
3,16384,8,9.5118435,9511.843734,1810.518705,190.2926932705381,924.75,17221.233035610912,89.0,,1.0
3,16384,10,8.0930825,8093.082211,1736.494243,214.41057222311522,1086.87,14052.21917159285,89.0,,1.0
3,16384,16,5.117191,5117.191067,1454.0917715,284.1305381519444,1718.9299999999998,7440.776792584247,91.0,,1.0
3,16384,20,4.466775999999999,4466.776302,1267.1995430000002,284.184584902773,1969.225,5660.295069622811,89.5,,1.0
3,16384,32,3.5695495,3569.549822,1016.6718874999999,284.81796601930773,2464.205,3629.0622110159447,85.5,,1.0
3,16384,64,3.8104180000000003,3810.417986,947.961757,248.77284958904212,2308.4300000000003,3612.129952767766,80.0,,1.0
4,64,1,6.175911330353776e-06,0.006176,0.00045411067324394657,73.46819705177424,84.89500000000001,2.803565231052836e-09,74.0,,161769.0
4,64,2,6.164548240789945e-06,0.0061645,0.00045284380908832507,73.4691598379428,85.05,2.791452930643071e-09,74.0,,161834.0
4,64,4,6.175840864854143e-06,0.006176,0.00045461149440249936,73.69600185857172,84.895,2.805910132599451e-09,74.0,,161322.0
4,64,8,6.127075280692067e-06,0.0061270000000000005,0.0004459453095281919,72.75567523662829,85.57,2.7324931305866005e-09,70.0,,162990.0
4,64,10,6.1733196197253575e-06,0.0061735,0.00045415385494462047,73.49948833565327,84.93,2.804459982261312e-09,74.0,,161883.0
4,64,16,6.1467178740935855e-06,0.0061465,0.00044851771998010646,72.98660780104359,85.295,2.7561263044057444e-09,72.0,,162867.0
4,64,20,6.150890488121696e-06,0.006151,0.00044968173591317356,73.13612436852478,85.235,2.7657913718636118e-09,72.0,,162439.0
4,64,32,6.165196590494674e-06,0.006165,0.00045306450615948524,73.41391140147161,85.03999999999999,2.795128213362909e-09,73.0,,161783.0
4,64,64,6.120185191980722e-06,0.00612,0.00044130764620258585,72.08452332754808,85.67,2.700884521930856e-09,68.0,,163506.0
4,128,1,3.9197482451668565e-05,0.039197499999999996,0.002887346006038979,73.56167927883817,107.005,1.1329088099543616e-07,71.0,,25501.0
4,128,2,2.506527044025157e-05,0.025065499999999998,0.0022183026540880503,87.95187208781485,167.33499999999998,5.560214952688517e-08,72.0,,39750.0
4,128,4,1.4496553961502415e-05,0.014496499999999999,0.001633564638454329,112.72043213358296,289.33,2.3665835219240584e-08,83.0,,69355.0
4,128,8,1.8258074098077338e-05,0.018258,0.00218740712536905,119.67829805414107,229.72,3.9948224336234784e-08,68.0,,55548.0
4,128,10,1.8409361670833947e-05,0.018409500000000002,0.002208075130533902,119.95778617788957,227.83499999999998,4.065151116387068e-08,73.5,,54392.0
4,128,16,1.7902522483786595e-05,0.017902500000000002,0.0021479091511698734,119.99306104007619,234.285,3.845826436900521e-08,68.0,,55818.0
4,128,20,1.8915879619218946e-05,0.018916000000000002,0.0022429032681208303,118.51945720835792,221.735,4.242648425338615e-08,66.0,,53364.0
4,128,32,1.8497872380134747e-05,0.0184975,0.002200159254213247,118.95604916483843,226.745,4.070334306870597e-08,67.0,,53581.0
4,128,64,1.8400912455568178e-05,0.018401,0.0021990877001722307,119.4788636173032,227.94,4.0441211694155996e-08,67.0,,54578.0
4,256,1,0.0002828466309557372,0.28284699999999996,0.02149239004792783,76.01139850946406,118.63,6.085846223529711e-06,76.0,,3547.0
4,256,2,0.00015612304931335828,0.1561235,0.014418404026217229,92.38231791618666,214.925,2.251764142138913e-06,78.0,,6408.0
4,256,4,8.828520014044945e-05,0.088285,0.01055124855161517,119.61415658095243,380.07,9.315193503394428e-07,84.0,,11392.0
4,256,8,8.698628853687616e-05,0.0869865,0.011871517330948732,136.5025108654424,385.75,1.03266347938107e-06,71.0,,11742.0
4,256,10,0.0001050123411406365,0.105012,0.01446942616321815,137.82564943515166,319.53,1.5192189996255078e-06,69.5,,9521.0
4,256,16,7.061246211320223e-05,0.0706125,0.012051227532247832,170.7589155870351,475.19,8.503873390149773e-07,74.5,,14187.0
4,256,20,9.489709225232051e-05,0.09489700000000001,0.017755050909263118,187.0749867963292,353.59000000000003,1.684649065787259e-06,70.0,,10558.0
4,256,32,7.630259896341922e-05,0.0763025,0.016469134868173967,215.7880304948772,439.755,1.256718591544674e-06,65.0,,13313.0
4,256,64,7.579181508147025e-05,0.07579150000000001,0.016448136150056837,217.07153222955858,442.72,1.2465800715973144e-06,77.5,,13195.0
4,512,1,0.002178706783369803,2.178707,0.16876297811816193,77.48392832876834,123.205,0.000367572285946435,80.0,,457.0
4,512,2,0.001121360956618465,1.121361,0.10565494605116797,94.2202815900905,239.385,0.00011847734442083839,78.0,,899.0
4,512,4,0.0006006719308700834,0.6006715,0.07539211501787843,125.51192350290157,446.89,4.52821082016716e-05,87.0,,1678.0
4,512,8,0.00048532638215324927,0.4853265,0.07399077424830262,152.70258690680214,553.1,3.594648280187396e-05,78.0,,2062.0
4,512,10,0.0005002458688032048,0.500246,0.08064626589884827,161.11737821823056,536.605,4.0334825288633e-05,76.5,,1997.0
4,512,16,0.00032732795172863663,0.32732799999999995,0.06689980593607306,204.3257438454171,820.0799999999999,2.1888376688179148e-05,71.0,,3066.0
4,512,20,0.0003523044164037855,0.3523045,0.07761684174553102,220.29780198826984,761.94,2.7348687648524083e-05,72.0,,2853.0
4,512,32,0.0003328342201529764,0.3328345,0.08133297705354173,244.22153013611427,806.515,2.7071510598441568e-05,78.0,,3007.0
4,512,64,0.00042010566902876196,0.4201055,0.11012711775739892,262.2874674593834,638.97,4.627976785563067e-05,79.0,,2399.0
4,1024,1,0.017245405172413797,17.2454025,1.3273311810344826,76.98210271370776,124.525,0.022885950576986773,78.0,,58.0
4,1024,2,0.008688195652173915,8.688198,0.8306105608695653,95.58075035406787,247.175,0.007216509353730965,77.0,,115.0
4,1024,4,0.004669287383177571,4.6692895,0.5890462102803738,126.19694462667236,459.91499999999996,0.0027504282836023236,87.5,,214.0
4,1024,8,0.0033555836120401335,3.3555835,0.5367417909698997,159.91844220706594,639.975,0.0018006723041096404,78.0,,299.0
4,1024,10,0.0031885734375000003,3.1885735,0.548495084375,172.0061614171399,673.49,0.0017489170965290187,75.0,,320.0
4,1024,16,0.0018887457943925232,1.8887455,0.4449035738317757,235.7424455119491,1136.99,0.000839935895926121,79.0,,535.0
4,1024,20,0.0019035482954545455,1.9035484999999999,0.4753712253787879,249.61199918190772,1128.15,0.0009047470790285778,76.0,,528.0
4,1024,32,0.0017772601769911506,1.7772605000000001,0.4813349982300885,270.7968846303553,1208.315,0.0008552394364826815,76.0,,565.0
4,1024,64,0.001737022491349481,1.737022,0.49861839878892733,286.96654486491195,1236.3049999999998,0.0008661113799517907,79.0,,578.0
4,2048,1,0.1379519375,137.9519505,10.80127075,78.41650439116643,124.535,1.4890333486711562,80.5,,8.0
4,2048,2,0.06994146666666667,69.941461,6.849783633333334,97.98272228410872,245.635,0.47905368094432,78.5,,15.0
4,2048,4,0.037515129629629634,37.5151235,4.825183703703704,128.85734811377134,457.945,0.18090493093211457,91.0,,27.0
4,2048,8,0.022642933333333337,22.6429325,3.9354968,173.83129436999533,758.73,0.08910497303615555,86.0,,45.0
4,2048,10,0.02049061,20.4906115,3.85490136,188.15558066570736,838.425,0.07898652550207219,80.5,,50.0
4,2048,16,0.01197930588235294,11.979305,3.1469517294117644,262.70902019991667,1434.13,0.037699724065937856,83.5,,85.0
4,2048,20,0.012533625,12.5336255,3.40453108125,271.60832231229324,1370.705,0.04266190121273093,81.0,,80.0
4,2048,32,0.008690351694915253,8.6903545,2.4946626355932198,287.0149022235513,1976.8899999999999,0.02167949557509781,72.0,,118.0
4,2048,64,0.008475264705882352,8.475265,2.1499956764705885,253.5435133656581,2027.06,0.018227614896046428,66.0,,119.0
4,4096,1,1.0860395,1086.039119,86.59272,79.3735732298808,126.555,94.157444023083,77.5,,1.0
4,4096,2,0.5443595,544.3596454999999,53.9286,99.13405963855966,252.47500000000002,29.35791131902875,78.5,,2.0
4,4096,4,0.28990649999999996,289.90650400000004,37.778169125,130.29626348475665,474.08000000000004,10.947151546987563,92.0,,4.0
4,4096,8,0.14869164285714287,148.6916475,28.356079714285713,190.75979312508747,924.325,4.215701655223224,83.0,,7.0
4,4096,10,0.1332950625,133.29505899999998,27.9713556875,209.6812025905155,1031.0900000000001,3.7320220929958365,86.0,,8.0
4,4096,16,0.08150342307692307,81.5034085,23.279286692307693,285.6234240752869,1686.295,1.897341546906429,93.0,,13.0
4,4096,20,0.0780081923076923,78.00816499999999,22.239936923076925,285.1364305972537,1761.855,1.734897275787207,86.0,,13.0
4,4096,32,0.0521566,52.156591,14.96857595,286.9326958054329,2635.125,0.7807706444069824,74.5,,20.0
4,4096,64,0.05718225,57.1822705,14.10396963888889,246.61016097203282,2403.5249999999996,0.8068935694201573,68.5,,18.0
4,8192,1,8.6566415,8656.641653,688.8726475000001,79.66903195750017,127.00999999999999,5954.030027757966,75.5,,1.0
4,8192,2,4.374928499999999,4374.9286325,428.517253,97.91969902148949,251.32,1875.1565929169674,79.0,,1.0
4,8192,4,2.287559,2287.5589725,298.0921435,130.24256351802063,480.65,681.895579137609,86.0,,1.0
4,8192,8,1.200679,1200.678696,227.798652,189.9838212593332,915.74,273.3479808852735,87.0,,1.0
4,8192,10,1.00088,1000.8801510000001,216.4581855,216.20445403680287,1098.545,216.56258486297725,91.0,,2.0
4,8192,16,0.624452,624.4520660000001,176.38550874999999,282.4665239701575,1760.7649999999999,110.14428393048988,91.0,,2.0
4,8192,20,0.549557,549.5568035,156.20850875000002,283.87690218345153,2000.73,85.84551000605549,86.0,,2.0
4,8192,32,0.471459,471.45899799999995,134.24448166666667,284.6457308733342,2332.145,63.28658560005705,76.0,,3.0
4,8192,64,0.48809483333333337,488.09477549999997,117.70901849999998,241.37034006743733,2252.66,57.467485439873556,74.5,,3.0
4,16384,1,71.06186650000001,71061.8663865,5492.2003095,77.31354459734177,123.78,390101.2175094128,72.5,,1.0
4,16384,2,35.620862,35620.862183000005,3498.837156,98.18002314384526,246.935,124583.26635302804,76.0,,1.0
4,16384,4,18.721183,18721.1830005,2416.817062,129.04148410258836,469.845,45257.26228688983,87.0,,1.0
4,16384,8,9.5721925,9572.192372500002,1817.188549,189.81474600619333,918.9200000000001,17401.94848644137,89.0,,1.0
4,16384,10,7.9985420000000005,7998.5419315,1726.933443,215.89494057424898,1099.71,13804.162851865402,90.0,,1.0
4,16384,16,5.064331,5064.3311125,1437.7523755,283.94263295453106,1736.87,7280.696123772063,91.5,,1.0
4,16384,20,4.392087,4392.086863,1247.8908795,284.08069136068207,2002.71,5480.846093901209,87.0,,1.0
4,16384,32,3.638703,3638.70266,1037.6603730000002,285.1839408274607,2417.37,3775.738286032194,80.0,,1.0
4,16384,64,3.8384415,3838.4415285,954.040491,249.41643262495097,2291.585,3656.658058528593,79.0,,1.0
5,64,1,6.170238300918156e-06,0.00617,0.00045308612338335475,73.38768729314404,84.975,2.7956490419949787e-09,74.0,,162064.0
5,64,2,6.1620644962197184e-06,0.006162,0.00045130682610708227,73.31500632371731,85.08,2.7809819007266395e-09,73.5,,162025.0
5,64,4,6.186674740699335e-06,0.006187,0.0004593464443202285,74.1440148559995,84.745,2.8460165041222395e-09,76.0,,161010.0
5,64,8,6.1238768591760075e-06,0.006124,0.0004423340011605534,72.24234083688401,85.61500000000001,2.7114574044199698e-09,68.5,,163715.0
5,64,10,6.169480908210056e-06,0.0061695,0.0004530577814395833,73.44387513204335,84.98,2.7961264275205095e-09,74.0,,162033.0
5,64,16,6.119059274171343e-06,0.0061189999999999994,0.00044451866582633225,72.62696106009292,85.685,2.718758464417539e-09,70.5,,163427.0
5,64,20,6.173973482929481e-06,0.006174,0.00045408924489367226,73.60815653844674,84.92,2.8027769442643424e-09,74.0,,161858.0
5,64,32,6.158818006621535e-06,0.0061589999999999995,0.00045167392338291243,73.22482541984287,85.13,2.7819966143190906e-09,76.0,,161896.0
5,64,64,6.112631039093457e-06,0.0061125,0.000442100612380714,72.32611438288777,85.77000000000001,2.7028392269431613e-09,69.0,,163787.0
5,128,1,3.939555581751739e-05,0.039396,0.0029120947188494635,73.90575611859117,106.465,1.1473472759380857e-07,71.0,,25449.0
5,128,2,2.517673696957465e-05,0.0251765,0.002250206821736717,89.33150562816178,166.58999999999997,5.6607062673490824e-08,75.0,,39638.0
5,128,4,1.4451895955101921e-05,0.014452,0.0016263004085608772,112.50773981835331,290.225,2.3492050405638932e-08,81.5,,68778.0
5,128,8,1.851245028841675e-05,0.0185125,0.0022119032370749884,119.4795415659128,226.57,4.096799959552285e-08,67.0,,55822.0
5,128,10,1.8266402663203525e-05,0.018266499999999998,0.002197599659783066,120.32425136771523,229.62,4.0146081564216664e-08,70.0,,54671.0
5,128,16,1.8497282457989018e-05,0.018497,0.0022111887767363616,119.6003717588288,226.75,4.089649932011442e-08,67.0,,54093.0
5,128,20,1.8336113908982695e-05,0.018335999999999998,0.0022073487775844704,120.28789712521305,228.745,4.048877067113014e-08,70.0,,54605.0
5,128,32,1.8195843238959728e-05,0.018196,0.0021699355233772786,119.28717098101993,230.51,3.9509783776733654e-08,68.5,,55524.0
5,128,64,1.8075352849871855e-05,0.018075,0.0021762437822618486,120.39882953454111,232.04500000000002,3.932747607251719e-08,71.5,,55406.0
5,256,1,0.0002833141680863146,0.2833145,0.021657611158432708,76.26961900371248,118.435,6.13752679230708e-06,77.0,,3522.0
5,256,2,0.0001553230745437674,0.155323,0.014392153263223014,92.61964156081976,216.03,2.2358095475539857e-06,79.0,,6466.0
5,256,4,8.723173781802501e-05,0.087232,0.01042444191461837,119.62637252765074,384.65999999999997,9.102834893294106e-07,83.0,,11595.0
5,256,8,9.159270461002659e-05,0.0915925,0.012397783658693061,135.2992164823181,366.34000000000003,1.1352579680204367e-06,71.5,,10911.0
5,256,10,9.507979027645376e-05,0.0950795,0.013553434080076263,142.53084431578594,352.905,1.2884727701227416e-06,72.0,,10490.0
5,256,16,7.319306387954978e-05,0.073193,0.012428096586756322,169.68798052583557,458.44,9.096995386874908e-07,68.0,,13682.0
5,256,20,9.438032726264213e-05,0.09437999999999999,0.01767602902838125,187.53848277563847,355.525,1.668120171824463e-06,71.0,,10817.0
5,256,32,7.23668214436471e-05,0.0723665,0.015834109750949767,218.98822849482042,463.66999999999996,1.1458944396582113e-06,68.0,,14214.0
5,256,64,7.078503881439662e-05,0.070785,0.015654806527875792,221.1613814630198,474.03,1.1087820898986024e-06,70.0,,14170.0
5,512,1,0.002166312364425163,2.1663129999999997,0.1670345563991323,77.08617588056225,123.91,0.0003616882541063542,78.0,,461.0
5,512,2,0.0011235972375690608,1.1235975,0.10499714309392266,93.43013118366017,238.905,0.00011802769267885962,74.0,,905.0
5,512,4,0.0006020277945619336,0.602028,0.07577355135951662,125.87614019668136,445.885,4.5595972786106374e-05,91.0,,1655.0
5,512,8,0.0004983999516674722,0.4984,0.07453738762687288,149.4670135289373,538.595,3.714038809937707e-05,71.0,,2069.0
5,512,10,0.000504650277357539,0.5046505,0.08137829677256682,161.35922793606932,531.925,4.1044765059657616e-05,77.0,,1983.0
5,512,16,0.00029630630239953746,0.29630650000000003,0.06389935920786355,215.58660013899652,905.94,1.89337836042747e-05,74.5,,3459.0
5,512,20,0.00035276203966005666,0.352762,0.07783447538951842,220.63056893532377,760.95,2.7451727123020308e-05,76.5,,2824.0
5,512,32,0.0003311481297583581,0.331148,0.08006716302548825,241.8542774180545,810.625,2.6524653100474762e-05,79.0,,3021.0
5,512,64,0.0004102286298568507,0.4102285,0.10854007648261758,264.4331681970701,654.355,4.452625719125865e-05,81.0,,2445.0
5,1024,1,0.017249508620689656,17.249505,1.3279933189655173,76.93402029134462,124.495,0.022910984392352556,79.0,,58.0
5,1024,2,0.008569139830508474,8.569139,0.8108823347457628,94.58716998927133,250.60500000000002,0.006948575568955113,75.0,,118.0
5,1024,4,0.004648371495327102,4.6483715,0.5885600607476635,126.67526413108318,461.985,0.0027359079643749676,91.0,,214.0
5,1024,8,0.003297549504950495,3.29755,0.5330862458745875,161.67794046741292,651.235,0.0017574878085252427,78.0,,303.0
5,1024,10,0.003178198412698413,3.1781995,0.5511003365079366,173.36413203209202,675.69,0.0017514176530668785,81.0,,315.0
5,1024,16,0.001945712786259542,1.9457125,0.4525105677480916,232.6068148273798,1103.6999999999998,0.000880545037477875,78.5,,524.0
5,1024,20,0.0018998009433962265,1.899802,0.4781143669811321,251.3955029201798,1130.375,0.000908613616103948,76.0,,530.0
5,1024,32,0.0017838696808510639,1.7838699999999998,0.4823434441489362,270.12555819701333,1203.835,0.0008604743917489186,72.0,,564.0
5,1024,64,0.0017906410714285713,1.790641,0.51386955,287.0191184570194,1199.28,0.0009201558980895153,79.0,,560.0
5,2048,1,0.13728612499999998,137.28612299999998,10.6374694375,77.60143760924302,125.14,1.4591279430604844,76.5,,8.0
5,2048,2,0.07101786666666667,71.0178925,7.006137433333333,98.73015465824226,241.91000000000003,0.49775961229543997,83.0,,15.0
5,2048,4,0.03724285185185185,37.242847999999995,4.777020703703704,128.19524842516984,461.295,0.1778888224005048,89.0,,27.0
5,2048,8,0.022552077777777776,22.5520735,3.912850533333333,173.5838454414572,761.79,0.08825488760531258,83.0,,45.0
5,2048,10,0.02051512,20.515121999999998,3.8836552,189.0989784307586,837.425,0.07964987731060001,87.5,,50.0
5,2048,16,0.01206489156626506,12.064891,3.1699852590361446,262.5936416571436,1423.955,0.038219985817360434,88.5,,83.0
5,2048,20,0.012250621951219513,12.250624,3.3689623109756104,274.96801422393764,1402.365,0.041257243690916795,82.0,,82.0
5,2048,32,0.008536106837606836,8.536107000000001,2.451135752136752,287.0891880333577,2012.6100000000001,0.020923408051936553,73.0,,117.0
5,2048,64,0.008452394957983191,8.452396,2.1149090714285714,250.23833905647075,2032.54,0.017877733615508012,68.5,,119.0
5,4096,1,1.0758885,1075.8883759999999,83.6191805,77.72219368949698,127.745,89.884600600937,74.0,,1.0
5,4096,2,0.545297,545.2968145,52.9773325,97.22442334534045,252.04500000000002,28.907804523408124,76.5,,2.0
5,4096,4,0.289373125,289.373136,37.664771625,130.20966505739767,474.95500000000004,10.899172238213595,90.0,,4.0
5,4096,8,0.15088285714285715,150.882848,28.639518857142857,189.74446131103807,910.9000000000001,4.321786600880634,87.5,,7.0
5,4096,10,0.13388,133.87996850000002,28.149497500000003,210.10508764574084,1026.585,3.7654370814426636,90.0,,8.0
5,4096,16,0.08284196153846154,82.84196850000001,23.52064065384615,283.9554332092387,1659.05,1.948236320084562,91.0,,13.0
5,4096,20,0.07736160714285714,77.36158800000001,22.060949321428573,285.230230150381,1776.58,1.7066704228714031,83.0,,14.0
5,4096,32,0.05293244736842105,52.9324625,15.194005921052632,286.9722334339674,2596.495,0.8041238001827826,77.5,,19.0
5,4096,64,0.05659241666666667,56.592422,13.969784,246.76706330339556,2428.575,0.7906655298509567,79.5,,18.0
5,8192,1,8.64064,8640.639679,684.6218215,79.20143700085953,127.25,5915.572228722422,75.0,,1.0
5,8192,2,4.342416,4342.416392,424.484419,97.66645614529958,253.2,1844.9993435436081,78.0,,1.0
5,8192,4,2.281009,2281.0091395,297.929806,130.74913631745846,482.03,679.8407974865485,90.0,,1.0
5,8192,8,1.1941715,1194.1710659999999,227.039254,190.2214403344968,920.73,271.23435174076155,84.5,,1.0
5,8192,10,0.9896605,989.6605215,214.919008,217.05777811321738,1110.995,212.68215856878675,89.5,,2.0
5,8192,16,0.63480575,634.8058705000001,179.7577635,283.05153724718764,1732.04,114.12446827165411,95.0,,2.0
5,8192,20,0.57861525,578.6152115,164.13878175000002,283.6315021641693,1900.25,94.97325768437476,85.0,,2.0
5,8192,32,0.4649546666666666,464.9545785,132.31458633333332,284.5295479510292,2364.775,61.5301658349761,77.0,,3.0
5,8192,64,0.4814143333333333,481.41434300000003,115.30945366666666,239.66167594230643,2283.92,55.49648018133567,68.0,,3.0
5,16384,1,70.7559665,70755.9668215,5473.1820595,77.50250692728497,124.315,386513.0372720143,72.5,,1.0
5,16384,2,35.504236,35504.236095500004,3394.3023625,95.56462795761485,247.75,120571.49605623107,76.0,,1.0
5,16384,4,18.6509835,18650.983194,2398.8268424999997,128.58566241286366,471.615,44741.788981172824,85.0,,1.0
5,16384,8,9.5294945,9529.49456,1812.6688465,190.35133440160615,923.04,17275.399627368195,86.0,,1.0
5,16384,10,7.953291500000001,7953.291950000001,1717.8086325,215.92998660904902,1105.97,13655.777841187173,88.0,,1.0
5,16384,16,5.149445500000001,5149.4451095,1458.0677770000002,283.1555528405877,1708.165,7513.508383463797,94.0,,1.0
5,16384,20,4.521796999999999,4521.796898500001,1285.9968645,284.32320926025534,1945.2649999999999,5816.981467333277,87.0,,1.0
5,16384,32,3.660044,3660.044034,1043.693935,285.1688950059115,2403.275,3819.96624119589,83.0,,1.0
5,16384,64,3.8223485,3822.348408,954.4125795,249.65445234949755,2301.23,3650.454205423579,82.5,,1.0
