timestamp,host,cpu_model,backend,library,library_version,impl,workload,dtype,pattern,nrows,ncols,nnz,num_threads,batches,seconds_target,passes_e2e,seconds_kernel,energy_j,avg_power_w,below_target,bytes_total,bw_gb_s,temp_c,time_mode,energy_mode,omp_proc_bind,omp_places,energy_domain,numa_policy,notes,seconds_wall,kWh_e2e,energy_per_pass_j,kWh_per_pass,seconds_per_pass,M,K,N,flops_per_pass,joule_per_gflop,gflops,flops_per_watt,gb_per_s_kernel,j_per_gb_kernel
2025-10-16T00:41:35,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,2,1,190671,0.9067,99.383,109.6,1,36536377020,40.3,93,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9067,2.7606388888888888e-05,0.0005212276644062285,1.4478546233506347e-10,4.755311505158099e-06,,,,,,,,40.29599318407412,2.7201109717473564
2025-10-16T00:41:36,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,3,1,190671,0.9055,99.294,109.7,1,36536377020,40.35,93,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9055,2.7581666666666667e-05,0.0005207608917979136,1.4465580327719824e-10,4.749017941899922e-06,,,,,,,,40.34939483158476,2.717675043304006
2025-10-16T00:41:37,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,4,1,190671,0.9055,99.168,109.5,1,36536377020,40.35,93,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9055,2.754666666666667e-05,0.000520100067655805,1.444722410155014e-10,4.749017941899922e-06,,,,,,,,40.34939483158476,2.714226425507802
2025-10-16T00:41:38,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,5,1,190671,0.9032,98.929,109.5,1,36536377020,40.45,93,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9032,2.7480277777777777e-05,0.000518846599640218,1.441240554556161e-10,4.736955278988415e-06,,,,,,,,40.45214461913197,2.7076849996880177
2025-10-16T00:41:39,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,6,1,190671,0.9106,99.725,109.5,1,36536377020,40.12,93,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9106,2.7701388888888886e-05,0.0005230213299348091,1.452837027596692e-10,4.775765585747177e-06,,,,,,,,40.1234098616297,2.729471505765625
2025-10-16T00:41:40,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,7,1,190671,0.9086,99.459,109.5,1,36536377020,40.21,93,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9086,2.76275e-05,0.0005216262567459131,1.448961824294203e-10,4.765276313650214e-06,,,,,,,,40.21172905569007,2.7221910904180833
2025-10-16T00:41:41,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,8,1,190671,0.9034,98.963,109.5,1,36536377020,40.44,93,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9034,2.748972222222222e-05,0.0005190249172658663,1.4417358812940732e-10,4.7380042061981104e-06,,,,,,,,40.44318908567634,2.708615579093342
2025-10-16T00:41:41,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,9,1,190671,0.9027,98.693,109.3,1,36536377020,40.47,93,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9027,2.741472222222222e-05,0.0005176088655327763,1.4378024042577122e-10,4.734332960964173e-06,,,,,,,,40.474550814223996,2.701225683815762
2025-10-16T00:41:42,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,10,1,190671,0.908,99.357,109.4,1,36536377020,40.24,93,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.908,2.7599166666666665e-05,0.000521091303868968,1.4474758440804666e-10,4.7621295320211255e-06,,,,,,,,40.23830068281938,2.719399352202108
2025-10-16T00:41:43,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,11,1,190671,0.9054,99.003,109.3,1,36536377020,40.35,93,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9054,2.7500833333333333e-05,0.0005192347027078056,1.4423186186327933e-10,4.748493478295074e-06,,,,,,,,40.35385135851557,2.7097103783937246
2025-10-16T00:41:44,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,12,1,190671,0.9067,99.105,109.3,1,36536377020,40.3,93,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9067,2.7529166666666667e-05,0.0005197696555847508,1.44380459884653e-10,4.755311505158099e-06,,,,,,,,40.29599318407412,2.7125021166097
2025-10-16T00:41:45,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,13,1,190671,0.9095,99.514,109.4,1,36536377020,40.17,93,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9095,2.7642777777777778e-05,0.0005219147117285796,1.4497630881349433e-10,4.769996486093847e-06,,,,,,,,40.171937350192415,2.7236964394561087
2025-10-16T00:41:46,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,14,1,190671,0.9063,99.116,109.4,1,36536377020,40.31,93,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9063,2.753222222222222e-05,0.000519827346581284,1.4439648516146777e-10,4.753213650738707e-06,,,,,,,,40.313778020523,2.712803186417305
2025-10-16T00:41:47,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,15,1,190671,0.907,99.183,109.3,1,36536377020,40.28,93,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.907,2.7550833333333334e-05,0.0005201787371965323,1.4449409366570342e-10,4.756884895972644e-06,,,,,,,,40.28266485115766,2.7146369752454453
2025-10-16T00:41:48,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,16,1,190671,0.9099,99.513,109.4,1,36536377020,40.15,93,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9099,2.7642500000000002e-05,0.0005219094670925312,1.4497485197014754e-10,4.77209434051324e-06,,,,,,,,40.15427741510056,2.7236690694735994
2025-10-16T00:41:49,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,17,1,190671,0.9075,99.149,109.3,1,36536377020,40.26,93,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9075,2.7541388888888888e-05,0.0005200004195708838,1.4444456099191217e-10,4.759507213996885e-06,,,,,,,,40.260470545454545,2.7137063958401204
2025-10-16T00:41:50,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,18,1,190671,0.9079,99.156,109.2,1,36536377020,40.24,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9079,2.7543333333333334e-05,0.0005200371320232233,1.444547588953398e-10,4.761605068416277e-06,,,,,,,,40.24273270183941,2.7138979857176873
2025-10-16T00:41:50,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,19,1,190671,0.9035,98.83,109.4,1,36536377020,40.44,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9035,2.7452777777777778e-05,0.0005183273806714183,1.4397982796428287e-10,4.738528669802959e-06,,,,,,,,40.438712805755394,2.7049753714195712
2025-10-16T00:41:51,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,20,1,190671,0.9037,98.847,109.4,1,36536377020,40.43,93,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9037,2.74575e-05,0.0005184165394842425,1.4400459430117847e-10,4.739577597012655e-06,,,,,,,,40.42976321788204,2.7054406611222337
2025-10-16T00:41:52,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,21,1,190671,0.9024,98.518,109.2,1,36536377020,40.49,93,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9024,2.736611111111111e-05,0.0005166910542242922,1.4352529284008116e-10,4.7327595701496295e-06,,,,,,,,40.48800644946809,2.6964359368765893
2025-10-16T00:41:53,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,22,1,190671,0.9051,99.057,109.4,1,36536377020,40.37,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9051,2.7515833333333335e-05,0.0005195179130544236,1.4431053140400653e-10,4.746920087480529e-06,,,,,,,,40.36722684786211,2.711188357449241
2025-10-16T00:41:54,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,23,1,190671,0.9107,99.609,109.4,1,36536377020,40.12,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9107,2.7669166666666666e-05,0.0005224129521531853,1.4511470893144035e-10,4.776290049352025e-06,,,,,,,,40.11900408476996,2.7262965877945167
2025-10-16T00:41:55,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,24,1,190671,0.9155,100.016,109.2,1,36536377020,39.91,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9155,2.7782222222222224e-05,0.0005245475190249173,1.4570764417358816e-10,4.801464302384736e-06,,,,,,,,39.90865867831786,2.737436170675907
2025-10-16T00:41:56,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,25,1,190671,0.9114,99.668,109.4,1,36536377020,40.09,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9114,2.7685555555555556e-05,0.0005227223856800457,1.4520066268890159e-10,4.7799612945859625e-06,,,,,,,,40.088190717577355,2.7279114167625806
2025-10-16T00:41:57,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,26,1,190671,0.9108,99.458,109.2,1,36536377020,40.12,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9108,2.7627222222222223e-05,0.0005216210121098647,1.4489472558607353e-10,4.7768145129568735e-06,,,,,,,,40.11459927536232,2.7221637204355735
2025-10-16T00:41:58,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,27,1,190671,0.9096,99.456,109.3,1,36536377020,40.17,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9096,2.7626666666666668e-05,0.0005216105228377677,1.448918118993799e-10,4.7705209496986954e-06,,,,,,,,40.167520910290236,2.7221089804705545
2025-10-16T00:41:59,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,28,1,190671,0.9073,99.142,109.3,1,36536377020,40.27,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9073,2.7539444444444445e-05,0.0005199637071185445,1.444343630884846e-10,4.758458286787188e-06,,,,,,,,40.26934533230464,2.713514805962553
2025-10-16T00:42:00,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,29,1,190671,0.9055,99.014,109.3,1,36536377020,40.35,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9055,2.7503888888888887e-05,0.0005192923937043389,1.4424788714009412e-10,4.749017941899922e-06,,,,,,,,40.34939483158476,2.71001144820133
2025-10-16T00:42:00,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,30,1,190671,0.911,99.552,109.3,1,36536377020,40.11,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.911,2.7653333333333335e-05,0.0005221140078984219,1.4503166886067274e-10,4.77786344016657e-06,,,,,,,,40.10579255762897,2.724736498791472
2025-10-16T00:42:01,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,31,1,190671,0.9076,99.087,109.2,1,36536377020,40.26,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9076,2.7524166666666666e-05,0.0005196752521358781,1.4435423670441058e-10,4.760031677601733e-06,,,,,,,,40.2560346187748,2.7120094569245277
2025-10-16T00:42:02,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,32,1,190671,0.9116,99.548,109.2,1,36536377020,40.08,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9116,2.7652222222222224e-05,0.000522093029354228,1.4502584148728554e-10,4.781010221795658e-06,,,,,,,,40.079395590171124,2.7246270188614337
2025-10-16T00:42:03,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,33,1,190671,0.9107,99.548,109.3,1,36536377020,40.12,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9107,2.7652222222222224e-05,0.000522093029354228,1.4502584148728554e-10,4.776290049352025e-06,,,,,,,,40.11900408476996,2.7246270188614337
2025-10-16T00:42:04,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,34,1,190671,0.9094,99.31,109.2,1,36536377020,40.17,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9094,2.7586111111111112e-05,0.0005208448059746893,1.4467911277074703e-10,4.769472022488999e-06,,,,,,,,40.176354761381134,2.718112963024159
2025-10-16T00:42:05,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,35,1,190671,0.9064,98.982,109.2,1,36536377020,40.31,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9064,2.7495e-05,0.0005191245653507875,1.4420126815299653e-10,4.753738114343555e-06,,,,,,,,40.309330339805825,2.709135608761024
2025-10-16T00:42:06,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,36,1,190671,0.9116,99.535,109.2,1,36536377020,40.08,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9116,2.764861111111111e-05,0.0005220248490855977,1.4500690252377713e-10,4.781010221795658e-06,,,,,,,,40.079395590171124,2.7242712090888093
2025-10-16T00:42:07,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,37,1,190671,0.905,98.873,109.2,1,36536377020,40.37,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.905,2.7464722222222223e-05,0.000518552900021503,1.4404247222819528e-10,4.746395623875681e-06,,,,,,,,40.37168731491713,2.7061522806674825
2025-10-16T00:42:08,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,38,1,190671,0.9071,98.953,109.1,1,36536377020,40.28,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9071,2.7486944444444445e-05,0.0005189724709053816,1.4415901969593931e-10,4.757409359577492e-06,,,,,,,,40.278224032631464,2.708341879268247
2025-10-16T00:42:09,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,39,1,190671,0.9079,99.305,109.4,1,36536377020,40.24,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9079,2.7584722222222225e-05,0.000520818582794447,1.4467182855401305e-10,4.761605068416277e-06,,,,,,,,40.24273270183941,2.7179761131116114
2025-10-16T00:42:10,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,40,1,190671,0.9059,98.914,109.2,1,36536377020,40.33,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9059,2.747611111111111e-05,0.0005187679300994908,1.441022028054141e-10,4.751115796319315e-06,,,,,,,,40.33157856275527,2.7072744499503743
2025-10-16T00:42:10,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,41,1,190671,0.904,98.712,109.2,1,36536377020,40.42,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.904,2.7420000000000002e-05,0.0005177085136176975,1.4380792044936042e-10,4.7411509878271995e-06,,,,,,,,40.416346261061946,2.7017457134834437
2025-10-16T00:42:11,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,42,1,190671,0.9036,98.608,109.1,1,36536377020,40.43,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9036,2.739111111111111e-05,0.0005171630714686555,1.436564087412932e-10,4.739053133407807e-06,,,,,,,,40.43423751660026,2.6988992353024495
2025-10-16T00:42:12,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,43,1,190671,0.9062,98.821,109.1,1,36536377020,40.32,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9062,2.7450277777777776e-05,0.000518280178946982,1.4396671637416167e-10,4.752689187133859e-06,,,,,,,,40.318226682851474,2.7047290415769853
2025-10-16T00:42:13,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,44,1,190671,0.9083,99.12,109.1,1,36536377020,40.22,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9083,2.7533333333333336e-05,0.0005198483251254779,1.44402312534855e-10,4.76370292283567e-06,,,,,,,,40.225010481118574,2.7129126663473433
2025-10-16T00:42:14,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,45,1,190671,0.908,98.986,109.0,1,36536377020,40.24,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.908,2.749611111111111e-05,0.0005191455438949814,1.4420709552638372e-10,4.7621295320211255e-06,,,,,,,,40.23830068281938,2.7092450886910626
2025-10-16T00:42:15,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,46,1,190671,0.9053,98.807,109.1,1,36536377020,40.36,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9053,2.744638888888889e-05,0.0005182067540423032,1.4394632056730644e-10,4.747969014690226e-06,,,,,,,,40.358308869987845,2.7043458618218517
2025-10-16T00:42:16,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,47,1,190671,0.9074,98.917,109.0,1,36536377020,40.27,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9074,2.7476944444444443e-05,0.0005187836640076362,1.441065733354545e-10,4.7589827503920365e-06,,,,,,,,40.264907449856736,2.707356559897903
2025-10-16T00:42:17,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,cpu,OpenMP,native-omp,omp,spmv,fp32,STENCIL_27PT_3D,1000,1000,21952,20,48,1,190671,0.9059,98.641,108.9,1,36536377020,40.33,92,kernel,kernel,spread,cores,rapl_pkg,first_touch,byte_model=csr_theoretical;hint=off;rows_adjusted=1000_from_1024;calibration_adjusted=1;passes=190671,0.9059,2.7400277777777778e-05,0.0005173361444582553,1.4370448457173758e-10,4.751115796319315e-06,,,,,,,,40.33157856275527,2.699802444725265
