schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok,source_file,session_number,checksum_bool,runtime_per_op_s,kernel_runtime_per_op_s,device_energy_per_op_j,edp_j_s,clock_change_pct,temperature_rise_c,kernel_fraction,throttle_mask,serious_throttle,outlier_scope
cpu-gpu-v2,2026-07-19T15:33:44,20260719_152731_session4,18,18,8,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,128,N=128,193808,1.000943,1.000933,1.000943,195.946,195.946,-1.0,0.001011031536,195.7613837,2.410487023e-10,0.005164561574,0.005164611719,812889669600.0,812.131667,196608.0,195.761384,in_range,4,16,1965,1965,1965,9501,57,57,57,0x0,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session4.csv,4,True,5.164611367951787e-06,5.164559770494511e-06,0.0010110315363658878,5.221584966073025e-09,0.0,0,0.999990009421116,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:34:33,20260719_152731_session4,53,53,3,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,512,N=512,44258,1.001116,1.001104,1.001116,350.1,350.1,-1.0,0.007910434272,349.7096684,2.946866405e-11,0.02261973813,0.0226200045,11880416410000.0,11867.310509,3145728.0,349.709668,in_range,4,16,1830,1830,1830,9501,63,62,63,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session4.csv,4,True,2.2620000903791402e-05,2.261972976636992e-05,0.007910434271770076,1.789340303768216e-07,0.0,1,0.9999880133770713,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:34:36,20260719_152731_session4,56,56,6,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,512,N=512,44258,0.999923,0.99991,0.999923,317.645,317.645,-1.0,0.007177120521,317.669506,2.673685745e-11,0.02259276064,0.02259304209,11880416410000.0,11881.480988,3145728.0,317.669506,in_range,4,16,1830,1830,1830,9501,63,63,63,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session4.csv,4,True,2.259304532513896e-05,2.259275159293235e-05,0.007177120520583849,1.6215300922553583e-07,0.0,0,0.9999869989989228,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:33:25,20260719_152731_session4,2,2,2,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,2048,N=2048,1330,0.998935,0.998922,0.998935,336.089,336.089,-1.0,0.2526984962,336.4473245,1.470898838e-11,0.7510693084,0.7510789293,22849226010000.0,22873.879936,50331648.0,336.447324,in_range,4,16,1695,1695,1695,9501,63,63,63,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session4.csv,4,True,0.0007510789473684211,0.0007510691729323308,0.2526984962406015,0.00018979652055797387,0.0,0,0.9999869861402393,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:34:44,20260719_152731_session4,62,62,2,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,4096,N=4096,180,1.001011,1.000999,1.001011,341.15,341.15,-1.0,1.895277778,340.8054287,1.378996078e-11,5.561105008,5.5611725,24739011620000.0,24714.324452,201326592.0,340.805429,in_range,4,16,1680,1680,1680,9501,63,63,63,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session4.csv,4,True,0.005561172222222223,0.005561105555555556,1.8952777777777776,0.01053996613117284,0.0,0,0.9999880121197469,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:35:14,20260719_152731_session4,89,89,9,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,8192,N=8192,24,1.003163,1.003151,1.003163,345.545,345.545,-1.0,14.39770833,344.4554588,1.309463945e-11,41.79797363,41.79846179,26388279070000.0,26305.381152,805306368.0,344.455459,in_range,4,16,1605,1605,1605,9501,65,64,65,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session4.csv,4,True,0.04179845833333334,0.04179795833333333,14.397708333333334,0.6018020118663195,0.0,1,0.9999880378363236,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:33:52,20260719_152731_session4,23,23,3,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,16384,N=16384,4,1.328266,1.328251,1.328266,442.727,442.727,-1.0,110.68175,333.3118883,1.258305815e-11,332.0627136,332.0666135,35184372090000.0,26489.252365,3221225472.0,333.311888,above,4,16,1605,1620,1590,9501,62,62,62,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session4.csv,4,True,0.3320665,0.33206275,110.68175,36.753701336374995,-1.8518518518518519,0,0.9999887070812624,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:33:55,20260719_152731_session4,25,25,5,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,16384,N=16384,4,1.331279,1.331261,1.331279,404.392,404.392,-1.0,101.098,303.7619558,1.149351192e-11,332.8153687,332.8198218,35184372090000.0,26429.347472,3221225472.0,303.761956,above,4,16,1590,1590,1590,9501,62,62,62,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session4.csv,4,True,0.33281975,0.33281525,101.098,33.6474110855,0.0,0,0.9999864791677777,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:33:59,20260719_152731_session4,28,28,8,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,16384,N=16384,4,1.331635,1.331617,1.331635,441.898,441.898,-1.0,110.4745,331.8461004,1.255949655e-11,332.9042053,332.908839,35184372090000.0,26422.294707,3221225472.0,331.8461,above,4,16,1590,1590,1590,9501,63,62,63,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session4.csv,4,True,0.33290875,0.33290425,110.4745,36.777927701875,0.0,1,0.9999864827824443,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:35:44,20260719_152731_session5,22,22,2,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,64,N=64,192046,1.000937,1.000926,1.000937,178.001,178.001,-1.0,0.0009268664799,177.8343145,1.767857513e-09,0.005211908649,0.005211966446,100687413200.0,100.594242,49152.0,177.834314,in_range,4,16,1950,1950,1950,9501,60,60,59,0x0,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session5.csv,5,True,5.211964841756662e-06,5.211907563812836e-06,0.0009268664799058559,4.8307955062720785e-09,0.0,-1,0.9999890102973514,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:36:53,20260719_152731_session5,78,78,8,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,256,N=256,138093,1.000888,1.000877,1.000888,275.51,275.51,-1.0,0.001995104748,275.265546,5.94587549e-11,0.00724784801,0.0072479276,4633632178000.0,4629.571696,786432.0,275.265546,in_range,4,16,1950,1950,1950,9501,63,63,63,0x0,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session5.csv,5,True,7.247927121577488e-06,7.24784746511409e-06,0.001995104748249368,1.446037381522462e-08,0.0,0,0.9999890097593337,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:35:30,20260719_152731_session5,11,11,1,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,512,N=512,44264,1.008296,1.008264,1.008296,312.394,312.394,-1.0,0.007057518525,309.8238359,2.629130529e-11,0.02277842538,0.02277913352,11882027020000.0,11784.636184,3145728.0,309.823836,in_range,4,16,1815,1815,1815,9501,66,66,66,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session5.csv,5,True,2.2779143321886863e-05,2.2778420386770287e-05,0.007057518525212362,1.60764225982684e-07,0.0,0,0.9999682632877647,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:35:34,20260719_152731_session5,15,15,5,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,512,N=512,44264,1.006013,1.006003,1.006013,315.313,315.313,-1.0,0.007123463763,313.428412,2.653697045e-11,0.02272734443,0.02272756231,11882027020000.0,11811.122801,3145728.0,313.428412,in_range,4,16,1815,1815,1815,9501,66,66,66,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session5.csv,5,True,2.2727566419663835e-05,2.2727340502439905e-05,0.007123463762877281,1.6189899580886188e-07,0.0,0,0.9999900597705993,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:35:38,20260719_152731_session5,19,19,9,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,512,N=512,44264,1.005653,1.005635,1.005653,315.76,315.76,-1.0,0.007133562263,313.9850257,2.657459029e-11,0.02271901732,0.02271943462,11882027020000.0,11815.451886,3145728.0,313.985026,in_range,4,16,1815,1815,1815,9501,66,66,66,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session5.csv,5,True,2.2719433399602384e-05,2.2719026748599314e-05,0.007133562262786915,1.620704927313042e-07,0.0,0,0.9999821011820182,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:35:39,20260719_152731_session5,20,20,10,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,512,N=512,44264,1.00754,1.00753,1.00754,348.651,348.651,-1.0,0.007876626604,346.0417257,2.934272067e-11,0.02276183735,0.0227620718,11882027020000.0,11793.224419,3145728.0,346.041726,in_range,4,16,1815,1815,1815,9501,66,66,66,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session5.csv,5,True,2.276206397975782e-05,2.2761838062533888e-05,0.007876626604012291,1.792882787051903e-07,0.0,0,0.9999900748357384,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:36:16,20260719_152731_session5,50,50,10,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,1024,N=1024,8252,1.000906,1.000896,1.000906,362.256,362.256,-1.0,0.04389917596,361.9279796,2.044214679e-11,0.1212912637,0.1212925732,17721035060000.0,17705.179936,12582912.0,361.92798,in_range,4,16,1605,1605,1605,9501,63,63,63,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session5.csv,5,True,0.00012129253514299565,0.00012129132331555986,0.04389917595734367,5.324642342554656e-06,0.0,0,0.999990009051799,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:36:34,20260719_152731_session5,61,61,1,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,4096,N=4096,180,1.001294,1.001277,1.001294,311.708,311.708,-1.0,1.731711111,311.3051403,1.259985664e-11,5.562652588,5.562744994,24739011620000.0,24707.448704,201326592.0,311.30514,in_range,4,16,1672,1665,1680,9501,64,64,64,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session5.csv,5,True,0.005562744444444444,0.00556265,1.7317111111111112,0.009633066362716049,0.9009009009009009,0,0.9999830219695715,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:36:35,20260719_152731_session5,62,62,2,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,4096,N=4096,180,1.002177,1.002166,1.002177,308.388,308.388,-1.0,1.713266667,307.7180338,1.246565565e-11,5.567590332,5.567651156,24739011620000.0,24685.536341,201326592.0,307.718034,in_range,4,16,1672,1680,1665,9501,64,64,64,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session5.csv,5,True,0.00556765,0.005567588888888888,1.7132666666666665,0.009538869156666666,-0.8928571428571429,0,0.9999890238949805,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:36:36,20260719_152731_session5,63,63,3,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,4096,N=4096,180,1.002014,1.001999,1.002014,308.57,308.57,-1.0,1.714277778,307.9499111,1.247301245e-11,5.566663276,5.566742239,24739011620000.0,24689.6474,201326592.0,307.949911,in_range,4,16,1672,1665,1680,9501,64,64,64,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session5.csv,5,True,0.005566744444444444,0.005566661111111111,1.7142777777777778,0.009542946295679013,0.9009009009009009,0,0.9999850301492795,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:36:41,20260719_152731_session5,68,68,8,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,4096,N=4096,180,0.998717,0.998706,0.998717,314.545,314.545,-1.0,1.747472222,314.9491453,1.271453382e-11,5.548367649,5.548426622,24739011620000.0,24771.060999,201326592.0,314.949145,in_range,4,16,1680,1680,1680,9501,64,64,64,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session5.csv,5,True,0.005548427777777778,0.005548366666666666,1.7474722222222223,0.00969572341867284,0.0,0,0.9999889858688698,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:36:22,20260719_152731_session5,53,53,3,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,16384,N=16384,4,1.332357,1.332345,1.332357,443.678,443.678,-1.0,110.9195,333.002262,1.26100872e-11,333.0862122,333.089329,35184372090000.0,26407.856889,3221225472.0,333.002262,above,4,16,1590,1590,1590,9501,63,63,63,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session5.csv,5,True,0.33308925,0.33308625,110.9195,36.946093065375,0.0,0,0.9999909934049207,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:36:23,20260719_152731_session5,54,54,4,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,16384,N=16384,4,1.331534,1.331523,1.331534,413.385,413.385,-1.0,103.34625,310.4576579,1.174910835e-11,332.8806458,332.8835587,35184372090000.0,26424.16474,3221225472.0,310.457658,above,4,16,1590,1590,1590,9501,63,63,63,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session5.csv,5,True,0.3328835,0.33288075,103.34625,34.402261411874996,0.0,0,0.9999917388515802,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:36:25,20260719_152731_session5,55,55,5,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,16384,N=16384,4,1.332178,1.332166,1.332178,443.352,443.352,-1.0,110.838,332.802409,1.260082172e-11,333.0414124,333.0444643,35184372090000.0,26411.4092,3221225472.0,332.802409,above,4,16,1590,1590,1590,9501,63,63,63,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session5.csv,5,True,0.3330445,0.3330415,110.838,36.913986291,0.0,0,0.9999909921947366,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:36:29,20260719_152731_session5,58,58,8,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,16384,N=16384,4,1.332333,1.332321,1.332333,446.242,446.242,-1.0,111.5605,334.9327449,1.268296046e-11,333.0803223,333.0832883,35184372090000.0,26408.323861,3221225472.0,334.932745,above,4,16,1590,1590,1590,9501,63,63,63,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session5.csv,5,True,0.33308325,0.33308025,111.5605,37.158933911625,0.0,0,0.9999909932426804,4,False,within_session_and_size
cpu-gpu-v2,2026-07-19T15:36:31,20260719_152731_session5,60,60,10,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 3090,-1,16384,N=16384,4,1.332439,1.332428,1.332439,442.665,442.665,-1.0,110.66625,332.2216971,1.258129601e-11,333.1069336,333.1096402,35184372090000.0,26406.214147,3221225472.0,332.221697,above,4,16,1597,1590,1605,9501,64,63,64,0x4,-1,-1,-1.0,-1,t,gemm_3090_20260719_152731_session5.csv,5,True,0.33310975,0.333107,110.66625,36.8640068709375,0.9433962264150944,1,0.9999917444625983,4,False,within_session_and_size
