platform,platform_label,problem_size,configuration,num_threads,runtime_s_session_cv_pct,energy_j_session_cv_pct,logical_bandwidth_gb_s_session_cv_pct,power_w_session_cv_pct,temperature_c_session_cv_pct,runtime_stable_5pct,energy_stable_5pct,bandwidth_stable_5pct
3090,RTX 3090,256000000,gpu_resident,-1,0.026974550574840925,0.40834832098442103,0.026965105618969035,0.3953709415771392,1.9136638615493577,True,True,True
5060ti,RTX 5060 Ti,256000000,gpu_resident,-1,0.012251982882852981,0.471479757129271,0.012250972910701768,0.4829613451423352,2.0361433364504316,True,True,True
AMD,AMD CPU,256000000,1T,1,1.056633459426154,2.4072290378746453,1.0606708673085878,2.1894019856802243,3.630335969444464,True,True,True
AMD,AMD CPU,256000000,2T,2,0.45049050480444747,0.8674063129011884,0.4502786098956036,0.45227117309530684,2.0591073590419775,True,True,True
AMD,AMD CPU,256000000,4T,4,0.32955736311511913,0.5845811799532152,0.3284263677728766,0.7426766657405531,2.3291285452209465,True,True,True
AMD,AMD CPU,256000000,8T,8,0.16481139327360333,8.933865855872918,0.1646341215260366,8.818857362425641,1.0452720563075688,True,False,True
AMD,AMD CPU,256000000,10T,10,0.17047881867575998,9.902856165327245,0.17040153311306688,10.076953319720582,5.18008025675627,True,False,True
AMD,AMD CPU,256000000,16T,16,0.03221667579431407,5.781344197031866,0.0322180247592405,5.746015305687723,1.6758212292052537,True,False,True
AMD,AMD CPU,256000000,20T,20,0.06841397897715493,1.593346371669304,0.06842300138030402,1.536393138663999,2.9011721652920914,True,True,True
AMD,AMD CPU,256000000,32T,32,0.21651144145386755,0.5074205997231671,0.21705306584218062,0.3850844480374156,1.8518518518518516,True,True,True
AMD,AMD CPU,256000000,64T,64,0.025847044353512812,0.29045248677463964,0.025848853456122256,0.2547577653616035,1.834862385321101,True,True,True
INTEL,Intel CPU,256000000,1T,1,0.27886531957551575,4.109545516515284,0.27921602805597606,3.877086783719188,6.816264055626103,True,True,True
INTEL,Intel CPU,256000000,2T,2,0.44097423300724653,3.6580830627984207,0.4402857584438574,3.71251061793937,5.840270911715699,True,True,True
INTEL,Intel CPU,256000000,4T,4,0.18357069088602548,7.0140957973030496,0.18372592745368005,7.072330592647852,14.145389327572847,True,False,True
INTEL,Intel CPU,256000000,8T,8,0.04887714363845702,3.1527805668303226,0.04887933923145961,3.116982936470344,4.996599517330791,True,True,True
INTEL,Intel CPU,256000000,10T,10,0.025012024005359196,7.876728426389937,0.025016891321767418,7.8938207435878605,13.965022844685427,True,False,True
INTEL,Intel CPU,256000000,16T,16,0.054766755419905735,6.367338099649563,0.05476657956692664,6.376402398633386,11.542094898610308,True,False,True
INTEL,Intel CPU,256000000,20T,20,0.029273508068955435,4.029340673717707,0.029274464906851667,4.034019650430194,6.478652064830929,True,True,True
