setup_id,cpu_type,pattern,gpu_name,pcie_gen_current,threads,impl,dtype,de_eur_job_median,de_co2_job_kg_median,de_price_eur_kwh,de_eur_job_sync_median,de_price_sync,fr_eur_job_median,fr_co2_job_kg_median,fr_price_eur_kwh,fr_eur_job_sync_median,fr_price_sync,pl_eur_job_median,pl_co2_job_kg_median,pl_price_eur_kwh,pl_eur_job_sync_median,pl_price_sync,kWh_e2e_median,seconds_wall_median,seconds_per_pass_median,energy_per_pass_j_median,gflops_median,joule_per_gflop_median,bw_gb_s_median,gb_per_s_kernel_median,j_per_gb_kernel_median,passes_e2e_median,nrows_first,ncols_first,nnz_first,avg_nnz_per_row_median,n_measurements,workload,source_file
Intel_5050_PCIe3,Intel,BAND_TRIDIAG,NVIDIA GeForce RTX 5050,3,,cusparse,fp32,1.8059e-06,5.5836e-06,0.08225,1.7194e-06,0.0783099722,1.541e-07,4.949e-07,0.00702,1.1386e-06,0.0518570417,2.0242e-06,1.48291e-05,0.09219,2.0862e-06,0.0950131389,2.195666666666667e-05,1.122,0.0,0.00065515614003925,,,150.705,150.7104,0.5963,122924.5,1024,1024,3070,3.0,300,SPMV,SPMV_3090_on_intel_pciev3.csv
Intel_5050_PCIe3,Intel,BLOCK_DIAGONAL,NVIDIA GeForce RTX 5050,3,,cusparse,fp32,2.3069e-06,7.1325e-06,0.08225,2.1964e-06,0.0783099722,1.969e-07,6.322e-07,0.00702,1.4545e-06,0.0518570417,2.5857e-06,1.89427e-05,0.09219,2.6649e-06,0.0950131389,2.80475e-05,1.1231,0.0,0.0010751341384629002,,,222.59,222.5876,0.4291,104453.0,1024,1024,8192,8.0,300,SPMV,SPMV_3090_on_intel_pciev3.csv
Intel_5050_PCIe3,Intel,IRREGULAR_20,NVIDIA GeForce RTX 5050,3,,cusparse,fp32,2.5716e-06,7.9509e-06,0.08225,2.4484e-06,0.0783099722,2.195e-07,7.047e-07,0.00702,1.6214e-06,0.0518570417,2.8824e-06,2.11164e-05,0.09219,2.9707e-06,0.0950131389,3.126597222222222e-05,1.1114,0.0,0.00485325020367075,,,132.895,132.8987,0.8076,36711.5,1024,1024,20458,20.005,300,SPMV,SPMV_3090_on_intel_pciev3.csv
Intel_5050_PCIe3,Intel,RMAT_POWERLAW,NVIDIA GeForce RTX 5050,3,,cusparse,fp32,2.8036e-06,8.668e-06,0.08225,2.6506e-06,0.0783099722,2.393e-07,7.594e-07,0.00702,1.7552e-06,0.0518570417,3.1424e-06,2.30209e-05,0.09219,3.2159e-06,0.0950131389,3.3846944444444445e-05,1.1209,0.0017,0.1864907939313595,,,154.11,154.1113,0.7069,655.0,1048576,1048576,31403992,29.95,300,SPMV,SPMV_3090_on_intel_pciev3.csv
Intel_5050_PCIe3,Intel,RMAT_POWERLAW_PERM,NVIDIA GeForce RTX 5050,3,,cusparse,fp32,3.7758e-06,1.01237e-05,0.1128,2.6213e-06,0.0783099722,1.2589e-06,6.812e-07,0.03761,1.7358e-06,0.0518570417,3.7564e-06,2.39478e-05,0.11222,3.1804e-06,0.0950131389,3.347333333333333e-05,1.1238,0.002,0.21231852821953895,,,134.05,134.0437,0.8048,571.0,1048576,1048576,31403992,29.95,300,SPMV,SPMV_3090_on_intel_pciev3.csv
Intel_5050_PCIe3,Intel,STENCIL_27PT_3D,NVIDIA GeForce RTX 5050,3,,cusparse,fp32,2.5526e-06,7.8922e-06,0.08225,2.4304e-06,0.0783099722,2.179e-07,6.995e-07,0.00702,1.6094e-06,0.0518570417,2.8611e-06,2.09605e-05,0.09219,2.9487e-06,0.0950131389,3.103513888888889e-05,1.1219,0.0,0.00310582179368445,,,279.695,279.6898,0.3727,57392.5,1000,1000,21952,25.285,300,SPMV,SPMV_3090_on_intel_pciev3.csv
Intel_5050_PCIe3,Intel,STENCIL_5PT_2D,NVIDIA GeForce RTX 5050,3,,cusparse,fp32,1.972e-06,6.0971e-06,0.08225,1.8776e-06,0.0783099722,1.683e-07,5.404e-07,0.00702,1.2433e-06,0.0518570417,2.2103e-06,1.61929e-05,0.09219,2.278e-06,0.0950131389,2.3975972222222223e-05,1.1225,0.0,0.00080749433119065,,,189.89,189.8864,0.4777,113919.0,1024,1024,4992,4.975,300,SPMV,SPMV_3090_on_intel_pciev3.csv
Intel_5050_PCIe3,Intel,STENCIL_7PT_3D,NVIDIA GeForce RTX 5050,3,,cusparse,fp32,2.1813e-06,6.7443e-06,0.08225,2.0769e-06,0.0783099722,1.862e-07,5.978e-07,0.00702,1.3753e-06,0.0518570417,2.445e-06,1.79117e-05,0.09219,2.5198e-06,0.0950131389,2.652097222222222e-05,1.1229,0.0,0.0009652983267776499,,,215.6,215.6077,0.4486,111927.5,1000,1000,6400,6.805,300,SPMV,SPMV_3090_on_intel_pciev3.csv
Intel_CPU-only_1t,Intel,BAND_TRIDIAG,,,1,omp,fp32,1.1785e-06,3.5314e-06,0.1236,7.467e-07,0.0783099722,6.205e-07,1.819e-07,0.06508,4.945e-07,0.0518570417,1.1691e-06,7.0541e-06,0.12261,9.06e-07,0.0950131389,9.535138888888887e-06,1.0182,0.0001,0.0042543719806952,,,13.08,13.0765,2.5645,13305.0,1024,1024,3070,,300,SPMV,SPMV_cpu_intel_1.csv
Intel_CPU-only_1t,Intel,BLOCK_DIAGONAL,,,1,omp,fp32,1.1668e-06,3.4962e-06,0.1236,7.392e-07,0.0783099722,6.144e-07,1.801e-07,0.06508,4.895e-07,0.0518570417,1.1574e-06,6.9837e-06,0.12261,8.969e-07,0.0950131389,9.439999999999998e-06,1.0106,0.0002,0.0084246016991988,,,13.175,13.1764,2.5831,6437.0,1024,1024,8192,,300,SPMV,SPMV_cpu_intel_1.csv
Intel_CPU-only_1t,Intel,IRREGULAR_20,,,1,omp,fp32,1.1093e-06,3.3241e-06,0.1236,7.029e-07,0.0783099722,5.841e-07,1.712e-07,0.06508,4.654e-07,0.0518570417,1.1005e-06,6.6399e-06,0.12261,8.528e-07,0.0950131389,8.975277777777777e-06,1.0066,0.0009,0.0294125857179685,,,8.27,8.2722,4.076,1846.0,1024,1024,20524,,300,SPMV,SPMV_cpu_intel_1.csv
Intel_CPU-only_1t,Intel,RMAT_POWERLAW,,,1,omp,fp32,1.1718e-06,3.5111e-06,0.1236,7.424e-07,0.0783099722,6.17e-07,1.809e-07,0.06508,4.916e-07,0.0518570417,1.1624e-06,7.0135e-06,0.12261,9.008e-07,0.0950131389,9.48027777777778e-06,1.0628,0.078,2.5648214285714284,,,3.44,3.436,9.5716,13.5,1048576,1048576,31397168,,300,SPMV,SPMV_cpu_intel_1.csv
Intel_CPU-only_1t,Intel,RMAT_POWERLAW_PERM,,,1,omp,fp32,1.1655e-06,3.4922e-06,0.1236,7.384e-07,0.0783099722,6.137e-07,1.799e-07,0.06508,4.89e-07,0.0518570417,1.1561e-06,6.9758e-06,0.12261,8.959e-07,0.0950131389,9.429305555555556e-06,1.0748,0.0977,3.0859545454545456,,,2.74,2.7427,11.5156,11.0,1048576,1048576,31403786,,300,SPMV,SPMV_cpu_intel_1.csv
Intel_CPU-only_1t,Intel,STENCIL_27PT_3D,,,1,omp,fp32,1.1031e-06,3.3055e-06,0.1236,6.989e-07,0.0783099722,5.808e-07,1.703e-07,0.06508,4.628e-07,0.0518570417,1.0943e-06,6.6027e-06,0.12261,8.48e-07,0.0950131389,8.925e-06,1.0118,0.0009,0.02895972674310635,,,9.83,9.8303,3.3323,1814.0,1000,1000,21952,,300,SPMV,SPMV_cpu_intel_1.csv
Intel_CPU-only_1t,Intel,STENCIL_5PT_2D,,,1,omp,fp32,1.208e-06,3.6196e-06,0.1236,7.653e-07,0.0783099722,6.36e-07,1.865e-07,0.06508,5.068e-07,0.0518570417,1.1983e-06,7.2302e-06,0.12261,9.286e-07,0.0950131389,9.773194444444442e-06,1.0179,0.0002,0.0057080990730814,,,13.73,13.7317,2.5482,9519.5,1024,1024,4992,,300,SPMV,SPMV_cpu_intel_1.csv
Intel_CPU-only_1t,Intel,STENCIL_7PT_3D,,,1,omp,fp32,1.1488e-06,3.4423e-06,0.1236,7.279e-07,0.0783099722,6.049e-07,1.773e-07,0.06508,4.82e-07,0.0518570417,1.1396e-06,6.8761e-06,0.12261,8.831e-07,0.0950131389,9.294583333333334e-06,1.0181,0.0002,0.00740550242487095,,,12.61,12.6108,2.7379,7405.0,1000,1000,6400,,300,SPMV,SPMV_cpu_intel_1.csv
Intel_CPU-only_2t,Intel,BAND_TRIDIAG,,,2,omp,fp32,1.4188e-06,4.8211e-06,0.11268,9.86e-07,0.0783099722,8.108e-07,2.217e-07,0.06439,6.529e-07,0.0518570417,1.412e-06,9.3805e-06,0.11214,1.1963e-06,0.0950131389,1.259125e-05,0.9968,0.0001,0.0026611996618845,,,25.255,25.2549,1.749,25188.0,1024,1024,3070,,300,SPMV,SPMV_cpu_intel_2.csv
Intel_CPU-only_2t,Intel,BLOCK_DIAGONAL,,,2,omp,fp32,1.3993e-06,4.7547e-06,0.11268,9.725e-07,0.0783099722,7.996e-07,2.187e-07,0.06439,6.44e-07,0.0518570417,1.3926e-06,9.2515e-06,0.11214,1.1799e-06,0.0950131389,1.2418055555555553e-05,1.0179,0.0001,0.0054968707812811,,,25.145,25.1452,1.77,12598.5,1024,1024,8192,,300,SPMV,SPMV_cpu_intel_2.csv
Intel_CPU-only_2t,Intel,IRREGULAR_20,,,2,omp,fp32,1.3931e-06,4.1744e-06,0.1236,8.826e-07,0.0783099722,7.335e-07,2.151e-07,0.06508,5.845e-07,0.0518570417,1.382e-06,8.3384e-06,0.12261,1.0709e-06,0.0950131389,1.1271111111111113e-05,1.0157,0.0005,0.0194141981181463,,,15.15,15.1522,2.6935,3593.0,1024,1024,20524,,300,SPMV,SPMV_cpu_intel_2.csv
Intel_CPU-only_2t,Intel,RMAT_POWERLAW,,,2,omp,fp32,1.1757e-06,3.9951e-06,0.11268,8.171e-07,0.0783099722,6.718e-07,1.837e-07,0.06439,5.411e-07,0.0518570417,1.1701e-06,7.7734e-06,0.11214,9.914e-07,0.0950131389,1.0434027777777778e-05,1.0403,0.0612,2.2095588235294117,,,4.38,4.3794,8.2452,17.0,1048576,1048576,31397168,,300,SPMV,SPMV_cpu_intel_2.csv
Intel_CPU-only_2t,Intel,RMAT_POWERLAW_PERM,,,2,omp,fp32,1.2968e-06,4.4065e-06,0.11268,9.012e-07,0.0783099722,7.41e-07,2.027e-07,0.06439,5.968e-07,0.0518570417,1.2906e-06,8.5739e-06,0.11214,1.0935e-06,0.0950131389,1.150861111111111e-05,1.041,0.0492,1.9627857142857144,,,5.445,5.4439,7.3236,21.0,1048576,1048576,31403786,,300,SPMV,SPMV_cpu_intel_2.csv
Intel_CPU-only_2t,Intel,STENCIL_27PT_3D,,,2,omp,fp32,1.3558e-06,4.6072e-06,0.11268,9.423e-07,0.0783099722,7.748e-07,2.119e-07,0.06439,6.24e-07,0.0518570417,1.3493e-06,8.9643e-06,0.11214,1.1433e-06,0.0950131389,1.2032638888888888e-05,1.0014,0.0004,0.01994796001958255,,,19.05,19.0504,2.304,3591.0,1000,1000,21952,,300,SPMV,SPMV_cpu_intel_2.csv
Intel_CPU-only_2t,Intel,STENCIL_5PT_2D,,,2,omp,fp32,1.4974e-06,4.4869e-06,0.1236,9.487e-07,0.0783099722,7.884e-07,2.312e-07,0.06508,6.282e-07,0.0518570417,1.4854e-06,8.9626e-06,0.12261,1.1511e-06,0.0950131389,1.211486111111111e-05,1.0078,0.0001,0.00388341318298295,,,26.62,26.6241,1.7374,18210.0,1024,1024,4992,,300,SPMV,SPMV_cpu_intel_2.csv
Intel_CPU-only_2t,Intel,STENCIL_7PT_3D,,,2,omp,fp32,1.473e-06,4.8015e-06,0.11268,9.82e-07,0.0783099722,8.076e-07,2.297e-07,0.06439,6.503e-07,0.0518570417,1.4651e-06,9.3425e-06,0.11214,1.1915e-06,0.0950131389,1.2540277777777778e-05,1.0158,0.0001,0.004959569712759,,,24.655,24.6538,1.8371,14484.0,1000,1000,6400,,300,SPMV,SPMV_cpu_intel_2.csv
Intel_CPU-only_4t,Intel,BAND_TRIDIAG,,,4,omp,fp32,1.9878e-06,6.7546e-06,0.11268,1.3815e-06,0.0783099722,1.1359e-06,3.107e-07,0.06439,9.148e-07,0.0518570417,1.9783e-06,1.31426e-05,0.11214,1.6761e-06,0.0950131389,1.7641111111111112e-05,1.0056,0.0,0.00200239974845575,,,50.97,50.9751,1.3334,46166.5,1024,1024,3070,,300,SPMV,SPMV_cpu_intel_4.csv
Intel_CPU-only_4t,Intel,BLOCK_DIAGONAL,,,4,omp,fp32,1.9916e-06,6.9708e-06,0.10711,1.4201e-06,0.0783099722,1.1326e-06,3.219e-07,0.06074,9.404e-07,0.0518570417,1.9869e-06,1.34846e-05,0.10712,1.723e-06,0.0950131389,1.8134583333333334e-05,0.9936,0.0001,0.0042534092707017,,,48.82,48.8212,1.4294,23840.0,1024,1024,8192,,300,SPMV,SPMV_cpu_intel_4.csv
Intel_CPU-only_4t,Intel,IRREGULAR_20,,,4,omp,fp32,1.8566e-06,6.3086e-06,0.11268,1.2903e-06,0.0783099722,1.0609e-06,2.901e-07,0.06439,8.544e-07,0.0518570417,1.8477e-06,1.22749e-05,0.11214,1.5655e-06,0.0950131389,1.6476388888888888e-05,0.989,0.0002,0.014346488388734301,,,25.09,25.0904,2.4039,6992.5,1024,1024,20524,,300,SPMV,SPMV_cpu_intel_4.csv
Intel_CPU-only_4t,Intel,RMAT_POWERLAW,,,4,omp,fp32,1.384e-06,4.9851e-06,0.10711,1.0118e-06,0.0783099722,7.848e-07,2.31e-07,0.06074,6.7e-07,0.0518570417,1.3841e-06,9.5904e-06,0.10712,1.2276e-06,0.0950131389,1.2920833333333333e-05,1.0528,0.0479,2.091630434782609,,,5.6,5.5976,7.8055,22.0,1048576,1048576,31397168,,300,SPMV,SPMV_cpu_intel_4.csv
Intel_CPU-only_4t,Intel,RMAT_POWERLAW_PERM,,,4,omp,fp32,1.6752e-06,6.0341e-06,0.10711,1.2247e-06,0.0783099722,9.499e-07,2.796e-07,0.06074,8.11e-07,0.0518570417,1.6753e-06,1.16083e-05,0.10712,1.486e-06,0.0950131389,1.5639583333333335e-05,1.0229,0.0257,1.4233541666666665,,,10.42,10.4162,5.3112,39.5,1048576,1048576,31403786,,300,SPMV,SPMV_cpu_intel_4.csv
Intel_CPU-only_4t,Intel,STENCIL_27PT_3D,,,4,omp,fp32,1.9066e-06,6.4787e-06,0.11268,1.325e-06,0.0783099722,1.0895e-06,2.98e-07,0.06439,8.774e-07,0.0518570417,1.8975e-06,1.26057e-05,0.11214,1.6077e-06,0.0950131389,1.6920416666666665e-05,0.985,0.0002,0.0142489816696114,,,35.97,35.9742,1.7201,7133.5,1000,1000,21952,,300,SPMV,SPMV_cpu_intel_4.csv
Intel_CPU-only_4t,Intel,STENCIL_5PT_2D,,,4,omp,fp32,1.975e-06,6.7111e-06,0.11268,1.3726e-06,0.0783099722,1.1286e-06,3.087e-07,0.06439,9.089e-07,0.0518570417,1.9655e-06,1.3058e-05,0.11214,1.6653e-06,0.0950131389,1.7527499999999998e-05,1.005,0.0,0.0027823815669311,,,52.03,52.0271,1.3,34888.0,1024,1024,4992,,300,SPMV,SPMV_cpu_intel_4.csv
Intel_CPU-only_4t,Intel,STENCIL_7PT_3D,,,4,omp,fp32,2.1029e-06,7.1457e-06,0.11268,1.4615e-06,0.0783099722,1.2017e-06,3.286e-07,0.06439,9.678e-07,0.0518570417,2.0928e-06,1.39037e-05,0.11214,1.7732e-06,0.0950131389,1.8662638888888888e-05,1.0212,0.0001,0.0036403205889612,,,47.76,47.7582,1.4354,28525.0,1000,1000,6400,,300,SPMV,SPMV_cpu_intel_4.csv
Intel_CPU-only_8t,Intel,BAND_TRIDIAG,,,8,omp,fp32,3.2022e-06,1.15345e-05,0.10711,2.3412e-06,0.0783099722,1.8159e-06,5.345e-07,0.06074,1.5503e-06,0.0518570417,3.2025e-06,2.219e-05,0.10712,2.8405e-06,0.0950131389,2.989597222222222e-05,1.0178,0.0,0.00180113846960355,,,90.355,90.3565,1.2027,83852.5,1024,1024,3070,,300,SPMV,SPMV_cpu_intel_8.csv
Intel_CPU-only_8t,Intel,BLOCK_DIAGONAL,,,8,omp,fp32,3.1726e-06,1.14281e-05,0.10711,2.3196e-06,0.0783099722,1.7991e-06,5.296e-07,0.06074,1.536e-06,0.0518570417,3.1729e-06,2.19854e-05,0.10712,2.8143e-06,0.0950131389,2.9620277777777774e-05,1.0162,0.0,0.0035696492613277,,,93.73,93.7284,1.2239,44118.5,1024,1024,8192,,300,SPMV,SPMV_cpu_intel_8.csv
Intel_CPU-only_8t,Intel,IRREGULAR_20,,,8,omp,fp32,2.8409e-06,1.02332e-05,0.10711,2.077e-06,0.0783099722,1.611e-06,4.742e-07,0.06074,1.3754e-06,0.0518570417,2.8412e-06,1.96867e-05,0.10712,2.5201e-06,0.0950131389,2.652333333333333e-05,1.0037,0.0001,0.01226214675109465,,,45.755,45.7515,2.25,12690.0,1024,1024,20524,,300,SPMV,SPMV_cpu_intel_8.csv
Intel_CPU-only_8t,Intel,RMAT_POWERLAW,,,8,omp,fp32,1.8924e-06,6.8165e-06,0.10711,1.3835e-06,0.0783099722,1.0731e-06,3.159e-07,0.06074,9.162e-07,0.0518570417,1.8925e-06,1.31135e-05,0.10712,1.6786e-06,0.0950131389,1.76675e-05,1.0322,0.0345,2.163465517241379,,,7.77,7.7738,8.0728,29.5,1048576,1048576,31397168,,300,SPMV,SPMV_cpu_intel_8.csv
Intel_CPU-only_8t,Intel,RMAT_POWERLAW_PERM,,,8,omp,fp32,2.569e-06,9.2538e-06,0.10711,1.8783e-06,0.0783099722,1.4568e-06,4.288e-07,0.06074,1.2438e-06,0.0518570417,2.5693e-06,1.78025e-05,0.10712,2.2789e-06,0.0950131389,2.3984861111111114e-05,1.0129,0.014,1.1932328767123286,,,19.175,19.1749,4.4526,72.5,1048576,1048576,31403786,,300,SPMV,SPMV_cpu_intel_8.csv
Intel_CPU-only_8t,Intel,STENCIL_27PT_3D,,,8,omp,fp32,2.9922e-06,1.0778e-05,0.10711,2.1876e-06,0.0783099722,1.6968e-06,4.995e-07,0.06074,1.4486e-06,0.0518570417,2.9924e-06,2.07348e-05,0.10712,2.6542e-06,0.0950131389,2.793541666666667e-05,1.0173,0.0001,0.01219851772597475,,,67.1,67.1035,1.5157,14035.5,1000,1000,21952,,300,SPMV,SPMV_cpu_intel_8.csv
Intel_CPU-only_8t,Intel,STENCIL_5PT_2D,,,8,omp,fp32,3.0232e-06,1.089e-05,0.10711,2.2103e-06,0.0783099722,1.7144e-06,5.047e-07,0.06074,1.4637e-06,0.0518570417,3.0235e-06,2.09501e-05,0.10712,2.6818e-06,0.0950131389,2.8225555555555554e-05,1.0179,0.0,0.00228665102339595,,,96.315,96.3147,1.0945,64028.0,1024,1024,4992,,300,SPMV,SPMV_cpu_intel_8.csv
Intel_CPU-only_8t,Intel,STENCIL_7PT_3D,,,8,omp,fp32,3.1164e-06,1.12254e-05,0.10711,2.2784e-06,0.0783099722,1.7672e-06,5.202e-07,0.06074,1.5088e-06,0.0518570417,3.1167e-06,2.15955e-05,0.10712,2.7644e-06,0.0950131389,2.9095000000000002e-05,1.0185,0.0,0.00306080266271195,,,89.305,89.3076,1.2225,50388.5,1000,1000,6400,,300,SPMV,SPMV_cpu_intel_8.csv
Intel_CPU-only_10t,Intel,BAND_TRIDIAG,,,10,omp,fp32,3.28e-06,1.44431e-05,0.0926,2.7739e-06,0.0783099722,1.945e-06,6.624e-07,0.05491,1.8369e-06,0.0518570417,3.2712e-06,2.65403e-05,0.09235,3.3655e-06,0.0950131389,3.542152777777778e-05,1.0026,0.0,0.0018725874449830502,,,105.51,105.5045,1.2635,91260.5,1024,1024,3070,,300,SPMV,SPMV_cpu_intel_10.csv
Intel_CPU-only_10t,Intel,BLOCK_DIAGONAL,,,10,omp,fp32,3.3564e-06,1.47796e-05,0.0926,2.8385e-06,0.0783099722,1.9903e-06,6.778e-07,0.05491,1.8796e-06,0.0518570417,3.3474e-06,2.71585e-05,0.09235,3.4439e-06,0.0950131389,3.6246666666666666e-05,0.9996,0.0,0.0035853025468345497,,,107.885,107.8841,1.2555,51096.5,1024,1024,8192,,300,SPMV,SPMV_cpu_intel_10.csv
Intel_CPU-only_10t,Intel,IRREGULAR_20,,,10,omp,fp32,2.9845e-06,1.31417e-05,0.0926,2.5239e-06,0.0783099722,1.7697e-06,6.027e-07,0.05491,1.6713e-06,0.0518570417,2.9764e-06,2.41488e-05,0.09235,3.0622e-06,0.0950131389,3.222972222222222e-05,1.0042,0.0001,0.0119339893689028,,,52.95,52.9463,2.2538,16131.5,1024,1024,20524,,300,SPMV,SPMV_cpu_intel_10.csv
Intel_CPU-only_10t,Intel,RMAT_POWERLAW,,,10,omp,fp32,1.8517e-06,8.1537e-06,0.0926,1.5659e-06,0.0783099722,1.098e-06,3.739e-07,0.05491,1.037e-06,0.0518570417,1.8467e-06,1.4983e-05,0.09235,1.9e-06,0.0950131389,1.999680555555556e-05,1.03,0.0336,2.356649193548387,,,7.97,7.9736,8.7932,30.5,1048576,1048576,31397168,,300,SPMV,SPMV_cpu_intel_10.csv
Intel_CPU-only_10t,Intel,RMAT_POWERLAW_PERM,,,10,omp,fp32,2.6881e-06,1.18365e-05,0.0926,2.2732e-06,0.0783099722,1.594e-06,5.428e-07,0.05491,1.5053e-06,0.0518570417,2.6808e-06,2.17504e-05,0.09235,2.7581e-06,0.0950131389,2.9028750000000002e-05,1.0167,0.0119,1.2197470588235295,,,22.51,22.5131,4.5514,85.5,1048576,1048576,31403786,,300,SPMV,SPMV_cpu_intel_10.csv
Intel_CPU-only_10t,Intel,STENCIL_27PT_3D,,,10,omp,fp32,3.0698e-06,1.35172e-05,0.0926,2.596e-06,0.0783099722,1.8203e-06,6.199e-07,0.05491,1.7191e-06,0.0518570417,3.0615e-06,2.48388e-05,0.09235,3.1498e-06,0.0950131389,3.3150694444444446e-05,1.0082,0.0001,0.01171464588086585,,,79.08,79.081,1.5435,17373.5,1000,1000,21952,,300,SPMV,SPMV_cpu_intel_10.csv
Intel_CPU-only_10t,Intel,STENCIL_5PT_2D,,,10,omp,fp32,3.107e-06,1.36812e-05,0.0926,2.6275e-06,0.0783099722,1.8424e-06,6.274e-07,0.05491,1.74e-06,0.0518570417,3.0986e-06,2.51402e-05,0.09235,3.188e-06,0.0950131389,3.3552916666666665e-05,0.9956,0.0,0.00229417830961015,,,115.49,115.4904,1.0914,73829.5,1024,1024,4992,,300,SPMV,SPMV_cpu_intel_10.csv
Intel_CPU-only_10t,Intel,STENCIL_7PT_3D,,,10,omp,fp32,3.2443e-06,1.42859e-05,0.0926,2.7437e-06,0.0783099722,1.9238e-06,6.552e-07,0.05491,1.8169e-06,0.0518570417,3.2356e-06,2.62514e-05,0.09235,3.3289e-06,0.0950131389,3.503597222222222e-05,0.9978,0.0,0.0029888978405097997,,,112.1,112.0977,1.2165,60533.5,1000,1000,6400,,300,SPMV,SPMV_cpu_intel_10.csv
Intel_CPU-only_16t,Intel,BAND_TRIDIAG,,,16,omp,fp32,3.2159e-06,1.45839e-05,0.09299,2.7082e-06,0.0783099722,1.0375e-06,6.114e-07,0.03,1.7934e-06,0.0518570417,3.227e-06,2.57553e-05,0.09331,3.2859e-06,0.0950131389,3.4583472222222226e-05,1.0366,0.0,0.0023389537713349997,,,81.615,81.6116,1.5658,73035.5,1024,1024,3070,,300,SPMV,SPMV_cpu_intel_16.csv
Intel_CPU-only_16t,Intel,BLOCK_DIAGONAL,,,16,omp,fp32,3.3199e-06,1.50552e-05,0.09299,2.7958e-06,0.0783099722,1.071e-06,6.312e-07,0.03,1.8514e-06,0.0518570417,3.3313e-06,2.65878e-05,0.09331,3.3921e-06,0.0950131389,3.5701250000000007e-05,1.0158,0.0,0.0041405683049477,,,95.93,95.924,1.4108,46369.5,1024,1024,8192,,300,SPMV,SPMV_cpu_intel_16.csv
Intel_CPU-only_16t,Intel,IRREGULAR_20,,,16,omp,fp32,3.1405e-06,1.38288e-05,0.0926,2.6559e-06,0.0783099722,1.8623e-06,6.342e-07,0.05491,1.7587e-06,0.0518570417,3.1321e-06,2.54115e-05,0.09235,3.2224e-06,0.0950131389,3.3915e-05,1.0221,0.0001,0.01431495802234015,,,42.01,42.0061,2.5775,15325.5,1024,1024,20524,,300,SPMV,SPMV_cpu_intel_16.csv
Intel_CPU-only_16t,Intel,RMAT_POWERLAW,,,16,omp,fp32,2.3624e-06,1.07134e-05,0.09299,1.9895e-06,0.0783099722,7.622e-07,4.492e-07,0.03,1.3174e-06,0.0518570417,2.3706e-06,1.89201e-05,0.09331,2.4138e-06,0.0950131389,2.540527777777778e-05,1.0368,0.0265,2.2716154949784793,,,10.12,10.122,8.4766,40.0,1048576,1048576,31397168,,300,SPMV,SPMV_cpu_intel_16.csv
Intel_CPU-only_16t,Intel,RMAT_POWERLAW_PERM,,,16,omp,fp32,2.7892e-06,1.26488e-05,0.09299,2.3489e-06,0.0783099722,8.998e-07,5.303e-07,0.03,1.5554e-06,0.0518570417,2.7988e-06,2.23381e-05,0.09331,2.8499e-06,0.0950131389,2.9994861111111112e-05,1.025,0.012,1.2635305924695461,,,22.345,22.3445,4.7147,85.5,1048576,1048576,31403786,,300,SPMV,SPMV_cpu_intel_16.csv
Intel_CPU-only_16t,Intel,STENCIL_27PT_3D,,,16,omp,fp32,3.1719e-06,1.43844e-05,0.09299,2.6712e-06,0.0783099722,1.1372e-06,6.064e-07,0.03,1.7689e-06,0.0518570417,3.1828e-06,2.54031e-05,0.09331,3.2409e-06,0.0950131389,3.411041666666667e-05,1.0078,0.0001,0.0109929284245897,,,84.605,84.6089,1.5095,19428.5,1000,1000,21952,,300,SPMV,SPMV_cpu_intel_16.csv
Intel_CPU-only_16t,Intel,STENCIL_5PT_2D,,,16,omp,fp32,3.0619e-06,1.34824e-05,0.0926,2.5894e-06,0.0783099722,1.8156e-06,6.183e-07,0.05491,1.7147e-06,0.0518570417,3.0536e-06,2.47749e-05,0.09235,3.1416e-06,0.0950131389,3.3065416666666674e-05,1.0147,0.0,0.002621443950919,,,94.46,94.4572,1.3148,63258.5,1024,1024,4992,,300,SPMV,SPMV_cpu_intel_16.csv
Intel_CPU-only_16t,Intel,STENCIL_7PT_3D,,,16,omp,fp32,3.2554e-06,1.43345e-05,0.0926,2.753e-06,0.0783099722,1.9304e-06,6.574e-07,0.05491,1.823e-06,0.0518570417,3.2466e-06,2.63406e-05,0.09235,3.3402e-06,0.0950131389,3.5155000000000005e-05,1.0149,0.0,0.0032432316629694502,,,100.34,100.3388,1.3146,55582.5,1000,1000,6400,,300,SPMV,SPMV_cpu_intel_16.csv
Intel_CPU-only_20t,Intel,BAND_TRIDIAG,,,20,omp,fp32,3.4469e-06,1.56311e-05,0.09299,2.9027e-06,0.0783099722,1.112e-06,6.553e-07,0.03,1.9222e-06,0.0518570417,3.4587e-06,2.76049e-05,0.09331,3.5218e-06,0.0950131389,3.7066944444444445e-05,1.0476,0.0,0.00218524765269545,,,92.51,92.5142,1.4557,79866.0,1024,1024,3070,,300,SPMV,SPMV_cpu_intel_20.csv
Intel_CPU-only_20t,Intel,BLOCK_DIAGONAL,,,20,omp,fp32,3.7053e-06,1.6803e-05,0.09299,3.1203e-06,0.0783099722,1.1954e-06,7.045e-07,0.03,2.0663e-06,0.0518570417,3.718e-06,2.96745e-05,0.09331,3.7859e-06,0.0950131389,3.9845972222222225e-05,1.0341,0.0,0.0039097634560823,,,113.885,113.8824,1.2165,55736.5,1024,1024,8192,,300,SPMV,SPMV_cpu_intel_20.csv
