platform,platform_label,problem_size,metric,dense_best_configuration,strided_best_configuration,configuration_changed,analysis_type,strided_median,dense_median,strided_over_dense_ratio,ci95_low,ci95_high,classification,probability_strided_lower,cliffs_delta_strided_minus_dense
5060ti,RTX 5060 Ti,256,edp_j_s,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,2.04331027280577e-08,2.0442138841265857e-08,0.9995579663518421,0.9897648868351137,1.0116222982756282,practically_equivalent_or_uncertain,0.52,-0.04
5060ti,RTX 5060 Ti,256,power_w,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,76.190404,76.18963600000001,1.0000100801111584,0.9897156045699661,1.0113791996628425,practically_equivalent_or_uncertain,0.48,0.04
5060ti,RTX 5060 Ti,512,runtime_s,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,6.762133198106828e-05,6.959931792873051e-05,0.9715803831628396,0.9715668996207564,1.0004594542637713,uncertain_strided_lower,0.88,-0.76
5060ti,RTX 5060 Ti,512,energy_j,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,0.007332893847194,0.0074871589643652,0.9793960408874156,0.9683962977762476,1.0130738718796852,uncertain_strided_lower,0.72,-0.44
5060ti,RTX 5060 Ti,512,edp_j_s,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,4.998092197938138e-07,5.211011571438021e-07,0.9591404911347902,0.9408908354218949,1.016680914304121,uncertain_strided_lower,0.8,-0.6
5060ti,RTX 5060 Ti,512,power_w,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,107.767326,107.5751375,1.001786551283748,0.9906191362362616,1.0155032831563116,practically_equivalent_or_uncertain,0.24,0.52
5060ti,RTX 5060 Ti,1024,runtime_s,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,0.0004506816133393,0.000448735017889,1.004337961988029,0.998984706434336,1.0044597908904302,practically_equivalent_or_uncertain,0.52,-0.04
5060ti,RTX 5060 Ti,1024,energy_j,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,0.0562879675529517,0.0553448121645796,1.0170414416723907,0.9763004632962534,1.0292661628680562,practically_equivalent_or_uncertain,0.52,-0.04
5060ti,RTX 5060 Ti,1024,edp_j_s,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,2.536605157483985e-05,2.4835180034446093e-05,1.021375787880637,0.9741473570066632,1.0338910429915977,uncertain_strided_higher,0.52,-0.04
5060ti,RTX 5060 Ti,1024,power_w,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,124.9045875,123.3350335,1.0127259380847373,0.9801926429970448,1.0246617194655279,practically_equivalent_or_uncertain,0.52,-0.04
5060ti,RTX 5060 Ti,2048,runtime_s,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,0.0035091747404844,0.0035105244755244,0.9996155175531718,0.9949346736596713,1.0044494464521194,practically_equivalent_or_uncertain,0.84,-0.68
5060ti,RTX 5060 Ti,2048,energy_j,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,0.47328125,0.4714739583333333,1.0038332799399048,0.983436180800105,1.0243916459285665,practically_equivalent_or_uncertain,0.44,0.12
5060ti,RTX 5060 Ti,2048,edp_j_s,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,0.001661582233947,0.0016621508297526,0.9996579156383271,0.9789130684968173,1.0240523562502335,practically_equivalent_or_uncertain,0.52,-0.04
5060ti,RTX 5060 Ti,2048,power_w,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,134.80837300000002,133.729569,1.0080670565834249,0.987980555903449,1.0224225582701651,practically_equivalent_or_uncertain,0.4,0.2
5060ti,RTX 5060 Ti,4096,runtime_s,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,0.0281295277777777,0.0281354166666666,0.9997906948043931,0.9949993829445899,1.0043540602933068,practically_equivalent_or_uncertain,0.88,-0.76
5060ti,RTX 5060 Ti,4096,energy_j,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,3.884069444444444,3.898097222222222,0.996401378165273,0.974754854119074,1.0261925447235263,practically_equivalent_or_uncertain,0.56,-0.12
5060ti,RTX 5060 Ti,4096,edp_j_s,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,0.1092629191994598,0.1095370164857253,0.9974976743473635,0.9733859151961191,1.0293353590096748,practically_equivalent_or_uncertain,0.56,-0.12
5060ti,RTX 5060 Ti,4096,power_w,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,138.61771800000002,138.55651749999998,1.0004417006222752,0.9772943665389109,1.0270276686119983,practically_equivalent_or_uncertain,0.48,0.04
5060ti,RTX 5060 Ti,8192,runtime_s,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,0.2234366,0.2244745,0.9953763122314562,0.9947472875538202,0.9995442689481433,practically_equivalent_or_uncertain,1.0,-1.0
5060ti,RTX 5060 Ti,8192,energy_j,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,31.0421,31.1611,0.9961811360959658,0.9899916570401746,1.0042542040594489,practically_equivalent_or_uncertain,0.88,-0.76
5060ti,RTX 5060 Ti,8192,edp_j_s,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,6.953095192819999,6.9947694311,0.9940420854910943,0.984745281911277,1.0025721621070618,practically_equivalent_or_uncertain,0.88,-0.76
5060ti,RTX 5060 Ti,8192,power_w,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,138.825492,138.82007299999998,1.0000390361414089,0.9952821253588219,1.007298712218963,practically_equivalent_or_uncertain,0.44,0.12
5060ti,RTX 5060 Ti,16384,runtime_s,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,1.7920859999999998,1.79322,0.999367618027905,0.9992912452336102,0.999440389179073,practically_equivalent_or_uncertain,1.0,-1.0
5060ti,RTX 5060 Ti,16384,energy_j,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,291.865,298.9525,0.9762922203360066,0.9637072342842238,0.9787722798839684,clear_strided_lower,1.0,-1.0
5060ti,RTX 5060 Ti,16384,edp_j_s,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,522.988512119,536.0733924875001,0.9755912519593943,0.9630083064087882,0.9780457801274923,clear_strided_lower,1.0,-1.0
5060ti,RTX 5060 Ti,16384,power_w,gpu_resident,gpu_resident,False,descriptive_native_best_post_selection_independent_sessions,162.8796855,166.717081,0.9769825894444493,0.9643955380254854,0.979488303870476,clear_strided_lower,1.0,-1.0
