platform,platform_label,device_kind,energy_domain,problem_size,policy,optimized_metric,lower_is_better,exact_configuration,leader_configurations,leader_count,selection_status,gap_to_second_pct,practical_gap_gt_tolerance,ci_separated_from_all,exact_num_threads,selected_runtime_s_median,selected_runtime_s_ci95_low,selected_runtime_s_ci95_high,selected_runtime_s_session_cv_pct,selected_energy_j_median,selected_energy_j_ci95_low,selected_energy_j_ci95_high,selected_energy_j_session_cv_pct,selected_power_w_median,selected_power_w_ci95_low,selected_power_w_ci95_high,selected_power_w_session_cv_pct,selected_throughput_gflops_median,selected_throughput_gflops_ci95_low,selected_throughput_gflops_ci95_high,selected_throughput_gflops_session_cv_pct,selected_efficiency_gflop_per_j_median,selected_efficiency_gflop_per_j_ci95_low,selected_efficiency_gflop_per_j_ci95_high,selected_efficiency_gflop_per_j_session_cv_pct,selected_edp_j_s_median,selected_edp_j_s_ci95_low,selected_edp_j_s_ci95_high,selected_edp_j_s_session_cv_pct,selected_temperature_c_median,selected_temperature_c_ci95_low,selected_temperature_c_ci95_high,selected_temperature_c_session_cv_pct,selected_clock_mhz_median,selected_clock_mhz_ci95_low,selected_clock_mhz_ci95_high,selected_clock_mhz_session_cv_pct
5060ti,RTX 5060 Ti,GPU,GPU board NVML,128,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,9.844514270493175e-06,9.768276010234174e-06,9.861121776885136e-06,0.4699803008759057,0.0004243214979824,0.0004190262752675,0.0004304749907228,1.0121670336834991,43.2283795,42.5344305,44.1777745,1.365864665106822,426.054946415338,425.33741037775405,429.38016857894354,0.47069282631743004,9.884731317982789,9.743432465048544,10.009644376888824,1.014302361725652,4.177338209321127e-09,4.134026292109671e-09,4.239478810327265e-09,0.9291184447540929,50.0,49.0,51.0,1.4142135623730951,2790.0,2788.0,2790.0,0.03206291909233998
AMD,AMD CPU,CPU,CPU package RAPL,128,throughput_opt,throughput_gflops,False,4T,"4T,10T,16T,64T",4,tie_or_uncertain,28.856096432080225,True,False,4,1.3358346501653231e-05,1.3249158205720332e-05,1.3406942609716718e-05,0.4713112559906356,0.0015195568035815,0.0015010768387238,0.0015256776350026,0.6513413597729677,113.74900797740266,113.28919338238283,113.84165991935286,0.23860316839583076,313.98377033272135,312.8456742225604,316.5713575817297,0.472383485659033,2.760215340495524,2.7491416953181282,2.7941967338367255,0.654212280281626,2.0253929201305706e-08,1.9889798747875138e-08,2.0454009134503173e-08,1.0799965759028507,82.5,79.0,83.0,2.2954953293091664,1905.0,1904.5,1940.5,0.8334589369653698
INTEL,Intel CPU,CPU,CPU package RAPL,128,throughput_opt,throughput_gflops,False,8T,"4T,8T,10T,16T,20T",5,tie_or_uncertain,2.3632682688077056,True,False,8,1.178946383237596e-05,1.107857260499588e-05,1.2812457479779272e-05,5.4340732798347045,0.0014275580101796,0.0014178146986908,0.0015065198666247,2.544952487989961,120.68435096329333,111.46153191605706,129.55866013682328,6.404800670555404,355.7671544384993,327.3613985934772,378.5960655354264,5.398877612507722,2.9380970651219407,2.784101353669618,2.9582878523357037,2.4644193213337617,1.7363656290697365e-08,1.5845200611521473e-08,1.8290542447241593e-08,5.458382645263707,92.0,81.0,99.0,8.206341777468207,2234.5,2230.5,2237.0,0.11123840494014214
3090,RTX 3090,GPU,GPU board NVML,256,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,7.282658879559572e-06,7.281878877013135e-06,7.283292793055231e-06,0.007207005110052682,0.0021616795683107,0.0021376285056935,0.0021720491964435,0.6225378011194314,296.822251,293.52828250000005,298.25167250000004,0.6222283002217164,4607.442495237295,4607.04147882052,4607.9360240283595,0.007207270647075936,15.522389391977264,15.448283609294771,15.697036183148253,0.6262518656118892,1.5742947946253712e-08,1.556734517057519e-08,1.5818179191046823e-08,0.6226358440227188,63.0,61.5,63.0,1.06988898444966,1950.0,1950.0,1950.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,256,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,1.63740113641946e-05,1.6367679811345476e-05,1.637639603052435e-05,0.02077556238032565,0.0012476624035895,0.0012450789335778,0.0012573772639439,0.40466195361592106,76.190404,76.070106,76.81147250000001,0.40733532075909645,2049.249341146434,2048.9509375235616,2050.0420576862275,0.020779934907477444,26.89383915349582,26.68604957493258,26.949642384181676,0.40367306836160066,2.04331027280577e-08,2.037885009344273e-08,2.058282493894281e-08,0.40202345285789576,57.5,56.0,58.0,1.641077801216641,2775.0,2775.0,2775.0,0.0
AMD,AMD CPU,CPU,CPU package RAPL,256,edp_opt,edp_j_s,True,16T,"4T,8T,16T",3,tie_or_uncertain,18.135420550203875,True,False,16,6.577063919149494e-05,6.52472982592377e-05,7.280384255594732e-05,4.793389610928557,0.0117967718065991,0.0116605535175219,0.0125795238180902,3.262905310967988,177.2949059613457,172.7819282688329,180.11621353219329,1.5870947098562243,510.173421035249,460.8882007047161,514.2654622522914,4.614775413991702,2.84437408386841,2.667384909414971,2.877601989440634,3.184521553115888,7.718843541403335e-07,7.610485859590864e-07,9.148003168833507e-07,8.093328913446046,71.0,67.0,77.0,6.055721616949386,2361.0,2347.0,2384.5,0.7564899079438392
INTEL,Intel CPU,CPU,CPU package RAPL,256,edp_opt,edp_j_s,True,8T,8T,1,clear_leader,77.32615101740228,True,True,8,3.926455906821964e-05,3.7860488607879085e-05,4.100628775736654e-05,2.8635155823207055,0.0055139437543533,0.0052166668599648,0.005699931683628,3.245914959091479,139.88276082610014,134.13241866844297,145.21499558015887,3.0885617988169485,854.5729990677175,818.2752898419133,886.2651601653404,2.845758745823953,6.0853779971020785,5.886813011527648,6.43215925048095,3.3242772077166505,2.177878856343998e-07,1.9750631591859585e-07,2.257989095640775e-07,5.180875197035598,98.0,88.0,99.5,5.848976518656018,2222.0,2119.0,2264.5,2.469600595124792
3090,RTX 3090,GPU,GPU board NVML,256,efficiency_opt,efficiency_gflop_per_j,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,7.282658879559572e-06,7.281878877013135e-06,7.283292793055231e-06,0.007207005110052682,0.0021616795683107,0.0021376285056935,0.0021720491964435,0.6225378011194314,296.822251,293.52828250000005,298.25167250000004,0.6222283002217164,4607.442495237295,4607.04147882052,4607.9360240283595,0.007207270647075936,15.522389391977264,15.448283609294771,15.697036183148253,0.6262518656118892,1.5742947946253712e-08,1.556734517057519e-08,1.5818179191046823e-08,0.6226358440227188,63.0,61.5,63.0,1.06988898444966,1950.0,1950.0,1950.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,256,efficiency_opt,efficiency_gflop_per_j,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,1.63740113641946e-05,1.6367679811345476e-05,1.637639603052435e-05,0.02077556238032565,0.0012476624035895,0.0012450789335778,0.0012573772639439,0.40466195361592106,76.190404,76.070106,76.81147250000001,0.40733532075909645,2049.249341146434,2048.9509375235616,2050.0420576862275,0.020779934907477444,26.89383915349582,26.68604957493258,26.949642384181676,0.40367306836160066,2.04331027280577e-08,2.037885009344273e-08,2.058282493894281e-08,0.40202345285789576,57.5,56.0,58.0,1.641077801216641,2775.0,2775.0,2775.0,0.0
AMD,AMD CPU,CPU,CPU package RAPL,256,efficiency_opt,efficiency_gflop_per_j,False,4T,"4T,8T",2,tie_or_uncertain,13.105661709790507,True,False,4,8.740453284798059e-05,8.665355384748251e-05,8.796396982310093e-05,0.5433180502059657,0.0104298685214075,0.0103382299421366,0.0105701415626083,0.8484130268882922,119.41058599083796,119.26878718675022,120.29068101388636,0.343571382251505,383.89807606843414,381.45654484988916,387.22511091765034,0.5436746495926932,3.217148129061157,3.1744543629101662,3.2456650884924416,0.8454951290769409,9.11868827924908e-07,8.953267011871592e-07,9.29075124831115e-07,1.376899779745956,83.0,82.0,89.0,3.5030596683497923,1934.0,1902.0,1939.5,0.9340491391932426
INTEL,Intel CPU,CPU,CPU package RAPL,256,efficiency_opt,efficiency_gflop_per_j,False,8T,8T,1,clear_leader,25.72619011759707,True,True,8,3.926455906821964e-05,3.7860488607879085e-05,4.100628775736654e-05,2.8635155823207055,0.0055139437543533,0.0052166668599648,0.005699931683628,3.245914959091479,139.88276082610014,134.13241866844297,145.21499558015887,3.0885617988169485,854.5729990677175,818.2752898419133,886.2651601653404,2.845758745823953,6.0853779971020785,5.886813011527648,6.43215925048095,3.3242772077166505,2.177878856343998e-07,1.9750631591859585e-07,2.257989095640775e-07,5.180875197035598,98.0,88.0,99.5,5.848976518656018,2222.0,2119.0,2264.5,2.469600595124792
3090,RTX 3090,GPU,GPU board NVML,256,energy_opt,energy_j,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,7.282658879559572e-06,7.281878877013135e-06,7.283292793055231e-06,0.007207005110052682,0.0021616795683107,0.0021376285056935,0.0021720491964435,0.6225378011194314,296.822251,293.52828250000005,298.25167250000004,0.6222283002217164,4607.442495237295,4607.04147882052,4607.9360240283595,0.007207270647075936,15.522389391977264,15.448283609294771,15.697036183148253,0.6262518656118892,1.5742947946253712e-08,1.556734517057519e-08,1.5818179191046823e-08,0.6226358440227188,63.0,61.5,63.0,1.06988898444966,1950.0,1950.0,1950.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,256,energy_opt,energy_j,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,1.63740113641946e-05,1.6367679811345476e-05,1.637639603052435e-05,0.02077556238032565,0.0012476624035895,0.0012450789335778,0.0012573772639439,0.40466195361592106,76.190404,76.070106,76.81147250000001,0.40733532075909645,2049.249341146434,2048.9509375235616,2050.0420576862275,0.020779934907477444,26.89383915349582,26.68604957493258,26.949642384181676,0.40367306836160066,2.04331027280577e-08,2.037885009344273e-08,2.058282493894281e-08,0.40202345285789576,57.5,56.0,58.0,1.641077801216641,2775.0,2775.0,2775.0,0.0
AMD,AMD CPU,CPU,CPU package RAPL,256,energy_opt,energy_j,True,4T,"4T,8T",2,tie_or_uncertain,13.105661709790528,True,False,4,8.740453284798059e-05,8.665355384748251e-05,8.796396982310093e-05,0.5433180502059657,0.0104298685214075,0.0103382299421366,0.0105701415626083,0.8484130268882922,119.41058599083796,119.26878718675022,120.29068101388636,0.343571382251505,383.89807606843414,381.45654484988916,387.22511091765034,0.5436746495926932,3.217148129061157,3.1744543629101662,3.2456650884924416,0.8454951290769409,9.11868827924908e-07,8.953267011871592e-07,9.29075124831115e-07,1.376899779745956,83.0,82.0,89.0,3.5030596683497923,1934.0,1902.0,1939.5,0.9340491391932426
INTEL,Intel CPU,CPU,CPU package RAPL,256,energy_opt,energy_j,True,8T,8T,1,clear_leader,25.726190117597092,True,True,8,3.926455906821964e-05,3.7860488607879085e-05,4.100628775736654e-05,2.8635155823207055,0.0055139437543533,0.0052166668599648,0.005699931683628,3.245914959091479,139.88276082610014,134.13241866844297,145.21499558015887,3.0885617988169485,854.5729990677175,818.2752898419133,886.2651601653404,2.845758745823953,6.0853779971020785,5.886813011527648,6.43215925048095,3.3242772077166505,2.177878856343998e-07,1.9750631591859585e-07,2.257989095640775e-07,5.180875197035598,98.0,88.0,99.5,5.848976518656018,2222.0,2119.0,2264.5,2.469600595124792
3090,RTX 3090,GPU,GPU board NVML,256,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,7.282658879559572e-06,7.281878877013135e-06,7.283292793055231e-06,0.007207005110052682,0.0021616795683107,0.0021376285056935,0.0021720491964435,0.6225378011194314,296.822251,293.52828250000005,298.25167250000004,0.6222283002217164,4607.442495237295,4607.04147882052,4607.9360240283595,0.007207270647075936,15.522389391977264,15.448283609294771,15.697036183148253,0.6262518656118892,1.5742947946253712e-08,1.556734517057519e-08,1.5818179191046823e-08,0.6226358440227188,63.0,61.5,63.0,1.06988898444966,1950.0,1950.0,1950.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,256,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,1.63740113641946e-05,1.6367679811345476e-05,1.637639603052435e-05,0.02077556238032565,0.0012476624035895,0.0012450789335778,0.0012573772639439,0.40466195361592106,76.190404,76.070106,76.81147250000001,0.40733532075909645,2049.249341146434,2048.9509375235616,2050.0420576862275,0.020779934907477444,26.89383915349582,26.68604957493258,26.949642384181676,0.40367306836160066,2.04331027280577e-08,2.037885009344273e-08,2.058282493894281e-08,0.40202345285789576,57.5,56.0,58.0,1.641077801216641,2775.0,2775.0,2775.0,0.0
AMD,AMD CPU,CPU,CPU package RAPL,256,runtime_opt,runtime_s,True,16T,"8T,16T",2,tie_or_uncertain,17.68020619880115,True,False,16,6.577063919149494e-05,6.52472982592377e-05,7.280384255594732e-05,4.793389610928557,0.0117967718065991,0.0116605535175219,0.0125795238180902,3.262905310967988,177.2949059613457,172.7819282688329,180.11621353219329,1.5870947098562243,510.173421035249,460.8882007047161,514.2654622522914,4.614775413991702,2.84437408386841,2.667384909414971,2.877601989440634,3.184521553115888,7.718843541403335e-07,7.610485859590864e-07,9.148003168833507e-07,8.093328913446046,71.0,67.0,77.0,6.055721616949386,2361.0,2347.0,2384.5,0.7564899079438392
INTEL,Intel CPU,CPU,CPU package RAPL,256,runtime_opt,runtime_s,True,8T,8T,1,clear_leader,27.473023729345147,True,True,8,3.926455906821964e-05,3.7860488607879085e-05,4.100628775736654e-05,2.8635155823207055,0.0055139437543533,0.0052166668599648,0.005699931683628,3.245914959091479,139.88276082610014,134.13241866844297,145.21499558015887,3.0885617988169485,854.5729990677175,818.2752898419133,886.2651601653404,2.845758745823953,6.0853779971020785,5.886813011527648,6.43215925048095,3.3242772077166505,2.177878856343998e-07,1.9750631591859585e-07,2.257989095640775e-07,5.180875197035598,98.0,88.0,99.5,5.848976518656018,2222.0,2119.0,2264.5,2.469600595124792
3090,RTX 3090,GPU,GPU board NVML,256,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,7.282658879559572e-06,7.281878877013135e-06,7.283292793055231e-06,0.007207005110052682,0.0021616795683107,0.0021376285056935,0.0021720491964435,0.6225378011194314,296.822251,293.52828250000005,298.25167250000004,0.6222283002217164,4607.442495237295,4607.04147882052,4607.9360240283595,0.007207270647075936,15.522389391977264,15.448283609294771,15.697036183148253,0.6262518656118892,1.5742947946253712e-08,1.556734517057519e-08,1.5818179191046823e-08,0.6226358440227188,63.0,61.5,63.0,1.06988898444966,1950.0,1950.0,1950.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,256,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,1.63740113641946e-05,1.6367679811345476e-05,1.637639603052435e-05,0.02077556238032565,0.0012476624035895,0.0012450789335778,0.0012573772639439,0.40466195361592106,76.190404,76.070106,76.81147250000001,0.40733532075909645,2049.249341146434,2048.9509375235616,2050.0420576862275,0.020779934907477444,26.89383915349582,26.68604957493258,26.949642384181676,0.40367306836160066,2.04331027280577e-08,2.037885009344273e-08,2.058282493894281e-08,0.40202345285789576,57.5,56.0,58.0,1.641077801216641,2775.0,2775.0,2775.0,0.0
AMD,AMD CPU,CPU,CPU package RAPL,256,throughput_opt,throughput_gflops,False,16T,"8T,16T",2,tie_or_uncertain,17.68020619880115,True,False,16,6.577063919149494e-05,6.52472982592377e-05,7.280384255594732e-05,4.793389610928557,0.0117967718065991,0.0116605535175219,0.0125795238180902,3.262905310967988,177.2949059613457,172.7819282688329,180.11621353219329,1.5870947098562243,510.173421035249,460.8882007047161,514.2654622522914,4.614775413991702,2.84437408386841,2.667384909414971,2.877601989440634,3.184521553115888,7.718843541403335e-07,7.610485859590864e-07,9.148003168833507e-07,8.093328913446046,71.0,67.0,77.0,6.055721616949386,2361.0,2347.0,2384.5,0.7564899079438392
INTEL,Intel CPU,CPU,CPU package RAPL,256,throughput_opt,throughput_gflops,False,8T,8T,1,clear_leader,27.47302372934517,True,True,8,3.926455906821964e-05,3.7860488607879085e-05,4.100628775736654e-05,2.8635155823207055,0.0055139437543533,0.0052166668599648,0.005699931683628,3.245914959091479,139.88276082610014,134.13241866844297,145.21499558015887,3.0885617988169485,854.5729990677175,818.2752898419133,886.2651601653404,2.845758745823953,6.0853779971020785,5.886813011527648,6.43215925048095,3.3242772077166505,2.177878856343998e-07,1.9750631591859585e-07,2.257989095640775e-07,5.180875197035598,98.0,88.0,99.5,5.848976518656018,2222.0,2119.0,2264.5,2.469600595124792
3090,RTX 3090,GPU,GPU board NVML,512,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,2.2870950780696337e-05,2.281510320678216e-05,2.291826648056197e-05,0.16650666548084161,0.0075230361588889,0.0069264347185788,0.0076243319203833,3.804863028003155,329.034089,302.798105,334.17926,3.8421605190867485,11736.960941150131,11712.729504549236,11765.69106731909,0.16648819810080293,35.68179792447602,35.207734763271546,38.75521345490698,3.9966395455206496,1.7185056457694625e-07,1.584405628733446e-07,1.7446198159411659e-07,3.8262132340627484,64.0,62.0,66.0,2.3248271119422137,1815.0,1792.5,1815.0,0.5398602854264232
5060ti,RTX 5060 Ti,GPU,GPU board NVML,512,edp_opt,edp_j_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,6.762133198106828e-05,6.762039353573603e-05,6.927420554428668e-05,1.081078255625365,0.007332893847194,0.0072599729546991,0.0074883421492204,1.2098965464326437,107.767326,107.359074,108.7889735,0.5313556970250454,3969.6860167609975,3874.96982305182,3969.741108621872,1.065648276934374,36.60702876569246,35.84711417438991,36.974718456251566,1.19888947942694,4.998092197938138e-07,4.909432765363728e-07,5.14127722968264e-07,1.84713350985098,65.0,61.5,65.0,2.8082486373623734,2767.0,2752.0,2767.0,0.2975674886844437
AMD,AMD CPU,CPU,CPU package RAPL,512,edp_opt,edp_j_s,True,16T,"8T,16T",2,tie_or_uncertain,14.865080258090636,True,False,16,0.0003210643998746,0.0002918957489878,0.000330853602115,4.88002512594758,0.0675389177373864,0.0636516237709658,0.0683055305684071,2.766281526768417,210.30151909100184,206.38006839406,217.91121082468092,2.2081851259018954,836.0797899263961,811.3420989948771,919.6278360710882,5.07667866680443,3.974530019029408,3.929922712937064,4.217260143525904,2.8373666067640624,2.168275909047525e-05,1.857615111089364e-05,2.259273113198905e-05,7.510206391340486,77.0,74.5,79.0,2.2327195008468763,2369.0,2338.0,2375.5,0.7234774764735623
INTEL,Intel CPU,CPU,CPU package RAPL,512,edp_opt,edp_j_s,True,16T,"8T,16T",2,tie_or_uncertain,0.873421447728373,False,False,16,0.0002529232124874,0.000250851842567,0.0002631453400503,1.9387711640205056,0.0410734260466282,0.0393754808660624,0.0420228586901763,2.8281589570620236,159.6601842559451,155.67640395179632,164.25826893408276,2.2274999725475118,1061.3318301631675,1020.1033996980102,1070.0956120276596,1.9010306227605802,6.535501949490683,6.387843768057413,6.8173251499606105,2.8483391970232512,1.0301292962434046e-05,9.962126903142172e-06,1.1067573504138023e-05,4.381272505090527,98.0,91.5,100.0,3.6484015620841097,2983.0,2880.0,2984.0,1.9111933887753378
3090,RTX 3090,GPU,GPU board NVML,512,efficiency_opt,efficiency_gflop_per_j,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,2.2870950780696337e-05,2.281510320678216e-05,2.291826648056197e-05,0.16650666548084161,0.0075230361588889,0.0069264347185788,0.0076243319203833,3.804863028003155,329.034089,302.798105,334.17926,3.8421605190867485,11736.960941150131,11712.729504549236,11765.69106731909,0.16648819810080293,35.68179792447602,35.207734763271546,38.75521345490698,3.9966395455206496,1.7185056457694625e-07,1.584405628733446e-07,1.7446198159411659e-07,3.8262132340627484,64.0,62.0,66.0,2.3248271119422137,1815.0,1792.5,1815.0,0.5398602854264232
5060ti,RTX 5060 Ti,GPU,GPU board NVML,512,efficiency_opt,efficiency_gflop_per_j,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,6.762133198106828e-05,6.762039353573603e-05,6.927420554428668e-05,1.081078255625365,0.007332893847194,0.0072599729546991,0.0074883421492204,1.2098965464326437,107.767326,107.359074,108.7889735,0.5313556970250454,3969.6860167609975,3874.96982305182,3969.741108621872,1.065648276934374,36.60702876569246,35.84711417438991,36.974718456251566,1.19888947942694,4.998092197938138e-07,4.909432765363728e-07,5.14127722968264e-07,1.84713350985098,65.0,61.5,65.0,2.8082486373623734,2767.0,2752.0,2767.0,0.2975674886844437
AMD,AMD CPU,CPU,CPU package RAPL,512,efficiency_opt,efficiency_gflop_per_j,False,16T,"8T,16T",2,tie_or_uncertain,11.17553746853861,True,False,16,0.0003210643998746,0.0002918957489878,0.000330853602115,4.88002512594758,0.0675389177373864,0.0636516237709658,0.0683055305684071,2.766281526768417,210.30151909100184,206.38006839406,217.91121082468092,2.2081851259018954,836.0797899263961,811.3420989948771,919.6278360710882,5.07667866680443,3.974530019029408,3.929922712937064,4.217260143525904,2.8373666067640624,2.168275909047525e-05,1.857615111089364e-05,2.259273113198905e-05,7.510206391340486,77.0,74.5,79.0,2.2327195008468763,2369.0,2338.0,2375.5,0.7234774764735623
INTEL,Intel CPU,CPU,CPU package RAPL,512,efficiency_opt,efficiency_gflop_per_j,False,8T,"8T,16T",2,tie_or_uncertain,2.963969718594961,True,False,8,0.0002582372069573,0.0002519578987534,0.0002722252732951,3.185776954033049,0.0398910669031931,0.0368426264309336,0.0402637988404335,3.6603585253335487,150.46581583549354,146.24657859697612,155.8273448251169,3.165191526613588,1039.4917880458113,986.0783782151199,1065.3980578823891,3.1577170237903505,6.729212248231771,6.666918267295563,7.286002166626692,3.8427253987783656,1.039126666456128e-05,9.303353732671884e-06,1.0843809174736284e-05,5.927074829803819,99.0,86.0,100.0,6.150497216361469,2196.5,2150.5,2234.5,1.5927040554328884
3090,RTX 3090,GPU,GPU board NVML,512,energy_opt,energy_j,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,2.2870950780696337e-05,2.281510320678216e-05,2.291826648056197e-05,0.16650666548084161,0.0075230361588889,0.0069264347185788,0.0076243319203833,3.804863028003155,329.034089,302.798105,334.17926,3.8421605190867485,11736.960941150131,11712.729504549236,11765.69106731909,0.16648819810080293,35.68179792447602,35.207734763271546,38.75521345490698,3.9966395455206496,1.7185056457694625e-07,1.584405628733446e-07,1.7446198159411659e-07,3.8262132340627484,64.0,62.0,66.0,2.3248271119422137,1815.0,1792.5,1815.0,0.5398602854264232
5060ti,RTX 5060 Ti,GPU,GPU board NVML,512,energy_opt,energy_j,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,6.762133198106828e-05,6.762039353573603e-05,6.927420554428668e-05,1.081078255625365,0.007332893847194,0.0072599729546991,0.0074883421492204,1.2098965464326437,107.767326,107.359074,108.7889735,0.5313556970250454,3969.6860167609975,3874.96982305182,3969.741108621872,1.065648276934374,36.60702876569246,35.84711417438991,36.974718456251566,1.19888947942694,4.998092197938138e-07,4.909432765363728e-07,5.14127722968264e-07,1.84713350985098,65.0,61.5,65.0,2.8082486373623734,2767.0,2752.0,2767.0,0.2975674886844437
AMD,AMD CPU,CPU,CPU package RAPL,512,energy_opt,energy_j,True,16T,"8T,16T",2,tie_or_uncertain,11.17553746853861,True,False,16,0.0003210643998746,0.0002918957489878,0.000330853602115,4.88002512594758,0.0675389177373864,0.0636516237709658,0.0683055305684071,2.766281526768417,210.30151909100184,206.38006839406,217.91121082468092,2.2081851259018954,836.0797899263961,811.3420989948771,919.6278360710882,5.07667866680443,3.974530019029408,3.929922712937064,4.217260143525904,2.8373666067640624,2.168275909047525e-05,1.857615111089364e-05,2.259273113198905e-05,7.510206391340486,77.0,74.5,79.0,2.2327195008468763,2369.0,2338.0,2375.5,0.7234774764735623
INTEL,Intel CPU,CPU,CPU package RAPL,512,energy_opt,energy_j,True,8T,"8T,16T",2,tie_or_uncertain,2.963969718594961,True,False,8,0.0002582372069573,0.0002519578987534,0.0002722252732951,3.185776954033049,0.0398910669031931,0.0368426264309336,0.0402637988404335,3.6603585253335487,150.46581583549354,146.24657859697612,155.8273448251169,3.165191526613588,1039.4917880458113,986.0783782151199,1065.3980578823891,3.1577170237903505,6.729212248231771,6.666918267295563,7.286002166626692,3.8427253987783656,1.039126666456128e-05,9.303353732671884e-06,1.0843809174736284e-05,5.927074829803819,99.0,86.0,100.0,6.150497216361469,2196.5,2150.5,2234.5,1.5927040554328884
3090,RTX 3090,GPU,GPU board NVML,512,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,2.2870950780696337e-05,2.281510320678216e-05,2.291826648056197e-05,0.16650666548084161,0.0075230361588889,0.0069264347185788,0.0076243319203833,3.804863028003155,329.034089,302.798105,334.17926,3.8421605190867485,11736.960941150131,11712.729504549236,11765.69106731909,0.16648819810080293,35.68179792447602,35.207734763271546,38.75521345490698,3.9966395455206496,1.7185056457694625e-07,1.584405628733446e-07,1.7446198159411659e-07,3.8262132340627484,64.0,62.0,66.0,2.3248271119422137,1815.0,1792.5,1815.0,0.5398602854264232
5060ti,RTX 5060 Ti,GPU,GPU board NVML,512,runtime_opt,runtime_s,True,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,6.762133198106828e-05,6.762039353573603e-05,6.927420554428668e-05,1.081078255625365,0.007332893847194,0.0072599729546991,0.0074883421492204,1.2098965464326437,107.767326,107.359074,108.7889735,0.5313556970250454,3969.6860167609975,3874.96982305182,3969.741108621872,1.065648276934374,36.60702876569246,35.84711417438991,36.974718456251566,1.19888947942694,4.998092197938138e-07,4.909432765363728e-07,5.14127722968264e-07,1.84713350985098,65.0,61.5,65.0,2.8082486373623734,2767.0,2752.0,2767.0,0.2975674886844437
AMD,AMD CPU,CPU,CPU package RAPL,512,runtime_opt,runtime_s,True,16T,"8T,16T,20T,32T",4,tie_or_uncertain,3.3486246572024703,True,False,16,0.0003210643998746,0.0002918957489878,0.000330853602115,4.88002512594758,0.0675389177373864,0.0636516237709658,0.0683055305684071,2.766281526768417,210.30151909100184,206.38006839406,217.91121082468092,2.2081851259018954,836.0797899263961,811.3420989948771,919.6278360710882,5.07667866680443,3.974530019029408,3.929922712937064,4.217260143525904,2.8373666067640624,2.168275909047525e-05,1.857615111089364e-05,2.259273113198905e-05,7.510206391340486,77.0,74.5,79.0,2.2327195008468763,2369.0,2338.0,2375.5,0.7234774764735623
INTEL,Intel CPU,CPU,CPU package RAPL,512,runtime_opt,runtime_s,True,16T,"8T,16T",2,tie_or_uncertain,2.10103075065311,True,False,16,0.0002529232124874,0.000250851842567,0.0002631453400503,1.9387711640205056,0.0410734260466282,0.0393754808660624,0.0420228586901763,2.8281589570620236,159.6601842559451,155.67640395179632,164.25826893408276,2.2274999725475118,1061.3318301631675,1020.1033996980102,1070.0956120276596,1.9010306227605802,6.535501949490683,6.387843768057413,6.8173251499606105,2.8483391970232512,1.0301292962434046e-05,9.962126903142172e-06,1.1067573504138023e-05,4.381272505090527,98.0,91.5,100.0,3.6484015620841097,2983.0,2880.0,2984.0,1.9111933887753378
3090,RTX 3090,GPU,GPU board NVML,512,throughput_opt,throughput_gflops,False,gpu_resident,gpu_resident,1,single_configuration,,False,True,-1,2.2870950780696337e-05,2.281510320678216e-05,2.291826648056197e-05,0.16650666548084161,0.0075230361588889,0.0069264347185788,0.0076243319203833,3.804863028003155,329.034089,302.798105,334.17926,3.8421605190867485,11736.960941150131,11712.729504549236,11765.69106731909,0.16648819810080293,35.68179792447602,35.207734763271546,38.75521345490698,3.9966395455206496,1.7185056457694625e-07,1.584405628733446e-07,1.7446198159411659e-07,3.8262132340627484,64.0,62.0,66.0,2.3248271119422137,1815.0,1792.5,1815.0,0.5398602854264232
