platform,platform_label,device_kind,energy_domain,session_number,problem_size,num_threads,configuration,runtime_per_op_s,total_energy_per_op_j,edp_total_j_s,throughput_gflops,energy_efficiency_gflop_per_j,avg_power_w,temp_c,sm_clock_mhz
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,8,8T,0.005412155414438503,0.8087242673796791,0.00438194839010652,1367.062333568541,9.14867143764184,148.95442523664386,99.5,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,10,10T,0.0047616160235849055,0.7295713301886793,0.0034731371907421064,1553.832713673091,10.141232188939444,152.90555676375905,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,16,16T,0.005101939504830917,0.7997979468599035,0.004084388697757229,1450.184969754659,9.250777639942608,156.38492820045775,100.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,20,20T,0.004366742028138528,0.7262909047619047,0.0031735402022822954,1694.3440252804248,10.187037189519021,165.64270652660275,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,2,1,1T,0.01995695171,1.1776363,0.023569173280183514,185.3678855462582,3.141374264003007,58.89418473259021,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,2,2,2T,0.010375607103092783,0.8175921597938143,0.008514973844458328,356.5458742237431,4.524776486562075,78.52998820050846,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,2,4,4T,0.005293112310526316,0.5654326184210526,0.0029935133866173707,698.9037734528786,6.542559933613147,106.75965629714466,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,2,8,8T,0.0030283273222891562,0.4369766280120482,0.0013239215478125935,1221.590622139253,8.465845012337699,143.8958825919339,99.5,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,2,10,10T,0.00238419319837587,0.39700293387471,0.0009461770471271814,1551.6269519868035,9.318260322709216,165.85688960549666,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,2,16,16T,0.0026421516862244897,0.4169628762755102,0.0011030052078951557,1400.1378896863644,8.872197919266776,157.3183785511429,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,2,20,20T,0.0022645806134020618,0.3787787020618557,0.0008562727930539415,1633.5811689023353,9.766594161858995,166.6987559573418,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,3,1,1T,0.019362740826923075,1.1450917403846153,0.022177071327282305,191.05643140356034,3.23071323819692,59.17189246060899,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,3,2,2T,0.009433354686915887,0.7480995887850467,0.007058475225557864,392.15912618373807,4.945033828735413,79.21724526811961,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,3,4,4T,0.004867987699029126,0.5097060485436893,0.0024805401011548283,759.9395592636499,7.257861972118031,104.56362292318651,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,3,8,8T,0.0027597057898351646,0.3955750837912088,0.0010913846608177438,1340.4965821237718,9.351893686534652,143.52425257500857,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,3,10,10T,0.0022233408674321503,0.36308808141962423,0.0008070501812696296,1663.8832746705805,10.188648051017665,163.39628473160468,99.0,-1.0
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,3,16,16T,0.002775805487771739,0.4115223845108696,0.0011435124518485724,1332.7217487579674,8.989489587657038,148.18972403296556,99.0,-1.0
