problem_size,metric,objective,num_threads,value,ci95_low,ci95_high,relative_loss_vs_best_pct,within_practical_tolerance,ci_overlaps_exact_best,in_leader_set,exact_best,selection_status
128,edp_total_j_s_median,min,16,1.8068021791927968e-08,1.655437305499803e-08,2.0629035554301084e-08,23.485794707283404,False,False,False,False,tie_or_uncertain
128,edp_total_j_s_median,min,10,1.8214582979039625e-08,1.624698328151596e-08,1.9665525478964372e-08,24.48746632757175,False,True,True,False,tie_or_uncertain
128,edp_total_j_s_median,min,2,2.8034626834496647e-08,2.3938443595141642e-08,3.1978278056084274e-08,91.60250158246835,False,False,False,False,tie_or_uncertain
128,edp_total_j_s_median,min,1,4.7450878957579866e-08,3.5814092787146323e-08,5.113623580076851e-08,224.3027690089262,False,False,False,False,tie_or_uncertain
256,edp_total_j_s_median,min,8,2.1650258163721408e-07,1.975055562227989e-07,2.3373303881618305e-07,0.0,True,True,True,True,clear_leader
256,edp_total_j_s_median,min,16,3.809985047402728e-07,3.668388868236179e-07,4.0628100245550313e-07,75.97873515369848,False,False,False,False,clear_leader
256,edp_total_j_s_median,min,4,4.631950015139303e-07,3.7193786301720283e-07,5.0363433863803e-07,113.94433175401586,False,False,False,False,clear_leader
256,edp_total_j_s_median,min,20,5.116405422739649e-07,4.6482042750644573e-07,5.565370374266348e-07,136.32075811978228,False,False,False,False,clear_leader
256,edp_total_j_s_median,min,10,5.612763611891116e-07,5.262573527391324e-07,6.056550959065277e-07,159.24695998758253,False,False,False,False,clear_leader
256,edp_total_j_s_median,min,2,9.59496686028338e-07,9.192085714092813e-07,1.165810463985156e-06,343.18025160371235,False,False,False,False,clear_leader
256,edp_total_j_s_median,min,1,2.6228707126760305e-06,2.037623789102127e-06,2.8481726709347668e-06,1111.4731809854743,False,False,False,False,clear_leader
512,edp_total_j_s_median,min,8,1.030135769963131e-05,9.282790740098114e-06,1.0960823643238324e-05,0.0,True,True,True,True,tie_or_uncertain
512,edp_total_j_s_median,min,16,1.0388422863577346e-05,9.877411927215752e-06,1.1058119439915425e-05,0.8451814458316775,True,True,True,False,tie_or_uncertain
512,edp_total_j_s_median,min,10,1.4876288944171472e-05,1.332480075148108e-05,1.5827373996378544e-05,44.41095414737324,False,False,False,False,tie_or_uncertain
512,edp_total_j_s_median,min,20,1.5837038957410215e-05,1.4748850213875284e-05,1.6385193770425984e-05,53.73739480939517,False,False,False,False,tie_or_uncertain
512,edp_total_j_s_median,min,4,2.0246524153073682e-05,1.8535455609498182e-05,2.2601883228911607e-05,96.54228834125733,False,False,False,False,tie_or_uncertain
512,edp_total_j_s_median,min,2,5.153893745653061e-05,4.446528501876366e-05,6.136655999863925e-05,400.31208467186036,False,False,False,False,tie_or_uncertain
512,edp_total_j_s_median,min,1,0.0001441107936559719,0.0001061160431200341,0.00015878170563234467,1298.9495157626618,False,False,False,False,tie_or_uncertain
1024,edp_total_j_s_median,min,8,0.00046686659507189185,0.0004436896315751573,0.0005363558923345094,0.0,True,True,True,True,clear_leader
1024,edp_total_j_s_median,min,10,0.000575197724352009,0.0005429942870906967,0.0006329642618862323,23.203872460276465,False,False,False,False,clear_leader
1024,edp_total_j_s_median,min,20,0.0006730327339667379,0.0006406373445295358,0.0008055539158063219,44.15953959248229,False,False,False,False,clear_leader
1024,edp_total_j_s_median,min,16,0.0007959298431499547,0.0007092318459139293,0.0008262774824199081,70.48335682003359,False,False,False,False,clear_leader
1024,edp_total_j_s_median,min,4,0.0011034261430368287,0.0009653903499848915,0.0011924806455043313,136.3472038231637,False,False,False,False,clear_leader
1024,edp_total_j_s_median,min,2,0.002846310773062729,0.002248243042239698,0.003108989228799788,509.66254666912533,False,False,False,False,clear_leader
1024,edp_total_j_s_median,min,1,0.008781937887002236,0.0064998572520297134,0.010013470550543156,1781.0379623862193,False,False,False,False,clear_leader
2048,edp_total_j_s_median,min,8,0.029606632019566603,0.027892643538840124,0.03258425694371799,0.0,True,True,True,True,clear_leader
2048,edp_total_j_s_median,min,10,0.03484638532478052,0.03288442079112617,0.038246599329140075,17.697903975538452,False,False,False,False,clear_leader
2048,edp_total_j_s_median,min,16,0.041361243655299494,0.037850195634292545,0.04356222140515692,39.702630234889384,False,False,False,False,clear_leader
2048,edp_total_j_s_median,min,4,0.06818690877566473,0.05870781789503239,0.07325181005451785,130.3095763496536,False,False,False,False,clear_leader
2048,edp_total_j_s_median,min,20,0.11183715350937318,0.10130683248966398,0.12114679343871712,277.7435860838936,False,False,False,False,clear_leader
2048,edp_total_j_s_median,min,2,0.18448117700000974,0.1577338799504773,0.19257551645975216,523.107609396735,False,False,False,False,clear_leader
2048,edp_total_j_s_median,min,1,0.4432560238403126,0.3575644525736181,0.5421526926060378,1397.1511232597175,False,False,False,False,clear_leader
4096,edp_total_j_s_median,min,10,1.9236628597646799,1.8789066138280546,1.9713523654696201,0.0,True,True,True,True,tie_or_uncertain
4096,edp_total_j_s_median,min,8,1.9914996539429002,1.8816063497015443,2.242430209969325,3.5264388369237842,False,True,True,False,tie_or_uncertain
4096,edp_total_j_s_median,min,16,3.252878482599547,3.1201221489972073,3.3849641622488673,69.09815907125581,False,False,False,False,tie_or_uncertain
4096,edp_total_j_s_median,min,4,4.0450441275031945,3.648527128842562,4.496695455452292,110.27822557212659,False,False,False,False,tie_or_uncertain
4096,edp_total_j_s_median,min,20,5.183024486536278,4.824187939718583,5.268683564837778,169.43517988231642,False,False,False,False,tie_or_uncertain
4096,edp_total_j_s_median,min,2,9.361388894023092,8.689829647959062,10.973242181458723,386.6439483667249,False,False,False,False,tie_or_uncertain
4096,edp_total_j_s_median,min,1,29.752102659663315,22.407605837799004,32.634776892948125,1446.6380976603596,False,False,False,False,tie_or_uncertain
8192,edp_total_j_s_median,min,8,137.25593720601998,127.83908166622031,146.45448195935288,0.0,True,True,True,True,tie_or_uncertain
8192,edp_total_j_s_median,min,10,137.3158049282756,129.64914055937896,153.60274563089027,0.043617582943444866,True,True,True,False,tie_or_uncertain
8192,edp_total_j_s_median,min,16,184.37299094895104,176.21540063613375,201.35040332345,34.327880237492955,False,False,False,False,tie_or_uncertain
8192,edp_total_j_s_median,min,20,253.40125786089598,239.2002082306725,264.49844122795633,84.61952394856542,False,False,False,False,tie_or_uncertain
8192,edp_total_j_s_median,min,4,291.84539492141147,259.599887696556,323.31128120887496,112.62861254836216,False,False,False,False,tie_or_uncertain
8192,edp_total_j_s_median,min,2,748.1749197685868,639.2297918719305,779.655374907264,445.0947587393489,False,False,False,False,tie_or_uncertain
8192,edp_total_j_s_median,min,1,1994.5335842492827,1563.0331298189099,2155.9544552853886,1353.1492224307244,False,False,False,False,tie_or_uncertain
16384,edp_total_j_s_median,min,8,9006.968863653277,7850.135760546968,9505.409642615441,0.0,True,True,True,True,tie_or_uncertain
16384,edp_total_j_s_median,min,10,9328.149775006279,8982.82606157532,9502.31574163812,3.565915639489936,False,True,True,False,tie_or_uncertain
16384,edp_total_j_s_median,min,16,12223.090747246508,10890.59168215187,13110.84242823014,35.707038985907545,False,False,False,False,tie_or_uncertain
16384,edp_total_j_s_median,min,20,14563.785160953179,13857.706759546234,15078.989582432421,61.6946320279165,False,False,False,False,tie_or_uncertain
16384,edp_total_j_s_median,min,4,18648.114663215914,16281.719732842703,19490.22722347412,107.04095845682909,False,False,False,False,tie_or_uncertain
16384,edp_total_j_s_median,min,2,42055.535406440664,37658.272422430804,49719.12231345023,366.9221804035715,False,False,False,False,tie_or_uncertain
16384,edp_total_j_s_median,min,1,101754.81948036782,97219.18443272224,107013.60854680653,1029.734331501791,False,False,False,False,tie_or_uncertain
64,edp_package_j_s_median,min,16,3.257557418291348e-10,3.177003928341758e-10,5.321620434085548e-10,0.0,True,True,True,True,tie_or_uncertain
64,edp_package_j_s_median,min,2,3.6231730052773365e-10,3.152197809491217e-10,4.973266722562915e-10,11.223611437607794,False,True,True,False,tie_or_uncertain
64,edp_package_j_s_median,min,1,4.0919539864806673e-10,3.4409426216118016e-10,5.177056471107942e-10,25.614178387283083,False,True,True,False,tie_or_uncertain
64,edp_package_j_s_median,min,10,4.209895126705218e-10,3.228710213642983e-10,5.032257050137662e-10,29.234717493126784,False,True,True,False,tie_or_uncertain
64,edp_package_j_s_median,min,8,4.4648014065706564e-10,3.6887644045920103e-10,4.958108331204385e-10,37.059791532777695,False,True,True,False,tie_or_uncertain
64,edp_package_j_s_median,min,4,4.495458036274777e-10,3.490050770270324e-10,5.005544625130166e-10,38.000884068306995,False,True,True,False,tie_or_uncertain
64,edp_package_j_s_median,min,20,4.6565073231832534e-10,3.5006852216504107e-10,5.191706963044189e-10,42.94475047582375,False,True,True,False,tie_or_uncertain
128,edp_package_j_s_median,min,4,1.4631660131237984e-08,1.2199366111910228e-08,1.642856702800151e-08,0.0,True,True,True,True,tie_or_uncertain
128,edp_package_j_s_median,min,8,1.6830143529631648e-08,1.5707363079877225e-08,1.9302221733572587e-08,15.025522590563689,False,True,True,False,tie_or_uncertain
128,edp_package_j_s_median,min,20,1.805749270777005e-08,1.5125023527633197e-08,1.8957084730368558e-08,23.413833740014624,False,True,True,False,tie_or_uncertain
128,edp_package_j_s_median,min,16,1.8068021791927968e-08,1.655437305499803e-08,2.0629035554301084e-08,23.485794707283404,False,False,False,False,tie_or_uncertain
128,edp_package_j_s_median,min,10,1.8214582979039625e-08,1.624698328151596e-08,1.9665525478964372e-08,24.48746632757175,False,True,True,False,tie_or_uncertain
128,edp_package_j_s_median,min,2,2.8034626834496647e-08,2.3938443595141642e-08,3.1978278056084274e-08,91.60250158246835,False,False,False,False,tie_or_uncertain
128,edp_package_j_s_median,min,1,4.7450878957579866e-08,3.5814092787146323e-08,5.113623580076851e-08,224.3027690089262,False,False,False,False,tie_or_uncertain
256,edp_package_j_s_median,min,8,2.16502570241649e-07,1.975055562227989e-07,2.3373303881618305e-07,0.0,True,True,True,True,clear_leader
256,edp_package_j_s_median,min,16,3.809985047402728e-07,3.668388868236179e-07,4.0628100245550313e-07,75.97874441630043,False,False,False,False,clear_leader
256,edp_package_j_s_median,min,4,4.631950015139303e-07,3.7193786301720283e-07,5.0363433863803e-07,113.94434301492863,False,False,False,False,clear_leader
256,edp_package_j_s_median,min,20,5.116405422739649e-07,4.6482042750644573e-07,5.565370374266348e-07,136.32077055847333,False,False,False,False,clear_leader
256,edp_package_j_s_median,min,10,5.612763611891116e-07,5.262573527391324e-07,6.056550959065277e-07,159.24697363298915,False,False,False,False,clear_leader
256,edp_package_j_s_median,min,2,9.59496686028338e-07,9.192085714092813e-07,1.165810463985156e-06,343.1802749304072,False,False,False,False,clear_leader
256,edp_package_j_s_median,min,1,2.6228707126760305e-06,2.037623789102127e-06,2.8481726709347668e-06,1111.473244751098,False,False,False,False,clear_leader
512,edp_package_j_s_median,min,8,1.030135769963131e-05,9.282790740098114e-06,1.0960823643238324e-05,0.0,True,True,True,True,tie_or_uncertain
512,edp_package_j_s_median,min,16,1.0388422863577346e-05,9.877411927215752e-06,1.1058119439915425e-05,0.8451814458316775,True,True,True,False,tie_or_uncertain
512,edp_package_j_s_median,min,10,1.4876288944171472e-05,1.332480075148108e-05,1.5827373996378544e-05,44.41095414737324,False,False,False,False,tie_or_uncertain
512,edp_package_j_s_median,min,20,1.5837038957410215e-05,1.4748850213875284e-05,1.6385193770425984e-05,53.73739480939517,False,False,False,False,tie_or_uncertain
512,edp_package_j_s_median,min,4,2.0246524153073682e-05,1.8535455609498182e-05,2.2601883228911607e-05,96.54228834125733,False,False,False,False,tie_or_uncertain
512,edp_package_j_s_median,min,2,5.153893745653061e-05,4.446528501876366e-05,6.136655999863925e-05,400.31208467186036,False,False,False,False,tie_or_uncertain
512,edp_package_j_s_median,min,1,0.0001441107936559719,0.0001061160431200341,0.00015878170563234467,1298.9495157626618,False,False,False,False,tie_or_uncertain
1024,edp_package_j_s_median,min,8,0.00046636102996639627,0.0004433295855756944,0.0005360894641212901,0.0,True,True,True,True,clear_leader
1024,edp_package_j_s_median,min,10,0.000574567518437461,0.0005421234397137476,0.0006325712234412584,23.202300689416866,False,False,False,False,clear_leader
1024,edp_package_j_s_median,min,20,0.0006714432431894538,0.0006387147323808022,0.0008022170373429451,43.974989342020024,False,False,False,False,clear_leader
1024,edp_package_j_s_median,min,16,0.000794711629765398,0.0007069989255366051,0.0008241170532296902,70.40695484840597,False,False,False,False,clear_leader
1024,edp_package_j_s_median,min,4,0.0011033872983890298,0.0009653707057703129,0.0011924424664598726,136.59508996035422,False,False,False,False,clear_leader
1024,edp_package_j_s_median,min,2,0.0028463046426461564,0.0022482412525833594,0.003108981964768538,510.3221452382605,False,False,False,False,clear_leader
1024,edp_package_j_s_median,min,1,0.008781924147939177,0.006499855516144352,0.01001343878140094,1783.0741815138285,False,False,False,False,clear_leader
2048,edp_package_j_s_median,min,8,0.029412261217366932,0.027683216595877275,0.032350578557741996,0.0,True,True,True,True,clear_leader
2048,edp_package_j_s_median,min,10,0.03457619138459213,0.03263300247165741,0.03794558625352925,17.557066180875868,False,False,False,False,clear_leader
2048,edp_package_j_s_median,min,16,0.041030677587704956,0.03753316508227254,0.043194187597651736,39.50194881132685,False,False,False,False,clear_leader
2048,edp_package_j_s_median,min,4,0.06786804518823478,0.05844230619544685,0.07292855382189702,130.74745830205336,False,False,False,False,clear_leader
2048,edp_package_j_s_median,min,20,0.11092382702201349,0.10036019382205667,0.12011749903144064,277.13464531763634,False,False,False,False,clear_leader
2048,edp_package_j_s_median,min,2,0.18426142321799677,0.15760191421426514,0.1923856954440909,526.4782631170048,False,False,False,False,clear_leader
2048,edp_package_j_s_median,min,1,0.44316292453668754,0.3573284827601476,0.5420686156547252,1406.7285077524573,False,False,False,False,clear_leader
4096,edp_package_j_s_median,min,10,1.9014257696556398,1.85668553579401,1.94868632427777,0.0,True,True,True,True,tie_or_uncertain
4096,edp_package_j_s_median,min,8,1.9696740113511337,1.8610812242494499,2.2190041507154583,3.5893192773891025,False,True,True,False,tie_or_uncertain
4096,edp_package_j_s_median,min,16,3.220658507003418,3.0899585184264655,3.3516286245923554,69.38123793213866,False,False,False,False,tie_or_uncertain
4096,edp_package_j_s_median,min,4,4.016881611546944,3.6210313600796944,4.46242134859232,111.25629386386335,False,False,False,False,tie_or_uncertain
4096,edp_package_j_s_median,min,20,5.127556957938888,4.764765789796375,5.212765975075556,169.6690578074747,False,False,False,False,tie_or_uncertain
4096,edp_package_j_s_median,min,2,9.332074836061187,8.664126578520158,10.942651687831555,390.79353951068435,False,False,False,False,tie_or_uncertain
4096,edp_package_j_s_median,min,1,29.740696148994875,22.389915074079,32.624960922703124,1464.126069164462,False,False,False,False,tie_or_uncertain
8192,edp_package_j_s_median,min,10,135.40205572295653,127.95561583296947,151.6299511227962,0.0,True,True,True,True,tie_or_uncertain
8192,edp_package_j_s_median,min,8,135.65155425121475,126.30217287917513,144.70773542266463,0.18426494850913855,True,True,True,False,tie_or_uncertain
8192,edp_package_j_s_median,min,16,182.64065648005976,174.40147375236748,199.43445211180398,34.88765403514789,False,False,False,False,tie_or_uncertain
8192,edp_package_j_s_median,min,20,250.3535276916,236.1966598129285,261.24138385460503,84.89640083740191,False,False,False,False,tie_or_uncertain
8192,edp_package_j_s_median,min,4,289.2414013120078,257.25502950250956,320.70055769913824,113.61669862961233,False,False,False,False,tie_or_uncertain
8192,edp_package_j_s_median,min,2,744.7973384715683,636.5971930049018,776.3141250566371,450.06353817513923,False,False,False,False,tie_or_uncertain
8192,edp_package_j_s_median,min,1,1992.679142633795,1561.631275474036,2154.650758300054,1371.6756935441042,False,False,False,False,tie_or_uncertain
16384,edp_package_j_s_median,min,8,8890.867541242884,7738.885490076376,9385.003300647593,0.0,True,True,True,True,tie_or_uncertain
16384,edp_package_j_s_median,min,10,9208.90902280811,8863.977647011674,9377.150048779984,3.5771703952386824,False,True,True,False,tie_or_uncertain
16384,edp_package_j_s_median,min,16,12096.68405265047,10764.203871593654,12975.755337232264,36.05740943205451,False,False,False,False,tie_or_uncertain
16384,edp_package_j_s_median,min,20,14364.462627061572,13650.262033559715,14884.007090756511,61.56424061462866,False,False,False,False,tie_or_uncertain
16384,edp_package_j_s_median,min,4,18486.678163940494,16119.462329177737,19316.39099116497,107.92884471829822,False,False,False,False,tie_or_uncertain
16384,edp_package_j_s_median,min,2,41828.88515002832,37449.34952137139,49459.68471852739,370.4702320217103,False,False,False,False,tie_or_uncertain
16384,edp_package_j_s_median,min,1,101665.3410775118,97091.06225546869,106875.25148332249,1043.4805501927392,False,False,False,False,tie_or_uncertain
64,throughput_gflops_exact_median,max,16,211.7448302787333,183.90725600853412,213.77624004477283,0.0,True,True,True,True,tie_or_uncertain
64,throughput_gflops_exact_median,max,2,211.27997885185118,191.63321714488205,213.75820359158496,0.22001678976315553,True,True,True,False,tie_or_uncertain
64,throughput_gflops_exact_median,max,1,205.0821889177836,188.88976031654943,212.5256180089597,3.2487664560771234,False,True,True,False,tie_or_uncertain
64,throughput_gflops_exact_median,max,10,200.47219003649298,194.40783502779777,212.18989905752548,5.623044393433485,False,True,True,False,tie_or_uncertain
64,throughput_gflops_exact_median,max,20,195.6518489996005,186.759544806546,212.84961329521835,8.225315202191453,False,True,True,False,tie_or_uncertain
64,throughput_gflops_exact_median,max,4,195.2107704949047,189.9944162031983,212.65433001134716,8.469850173692217,False,True,True,False,tie_or_uncertain
64,throughput_gflops_exact_median,max,8,192.8374766619954,185.86799366440738,216.1338324347043,9.80481281129737,False,True,True,False,tie_or_uncertain
128,throughput_gflops_exact_median,max,8,355.7671544384993,327.3613985934772,378.5960655354264,0.0,True,True,True,True,tie_or_uncertain
128,throughput_gflops_exact_median,max,20,347.5535320973228,344.57161538441954,361.8962130011075,2.363268268807728,False,True,True,False,tie_or_uncertain
128,throughput_gflops_exact_median,max,16,346.27332728750446,311.40216537504665,359.30494308308863,2.741714825500341,False,True,True,False,tie_or_uncertain
128,throughput_gflops_exact_median,max,10,342.997967040127,332.72607592738996,356.29945547541337,3.722817225000763,False,True,True,False,tie_or_uncertain
128,throughput_gflops_exact_median,max,4,338.7259877005327,314.5773600948948,346.6226945992317,5.030959346713204,False,True,True,False,tie_or_uncertain
128,throughput_gflops_exact_median,max,2,214.49187122205532,202.11188985097837,219.51710393127948,65.86509894828929,False,False,False,False,tie_or_uncertain
128,throughput_gflops_exact_median,max,1,154.6055490468861,153.8359215108289,167.8423682418125,130.11279778231528,False,False,False,False,tie_or_uncertain
256,throughput_gflops_exact_median,max,8,854.5729990677175,818.2752898419133,886.2651601653404,0.0,True,True,True,True,clear_leader
256,throughput_gflops_exact_median,max,16,670.3951738700218,637.1320236746722,683.92787244638,27.473023729345147,False,False,False,False,clear_leader
256,throughput_gflops_exact_median,max,20,587.5153706603793,548.51461504696,597.3969495489971,45.45542835877809,False,False,False,False,clear_leader
256,throughput_gflops_exact_median,max,10,528.1642611657574,517.3161689575456,534.3334755673617,61.80061051111543,False,False,False,False,clear_leader
256,throughput_gflops_exact_median,max,4,502.19700056596116,486.0974399648876,516.6112207616954,70.16688632242708,False,False,False,False,clear_leader
256,throughput_gflops_exact_median,max,2,298.93764582949854,282.1216652265108,300.59983697170657,185.86998358685477,False,False,False,False,clear_leader
256,throughput_gflops_exact_median,max,1,167.0936594997815,164.24860283305165,179.61227924606283,411.4335287323305,False,False,False,False,clear_leader
512,throughput_gflops_exact_median,max,16,1061.331830163118,1020.1033996977085,1070.0956120274063,0.0,True,True,True,True,tie_or_uncertain
512,throughput_gflops_exact_median,max,8,1039.4917880454145,986.0783782149073,1065.3980578819753,2.101030750687305,False,True,True,False,tie_or_uncertain
512,throughput_gflops_exact_median,max,20,882.2923239798596,864.4561839146975,883.9149914618444,20.292538121112045,False,False,False,False,tie_or_uncertain
512,throughput_gflops_exact_median,max,10,869.6350191618915,840.9104863904981,884.8940091612702,22.043363799444716,False,False,False,False,tie_or_uncertain
512,throughput_gflops_exact_median,max,4,603.076602419953,584.767719870101,636.7121394288505,75.98623887982616,False,False,False,False,tie_or_uncertain
512,throughput_gflops_exact_median,max,2,334.2478708016033,312.32207908433406,345.76428634124727,217.52837426242985,False,False,False,False,tie_or_uncertain
512,throughput_gflops_exact_median,max,1,176.97745514149176,171.1924758787194,197.39881342723572,499.6988878129101,False,False,False,False,tie_or_uncertain
1024,throughput_gflops_exact_median,max,8,1209.7519771765012,1095.3880640604348,1219.2502736081096,0.0,True,True,True,True,tie_or_uncertain
1024,throughput_gflops_exact_median,max,10,1119.7158837518116,1062.1936420283264,1154.3446341101474,8.040976709467351,False,True,True,False,tie_or_uncertain
1024,throughput_gflops_exact_median,max,20,1084.6937827574077,944.5744083128085,1101.9065118150484,11.529354773398094,False,True,True,False,tie_or_uncertain
1024,throughput_gflops_exact_median,max,16,953.2159799809043,935.192036377999,1009.23036218612,26.912683230587064,False,False,False,False,tie_or_uncertain
1024,throughput_gflops_exact_median,max,4,681.8347741467828,638.5021792346739,710.0571018693865,77.42597225117038,False,False,False,False,tie_or_uncertain
1024,throughput_gflops_exact_median,max,2,373.65311108009115,344.90457200790996,391.424901664567,223.76338943881976,False,False,False,False,tie_or_uncertain
1024,throughput_gflops_exact_median,max,1,185.3616466313776,168.2053088873692,199.5341039282694,552.644168392771,False,False,False,False,tie_or_uncertain
2048,throughput_gflops_exact_median,max,8,1244.9990052281541,1145.4402792752603,1280.6161537233054,0.0,True,True,True,True,tie_or_uncertain
2048,throughput_gflops_exact_median,max,10,1182.342634099725,1118.775092174864,1206.5636661740589,5.299341267190094,False,True,True,False,tie_or_uncertain
2048,throughput_gflops_exact_median,max,16,1101.5643930223973,1056.6177037821133,1111.79349073656,13.02099206494962,False,False,False,False,tie_or_uncertain
2048,throughput_gflops_exact_median,max,4,706.2096297871694,683.6650049394973,732.1512370639396,76.29312214325934,False,False,False,False,tie_or_uncertain
2048,throughput_gflops_exact_median,max,20,634.7531755455498,621.5007900646722,655.2507874335473,96.13907471327228,False,False,False,False,tie_or_uncertain
2048,throughput_gflops_exact_median,max,2,368.77589302724715,356.3494329844517,392.5198650318998,237.6031429299981,False,False,False,False,tie_or_uncertain
2048,throughput_gflops_exact_median,max,1,200.57170591153994,187.9627165225539,206.9098232310636,520.7251414500348,False,False,False,False,tie_or_uncertain
4096,throughput_gflops_exact_median,max,10,1300.805565491289,1271.7809739599381,1321.537293731785,0.0,True,True,True,True,clear_leader
4096,throughput_gflops_exact_median,max,8,1215.759647441171,1126.2057062288402,1253.2812114171286,6.9952904119753745,False,False,False,False,clear_leader
4096,throughput_gflops_exact_median,max,16,987.7395178103407,972.8439416229024,994.3514991089817,31.695203242952672,False,False,False,False,clear_leader
4096,throughput_gflops_exact_median,max,20,772.3147993777529,765.5628883657024,780.4885102062257,68.42944956374477,False,False,False,False,clear_leader
4096,throughput_gflops_exact_median,max,4,733.0012362841218,682.4895705126241,753.2617896333458,77.4629429120196,False,False,False,False,clear_leader
4096,throughput_gflops_exact_median,max,2,405.404610456563,374.77456765072407,419.36800928206634,220.86600199892484,False,False,False,False,clear_leader
4096,throughput_gflops_exact_median,max,1,202.74229850652694,196.44196845384383,217.9972043866244,541.6054148904757,False,False,False,False,clear_leader
8192,throughput_gflops_exact_median,max,10,1183.805377537598,1108.6180939542637,1223.501924562084,0.0,True,True,True,True,tie_or_uncertain
8192,throughput_gflops_exact_median,max,8,1173.727597493085,1135.839465356359,1189.9634251384828,0.8586131966256572,True,True,True,False,tie_or_uncertain
8192,throughput_gflops_exact_median,max,16,1061.0634626742665,1010.9931146313385,1067.6606416829923,11.56782032188508,False,False,False,False,tie_or_uncertain
8192,throughput_gflops_exact_median,max,20,884.1332351584589,873.6353834686414,910.0990774747273,33.89445509594833,False,False,False,False,tie_or_uncertain
8192,throughput_gflops_exact_median,max,4,684.6408430651038,638.1799542662851,698.0407943398028,72.90896234553561,False,False,False,False,tie_or_uncertain
8192,throughput_gflops_exact_median,max,2,368.121955982856,364.3132602912023,401.4089974084842,221.57967170877728,False,False,False,False,tie_or_uncertain
8192,throughput_gflops_exact_median,max,1,202.36631316145662,194.98138435602604,209.07323119423287,484.98144233774065,False,False,False,False,tie_or_uncertain
16384,throughput_gflops_exact_median,max,10,1172.1717720152678,1163.5536959216329,1200.1584943174885,0.0,True,True,True,True,tie_or_uncertain
16384,throughput_gflops_exact_median,max,8,1142.2995264699077,1117.357716042342,1180.3207379272185,2.6150974287519446,False,True,True,False,tie_or_uncertain
16384,throughput_gflops_exact_median,max,16,1043.7181725191176,984.1907387811863,1065.5926805615043,12.307306979825272,False,False,False,False,tie_or_uncertain
16384,throughput_gflops_exact_median,max,20,921.4847000385308,908.3582973158688,925.7282017923006,27.20469172914697,False,False,False,False,tie_or_uncertain
16384,throughput_gflops_exact_median,max,4,685.8142179812801,668.8767925558664,712.5836784586838,70.9168082670551,False,False,False,False,tie_or_uncertain
16384,throughput_gflops_exact_median,max,2,393.78728876079344,368.48370046420877,406.5378424081686,197.66622881707718,False,False,False,False,tie_or_uncertain
16384,throughput_gflops_exact_median,max,1,210.3071511638869,203.33659719197576,213.4471086814786,457.361823184902,False,False,False,False,tie_or_uncertain
64,total_efficiency_gflop_per_j_median,max,16,3.9850606910787056,2.80864645974361,4.0472743915523415,0.0,True,True,True,True,tie_or_uncertain
64,total_efficiency_gflop_per_j_median,max,2,3.590809938698777,2.884212754230465,4.079468474308037,10.979438040733381,False,True,True,False,tie_or_uncertain
64,total_efficiency_gflop_per_j_median,max,1,3.2755267429917225,2.810920206195247,3.7588164320232043,21.66167470942173,False,True,True,False,tie_or_uncertain
64,total_efficiency_gflop_per_j_median,max,10,3.2569749866688777,2.809721368414207,4.0122322228923295,22.354660609613376,False,True,True,False,tie_or_uncertain
64,total_efficiency_gflop_per_j_median,max,8,3.192612788418769,2.982766196768295,3.4477531383495252,24.82129701210709,False,True,True,False,tie_or_uncertain
64,total_efficiency_gflop_per_j_median,max,4,3.1322910647472386,2.8903315275035486,3.7036834453696104,27.22510803446938,False,True,True,False,tie_or_uncertain
64,total_efficiency_gflop_per_j_median,max,20,3.017140874052587,2.8349594871371093,3.6890446234671406,32.080696839522126,False,True,True,False,tie_or_uncertain
128,total_efficiency_gflop_per_j_median,max,4,3.549585868706329,3.404024378159719,4.1603086341478175,0.0,True,True,True,True,clear_leader
128,total_efficiency_gflop_per_j_median,max,8,2.9380970651218252,2.7841013536694916,2.9582878523355456,20.812409870439353,False,False,False,False,clear_leader
128,total_efficiency_gflop_per_j_median,max,2,2.925594908883557,2.7219044260052643,3.3477693912213944,21.328686276012654,False,False,False,False,clear_leader
128,total_efficiency_gflop_per_j_median,max,10,2.8158468515437463,2.6886075601964454,3.0390085155760613,26.05749019199397,False,False,False,False,clear_leader
128,total_efficiency_gflop_per_j_median,max,16,2.8118371431953175,2.73854105884834,2.9576302494193243,26.237249454378,False,False,False,False,clear_leader
128,total_efficiency_gflop_per_j_median,max,20,2.803113316531571,2.6932009506787753,3.2139544084888985,26.63012400434832,False,False,False,False,clear_leader
128,total_efficiency_gflop_per_j_median,max,1,2.398007131408379,2.2363166429880805,2.9266059823660897,48.022323295661494,False,False,False,False,clear_leader
256,total_efficiency_gflop_per_j_median,max,8,6.085377676799479,5.886813011527583,6.43215925048091,0.0,True,True,True,True,clear_leader
256,total_efficiency_gflop_per_j_median,max,4,4.8401832517235395,4.5989757116128,5.859567437849908,25.726183500026334,False,False,False,False,clear_leader
256,total_efficiency_gflop_per_j_median,max,16,4.408041075640064,4.349545052369625,4.487599729642695,38.05174616971689,False,False,False,False,clear_leader
256,total_efficiency_gflop_per_j_median,max,2,3.9253256666816405,3.423224608418777,4.07471255162481,55.0286063765987,False,False,False,False,clear_leader
256,total_efficiency_gflop_per_j_median,max,10,3.7979917810570667,3.593505838679243,4.00395532608747,60.22619393625388,False,False,False,False,clear_leader
